"Step","OLMo-7B-run-038 - eval/downstream/piqa_len_norm","OLMo-7B-run-038 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-038 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-037 - eval/downstream/piqa_len_norm","OLMo-7B-run-037 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-037 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-036 - eval/downstream/piqa_len_norm","OLMo-7B-run-036 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-036 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-035 - eval/downstream/piqa_len_norm","OLMo-7B-run-035 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-035 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-034 - eval/downstream/piqa_len_norm","OLMo-7B-run-034 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-034 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-033 - eval/downstream/piqa_len_norm","OLMo-7B-run-033 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-033 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-032 - eval/downstream/piqa_len_norm","OLMo-7B-run-032 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-032 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-031 - eval/downstream/piqa_len_norm","OLMo-7B-run-031 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-031 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-030 - eval/downstream/piqa_len_norm","OLMo-7B-run-030 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-030 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-029 - eval/downstream/piqa_len_norm","OLMo-7B-run-029 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-029 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-027 - eval/downstream/piqa_len_norm","OLMo-7B-run-027 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-027 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-026 - eval/downstream/piqa_len_norm","OLMo-7B-run-026 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-026 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-025 - eval/downstream/piqa_len_norm","OLMo-7B-run-025 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-025 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-024 - eval/downstream/piqa_len_norm","OLMo-7B-run-024 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-024 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-023 - eval/downstream/piqa_len_norm","OLMo-7B-run-023 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-023 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-022 - eval/downstream/piqa_len_norm","OLMo-7B-run-022 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-022 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-021 - eval/downstream/piqa_len_norm","OLMo-7B-run-021 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-021 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-020 - eval/downstream/piqa_len_norm","OLMo-7B-run-020 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-020 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-019 - eval/downstream/piqa_len_norm","OLMo-7B-run-019 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-019 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-018 - eval/downstream/piqa_len_norm","OLMo-7B-run-018 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-018 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-017 - eval/downstream/piqa_len_norm","OLMo-7B-run-017 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-017 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-016 - eval/downstream/piqa_len_norm","OLMo-7B-run-016 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-016 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-015 - eval/downstream/piqa_len_norm","OLMo-7B-run-015 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-015 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-014 - eval/downstream/piqa_len_norm","OLMo-7B-run-014 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-014 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-013 - eval/downstream/piqa_len_norm","OLMo-7B-run-013 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-013 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-012 - eval/downstream/piqa_len_norm","OLMo-7B-run-012 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-012 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-011 - eval/downstream/piqa_len_norm","OLMo-7B-run-011 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-011 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-010 - eval/downstream/piqa_len_norm","OLMo-7B-run-010 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-010 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-009 - eval/downstream/piqa_len_norm","OLMo-7B-run-009 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-009 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-008 - eval/downstream/piqa_len_norm","OLMo-7B-run-008 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-008 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-007 - eval/downstream/piqa_len_norm","OLMo-7B-run-007 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-007 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-006 - eval/downstream/piqa_len_norm","OLMo-7B-run-006 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-006 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-005 - eval/downstream/piqa_len_norm","OLMo-7B-run-005 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-005 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-004 - eval/downstream/piqa_len_norm","OLMo-7B-run-004 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-004 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-003 - eval/downstream/piqa_len_norm","OLMo-7B-run-003 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-003 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-run-002 - eval/downstream/piqa_len_norm","OLMo-7B-run-002 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-run-002 - eval/downstream/piqa_len_norm__MAX"
"145000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7791077494621277","0.7791077494621277","0.7791077494621277","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"146000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7785636782646179","0.7785636782646179","0.7785636782646179","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"147000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.77366703748703","0.77366703748703","0.77366703748703","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"148000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7796518206596375","0.7796518206596375","0.7796518206596375","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"149000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7829161882400513","0.7829161882400513","0.7829161882400513","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"150000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.780739963054657","0.780739963054657","0.780739963054657","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"151000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7818280458450317","0.7818280458450317","0.7818280458450317","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"152000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7742111086845398","0.7742111086845398","0.7742111086845398","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"153000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7840043306350708","0.7840043306350708","0.7840043306350708","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"154000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7769314646720886","0.7769314646720886","0.7769314646720886","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"155000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7752992510795593","0.7752992510795593","0.7752992510795593","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"156000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7796518206596375","0.7796518206596375","0.7796518206596375","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"157000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7818280458450317","0.7818280458450317","0.7818280458450317","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"158000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7829161882400513","0.7829161882400513","0.7829161882400513","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"159000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7763873934745789","0.7763873934745789","0.7763873934745789","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"160000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7856365442276001","0.7856365442276001","0.7856365442276001","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"161000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7780196070671082","0.7780196070671082","0.7780196070671082","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"162000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7801958918571472","0.7801958918571472","0.7801958918571472","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"163000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7785636782646179","0.7785636782646179","0.7785636782646179","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"164000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.781283974647522","0.781283974647522","0.781283974647522","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"165000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7785636782646179","0.7785636782646179","0.7785636782646179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"166000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7867246866226196","0.7867246866226196","0.7867246866226196","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"167000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7840043306350708","0.7840043306350708","0.7840043306350708","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"168000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.781283974647522","0.781283974647522","0.781283974647522","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"169000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7774755358695984","0.7774755358695984","0.7774755358695984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"170000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.77366703748703","0.77366703748703","0.77366703748703","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"171000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7769314646720886","0.7769314646720886","0.7769314646720886","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"172000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.781283974647522","0.781283974647522","0.781283974647522","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7791077494621277","0.7791077494621277","0.7791077494621277","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"174000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7785636782646179","0.7785636782646179","0.7785636782646179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"175000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7785636782646179","0.7785636782646179","0.7785636782646179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"176000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7758433222770691","0.7758433222770691","0.7758433222770691","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"177000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7769314646720886","0.7769314646720886","0.7769314646720886","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"178000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7889009714126587","0.7889009714126587","0.7889009714126587","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"179000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7883569002151489","0.7883569002151489","0.7883569002151489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"180000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7856365442276001","0.7856365442276001","0.7856365442276001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"181000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7791077494621277","0.7791077494621277","0.7791077494621277","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"182000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7867246866226196","0.7867246866226196","0.7867246866226196","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"183000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7850924730300903","0.7850924730300903","0.7850924730300903","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"184000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7894450426101685","0.7894450426101685","0.7894450426101685","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"185000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7845484018325806","0.7845484018325806","0.7845484018325806","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"186000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7840043306350708","0.7840043306350708","0.7840043306350708","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"187000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7856365442276001","0.7856365442276001","0.7856365442276001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"188000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7845484018325806","0.7845484018325806","0.7845484018325806","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"189000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7845484018325806","0.7845484018325806","0.7845484018325806","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"190000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7894450426101685","0.7894450426101685","0.7894450426101685","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"191000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7894450426101685","0.7894450426101685","0.7894450426101685","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"192000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7889009714126587","0.7889009714126587","0.7889009714126587","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7878128290176392","0.7878128290176392","0.7878128290176392","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"194000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7840043306350708","0.7840043306350708","0.7840043306350708","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"195000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7943416833877563","0.7943416833877563","0.7943416833877563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"196000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.781283974647522","0.781283974647522","0.781283974647522","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"197000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7921653985977173","0.7921653985977173","0.7921653985977173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7899891138076782","0.7899891138076782","0.7899891138076782","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"199000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7943416833877563","0.7943416833877563","0.7943416833877563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"200000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7921653985977173","0.7921653985977173","0.7921653985977173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7872687578201294","0.7872687578201294","0.7872687578201294","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7861806154251099","0.7861806154251099","0.7861806154251099","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"203000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7916213274002075","0.7916213274002075","0.7916213274002075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"204000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7943416833877563","0.7943416833877563","0.7943416833877563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7899891138076782","0.7899891138076782","0.7899891138076782","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7948857545852661","0.7948857545852661","0.7948857545852661","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7889009714126587","0.7889009714126587","0.7889009714126587","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.792709469795227","0.792709469795227","0.792709469795227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"209000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7856365442276001","0.7856365442276001","0.7856365442276001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7850924730300903","0.7850924730300903","0.7850924730300903","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7899891138076782","0.7899891138076782","0.7899891138076782","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"212000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7856365442276001","0.7856365442276001","0.7856365442276001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"213000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.790533185005188","0.790533185005188","0.790533185005188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"214000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7921653985977173","0.7921653985977173","0.7921653985977173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"215000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7861806154251099","0.7861806154251099","0.7861806154251099","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"216000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7921653985977173","0.7921653985977173","0.7921653985977173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"217000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.790533185005188","0.790533185005188","0.790533185005188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"218000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7867246866226196","0.7867246866226196","0.7867246866226196","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"219000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7889009714126587","0.7889009714126587","0.7889009714126587","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"220000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7883569002151489","0.7883569002151489","0.7883569002151489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"221000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.781283974647522","0.781283974647522","0.781283974647522","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
