"Step","OLMo-7B-Twin-2T-run-024 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-024 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-024 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-022 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-022 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-022 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-021 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-021 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-021 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-020 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-020 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-020 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-019 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-019 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-019 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-018 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-018 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-018 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-017 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-017 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-017 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-016 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-016 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-016 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-015 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-015 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-015 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-014 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-014 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-014 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-013 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-013 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-013 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-012 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-012 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-012 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-011 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-011 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-011 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-010 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-010 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-010 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-009 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-009 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-009 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-008 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-008 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-008 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-007 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-007 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-007 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-006 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-006 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-006 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-005 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-005 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-005 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-003 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-003 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-003 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-002 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-002 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-002 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-001 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-001 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-001 - eval/c4_100_domains-validation/Perplexity__MAX"
"91000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.460886001586914","11.460886001586914","11.460886001586914","","","","","","","","","","","",""
"92000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.45887279510498","11.45887279510498","11.45887279510498","","","","","","","","","","","",""
"93000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.427647590637207","11.427647590637207","11.427647590637207","","","","","","","","","","","",""
"94000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.406877517700195","11.406877517700195","11.406877517700195","","","","","","","","","","","",""
"95000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.414856910705566","11.414856910705566","11.414856910705566","","","","","","","","","","","",""
"96000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.392263412475586","11.392263412475586","11.392263412475586","","","","","","","","","","","",""
"97000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.392671585083008","11.392671585083008","11.392671585083008","","","","","","","","","","","",""
"98000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.34882640838623","11.34882640838623","11.34882640838623","","","","","","","","","","","",""
"99000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.349343299865723","11.349343299865723","11.349343299865723","","","","","","","","","","","",""
"100000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.346675872802734","11.346675872802734","11.346675872802734","","","","","","","","","","","",""
"101000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.32336711883545","11.32336711883545","11.32336711883545","","","","","","","","","","","",""
"102000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.30881404876709","11.30881404876709","11.30881404876709","","","","","","","","","","","",""
"103000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.31359577178955","11.31359577178955","11.31359577178955","","","","","","","","","","","",""
"104000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.29372787475586","11.29372787475586","11.29372787475586","","","","","","","","","","","",""
"105000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.303070068359375","11.303070068359375","11.303070068359375","","","","","","","","","","","",""
"106000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.264822006225586","11.264822006225586","11.264822006225586","","","","","","","","","","","",""
"107000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.276623725891113","11.276623725891113","11.276623725891113","","","","","","","","","","","",""
"108000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.26278018951416","11.26278018951416","11.26278018951416","","","","","","","","","","","",""
"109000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.250542640686035","11.250542640686035","11.250542640686035","","","","","","","","","","","",""
"110000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.224444389343262","11.224444389343262","11.224444389343262","","","","","","","","","","","",""
"111000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.235962867736816","11.235962867736816","11.235962867736816","","","","","","","","","","","",""
"112000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.21009635925293","11.21009635925293","11.21009635925293","","","","","","","","","","","",""
"113000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.19934368133545","11.19934368133545","11.19934368133545","","","","","","","","","","","",""
"114000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.192761421203613","11.192761421203613","11.192761421203613","","","","","","","","","","","",""
"115000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.189898490905762","11.189898490905762","11.189898490905762","","","","","","","","","","","",""
"116000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.180951118469238","11.180951118469238","11.180951118469238","","","","","","","","","","","",""
"117000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.143828392028809","11.143828392028809","11.143828392028809","","","","","","","","","","","",""
"118000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.138863563537598","11.138863563537598","11.138863563537598","","","","","","","","","","","","","","",""
"119000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.125125885009766","11.125125885009766","11.125125885009766","","","","","","","","","","","","","","",""
"120000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.118557929992676","11.118557929992676","11.118557929992676","","","","","","","","","","","","","","",""
"121000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.276937484741211","15.276937484741211","15.276937484741211","","","","","","","","","","","","","","",""
"122000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.111137390136719","11.111137390136719","11.111137390136719","","","","","","","","","","","","","","",""
"123000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.116289138793945","11.116289138793945","11.116289138793945","","","","","","","","","","","","","","",""
"124000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.148924827575684","11.148924827575684","11.148924827575684","","","","","","","","","","","","","","",""
"125000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.105645179748535","11.105645179748535","11.105645179748535","","","","","","","","","","","","","","",""
"126000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.091757774353027","11.091757774353027","11.091757774353027","","","","","","","","","","","","","","","","","",""
"127000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.093223571777344","11.093223571777344","11.093223571777344","","","","","","","","","","","","","","","","","",""
"128000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.074065208435059","11.074065208435059","11.074065208435059","","","","","","","","","","","","","","","","","",""
"129000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.047986030578613","11.047986030578613","11.047986030578613","","","","","","","","","","","","","","","","","",""
"130000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.053263664245605","11.053263664245605","11.053263664245605","","","","","","","","","","","","","","","","","",""
"131000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.050564765930176","11.050564765930176","11.050564765930176","","","","","","","","","","","","","","","","","",""
"132000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.047432899475098","11.047432899475098","11.047432899475098","","","","","","","","","","","","","","","","","",""
"133000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0496244430542","11.0496244430542","11.0496244430542","","","","","","","","","","","","","","","","","",""
"134000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.046247482299805","11.046247482299805","11.046247482299805","","","","","","","","","","","","","","","","","",""
"135000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.022018432617188","11.022018432617188","11.022018432617188","","","","","","","","","","","","","","","","","",""
"136000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.030580520629883","11.030580520629883","11.030580520629883","","","","","","","","","","","","","","","","","",""
"137000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.982982635498047","10.982982635498047","10.982982635498047","","","","","","","","","","","","","","","","","",""
"138000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.024660110473633","11.024660110473633","11.024660110473633","","","","","","","","","","","","","","","","","",""
"139000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.994365692138672","10.994365692138672","10.994365692138672","","","","","","","","","","","","","","","","","",""
"140000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.974894523620605","10.974894523620605","10.974894523620605","","","","","","","","","","","","","","","","","",""
"141000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.955801963806152","10.955801963806152","10.955801963806152","","","","","","","","","","","","","","","","","",""
"142000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.97647476196289","10.97647476196289","10.97647476196289","","","","","","","","","","","","","","","","","",""
"143000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.969367027282715","10.969367027282715","10.969367027282715","","","","","","","","","","","","","","","","","",""
"144000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.936875343322754","10.936875343322754","10.936875343322754","","","","","","","","","","","","","","","","","",""
"145000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.949962615966797","10.949962615966797","10.949962615966797","","","","","","","","","","","","","","","","","",""
"146000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.943571090698242","10.943571090698242","10.943571090698242","","","","","","","","","","","","","","","","","",""
"147000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.912626266479492","10.912626266479492","10.912626266479492","","","","","","","","","","","","","","","","","",""
"148000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.921319007873535","10.921319007873535","10.921319007873535","","","","","","","","","","","","","","","","","",""
"149000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.923629760742188","10.923629760742188","10.923629760742188","","","","","","","","","","","","","","","","","",""
"150000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.86283016204834","14.86283016204834","14.86283016204834","","","","","","","","","","","","","","","","","",""
"151000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.900433540344238","10.900433540344238","10.900433540344238","","","","","","","","","","","","","","","","","",""
"152000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.906368255615234","10.906368255615234","10.906368255615234","","","","","","","","","","","","","","","","","",""
"153000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.89421558380127","10.89421558380127","10.89421558380127","","","","","","","","","","","","","","","","","",""
"154000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.880157470703125","10.880157470703125","10.880157470703125","","","","","","","","","","","","","","","","","",""
"155000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.892789840698242","10.892789840698242","10.892789840698242","","","","","","","","","","","","","","","","","",""
"156000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.888134956359863","10.888134956359863","10.888134956359863","","","","","","","","","","","","","","","","","",""
"157000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.875774383544922","10.875774383544922","10.875774383544922","","","","","","","","","","","","","","","","","",""
"158000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.855865478515625","10.855865478515625","10.855865478515625","10.855865478515625","10.855865478515625","10.855865478515625","","","","","","","","","","","","","","","","","","","","",""
"159000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.842585563659668","10.842585563659668","10.842585563659668","10.842585563659668","10.842585563659668","10.842585563659668","","","","","","","","","","","","","","","","","","","","",""
"160000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.862190246582031","10.862190246582031","10.862190246582031","10.862190246582031","10.862190246582031","10.862190246582031","","","","","","","","","","","","","","","","","","","","",""
"161000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.847175598144531","10.847175598144531","10.847175598144531","10.847175598144531","10.847175598144531","10.847175598144531","","","","","","","","","","","","","","","","","","","","",""
"162000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.830324172973633","10.830324172973633","10.830324172973633","10.830324172973633","10.830324172973633","10.830324172973633","","","","","","","","","","","","","","","","","","","","",""
"163000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.83963680267334","10.83963680267334","10.83963680267334","10.83963680267334","10.83963680267334","10.83963680267334","","","","","","","","","","","","","","","","","","","","",""
"164000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.823199272155762","10.823199272155762","10.823199272155762","10.823199272155762","10.823199272155762","10.823199272155762","","","","","","","","","","","","","","","","","","","","",""
"165000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.837489128112793","10.837489128112793","10.837489128112793","10.837489128112793","10.837489128112793","10.837489128112793","","","","","","","","","","","","","","","","","","","","",""
"166000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.81698226928711","10.81698226928711","10.81698226928711","10.81698226928711","10.81698226928711","10.81698226928711","","","","","","","","","","","","","","","","","","","","",""
"167000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.81929874420166","10.81929874420166","10.81929874420166","10.81929874420166","10.81929874420166","10.81929874420166","","","","","","","","","","","","","","","","","","","","",""
"168000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.806501388549805","10.806501388549805","10.806501388549805","10.806501388549805","10.806501388549805","10.806501388549805","","","","","","","","","","","","","","","","","","","","",""
"169000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.796380996704102","10.796380996704102","10.796380996704102","","","","","","","","","","","","","","","","","","","","","","","",""
"170000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.796985626220703","10.796985626220703","10.796985626220703","","","","","","","","","","","","","","","","","","","","","","","",""
"171000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.771130561828613","10.771130561828613","10.771130561828613","","","","","","","","","","","","","","","","","","","","","","","",""
"172000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.98051929473877","10.98051929473877","10.98051929473877","","","","","","","","","","","","","","","","","","","","","","","",""
"173000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.795191764831543","10.795191764831543","10.795191764831543","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"174000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.780294418334961","10.780294418334961","10.780294418334961","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"175000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.770978927612305","10.770978927612305","10.770978927612305","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"176000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.795207023620605","10.795207023620605","10.795207023620605","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"177000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.760190963745117","10.760190963745117","10.760190963745117","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"178000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.766031265258789","10.766031265258789","10.766031265258789","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"179000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.736699104309082","10.736699104309082","10.736699104309082","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"180000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.739700317382812","10.739700317382812","10.739700317382812","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"181000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.73915958404541","10.73915958404541","10.73915958404541","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"182000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.73633098602295","10.73633098602295","10.73633098602295","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"183000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.726324081420898","10.726324081420898","10.726324081420898","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"184000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.711604118347168","10.711604118347168","10.711604118347168","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"185000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.71351146697998","10.71351146697998","10.71351146697998","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"186000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.712068557739258","10.712068557739258","10.712068557739258","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"187000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.72375202178955","10.72375202178955","10.72375202178955","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"188000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.717826843261719","10.717826843261719","10.717826843261719","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"189000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.706929206848145","10.706929206848145","10.706929206848145","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"190000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.726104736328125","10.726104736328125","10.726104736328125","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"191000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.711126327514648","10.711126327514648","10.711126327514648","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"192000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.695667266845703","10.695667266845703","10.695667266845703","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.682544708251953","10.682544708251953","10.682544708251953","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"194000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.69374942779541","10.69374942779541","10.69374942779541","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"195000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.667472839355469","10.667472839355469","10.667472839355469","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"196000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.670136451721191","10.670136451721191","10.670136451721191","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"197000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.680826187133789","10.680826187133789","10.680826187133789","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.699044227600098","10.699044227600098","10.699044227600098","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"199000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.663068771362305","10.663068771362305","10.663068771362305","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"200000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.665145874023438","10.665145874023438","10.665145874023438","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.70863151550293","10.70863151550293","10.70863151550293","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.670884132385254","10.670884132385254","10.670884132385254","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"203000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.712181091308594","10.712181091308594","10.712181091308594","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"204000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.670408248901367","10.670408248901367","10.670408248901367","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.645272254943848","10.645272254943848","10.645272254943848","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.623480796813965","10.623480796813965","10.623480796813965","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.628772735595703","10.628772735595703","10.628772735595703","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.670792579650879","10.670792579650879","10.670792579650879","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"209000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.644635200500488","10.644635200500488","10.644635200500488","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
