"Step","Group: OLMo-1B - eval/v3-small-c4_en-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v3-small-c4_en-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v3-small-c4_en-validation/CrossEntropyLoss__MAX"
"452000","2.6120986938476562","2.6120986938476562","2.6120986938476562"
"453000","2.610647201538086","2.610647201538086","2.610647201538086"
"454000","2.610193967819214","2.610193967819214","2.610193967819214"
"455000","2.6105058193206787","2.6105058193206787","2.6105058193206787"
"456000","2.6114838123321533","2.6114838123321533","2.6114838123321533"
"457000","2.6094112396240234","2.6094112396240234","2.6094112396240234"
"458000","2.6124515533447266","2.6124515533447266","2.6124515533447266"
"459000","2.6123626232147217","2.6123626232147217","2.6123626232147217"
"460000","2.6105563640594482","2.6105563640594482","2.6105563640594482"
"461000","2.6106317043304443","2.6106317043304443","2.6106317043304443"
"462000","2.6096842288970947","2.6096842288970947","2.6096842288970947"
"463000","2.6094322204589844","2.6094322204589844","2.6094322204589844"
"464000","2.6097047328948975","2.6097047328948975","2.6097047328948975"
"465000","2.6082098484039307","2.6082098484039307","2.6082098484039307"
"466000","2.6067349910736084","2.6067349910736084","2.6067349910736084"
"467000","2.608510732650757","2.608510732650757","2.608510732650757"
"468000","2.609074592590332","2.609074592590332","2.609074592590332"
"469000","2.608116626739502","2.608116626739502","2.608116626739502"
"470000","2.608289957046509","2.608289957046509","2.608289957046509"
"471000","2.6072654724121094","2.6072654724121094","2.6072654724121094"
"472000","2.6079657077789307","2.6079657077789307","2.6079657077789307"
"473000","2.608149290084839","2.608149290084839","2.608149290084839"
"474000","2.6076364517211914","2.6076364517211914","2.6076364517211914"
"475000","2.6083786487579346","2.6083786487579346","2.6083786487579346"
"476000","2.608286142349243","2.608286142349243","2.608286142349243"
"477000","2.6071207523345947","2.6071207523345947","2.6071207523345947"
"478000","2.6078081130981445","2.6078081130981445","2.6078081130981445"
"479000","2.6059982776641846","2.6059982776641846","2.6059982776641846"
"480000","2.6052112579345703","2.6052112579345703","2.6052112579345703"
"481000","2.6061012744903564","2.6061012744903564","2.6061012744903564"
"482000","2.604811429977417","2.604811429977417","2.604811429977417"
"483000","2.6062614917755127","2.6062614917755127","2.6062614917755127"
"484000","2.6048295497894287","2.6048295497894287","2.6048295497894287"
"485000","2.603775978088379","2.603775978088379","2.603775978088379"
"486000","2.606598138809204","2.606598138809204","2.606598138809204"
"487000","2.6059000492095947","2.6059000492095947","2.6059000492095947"
"488000","2.604355573654175","2.604355573654175","2.604355573654175"
"489000","2.6034390926361084","2.6034390926361084","2.6034390926361084"
"490000","2.604367971420288","2.604367971420288","2.604367971420288"
"491000","2.6043660640716553","2.6043660640716553","2.6043660640716553"
"492000","2.60560941696167","2.60560941696167","2.60560941696167"
"493000","2.6036994457244873","2.6036994457244873","2.6036994457244873"
"494000","2.604292631149292","2.604292631149292","2.604292631149292"
"495000","2.6044626235961914","2.6044626235961914","2.6044626235961914"
"496000","2.603959321975708","2.603959321975708","2.603959321975708"
"497000","2.604898452758789","2.604898452758789","2.604898452758789"
"498000","2.6029844284057617","2.6029844284057617","2.6029844284057617"
"499000","2.602510452270508","2.602510452270508","2.602510452270508"
"500000","2.601905584335327","2.601905584335327","2.601905584335327"
"501000","2.603097438812256","2.603097438812256","2.603097438812256"
"502000","2.601099729537964","2.601099729537964","2.601099729537964"
"503000","2.60225510597229","2.60225510597229","2.60225510597229"
"504000","2.600666046142578","2.600666046142578","2.600666046142578"
"505000","2.6013197898864746","2.6013197898864746","2.6013197898864746"
"506000","2.6015684604644775","2.6015684604644775","2.6015684604644775"
"507000","2.600437879562378","2.600437879562378","2.600437879562378"
"508000","2.601915121078491","2.601915121078491","2.601915121078491"
"509000","2.6000709533691406","2.6000709533691406","2.6000709533691406"
"510000","2.5999138355255127","2.5999138355255127","2.5999138355255127"
"511000","2.600290298461914","2.600290298461914","2.600290298461914"
"512000","2.598665237426758","2.598665237426758","2.598665237426758"
"513000","2.5987708568573","2.5987708568573","2.5987708568573"
"514000","2.5987093448638916","2.5987093448638916","2.5987093448638916"
"515000","2.6003947257995605","2.6003947257995605","2.6003947257995605"
"516000","2.59916615486145","2.59916615486145","2.59916615486145"
"517000","2.5995447635650635","2.5995447635650635","2.5995447635650635"
"518000","2.598586320877075","2.598586320877075","2.598586320877075"
"519000","2.5996928215026855","2.5996928215026855","2.5996928215026855"
"520000","2.598418951034546","2.598418951034546","2.598418951034546"
"521000","2.5991690158843994","2.5991690158843994","2.5991690158843994"
"522000","2.596318244934082","2.596318244934082","2.596318244934082"
"523000","2.5993528366088867","2.5993528366088867","2.5993528366088867"
"524000","2.5963895320892334","2.5963895320892334","2.5963895320892334"
"525000","2.5969321727752686","2.5969321727752686","2.5969321727752686"
"526000","2.598224639892578","2.598224639892578","2.598224639892578"
"527000","2.5969176292419434","2.5969176292419434","2.5969176292419434"
"528000","2.5974061489105225","2.5974061489105225","2.5974061489105225"
"529000","2.597156047821045","2.597156047821045","2.597156047821045"
"530000","2.5953903198242188","2.5953903198242188","2.5953903198242188"
"531000","2.593547821044922","2.593547821044922","2.593547821044922"
"532000","2.5942814350128174","2.5942814350128174","2.5942814350128174"
"533000","2.59433913230896","2.59433913230896","2.59433913230896"
"534000","2.5927891731262207","2.5927891731262207","2.5927891731262207"
"535000","2.593379259109497","2.593379259109497","2.593379259109497"
"536000","2.5932602882385254","2.5932602882385254","2.5932602882385254"
"537000","2.5945076942443848","2.5945076942443848","2.5945076942443848"
"538000","2.593895196914673","2.593895196914673","2.593895196914673"
"539000","2.592909812927246","2.592909812927246","2.592909812927246"
"540000","2.5925934314727783","2.5925934314727783","2.5925934314727783"
"541000","2.5941965579986572","2.5941965579986572","2.5941965579986572"
"542000","2.5918562412261963","2.5918562412261963","2.5918562412261963"
"543000","2.5943641662597656","2.5943641662597656","2.5943641662597656"
"544000","2.5934224128723145","2.5934224128723145","2.5934224128723145"
"545000","2.5914173126220703","2.5914173126220703","2.5914173126220703"
"546000","2.5917863845825195","2.5917863845825195","2.5917863845825195"
"547000","2.592165470123291","2.592165470123291","2.592165470123291"
"548000","2.5911383628845215","2.5911383628845215","2.5911383628845215"
"549000","2.592109203338623","2.592109203338623","2.592109203338623"
"550000","2.590702772140503","2.590702772140503","2.590702772140503"
"551000","2.5930800437927246","2.5930800437927246","2.5930800437927246"
"552000","2.5915322303771973","2.5915322303771973","2.5915322303771973"
"553000","2.5903329849243164","2.5903329849243164","2.5903329849243164"
"554000","2.591249704360962","2.591249704360962","2.591249704360962"
"555000","2.5915122032165527","2.5915122032165527","2.5915122032165527"
"556000","2.5896856784820557","2.5896856784820557","2.5896856784820557"
"557000","2.5908284187316895","2.5908284187316895","2.5908284187316895"
"558000","2.589249849319458","2.589249849319458","2.589249849319458"
"559000","2.5898056030273438","2.5898056030273438","2.5898056030273438"
"560000","2.588599443435669","2.588599443435669","2.588599443435669"
"561000","2.5889437198638916","2.5889437198638916","2.5889437198638916"
"562000","2.589021921157837","2.589021921157837","2.589021921157837"
"563000","2.5884995460510254","2.5884995460510254","2.5884995460510254"
"564000","2.587894916534424","2.587894916534424","2.587894916534424"
"565000","2.5883629322052","2.5883629322052","2.5883629322052"
"566000","2.5875279903411865","2.5875279903411865","2.5875279903411865"
"567000","2.588207483291626","2.588207483291626","2.588207483291626"
"568000","2.5869929790496826","2.5869929790496826","2.5869929790496826"
"569000","2.586021900177002","2.586021900177002","2.586021900177002"
"570000","2.586968421936035","2.586968421936035","2.586968421936035"
"571000","2.5879788398742676","2.5879788398742676","2.5879788398742676"
"572000","2.588324546813965","2.588324546813965","2.588324546813965"
"573000","2.5867257118225098","2.5867257118225098","2.5867257118225098"
"574000","2.5863442420959473","2.5863442420959473","2.5863442420959473"
"575000","2.5862820148468018","2.5862820148468018","2.5862820148468018"
"576000","2.5857932567596436","2.5857932567596436","2.5857932567596436"
"577000","2.5876083374023438","2.5876083374023438","2.5876083374023438"
"578000","2.5871870517730713","2.5871870517730713","2.5871870517730713"
"579000","2.5851635932922363","2.5851635932922363","2.5851635932922363"
"580000","2.5862061977386475","2.5862061977386475","2.5862061977386475"
"581000","2.584933280944824","2.584933280944824","2.584933280944824"
"582000","2.5851314067840576","2.5851314067840576","2.5851314067840576"
"583000","2.5846428871154785","2.5846428871154785","2.5846428871154785"
"584000","2.5857648849487305","2.5857648849487305","2.5857648849487305"
"585000","2.584944248199463","2.584944248199463","2.584944248199463"
"586000","2.585526704788208","2.585526704788208","2.585526704788208"
"587000","2.5835447311401367","2.5835447311401367","2.5835447311401367"
"588000","2.5834622383117676","2.5834622383117676","2.5834622383117676"
"589000","2.5837056636810303","2.5837056636810303","2.5837056636810303"
"590000","2.5837724208831787","2.5837724208831787","2.5837724208831787"
"591000","2.5825719833374023","2.5825719833374023","2.5825719833374023"
"592000","2.582003116607666","2.582003116607666","2.582003116607666"
"593000","2.583005905151367","2.583005905151367","2.583005905151367"
"594000","2.5835983753204346","2.5835983753204346","2.5835983753204346"
"595000","2.5824060440063477","2.5824060440063477","2.5824060440063477"
"596000","2.582106113433838","2.582106113433838","2.582106113433838"
"597000","2.583225965499878","2.583225965499878","2.583225965499878"
"598000","2.582213878631592","2.582213878631592","2.582213878631592"
"599000","2.5823633670806885","2.5823633670806885","2.5823633670806885"
"600000","2.582502841949463","2.582502841949463","2.582502841949463"
"601000","2.5815203189849854","2.5815203189849854","2.5815203189849854"
"602000","2.581320285797119","2.581320285797119","2.581320285797119"
"603000","2.5821871757507324","2.5821871757507324","2.5821871757507324"
"604000","2.581681251525879","2.581681251525879","2.581681251525879"
"605000","2.5808022022247314","2.5808022022247314","2.5808022022247314"
"606000","2.5815093517303467","2.5815093517303467","2.5815093517303467"
"607000","2.5822103023529053","2.5822103023529053","2.5822103023529053"
"608000","2.5811941623687744","2.5811941623687744","2.5811941623687744"
"609000","2.580639123916626","2.580639123916626","2.580639123916626"
"610000","2.579444169998169","2.579444169998169","2.579444169998169"
"611000","2.5807533264160156","2.5807533264160156","2.5807533264160156"
"612000","2.579218626022339","2.579218626022339","2.579218626022339"
"613000","2.579970359802246","2.579970359802246","2.579970359802246"
"614000","2.5801544189453125","2.5801544189453125","2.5801544189453125"
"615000","2.580120086669922","2.580120086669922","2.580120086669922"
"616000","2.578869104385376","2.578869104385376","2.578869104385376"
"617000","2.5797247886657715","2.5797247886657715","2.5797247886657715"
"618000","2.5796873569488525","2.5796873569488525","2.5796873569488525"
"619000","2.578726053237915","2.578726053237915","2.578726053237915"
"620000","2.58003306388855","2.58003306388855","2.58003306388855"
"621000","2.5788934230804443","2.5788934230804443","2.5788934230804443"
"622000","2.579599142074585","2.579599142074585","2.579599142074585"
"623000","2.577669382095337","2.577669382095337","2.577669382095337"
"624000","2.5768306255340576","2.5768306255340576","2.5768306255340576"
"625000","2.578545331954956","2.578545331954956","2.578545331954956"
"626000","2.576794147491455","2.576794147491455","2.576794147491455"
"627000","2.577514171600342","2.577514171600342","2.577514171600342"
"628000","2.5768232345581055","2.5768232345581055","2.5768232345581055"
"629000","2.578331470489502","2.578331470489502","2.578331470489502"
"630000","2.576552152633667","2.576552152633667","2.576552152633667"
"631000","2.576223134994507","2.576223134994507","2.576223134994507"
"632000","2.577906370162964","2.577906370162964","2.577906370162964"
"633000","2.5748977661132812","2.5748977661132812","2.5748977661132812"
"634000","2.5753283500671387","2.5753283500671387","2.5753283500671387"
"635000","2.5749199390411377","2.5749199390411377","2.5749199390411377"
"636000","2.5757229328155518","2.5757229328155518","2.5757229328155518"
"637000","2.57499361038208","2.57499361038208","2.57499361038208"
"638000","2.576385974884033","2.576385974884033","2.576385974884033"
"639000","2.576145887374878","2.576145887374878","2.576145887374878"
"640000","2.575350284576416","2.575350284576416","2.575350284576416"
"641000","2.5764002799987793","2.5764002799987793","2.5764002799987793"
"642000","2.576007843017578","2.576007843017578","2.576007843017578"
"643000","2.576003074645996","2.576003074645996","2.576003074645996"
"644000","2.574749708175659","2.574749708175659","2.574749708175659"
"645000","2.5739974975585938","2.5739974975585938","2.5739974975585938"
"646000","2.575744152069092","2.575744152069092","2.575744152069092"
"647000","2.5741159915924072","2.5741159915924072","2.5741159915924072"
"648000","2.5744214057922363","2.5744214057922363","2.5744214057922363"
"649000","2.5744540691375732","2.5744540691375732","2.5744540691375732"
"650000","2.5750608444213867","2.5750608444213867","2.5750608444213867"
"651000","2.5741188526153564","2.5741188526153564","2.5741188526153564"
"652000","2.5740621089935303","2.5740621089935303","2.5740621089935303"
"653000","2.5723941326141357","2.5723941326141357","2.5723941326141357"
"654000","2.573171854019165","2.573171854019165","2.573171854019165"
"655000","2.5738022327423096","2.5738022327423096","2.5738022327423096"
"656000","2.5739529132843018","2.5739529132843018","2.5739529132843018"
"657000","2.5736825466156006","2.5736825466156006","2.5736825466156006"
"658000","2.5734474658966064","2.5734474658966064","2.5734474658966064"
"659000","2.5738813877105713","2.5738813877105713","2.5738813877105713"
"660000","2.5732574462890625","2.5732574462890625","2.5732574462890625"
"661000","2.572803258895874","2.572803258895874","2.572803258895874"
"662000","2.5717103481292725","2.5717103481292725","2.5717103481292725"
"663000","2.5722217559814453","2.5722217559814453","2.5722217559814453"
"664000","2.5732643604278564","2.5732643604278564","2.5732643604278564"
"665000","2.5743727684020996","2.5743727684020996","2.5743727684020996"
"666000","2.5720503330230713","2.5720503330230713","2.5720503330230713"
"667000","2.5729334354400635","2.5729334354400635","2.5729334354400635"
"668000","2.5722620487213135","2.5722620487213135","2.5722620487213135"
"669000","2.57220196723938","2.57220196723938","2.57220196723938"
"670000","2.5718796253204346","2.5718796253204346","2.5718796253204346"
"671000","2.5727477073669434","2.5727477073669434","2.5727477073669434"
"672000","2.571708917617798","2.571708917617798","2.571708917617798"
"673000","2.571201801300049","2.571201801300049","2.571201801300049"
"674000","2.5715134143829346","2.5715134143829346","2.5715134143829346"
"675000","2.572167158126831","2.572167158126831","2.572167158126831"
"676000","2.5711581707000732","2.5711581707000732","2.5711581707000732"
"677000","2.571341037750244","2.571341037750244","2.571341037750244"
"678000","2.5704619884490967","2.5704619884490967","2.5704619884490967"
"679000","2.570647954940796","2.570647954940796","2.570647954940796"
"680000","2.571021318435669","2.571021318435669","2.571021318435669"
"681000","2.5713794231414795","2.5713794231414795","2.5713794231414795"
"682000","2.5712087154388428","2.5712087154388428","2.5712087154388428"
"683000","2.5707342624664307","2.5707342624664307","2.5707342624664307"
"684000","2.5706372261047363","2.5706372261047363","2.5706372261047363"
"685000","2.570875644683838","2.570875644683838","2.570875644683838"
"686000","2.569967746734619","2.569967746734619","2.569967746734619"
"687000","2.5702390670776367","2.5702390670776367","2.5702390670776367"
"688000","2.570570945739746","2.570570945739746","2.570570945739746"
"689000","2.5705389976501465","2.5705389976501465","2.5705389976501465"
"690000","2.571129560470581","2.571129560470581","2.571129560470581"
"691000","2.570765256881714","2.570765256881714","2.570765256881714"
"692000","2.5702810287475586","2.5702810287475586","2.5702810287475586"
"693000","2.5699245929718018","2.5699245929718018","2.5699245929718018"
"694000","2.569369077682495","2.569369077682495","2.569369077682495"
"695000","2.5699992179870605","2.5699992179870605","2.5699992179870605"
"696000","2.5712361335754395","2.5712361335754395","2.5712361335754395"
"697000","2.568575382232666","2.568575382232666","2.568575382232666"
"698000","2.5695033073425293","2.5695033073425293","2.5695033073425293"
"699000","2.5693538188934326","2.5693538188934326","2.5693538188934326"
"700000","2.5703060626983643","2.5703060626983643","2.5703060626983643"
"701000","2.570512056350708","2.570512056350708","2.570512056350708"
"702000","2.569270133972168","2.569270133972168","2.569270133972168"
"703000","2.568967819213867","2.568967819213867","2.568967819213867"
"704000","2.5695388317108154","2.5695388317108154","2.5695388317108154"
"705000","2.569221258163452","2.569221258163452","2.569221258163452"
"706000","2.568070411682129","2.568070411682129","2.568070411682129"
"707000","2.5682413578033447","2.5682413578033447","2.5682413578033447"
"708000","2.5690083503723145","2.5690083503723145","2.5690083503723145"
"709000","2.5684146881103516","2.5684146881103516","2.5684146881103516"
"710000","2.568814992904663","2.568814992904663","2.568814992904663"
"711000","2.5689496994018555","2.5689496994018555","2.5689496994018555"
"712000","2.5687646865844727","2.5687646865844727","2.5687646865844727"
"713000","2.568385601043701","2.568385601043701","2.568385601043701"
"714000","2.5687320232391357","2.5687320232391357","2.5687320232391357"
"715000","2.5688703060150146","2.5688703060150146","2.5688703060150146"
"716000","2.5691752433776855","2.5691752433776855","2.5691752433776855"
"717000","2.569580078125","2.569580078125","2.569580078125"
"718000","2.569396734237671","2.569396734237671","2.569396734237671"
"719000","2.569981575012207","2.569981575012207","2.569981575012207"
"720000","2.568636655807495","2.568636655807495","2.568636655807495"
"721000","2.5683751106262207","2.5683751106262207","2.5683751106262207"
"722000","2.567863702774048","2.567863702774048","2.567863702774048"
"723000","2.567305326461792","2.567305326461792","2.567305326461792"
"724000","2.567321538925171","2.567321538925171","2.567321538925171"
"725000","2.5685839653015137","2.5685839653015137","2.5685839653015137"
"726000","2.568336248397827","2.568336248397827","2.568336248397827"
"727000","2.568941354751587","2.568941354751587","2.568941354751587"
"728000","2.569638252258301","2.569638252258301","2.569638252258301"
"729000","2.5681419372558594","2.5681419372558594","2.5681419372558594"
"730000","2.5676729679107666","2.5676729679107666","2.5676729679107666"
"731000","2.56862473487854","2.56862473487854","2.56862473487854"
"732000","2.569801092147827","2.569801092147827","2.569801092147827"
"733000","2.568667411804199","2.568667411804199","2.568667411804199"
"734000","2.5689902305603027","2.5689902305603027","2.5689902305603027"
"735000","2.5685184001922607","2.5685184001922607","2.5685184001922607"
"736000","2.568687677383423","2.568687677383423","2.568687677383423"
"737000","2.5676114559173584","2.5676114559173584","2.5676114559173584"
"738000","2.568255662918091","2.568255662918091","2.568255662918091"
