"Step","OLMo-7B-Twin-2T-run-024 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-024 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-024 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-022 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-022 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-022 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-021 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-021 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-021 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-020 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-020 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-020 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-019 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-019 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-019 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-018 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-018 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-018 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-017 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-017 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-017 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-016 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-016 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-016 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-015 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-015 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-015 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-014 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-014 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-014 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-013 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-013 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-013 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-012 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-012 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-012 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-011 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-011 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-011 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-010 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-010 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-010 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-009 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-009 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-009 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-008 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-008 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-008 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-007 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-007 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-007 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-006 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-006 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-006 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-005 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-005 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-005 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-003 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-003 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-003 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-002 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-002 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-002 - eval/downstream/commitment_bank_acc__MAX","OLMo-7B-Twin-2T-run-001 - eval/downstream/commitment_bank_acc","OLMo-7B-Twin-2T-run-001 - eval/downstream/commitment_bank_acc__MIN","OLMo-7B-Twin-2T-run-001 - eval/downstream/commitment_bank_acc__MAX"
"94000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4107142984867096","0.4107142984867096","0.4107142984867096","","","","","","","","","","","",""
"95000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1785714328289032","0.1785714328289032","0.1785714328289032","","","","","","","","","","","",""
"96000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4464285671710968","0.4464285671710968","0.4464285671710968","","","","","","","","","","","",""
"97000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3928571343421936","0.3928571343421936","0.3928571343421936","","","","","","","","","","","",""
"98000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3392857015132904","0.3392857015132904","0.3392857015132904","","","","","","","","","","","",""
"99000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3214285671710968","0.3214285671710968","0.3214285671710968","","","","","","","","","","","",""
"100000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.5","0.5","","","","","","","","","","","",""
"101000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3571428656578064","0.3571428656578064","0.3571428656578064","","","","","","","","","","","",""
"102000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.25","0.25","0.25","","","","","","","","","","","",""
"103000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2321428507566452","0.2321428507566452","0.2321428507566452","","","","","","","","","","","",""
"104000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3928571343421936","0.3928571343421936","0.3928571343421936","","","","","","","","","","","",""
"105000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3571428656578064","0.3571428656578064","0.3571428656578064","","","","","","","","","","","",""
"106000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4285714328289032","0.4285714328289032","0.4285714328289032","","","","","","","","","","","",""
"107000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4821428656578064","0.4821428656578064","0.4821428656578064","","","","","","","","","","","",""
"108000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2142857164144516","0.2142857164144516","0.2142857164144516","","","","","","","","","","","",""
"109000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4464285671710968","0.4464285671710968","0.4464285671710968","","","","","","","","","","","",""
"110000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.375","0.375","0.375","","","","","","","","","","","",""
"111000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4642857015132904","0.4642857015132904","0.4642857015132904","","","","","","","","","","","",""
"112000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4285714328289032","0.4285714328289032","0.4285714328289032","","","","","","","","","","","",""
"113000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4642857015132904","0.4642857015132904","0.4642857015132904","","","","","","","","","","","",""
"114000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4285714328289032","0.4285714328289032","0.4285714328289032","","","","","","","","","","","",""
"115000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4464285671710968","0.4464285671710968","0.4464285671710968","","","","","","","","","","","",""
"116000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3928571343421936","0.3928571343421936","0.3928571343421936","","","","","","","","","","","",""
"117000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3928571343421936","0.3928571343421936","0.3928571343421936","","","","","","","","","","","",""
"118000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4464285671710968","0.4464285671710968","0.4464285671710968","","","","","","","","","","","","","","",""
"119000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3571428656578064","0.3571428656578064","0.3571428656578064","","","","","","","","","","","","","","",""
"120000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3392857015132904","0.3392857015132904","0.3392857015132904","","","","","","","","","","","","","","",""
"121000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4285714328289032","0.4285714328289032","0.4285714328289032","","","","","","","","","","","","","","",""
"122000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2142857164144516","0.2142857164144516","0.2142857164144516","","","","","","","","","","","","","","",""
"123000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3392857015132904","0.3392857015132904","0.3392857015132904","","","","","","","","","","","","","","",""
"124000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.375","0.375","0.375","","","","","","","","","","","","","","",""
"125000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4285714328289032","0.4285714328289032","0.4285714328289032","","","","","","","","","","","","","","",""
"126000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.375","0.375","0.375","","","","","","","","","","","","","","","","","",""
"127000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.5","0.5","","","","","","","","","","","","","","","","","",""
"128000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5357142686843872","0.5357142686843872","0.5357142686843872","","","","","","","","","","","","","","","","","",""
"129000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5714285969734192","0.5714285969734192","0.5714285969734192","","","","","","","","","","","","","","","","","",""
"130000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4107142984867096","0.4107142984867096","0.4107142984867096","","","","","","","","","","","","","","","","","",""
"131000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4285714328289032","0.4285714328289032","0.4285714328289032","","","","","","","","","","","","","","","","","",""
"132000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3035714328289032","0.3035714328289032","0.3035714328289032","","","","","","","","","","","","","","","","","",""
"133000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5178571343421936","0.5178571343421936","0.5178571343421936","","","","","","","","","","","","","","","","","",""
"134000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4107142984867096","0.4107142984867096","0.4107142984867096","","","","","","","","","","","","","","","","","",""
"135000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4464285671710968","0.4464285671710968","0.4464285671710968","","","","","","","","","","","","","","","","","",""
"136000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4107142984867096","0.4107142984867096","0.4107142984867096","","","","","","","","","","","","","","","","","",""
"137000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5357142686843872","0.5357142686843872","0.5357142686843872","","","","","","","","","","","","","","","","","",""
"138000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4107142984867096","0.4107142984867096","0.4107142984867096","","","","","","","","","","","","","","","","","",""
"139000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.5","0.5","","","","","","","","","","","","","","","","","",""
"140000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4821428656578064","0.4821428656578064","0.4821428656578064","","","","","","","","","","","","","","","","","",""
"141000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3928571343421936","0.3928571343421936","0.3928571343421936","","","","","","","","","","","","","","","","","",""
"142000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5178571343421936","0.5178571343421936","0.5178571343421936","","","","","","","","","","","","","","","","","",""
"143000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4821428656578064","0.4821428656578064","0.4821428656578064","","","","","","","","","","","","","","","","","",""
"144000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3928571343421936","0.3928571343421936","0.3928571343421936","","","","","","","","","","","","","","","","","",""
"145000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3392857015132904","0.3392857015132904","0.3392857015132904","","","","","","","","","","","","","","","","","",""
"146000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4285714328289032","0.4285714328289032","0.4285714328289032","","","","","","","","","","","","","","","","","",""
"147000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4107142984867096","0.4107142984867096","0.4107142984867096","","","","","","","","","","","","","","","","","",""
"148000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5535714030265808","0.5535714030265808","0.5535714030265808","","","","","","","","","","","","","","","","","",""
"149000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5357142686843872","0.5357142686843872","0.5357142686843872","","","","","","","","","","","","","","","","","",""
"150000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4107142984867096","0.4107142984867096","0.4107142984867096","","","","","","","","","","","","","","","","","",""
"151000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5178571343421936","0.5178571343421936","0.5178571343421936","","","","","","","","","","","","","","","","","",""
"152000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5178571343421936","0.5178571343421936","0.5178571343421936","","","","","","","","","","","","","","","","","",""
"153000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.5","0.5","","","","","","","","","","","","","","","","","",""
"154000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5535714030265808","0.5535714030265808","0.5535714030265808","","","","","","","","","","","","","","","","","",""
"155000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5357142686843872","0.5357142686843872","0.5357142686843872","","","","","","","","","","","","","","","","","",""
"156000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5714285969734192","0.5714285969734192","0.5714285969734192","","","","","","","","","","","","","","","","","",""
"157000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4107142984867096","0.4107142984867096","0.4107142984867096","","","","","","","","","","","","","","","","","",""
"158000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5178571343421936","0.5178571343421936","0.5178571343421936","0.5178571343421936","0.5178571343421936","0.5178571343421936","","","","","","","","","","","","","","","","","","","","",""
"159000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5535714030265808","0.5535714030265808","0.5535714030265808","0.5535714030265808","0.5535714030265808","0.5535714030265808","","","","","","","","","","","","","","","","","","","","",""
"160000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6071428656578064","0.6071428656578064","0.6071428656578064","0.6071428656578064","0.6071428656578064","0.6071428656578064","","","","","","","","","","","","","","","","","","","","",""
"161000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6071428656578064","0.6071428656578064","0.6071428656578064","0.6071428656578064","0.6071428656578064","0.6071428656578064","","","","","","","","","","","","","","","","","","","","",""
"162000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5535714030265808","0.5535714030265808","0.5535714030265808","0.5535714030265808","0.5535714030265808","0.5535714030265808","","","","","","","","","","","","","","","","","","","","",""
"163000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5892857313156128","0.5892857313156128","0.5892857313156128","0.5892857313156128","0.5892857313156128","0.5892857313156128","","","","","","","","","","","","","","","","","","","","",""
"164000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5714285969734192","0.5714285969734192","0.5714285969734192","0.5714285969734192","0.5714285969734192","0.5714285969734192","","","","","","","","","","","","","","","","","","","","",""
"165000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5892857313156128","0.5892857313156128","0.5892857313156128","0.5892857313156128","0.5892857313156128","0.5892857313156128","","","","","","","","","","","","","","","","","","","","",""
"166000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5178571343421936","0.5178571343421936","0.5178571343421936","0.5178571343421936","0.5178571343421936","0.5178571343421936","","","","","","","","","","","","","","","","","","","","",""
"167000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5535714030265808","0.5535714030265808","0.5535714030265808","0.5535714030265808","0.5535714030265808","0.5535714030265808","","","","","","","","","","","","","","","","","","","","",""
"168000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4821428656578064","0.4821428656578064","0.4821428656578064","0.4821428656578064","0.4821428656578064","0.4821428656578064","","","","","","","","","","","","","","","","","","","","",""
"169000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5892857313156128","0.5892857313156128","0.5892857313156128","","","","","","","","","","","","","","","","","","","","","","","",""
"170000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.625","0.625","0.625","","","","","","","","","","","","","","","","","","","","","","","",""
"171000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6071428656578064","0.6071428656578064","0.6071428656578064","","","","","","","","","","","","","","","","","","","","","","","",""
"172000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.5","0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"173000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5178571343421936","0.5178571343421936","0.5178571343421936","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"174000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5357142686843872","0.5357142686843872","0.5357142686843872","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"175000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5178571343421936","0.5178571343421936","0.5178571343421936","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"176000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4464285671710968","0.4464285671710968","0.4464285671710968","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"177000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4107142984867096","0.4107142984867096","0.4107142984867096","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"178000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4464285671710968","0.4464285671710968","0.4464285671710968","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"179000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.5","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"180000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6071428656578064","0.6071428656578064","0.6071428656578064","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"181000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5357142686843872","0.5357142686843872","0.5357142686843872","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"182000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4821428656578064","0.4821428656578064","0.4821428656578064","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"183000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4464285671710968","0.4464285671710968","0.4464285671710968","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"184000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.5","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"185000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.5","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"186000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4464285671710968","0.4464285671710968","0.4464285671710968","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"187000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4642857015132904","0.4642857015132904","0.4642857015132904","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"188000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4821428656578064","0.4821428656578064","0.4821428656578064","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"189000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5535714030265808","0.5535714030265808","0.5535714030265808","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"190000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4642857015132904","0.4642857015132904","0.4642857015132904","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"191000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4464285671710968","0.4464285671710968","0.4464285671710968","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"192000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5714285969734192","0.5714285969734192","0.5714285969734192","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5178571343421936","0.5178571343421936","0.5178571343421936","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"194000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4285714328289032","0.4285714328289032","0.4285714328289032","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"195000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4642857015132904","0.4642857015132904","0.4642857015132904","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"196000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4285714328289032","0.4285714328289032","0.4285714328289032","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"197000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5178571343421936","0.5178571343421936","0.5178571343421936","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6785714030265808","0.6785714030265808","0.6785714030265808","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"199000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6607142686843872","0.6607142686843872","0.6607142686843872","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"200000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.5","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4464285671710968","0.4464285671710968","0.4464285671710968","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5535714030265808","0.5535714030265808","0.5535714030265808","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"203000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2678571343421936","0.2678571343421936","0.2678571343421936","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"204000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5714285969734192","0.5714285969734192","0.5714285969734192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5357142686843872","0.5357142686843872","0.5357142686843872","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6428571343421936","0.6428571343421936","0.6428571343421936","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6428571343421936","0.6428571343421936","0.6428571343421936","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6428571343421936","0.6428571343421936","0.6428571343421936","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"209000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.5","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5535714030265808","0.5535714030265808","0.5535714030265808","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6607142686843872","0.6607142686843872","0.6607142686843872","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"212000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4107142984867096","0.4107142984867096","0.4107142984867096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
