"Step","Group: OLMo-1B - eval/v2-small-ptb-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v2-small-ptb-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v2-small-ptb-validation/CrossEntropyLoss__MAX"
"451000","2.84656023979187","2.84656023979187","2.84656023979187"
"452000","2.8411576747894287","2.8411576747894287","2.8411576747894287"
"453000","2.8543622493743896","2.8543622493743896","2.8543622493743896"
"454000","2.8442368507385254","2.8442368507385254","2.8442368507385254"
"455000","2.8555800914764404","2.8555800914764404","2.8555800914764404"
"456000","2.847522735595703","2.847522735595703","2.847522735595703"
"457000","2.8465521335601807","2.8465521335601807","2.8465521335601807"
"458000","2.841142177581787","2.841142177581787","2.841142177581787"
"459000","2.8393564224243164","2.8393564224243164","2.8393564224243164"
"460000","2.8445286750793457","2.8445286750793457","2.8445286750793457"
"461000","2.837244987487793","2.837244987487793","2.837244987487793"
"462000","2.837482452392578","2.837482452392578","2.837482452392578"
"463000","2.8342084884643555","2.8342084884643555","2.8342084884643555"
"464000","2.8427696228027344","2.8427696228027344","2.8427696228027344"
"465000","2.8372695446014404","2.8372695446014404","2.8372695446014404"
"466000","2.837543487548828","2.837543487548828","2.837543487548828"
"467000","2.848457098007202","2.848457098007202","2.848457098007202"
"468000","2.8527116775512695","2.8527116775512695","2.8527116775512695"
"469000","2.846928358078003","2.846928358078003","2.846928358078003"
"470000","2.8434813022613525","2.8434813022613525","2.8434813022613525"
"471000","2.8399546146392822","2.8399546146392822","2.8399546146392822"
"472000","2.8433332443237305","2.8433332443237305","2.8433332443237305"
"473000","2.8421671390533447","2.8421671390533447","2.8421671390533447"
"474000","2.839660882949829","2.839660882949829","2.839660882949829"
"475000","2.8300747871398926","2.8300747871398926","2.8300747871398926"
"476000","2.8376567363739014","2.8376567363739014","2.8376567363739014"
"477000","2.841235399246216","2.841235399246216","2.841235399246216"
"478000","2.8398330211639404","2.8398330211639404","2.8398330211639404"
"479000","2.8428637981414795","2.8428637981414795","2.8428637981414795"
"480000","2.8373146057128906","2.8373146057128906","2.8373146057128906"
"481000","2.8493874073028564","2.8493874073028564","2.8493874073028564"
"482000","2.8391599655151367","2.8391599655151367","2.8391599655151367"
"483000","2.8283305168151855","2.8283305168151855","2.8283305168151855"
"484000","2.8408656120300293","2.8408656120300293","2.8408656120300293"
"485000","2.837580919265747","2.837580919265747","2.837580919265747"
"486000","2.8353981971740723","2.8353981971740723","2.8353981971740723"
"487000","2.8346004486083984","2.8346004486083984","2.8346004486083984"
"488000","2.837026834487915","2.837026834487915","2.837026834487915"
"489000","2.830393075942993","2.830393075942993","2.830393075942993"
"490000","2.8411705493927","2.8411705493927","2.8411705493927"
"491000","2.8322207927703857","2.8322207927703857","2.8322207927703857"
"492000","2.8388354778289795","2.8388354778289795","2.8388354778289795"
"493000","2.8279433250427246","2.8279433250427246","2.8279433250427246"
"494000","2.840717315673828","2.840717315673828","2.840717315673828"
"495000","2.834413766860962","2.834413766860962","2.834413766860962"
"496000","2.8315184116363525","2.8315184116363525","2.8315184116363525"
"497000","2.8231756687164307","2.8231756687164307","2.8231756687164307"
"498000","2.8285462856292725","2.8285462856292725","2.8285462856292725"
"499000","2.833540439605713","2.833540439605713","2.833540439605713"
"500000","2.8370614051818848","2.8370614051818848","2.8370614051818848"
"501000","2.8278794288635254","2.8278794288635254","2.8278794288635254"
"502000","2.829440116882324","2.829440116882324","2.829440116882324"
"503000","2.8309736251831055","2.8309736251831055","2.8309736251831055"
"504000","2.833616018295288","2.833616018295288","2.833616018295288"
"505000","2.8404898643493652","2.8404898643493652","2.8404898643493652"
"506000","2.8329861164093018","2.8329861164093018","2.8329861164093018"
"507000","2.8267979621887207","2.8267979621887207","2.8267979621887207"
"508000","2.833730459213257","2.833730459213257","2.833730459213257"
"509000","2.8365631103515625","2.8365631103515625","2.8365631103515625"
"510000","2.8380157947540283","2.8380157947540283","2.8380157947540283"
"511000","2.842395305633545","2.842395305633545","2.842395305633545"
"512000","2.8283445835113525","2.8283445835113525","2.8283445835113525"
"513000","2.8493704795837402","2.8493704795837402","2.8493704795837402"
"514000","2.837803840637207","2.837803840637207","2.837803840637207"
"515000","2.839871644973755","2.839871644973755","2.839871644973755"
"516000","2.835726022720337","2.835726022720337","2.835726022720337"
"517000","2.8326656818389893","2.8326656818389893","2.8326656818389893"
"518000","2.8395791053771973","2.8395791053771973","2.8395791053771973"
"519000","2.826143503189087","2.826143503189087","2.826143503189087"
"520000","2.835265636444092","2.835265636444092","2.835265636444092"
"521000","2.8328306674957275","2.8328306674957275","2.8328306674957275"
"522000","2.8280372619628906","2.8280372619628906","2.8280372619628906"
"523000","2.830488681793213","2.830488681793213","2.830488681793213"
"524000","2.831024169921875","2.831024169921875","2.831024169921875"
"525000","2.827284574508667","2.827284574508667","2.827284574508667"
"526000","2.8325319290161133","2.8325319290161133","2.8325319290161133"
"527000","2.8356683254241943","2.8356683254241943","2.8356683254241943"
"528000","2.838503837585449","2.838503837585449","2.838503837585449"
"529000","2.8375024795532227","2.8375024795532227","2.8375024795532227"
"530000","2.833636522293091","2.833636522293091","2.833636522293091"
"531000","2.8302125930786133","2.8302125930786133","2.8302125930786133"
"532000","2.8257195949554443","2.8257195949554443","2.8257195949554443"
"533000","2.825209617614746","2.825209617614746","2.825209617614746"
"534000","2.8264808654785156","2.8264808654785156","2.8264808654785156"
"535000","2.837752103805542","2.837752103805542","2.837752103805542"
"536000","2.8258275985717773","2.8258275985717773","2.8258275985717773"
"537000","2.823474407196045","2.823474407196045","2.823474407196045"
"538000","2.832242250442505","2.832242250442505","2.832242250442505"
"539000","2.8287405967712402","2.8287405967712402","2.8287405967712402"
"540000","2.8301777839660645","2.8301777839660645","2.8301777839660645"
"541000","2.8223371505737305","2.8223371505737305","2.8223371505737305"
"542000","2.827364206314087","2.827364206314087","2.827364206314087"
"543000","2.828557014465332","2.828557014465332","2.828557014465332"
"544000","2.8204147815704346","2.8204147815704346","2.8204147815704346"
"545000","2.8241326808929443","2.8241326808929443","2.8241326808929443"
"546000","2.827507257461548","2.827507257461548","2.827507257461548"
"547000","2.829451322555542","2.829451322555542","2.829451322555542"
"548000","2.829378843307495","2.829378843307495","2.829378843307495"
"549000","2.847339153289795","2.847339153289795","2.847339153289795"
"550000","2.8261122703552246","2.8261122703552246","2.8261122703552246"
"551000","2.8317229747772217","2.8317229747772217","2.8317229747772217"
"552000","2.832426071166992","2.832426071166992","2.832426071166992"
"553000","2.832045316696167","2.832045316696167","2.832045316696167"
"554000","2.829861640930176","2.829861640930176","2.829861640930176"
"555000","2.824308395385742","2.824308395385742","2.824308395385742"
"556000","2.817477226257324","2.817477226257324","2.817477226257324"
"557000","2.8207006454467773","2.8207006454467773","2.8207006454467773"
"558000","2.8229119777679443","2.8229119777679443","2.8229119777679443"
"559000","2.8212099075317383","2.8212099075317383","2.8212099075317383"
"560000","2.8159520626068115","2.8159520626068115","2.8159520626068115"
"561000","2.824293851852417","2.824293851852417","2.824293851852417"
"562000","2.818606376647949","2.818606376647949","2.818606376647949"
"563000","2.8172848224639893","2.8172848224639893","2.8172848224639893"
"564000","2.8227107524871826","2.8227107524871826","2.8227107524871826"
"565000","2.8149478435516357","2.8149478435516357","2.8149478435516357"
"566000","2.8102638721466064","2.8102638721466064","2.8102638721466064"
"567000","2.825822591781616","2.825822591781616","2.825822591781616"
"568000","2.812584161758423","2.812584161758423","2.812584161758423"
"569000","2.8157310485839844","2.8157310485839844","2.8157310485839844"
"570000","2.816406726837158","2.816406726837158","2.816406726837158"
"571000","2.818542957305908","2.818542957305908","2.818542957305908"
"572000","2.8238003253936768","2.8238003253936768","2.8238003253936768"
"573000","2.8240580558776855","2.8240580558776855","2.8240580558776855"
"574000","2.819279670715332","2.819279670715332","2.819279670715332"
"575000","2.816028594970703","2.816028594970703","2.816028594970703"
"576000","2.816026449203491","2.816026449203491","2.816026449203491"
"577000","2.815218925476074","2.815218925476074","2.815218925476074"
"578000","2.8208508491516113","2.8208508491516113","2.8208508491516113"
"579000","2.814403533935547","2.814403533935547","2.814403533935547"
"580000","2.809814691543579","2.809814691543579","2.809814691543579"
"581000","2.812653064727783","2.812653064727783","2.812653064727783"
"582000","2.817047595977783","2.817047595977783","2.817047595977783"
"583000","2.8206257820129395","2.8206257820129395","2.8206257820129395"
"584000","2.8170015811920166","2.8170015811920166","2.8170015811920166"
"585000","2.812351703643799","2.812351703643799","2.812351703643799"
"586000","2.8172574043273926","2.8172574043273926","2.8172574043273926"
"587000","2.8196637630462646","2.8196637630462646","2.8196637630462646"
"588000","2.8118739128112793","2.8118739128112793","2.8118739128112793"
"589000","2.8210842609405518","2.8210842609405518","2.8210842609405518"
"590000","2.80702805519104","2.80702805519104","2.80702805519104"
"591000","2.817573070526123","2.817573070526123","2.817573070526123"
"592000","2.818511962890625","2.818511962890625","2.818511962890625"
"593000","2.822272777557373","2.822272777557373","2.822272777557373"
"594000","2.815704584121704","2.815704584121704","2.815704584121704"
"595000","2.818514823913574","2.818514823913574","2.818514823913574"
"596000","2.8230748176574707","2.8230748176574707","2.8230748176574707"
"597000","2.8168439865112305","2.8168439865112305","2.8168439865112305"
"598000","2.8144001960754395","2.8144001960754395","2.8144001960754395"
"599000","2.813279390335083","2.813279390335083","2.813279390335083"
"600000","2.8184432983398438","2.8184432983398438","2.8184432983398438"
"601000","2.8262250423431396","2.8262250423431396","2.8262250423431396"
"602000","2.8094773292541504","2.8094773292541504","2.8094773292541504"
"603000","2.8236842155456543","2.8236842155456543","2.8236842155456543"
"604000","2.8120012283325195","2.8120012283325195","2.8120012283325195"
"605000","2.8080430030822754","2.8080430030822754","2.8080430030822754"
"606000","2.8078739643096924","2.8078739643096924","2.8078739643096924"
"607000","2.8134992122650146","2.8134992122650146","2.8134992122650146"
"608000","2.809267282485962","2.809267282485962","2.809267282485962"
"609000","2.8105287551879883","2.8105287551879883","2.8105287551879883"
"610000","2.806562900543213","2.806562900543213","2.806562900543213"
"611000","2.8113718032836914","2.8113718032836914","2.8113718032836914"
"612000","2.8155643939971924","2.8155643939971924","2.8155643939971924"
"613000","2.810044765472412","2.810044765472412","2.810044765472412"
"614000","2.810380458831787","2.810380458831787","2.810380458831787"
"615000","2.814390182495117","2.814390182495117","2.814390182495117"
"616000","2.8094136714935303","2.8094136714935303","2.8094136714935303"
"617000","2.811952590942383","2.811952590942383","2.811952590942383"
"618000","2.813591241836548","2.813591241836548","2.813591241836548"
"619000","2.805774688720703","2.805774688720703","2.805774688720703"
"620000","2.8181605339050293","2.8181605339050293","2.8181605339050293"
"621000","2.8190736770629883","2.8190736770629883","2.8190736770629883"
"622000","2.8095412254333496","2.8095412254333496","2.8095412254333496"
"623000","2.8194196224212646","2.8194196224212646","2.8194196224212646"
"624000","2.813504934310913","2.813504934310913","2.813504934310913"
"625000","2.804500102996826","2.804500102996826","2.804500102996826"
"626000","2.811591863632202","2.811591863632202","2.811591863632202"
"627000","2.8081295490264893","2.8081295490264893","2.8081295490264893"
"628000","2.8034698963165283","2.8034698963165283","2.8034698963165283"
"629000","2.8081178665161133","2.8081178665161133","2.8081178665161133"
"630000","2.8070175647735596","2.8070175647735596","2.8070175647735596"
"631000","2.809082508087158","2.809082508087158","2.809082508087158"
"632000","2.8074803352355957","2.8074803352355957","2.8074803352355957"
"633000","2.805708408355713","2.805708408355713","2.805708408355713"
"634000","2.8102197647094727","2.8102197647094727","2.8102197647094727"
"635000","2.8102922439575195","2.8102922439575195","2.8102922439575195"
"636000","2.820584535598755","2.820584535598755","2.820584535598755"
"637000","2.8127360343933105","2.8127360343933105","2.8127360343933105"
"638000","2.809792995452881","2.809792995452881","2.809792995452881"
"639000","2.8107709884643555","2.8107709884643555","2.8107709884643555"
"640000","2.8076279163360596","2.8076279163360596","2.8076279163360596"
"641000","2.805738925933838","2.805738925933838","2.805738925933838"
"642000","2.8091604709625244","2.8091604709625244","2.8091604709625244"
"643000","2.8101413249969482","2.8101413249969482","2.8101413249969482"
"644000","2.8061273097991943","2.8061273097991943","2.8061273097991943"
"645000","2.8072614669799805","2.8072614669799805","2.8072614669799805"
"646000","2.803863048553467","2.803863048553467","2.803863048553467"
"647000","2.8044261932373047","2.8044261932373047","2.8044261932373047"
"648000","2.808112621307373","2.808112621307373","2.808112621307373"
"649000","2.798719644546509","2.798719644546509","2.798719644546509"
"650000","2.8019354343414307","2.8019354343414307","2.8019354343414307"
"651000","2.797438383102417","2.797438383102417","2.797438383102417"
"652000","2.806551218032837","2.806551218032837","2.806551218032837"
"653000","2.7970311641693115","2.7970311641693115","2.7970311641693115"
"654000","2.802312135696411","2.802312135696411","2.802312135696411"
"655000","2.798555612564087","2.798555612564087","2.798555612564087"
"656000","2.8070690631866455","2.8070690631866455","2.8070690631866455"
"657000","2.7976503372192383","2.7976503372192383","2.7976503372192383"
"658000","2.794797897338867","2.794797897338867","2.794797897338867"
"659000","2.8026933670043945","2.8026933670043945","2.8026933670043945"
"660000","2.8043599128723145","2.8043599128723145","2.8043599128723145"
"661000","2.8115386962890625","2.8115386962890625","2.8115386962890625"
"662000","2.8003664016723633","2.8003664016723633","2.8003664016723633"
"663000","2.8004047870635986","2.8004047870635986","2.8004047870635986"
"664000","2.803873300552368","2.803873300552368","2.803873300552368"
"665000","2.7961604595184326","2.7961604595184326","2.7961604595184326"
"666000","2.808889150619507","2.808889150619507","2.808889150619507"
"667000","2.802542209625244","2.802542209625244","2.802542209625244"
"668000","2.7961480617523193","2.7961480617523193","2.7961480617523193"
"669000","2.7983949184417725","2.7983949184417725","2.7983949184417725"
"670000","2.7972748279571533","2.7972748279571533","2.7972748279571533"
"671000","2.7986249923706055","2.7986249923706055","2.7986249923706055"
"672000","2.7997279167175293","2.7997279167175293","2.7997279167175293"
"673000","2.7999274730682373","2.7999274730682373","2.7999274730682373"
"674000","2.7976107597351074","2.7976107597351074","2.7976107597351074"
"675000","2.800516366958618","2.800516366958618","2.800516366958618"
"676000","2.7989869117736816","2.7989869117736816","2.7989869117736816"
"677000","2.7984046936035156","2.7984046936035156","2.7984046936035156"
"678000","2.8036985397338867","2.8036985397338867","2.8036985397338867"
"679000","2.8007452487945557","2.8007452487945557","2.8007452487945557"
"680000","2.8046422004699707","2.8046422004699707","2.8046422004699707"
"681000","2.8067495822906494","2.8067495822906494","2.8067495822906494"
"682000","2.804729461669922","2.804729461669922","2.804729461669922"
"683000","2.814077138900757","2.814077138900757","2.814077138900757"
"684000","2.809901475906372","2.809901475906372","2.809901475906372"
"685000","2.801727771759033","2.801727771759033","2.801727771759033"
"686000","2.8034820556640625","2.8034820556640625","2.8034820556640625"
"687000","2.8012032508850098","2.8012032508850098","2.8012032508850098"
"688000","2.804142713546753","2.804142713546753","2.804142713546753"
"689000","2.804783821105957","2.804783821105957","2.804783821105957"
"690000","2.808979034423828","2.808979034423828","2.808979034423828"
"691000","2.8061039447784424","2.8061039447784424","2.8061039447784424"
"692000","2.8014540672302246","2.8014540672302246","2.8014540672302246"
"693000","2.806513786315918","2.806513786315918","2.806513786315918"
"694000","2.8057806491851807","2.8057806491851807","2.8057806491851807"
"695000","2.803536891937256","2.803536891937256","2.803536891937256"
"696000","2.8068463802337646","2.8068463802337646","2.8068463802337646"
"697000","2.8068881034851074","2.8068881034851074","2.8068881034851074"
"698000","2.7987020015716553","2.7987020015716553","2.7987020015716553"
"699000","2.8002991676330566","2.8002991676330566","2.8002991676330566"
"700000","2.8080201148986816","2.8080201148986816","2.8080201148986816"
"701000","2.800887107849121","2.800887107849121","2.800887107849121"
"702000","2.7987358570098877","2.7987358570098877","2.7987358570098877"
"703000","2.8034069538116455","2.8034069538116455","2.8034069538116455"
"704000","2.8027899265289307","2.8027899265289307","2.8027899265289307"
"705000","2.8000423908233643","2.8000423908233643","2.8000423908233643"
"706000","2.8105862140655518","2.8105862140655518","2.8105862140655518"
"707000","2.798837900161743","2.798837900161743","2.798837900161743"
"708000","2.803995370864868","2.803995370864868","2.803995370864868"
"709000","2.795837879180908","2.795837879180908","2.795837879180908"
"710000","2.796903371810913","2.796903371810913","2.796903371810913"
"711000","2.8015799522399902","2.8015799522399902","2.8015799522399902"
"712000","2.8029327392578125","2.8029327392578125","2.8029327392578125"
"713000","2.8046131134033203","2.8046131134033203","2.8046131134033203"
"714000","2.8045294284820557","2.8045294284820557","2.8045294284820557"
"715000","2.806809186935425","2.806809186935425","2.806809186935425"
"716000","2.7967586517333984","2.7967586517333984","2.7967586517333984"
"717000","2.8068642616271973","2.8068642616271973","2.8068642616271973"
"718000","2.7945470809936523","2.7945470809936523","2.7945470809936523"
"719000","2.8050451278686523","2.8050451278686523","2.8050451278686523"
"720000","2.8014538288116455","2.8014538288116455","2.8014538288116455"
"721000","2.799311637878418","2.799311637878418","2.799311637878418"
"722000","2.804811716079712","2.804811716079712","2.804811716079712"
"723000","2.8023898601531982","2.8023898601531982","2.8023898601531982"
"724000","2.79990291595459","2.79990291595459","2.79990291595459"
"725000","2.8046348094940186","2.8046348094940186","2.8046348094940186"
"726000","2.804079294204712","2.804079294204712","2.804079294204712"
"727000","2.797175407409668","2.797175407409668","2.797175407409668"
"728000","2.8049981594085693","2.8049981594085693","2.8049981594085693"
"729000","2.7978689670562744","2.7978689670562744","2.7978689670562744"
"730000","2.8055849075317383","2.8055849075317383","2.8055849075317383"
"731000","2.804755687713623","2.804755687713623","2.804755687713623"
"732000","2.804293632507324","2.804293632507324","2.804293632507324"
"733000","2.794980764389038","2.794980764389038","2.794980764389038"
"734000","2.7912073135375977","2.7912073135375977","2.7912073135375977"
"735000","2.801506519317627","2.801506519317627","2.801506519317627"
"736000","2.7987492084503174","2.7987492084503174","2.7987492084503174"
"737000","2.801077127456665","2.801077127456665","2.801077127456665"
"738000","2.805034637451172","2.805034637451172","2.805034637451172"
