"Step","Group: OLMo-1B - eval/v2-small-c4_en-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v2-small-c4_en-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v2-small-c4_en-validation/CrossEntropyLoss__MAX"
"450000","2.675523281097412","2.675523281097412","2.675523281097412"
"451000","2.6727805137634277","2.6727805137634277","2.6727805137634277"
"452000","2.6753621101379395","2.6753621101379395","2.6753621101379395"
"453000","2.6725997924804688","2.6725997924804688","2.6725997924804688"
"454000","2.670138120651245","2.670138120651245","2.670138120651245"
"455000","2.6729061603546143","2.6729061603546143","2.6729061603546143"
"456000","2.672952890396118","2.672952890396118","2.672952890396118"
"457000","2.670642614364624","2.670642614364624","2.670642614364624"
"458000","2.674757480621338","2.674757480621338","2.674757480621338"
"459000","2.67413067817688","2.67413067817688","2.67413067817688"
"460000","2.67278790473938","2.67278790473938","2.67278790473938"
"461000","2.6722800731658936","2.6722800731658936","2.6722800731658936"
"462000","2.671348810195923","2.671348810195923","2.671348810195923"
"463000","2.6708145141601562","2.6708145141601562","2.6708145141601562"
"464000","2.6705331802368164","2.6705331802368164","2.6705331802368164"
"465000","2.668877601623535","2.668877601623535","2.668877601623535"
"466000","2.6678929328918457","2.6678929328918457","2.6678929328918457"
"467000","2.669757604598999","2.669757604598999","2.669757604598999"
"468000","2.6718664169311523","2.6718664169311523","2.6718664169311523"
"469000","2.6696298122406006","2.6696298122406006","2.6696298122406006"
"470000","2.6704015731811523","2.6704015731811523","2.6704015731811523"
"471000","2.6700708866119385","2.6700708866119385","2.6700708866119385"
"472000","2.668705701828003","2.668705701828003","2.668705701828003"
"473000","2.670454978942871","2.670454978942871","2.670454978942871"
"474000","2.671084403991699","2.671084403991699","2.671084403991699"
"475000","2.670081853866577","2.670081853866577","2.670081853866577"
"476000","2.669921875","2.669921875","2.669921875"
"477000","2.6702566146850586","2.6702566146850586","2.6702566146850586"
"478000","2.6694014072418213","2.6694014072418213","2.6694014072418213"
"479000","2.6679763793945312","2.6679763793945312","2.6679763793945312"
"480000","2.666999578475952","2.666999578475952","2.666999578475952"
"481000","2.6679933071136475","2.6679933071136475","2.6679933071136475"
"482000","2.666950225830078","2.666950225830078","2.666950225830078"
"483000","2.6673262119293213","2.6673262119293213","2.6673262119293213"
"484000","2.6665446758270264","2.6665446758270264","2.6665446758270264"
"485000","2.666078805923462","2.666078805923462","2.666078805923462"
"486000","2.6696200370788574","2.6696200370788574","2.6696200370788574"
"487000","2.668010711669922","2.668010711669922","2.668010711669922"
"488000","2.66595196723938","2.66595196723938","2.66595196723938"
"489000","2.666024923324585","2.666024923324585","2.666024923324585"
"490000","2.6677098274230957","2.6677098274230957","2.6677098274230957"
"491000","2.6664836406707764","2.6664836406707764","2.6664836406707764"
"492000","2.6689443588256836","2.6689443588256836","2.6689443588256836"
"493000","2.6643970012664795","2.6643970012664795","2.6643970012664795"
"494000","2.666281223297119","2.666281223297119","2.666281223297119"
"495000","2.665682792663574","2.665682792663574","2.665682792663574"
"496000","2.664978504180908","2.664978504180908","2.664978504180908"
"497000","2.6665117740631104","2.6665117740631104","2.6665117740631104"
"498000","2.6658060550689697","2.6658060550689697","2.6658060550689697"
"499000","2.6637349128723145","2.6637349128723145","2.6637349128723145"
"500000","2.6642725467681885","2.6642725467681885","2.6642725467681885"
"501000","2.6644301414489746","2.6644301414489746","2.6644301414489746"
"502000","2.6624526977539062","2.6624526977539062","2.6624526977539062"
"503000","2.6661722660064697","2.6661722660064697","2.6661722660064697"
"504000","2.662869930267334","2.662869930267334","2.662869930267334"
"505000","2.6635422706604004","2.6635422706604004","2.6635422706604004"
"506000","2.6633787155151367","2.6633787155151367","2.6633787155151367"
"507000","2.6606359481811523","2.6606359481811523","2.6606359481811523"
"508000","2.6645853519439697","2.6645853519439697","2.6645853519439697"
"509000","2.663271188735962","2.663271188735962","2.663271188735962"
"510000","2.661991834640503","2.661991834640503","2.661991834640503"
"511000","2.6640589237213135","2.6640589237213135","2.6640589237213135"
"512000","2.6621344089508057","2.6621344089508057","2.6621344089508057"
"513000","2.661011219024658","2.661011219024658","2.661011219024658"
"514000","2.660377025604248","2.660377025604248","2.660377025604248"
"515000","2.662193536758423","2.662193536758423","2.662193536758423"
"516000","2.658984899520874","2.658984899520874","2.658984899520874"
"517000","2.661768674850464","2.661768674850464","2.661768674850464"
"518000","2.6611382961273193","2.6611382961273193","2.6611382961273193"
"519000","2.663224458694458","2.663224458694458","2.663224458694458"
"520000","2.6611313819885254","2.6611313819885254","2.6611313819885254"
"521000","2.6597607135772705","2.6597607135772705","2.6597607135772705"
"522000","2.657106637954712","2.657106637954712","2.657106637954712"
"523000","2.661226987838745","2.661226987838745","2.661226987838745"
"524000","2.6587865352630615","2.6587865352630615","2.6587865352630615"
"525000","2.6612284183502197","2.6612284183502197","2.6612284183502197"
"526000","2.660527467727661","2.660527467727661","2.660527467727661"
"527000","2.661299705505371","2.661299705505371","2.661299705505371"
"528000","2.6591944694519043","2.6591944694519043","2.6591944694519043"
"529000","2.658576011657715","2.658576011657715","2.658576011657715"
"530000","2.658235788345337","2.658235788345337","2.658235788345337"
"531000","2.653961181640625","2.653961181640625","2.653961181640625"
"532000","2.657548666000366","2.657548666000366","2.657548666000366"
"533000","2.656479835510254","2.656479835510254","2.656479835510254"
"534000","2.65382981300354","2.65382981300354","2.65382981300354"
"535000","2.6549744606018066","2.6549744606018066","2.6549744606018066"
"536000","2.6558187007904053","2.6558187007904053","2.6558187007904053"
"537000","2.656035900115967","2.656035900115967","2.656035900115967"
"538000","2.655975818634033","2.655975818634033","2.655975818634033"
"539000","2.6551640033721924","2.6551640033721924","2.6551640033721924"
"540000","2.6549458503723145","2.6549458503723145","2.6549458503723145"
"541000","2.6551334857940674","2.6551334857940674","2.6551334857940674"
"542000","2.654221296310425","2.654221296310425","2.654221296310425"
"543000","2.6547958850860596","2.6547958850860596","2.6547958850860596"
"544000","2.6573984622955322","2.6573984622955322","2.6573984622955322"
"545000","2.653385877609253","2.653385877609253","2.653385877609253"
"546000","2.653141975402832","2.653141975402832","2.653141975402832"
"547000","2.6528005599975586","2.6528005599975586","2.6528005599975586"
"548000","2.6551194190979004","2.6551194190979004","2.6551194190979004"
"549000","2.653449058532715","2.653449058532715","2.653449058532715"
"550000","2.6527886390686035","2.6527886390686035","2.6527886390686035"
"551000","2.654742956161499","2.654742956161499","2.654742956161499"
"552000","2.65262508392334","2.65262508392334","2.65262508392334"
"553000","2.6519083976745605","2.6519083976745605","2.6519083976745605"
"554000","2.6539833545684814","2.6539833545684814","2.6539833545684814"
"555000","2.653155565261841","2.653155565261841","2.653155565261841"
"556000","2.6523118019104004","2.6523118019104004","2.6523118019104004"
"557000","2.652360439300537","2.652360439300537","2.652360439300537"
"558000","2.651515245437622","2.651515245437622","2.651515245437622"
"559000","2.6520068645477295","2.6520068645477295","2.6520068645477295"
"560000","2.6496708393096924","2.6496708393096924","2.6496708393096924"
"561000","2.6525118350982666","2.6525118350982666","2.6525118350982666"
"562000","2.6533517837524414","2.6533517837524414","2.6533517837524414"
"563000","2.651233196258545","2.651233196258545","2.651233196258545"
"564000","2.6522786617279053","2.6522786617279053","2.6522786617279053"
"565000","2.6501433849334717","2.6501433849334717","2.6501433849334717"
"566000","2.649188756942749","2.649188756942749","2.649188756942749"
"567000","2.6496834754943848","2.6496834754943848","2.6496834754943848"
"568000","2.647963047027588","2.647963047027588","2.647963047027588"
"569000","2.647728681564331","2.647728681564331","2.647728681564331"
"570000","2.648542881011963","2.648542881011963","2.648542881011963"
"571000","2.649873971939087","2.649873971939087","2.649873971939087"
"572000","2.651132106781006","2.651132106781006","2.651132106781006"
"573000","2.6484973430633545","2.6484973430633545","2.6484973430633545"
"574000","2.647784471511841","2.647784471511841","2.647784471511841"
"575000","2.647714853286743","2.647714853286743","2.647714853286743"
"576000","2.6463065147399902","2.6463065147399902","2.6463065147399902"
"577000","2.6490108966827393","2.6490108966827393","2.6490108966827393"
"578000","2.6489975452423096","2.6489975452423096","2.6489975452423096"
"579000","2.6470630168914795","2.6470630168914795","2.6470630168914795"
"580000","2.6490249633789062","2.6490249633789062","2.6490249633789062"
"581000","2.647327184677124","2.647327184677124","2.647327184677124"
"582000","2.6477112770080566","2.6477112770080566","2.6477112770080566"
"583000","2.646920680999756","2.646920680999756","2.646920680999756"
"584000","2.647338390350342","2.647338390350342","2.647338390350342"
"585000","2.646563768386841","2.646563768386841","2.646563768386841"
"586000","2.646944761276245","2.646944761276245","2.646944761276245"
"587000","2.646571636199951","2.646571636199951","2.646571636199951"
"588000","2.646562099456787","2.646562099456787","2.646562099456787"
"589000","2.645617723464966","2.645617723464966","2.645617723464966"
"590000","2.646162271499634","2.646162271499634","2.646162271499634"
"591000","2.6439123153686523","2.6439123153686523","2.6439123153686523"
"592000","2.6434924602508545","2.6434924602508545","2.6434924602508545"
"593000","2.6451165676116943","2.6451165676116943","2.6451165676116943"
"594000","2.647090196609497","2.647090196609497","2.647090196609497"
"595000","2.6457314491271973","2.6457314491271973","2.6457314491271973"
"596000","2.644395589828491","2.644395589828491","2.644395589828491"
"597000","2.646437644958496","2.646437644958496","2.646437644958496"
"598000","2.644010066986084","2.644010066986084","2.644010066986084"
"599000","2.6453933715820312","2.6453933715820312","2.6453933715820312"
"600000","2.6428396701812744","2.6428396701812744","2.6428396701812744"
"601000","2.6439545154571533","2.6439545154571533","2.6439545154571533"
"602000","2.6436614990234375","2.6436614990234375","2.6436614990234375"
"603000","2.643840789794922","2.643840789794922","2.643840789794922"
"604000","2.6425588130950928","2.6425588130950928","2.6425588130950928"
"605000","2.6420364379882812","2.6420364379882812","2.6420364379882812"
"606000","2.644437551498413","2.644437551498413","2.644437551498413"
"607000","2.6451451778411865","2.6451451778411865","2.6451451778411865"
"608000","2.6432712078094482","2.6432712078094482","2.6432712078094482"
"609000","2.643249034881592","2.643249034881592","2.643249034881592"
"610000","2.640964984893799","2.640964984893799","2.640964984893799"
"611000","2.6423494815826416","2.6423494815826416","2.6423494815826416"
"612000","2.641251802444458","2.641251802444458","2.641251802444458"
"613000","2.6419997215270996","2.6419997215270996","2.6419997215270996"
"614000","2.642397165298462","2.642397165298462","2.642397165298462"
"615000","2.641693353652954","2.641693353652954","2.641693353652954"
"616000","2.6407339572906494","2.6407339572906494","2.6407339572906494"
"617000","2.6411681175231934","2.6411681175231934","2.6411681175231934"
"618000","2.6417486667633057","2.6417486667633057","2.6417486667633057"
"619000","2.641130208969116","2.641130208969116","2.641130208969116"
"620000","2.6425046920776367","2.6425046920776367","2.6425046920776367"
"621000","2.641644239425659","2.641644239425659","2.641644239425659"
"622000","2.641324281692505","2.641324281692505","2.641324281692505"
"623000","2.639476776123047","2.639476776123047","2.639476776123047"
"624000","2.6382436752319336","2.6382436752319336","2.6382436752319336"
"625000","2.641148805618286","2.641148805618286","2.641148805618286"
"626000","2.638579845428467","2.638579845428467","2.638579845428467"
"627000","2.638758897781372","2.638758897781372","2.638758897781372"
"628000","2.6389033794403076","2.6389033794403076","2.6389033794403076"
"629000","2.6399600505828857","2.6399600505828857","2.6399600505828857"
"630000","2.6390748023986816","2.6390748023986816","2.6390748023986816"
"631000","2.638028144836426","2.638028144836426","2.638028144836426"
"632000","2.639040231704712","2.639040231704712","2.639040231704712"
"633000","2.6364965438842773","2.6364965438842773","2.6364965438842773"
"634000","2.638718366622925","2.638718366622925","2.638718366622925"
"635000","2.636465549468994","2.636465549468994","2.636465549468994"
"636000","2.6368865966796875","2.6368865966796875","2.6368865966796875"
"637000","2.636695384979248","2.636695384979248","2.636695384979248"
"638000","2.6382734775543213","2.6382734775543213","2.6382734775543213"
"639000","2.638223886489868","2.638223886489868","2.638223886489868"
"640000","2.636730909347534","2.636730909347534","2.636730909347534"
"641000","2.638773202896118","2.638773202896118","2.638773202896118"
"642000","2.6376211643218994","2.6376211643218994","2.6376211643218994"
"643000","2.637608766555786","2.637608766555786","2.637608766555786"
"644000","2.635685920715332","2.635685920715332","2.635685920715332"
"645000","2.6366195678710938","2.6366195678710938","2.6366195678710938"
"646000","2.6386520862579346","2.6386520862579346","2.6386520862579346"
"647000","2.636620044708252","2.636620044708252","2.636620044708252"
"648000","2.636795997619629","2.636795997619629","2.636795997619629"
"649000","2.637902021408081","2.637902021408081","2.637902021408081"
"650000","2.6362619400024414","2.6362619400024414","2.6362619400024414"
"651000","2.6359782218933105","2.6359782218933105","2.6359782218933105"
"652000","2.636115074157715","2.636115074157715","2.636115074157715"
"653000","2.634243965148926","2.634243965148926","2.634243965148926"
"654000","2.636018991470337","2.636018991470337","2.636018991470337"
"655000","2.6372756958007812","2.6372756958007812","2.6372756958007812"
"656000","2.6377270221710205","2.6377270221710205","2.6377270221710205"
"657000","2.635716199874878","2.635716199874878","2.635716199874878"
"658000","2.6354405879974365","2.6354405879974365","2.6354405879974365"
"659000","2.6357057094573975","2.6357057094573975","2.6357057094573975"
"660000","2.6352882385253906","2.6352882385253906","2.6352882385253906"
"661000","2.633554697036743","2.633554697036743","2.633554697036743"
"662000","2.6327452659606934","2.6327452659606934","2.6327452659606934"
"663000","2.6351709365844727","2.6351709365844727","2.6351709365844727"
"664000","2.635125160217285","2.635125160217285","2.635125160217285"
"665000","2.6362907886505127","2.6362907886505127","2.6362907886505127"
"666000","2.635441541671753","2.635441541671753","2.635441541671753"
"667000","2.636219024658203","2.636219024658203","2.636219024658203"
"668000","2.6356756687164307","2.6356756687164307","2.6356756687164307"
"669000","2.634793519973755","2.634793519973755","2.634793519973755"
"670000","2.632758617401123","2.632758617401123","2.632758617401123"
"671000","2.6356582641601562","2.6356582641601562","2.6356582641601562"
"672000","2.6343302726745605","2.6343302726745605","2.6343302726745605"
"673000","2.6325368881225586","2.6325368881225586","2.6325368881225586"
"674000","2.6333017349243164","2.6333017349243164","2.6333017349243164"
"675000","2.6348774433135986","2.6348774433135986","2.6348774433135986"
"676000","2.6332688331604004","2.6332688331604004","2.6332688331604004"
"677000","2.633265256881714","2.633265256881714","2.633265256881714"
"678000","2.6330251693725586","2.6330251693725586","2.6330251693725586"
"679000","2.632128953933716","2.632128953933716","2.632128953933716"
"680000","2.63260555267334","2.63260555267334","2.63260555267334"
"681000","2.6322977542877197","2.6322977542877197","2.6322977542877197"
"682000","2.6337406635284424","2.6337406635284424","2.6337406635284424"
"683000","2.6329782009124756","2.6329782009124756","2.6329782009124756"
"684000","2.632215976715088","2.632215976715088","2.632215976715088"
"685000","2.6334900856018066","2.6334900856018066","2.6334900856018066"
"686000","2.6321182250976562","2.6321182250976562","2.6321182250976562"
"687000","2.631091833114624","2.631091833114624","2.631091833114624"
"688000","2.631295919418335","2.631295919418335","2.631295919418335"
"689000","2.6329967975616455","2.6329967975616455","2.6329967975616455"
"690000","2.6338999271392822","2.6338999271392822","2.6338999271392822"
"691000","2.6330957412719727","2.6330957412719727","2.6330957412719727"
"692000","2.6317341327667236","2.6317341327667236","2.6317341327667236"
"693000","2.632991075515747","2.632991075515747","2.632991075515747"
"694000","2.632692813873291","2.632692813873291","2.632692813873291"
"695000","2.6318318843841553","2.6318318843841553","2.6318318843841553"
"696000","2.6334691047668457","2.6334691047668457","2.6334691047668457"
"697000","2.6313109397888184","2.6313109397888184","2.6313109397888184"
"698000","2.631601572036743","2.631601572036743","2.631601572036743"
"699000","2.6310434341430664","2.6310434341430664","2.6310434341430664"
"700000","2.6328158378601074","2.6328158378601074","2.6328158378601074"
"701000","2.63226580619812","2.63226580619812","2.63226580619812"
"702000","2.631439685821533","2.631439685821533","2.631439685821533"
"703000","2.6307473182678223","2.6307473182678223","2.6307473182678223"
"704000","2.6321778297424316","2.6321778297424316","2.6321778297424316"
"705000","2.6321828365325928","2.6321828365325928","2.6321828365325928"
"706000","2.6313045024871826","2.6313045024871826","2.6313045024871826"
"707000","2.630202293395996","2.630202293395996","2.630202293395996"
"708000","2.6311161518096924","2.6311161518096924","2.6311161518096924"
"709000","2.6302945613861084","2.6302945613861084","2.6302945613861084"
"710000","2.6309213638305664","2.6309213638305664","2.6309213638305664"
"711000","2.630791187286377","2.630791187286377","2.630791187286377"
"712000","2.630549907684326","2.630549907684326","2.630549907684326"
"713000","2.629937171936035","2.629937171936035","2.629937171936035"
"714000","2.6311147212982178","2.6311147212982178","2.6311147212982178"
"715000","2.6328985691070557","2.6328985691070557","2.6328985691070557"
"716000","2.631317138671875","2.631317138671875","2.631317138671875"
"717000","2.630488157272339","2.630488157272339","2.630488157272339"
"718000","2.6313135623931885","2.6313135623931885","2.6313135623931885"
"719000","2.631592273712158","2.631592273712158","2.631592273712158"
"720000","2.6309173107147217","2.6309173107147217","2.6309173107147217"
"721000","2.6301498413085938","2.6301498413085938","2.6301498413085938"
"722000","2.6302709579467773","2.6302709579467773","2.6302709579467773"
"723000","2.629169225692749","2.629169225692749","2.629169225692749"
"724000","2.6302759647369385","2.6302759647369385","2.6302759647369385"
"725000","2.6307578086853027","2.6307578086853027","2.6307578086853027"
"726000","2.6308817863464355","2.6308817863464355","2.6308817863464355"
"727000","2.63036847114563","2.63036847114563","2.63036847114563"
"728000","2.6330740451812744","2.6330740451812744","2.6330740451812744"
"729000","2.629899740219116","2.629899740219116","2.629899740219116"
"730000","2.6298060417175293","2.6298060417175293","2.6298060417175293"
"731000","2.6319921016693115","2.6319921016693115","2.6319921016693115"
"732000","2.6332290172576904","2.6332290172576904","2.6332290172576904"
"733000","2.6320626735687256","2.6320626735687256","2.6320626735687256"
"734000","2.6333959102630615","2.6333959102630615","2.6333959102630615"
"735000","2.631166934967041","2.631166934967041","2.631166934967041"
"736000","2.6309823989868164","2.6309823989868164","2.6309823989868164"
"737000","2.6296143531799316","2.6296143531799316","2.6296143531799316"
"738000","2.6309940814971924","2.6309940814971924","2.6309940814971924"
