"Step","Group: OLMo-1B - eval/v3-small-dolma_wiki-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v3-small-dolma_wiki-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v3-small-dolma_wiki-validation/CrossEntropyLoss__MAX"
"454000","2.4055914878845215","2.4055914878845215","2.4055914878845215"
"455000","2.405333995819092","2.405333995819092","2.405333995819092"
"456000","2.406111717224121","2.406111717224121","2.406111717224121"
"457000","2.4053614139556885","2.4053614139556885","2.4053614139556885"
"458000","2.40535831451416","2.40535831451416","2.40535831451416"
"459000","2.406080484390259","2.406080484390259","2.406080484390259"
"460000","2.4051425457000732","2.4051425457000732","2.4051425457000732"
"461000","2.404252290725708","2.404252290725708","2.404252290725708"
"462000","2.4038522243499756","2.4038522243499756","2.4038522243499756"
"463000","2.403075695037842","2.403075695037842","2.403075695037842"
"464000","2.404155969619751","2.404155969619751","2.404155969619751"
"465000","2.403754234313965","2.403754234313965","2.403754234313965"
"466000","2.4044930934906006","2.4044930934906006","2.4044930934906006"
"467000","2.4026176929473877","2.4026176929473877","2.4026176929473877"
"468000","2.402721405029297","2.402721405029297","2.402721405029297"
"469000","2.404064416885376","2.404064416885376","2.404064416885376"
"470000","2.4026477336883545","2.4026477336883545","2.4026477336883545"
"471000","2.4018266201019287","2.4018266201019287","2.4018266201019287"
"472000","2.4024195671081543","2.4024195671081543","2.4024195671081543"
"473000","2.4018290042877197","2.4018290042877197","2.4018290042877197"
"474000","2.402445077896118","2.402445077896118","2.402445077896118"
"475000","2.4022207260131836","2.4022207260131836","2.4022207260131836"
"476000","2.4019906520843506","2.4019906520843506","2.4019906520843506"
"477000","2.4012207984924316","2.4012207984924316","2.4012207984924316"
"478000","2.4000084400177","2.4000084400177","2.4000084400177"
"479000","2.399651050567627","2.399651050567627","2.399651050567627"
"480000","2.4009878635406494","2.4009878635406494","2.4009878635406494"
"481000","2.399989366531372","2.399989366531372","2.399989366531372"
"482000","2.4002492427825928","2.4002492427825928","2.4002492427825928"
"483000","2.39945650100708","2.39945650100708","2.39945650100708"
"484000","2.3989195823669434","2.3989195823669434","2.3989195823669434"
"485000","2.399747133255005","2.399747133255005","2.399747133255005"
"486000","2.3994603157043457","2.3994603157043457","2.3994603157043457"
"487000","2.3985564708709717","2.3985564708709717","2.3985564708709717"
"488000","2.3988919258117676","2.3988919258117676","2.3988919258117676"
"489000","2.3980910778045654","2.3980910778045654","2.3980910778045654"
"490000","2.3993418216705322","2.3993418216705322","2.3993418216705322"
"491000","2.3973851203918457","2.3973851203918457","2.3973851203918457"
"492000","2.397881031036377","2.397881031036377","2.397881031036377"
"493000","2.395864248275757","2.395864248275757","2.395864248275757"
"494000","2.3968586921691895","2.3968586921691895","2.3968586921691895"
"495000","2.3957269191741943","2.3957269191741943","2.3957269191741943"
"496000","2.3958215713500977","2.3958215713500977","2.3958215713500977"
"497000","2.3960959911346436","2.3960959911346436","2.3960959911346436"
"498000","2.396178722381592","2.396178722381592","2.396178722381592"
"499000","2.394287586212158","2.394287586212158","2.394287586212158"
"500000","2.3954224586486816","2.3954224586486816","2.3954224586486816"
"501000","2.3965814113616943","2.3965814113616943","2.3965814113616943"
"502000","2.3952934741973877","2.3952934741973877","2.3952934741973877"
"503000","2.3945186138153076","2.3945186138153076","2.3945186138153076"
"504000","2.3944640159606934","2.3944640159606934","2.3944640159606934"
"505000","2.3946776390075684","2.3946776390075684","2.3946776390075684"
"506000","2.39505672454834","2.39505672454834","2.39505672454834"
"507000","2.394470691680908","2.394470691680908","2.394470691680908"
"508000","2.3940694332122803","2.3940694332122803","2.3940694332122803"
"509000","2.3948278427124023","2.3948278427124023","2.3948278427124023"
"510000","2.3928568363189697","2.3928568363189697","2.3928568363189697"
"511000","2.393012523651123","2.393012523651123","2.393012523651123"
"512000","2.3930323123931885","2.3930323123931885","2.3930323123931885"
"513000","2.3931148052215576","2.3931148052215576","2.3931148052215576"
"514000","2.3928420543670654","2.3928420543670654","2.3928420543670654"
"515000","2.3935720920562744","2.3935720920562744","2.3935720920562744"
"516000","2.393433094024658","2.393433094024658","2.393433094024658"
"517000","2.3916757106781006","2.3916757106781006","2.3916757106781006"
"518000","2.39164137840271","2.39164137840271","2.39164137840271"
"519000","2.39163875579834","2.39163875579834","2.39163875579834"
"520000","2.392197370529175","2.392197370529175","2.392197370529175"
"521000","2.3909785747528076","2.3909785747528076","2.3909785747528076"
"522000","2.390460252761841","2.390460252761841","2.390460252761841"
"523000","2.3905985355377197","2.3905985355377197","2.3905985355377197"
"524000","2.3902957439422607","2.3902957439422607","2.3902957439422607"
"525000","2.391192674636841","2.391192674636841","2.391192674636841"
"526000","2.3906216621398926","2.3906216621398926","2.3906216621398926"
"527000","2.389827251434326","2.389827251434326","2.389827251434326"
"528000","2.3898942470550537","2.3898942470550537","2.3898942470550537"
"529000","2.389392137527466","2.389392137527466","2.389392137527466"
"530000","2.3901138305664062","2.3901138305664062","2.3901138305664062"
"531000","2.3889317512512207","2.3889317512512207","2.3889317512512207"
"532000","2.388662576675415","2.388662576675415","2.388662576675415"
"533000","2.388709545135498","2.388709545135498","2.388709545135498"
"534000","2.387577772140503","2.387577772140503","2.387577772140503"
"535000","2.387822151184082","2.387822151184082","2.387822151184082"
"536000","2.388150930404663","2.388150930404663","2.388150930404663"
"537000","2.388319492340088","2.388319492340088","2.388319492340088"
"538000","2.3877744674682617","2.3877744674682617","2.3877744674682617"
"539000","2.38824725151062","2.38824725151062","2.38824725151062"
"540000","2.3878095149993896","2.3878095149993896","2.3878095149993896"
"541000","2.386284828186035","2.386284828186035","2.386284828186035"
"542000","2.3876991271972656","2.3876991271972656","2.3876991271972656"
"543000","2.386563539505005","2.386563539505005","2.386563539505005"
"544000","2.38698410987854","2.38698410987854","2.38698410987854"
"545000","2.385141134262085","2.385141134262085","2.385141134262085"
"546000","2.3873836994171143","2.3873836994171143","2.3873836994171143"
"547000","2.386627674102783","2.386627674102783","2.386627674102783"
"548000","2.3859148025512695","2.3859148025512695","2.3859148025512695"
"549000","2.386854648590088","2.386854648590088","2.386854648590088"
"550000","2.3843019008636475","2.3843019008636475","2.3843019008636475"
"551000","2.385824680328369","2.385824680328369","2.385824680328369"
"552000","2.385465383529663","2.385465383529663","2.385465383529663"
"553000","2.3850367069244385","2.3850367069244385","2.3850367069244385"
"554000","2.38464617729187","2.38464617729187","2.38464617729187"
"555000","2.384493589401245","2.384493589401245","2.384493589401245"
"556000","2.383709192276001","2.383709192276001","2.383709192276001"
"557000","2.384099006652832","2.384099006652832","2.384099006652832"
"558000","2.3831605911254883","2.3831605911254883","2.3831605911254883"
"559000","2.382819175720215","2.382819175720215","2.382819175720215"
"560000","2.3825039863586426","2.3825039863586426","2.3825039863586426"
"561000","2.3835225105285645","2.3835225105285645","2.3835225105285645"
"562000","2.3831965923309326","2.3831965923309326","2.3831965923309326"
"563000","2.3825957775115967","2.3825957775115967","2.3825957775115967"
"564000","2.382263660430908","2.382263660430908","2.382263660430908"
"565000","2.3818087577819824","2.3818087577819824","2.3818087577819824"
"566000","2.3812036514282227","2.3812036514282227","2.3812036514282227"
"567000","2.3824143409729004","2.3824143409729004","2.3824143409729004"
"568000","2.3813934326171875","2.3813934326171875","2.3813934326171875"
"569000","2.3808817863464355","2.3808817863464355","2.3808817863464355"
"570000","2.3805880546569824","2.3805880546569824","2.3805880546569824"
"571000","2.3813490867614746","2.3813490867614746","2.3813490867614746"
"572000","2.3806214332580566","2.3806214332580566","2.3806214332580566"
"573000","2.3801050186157227","2.3801050186157227","2.3801050186157227"
"574000","2.379563093185425","2.379563093185425","2.379563093185425"
"575000","2.3801093101501465","2.3801093101501465","2.3801093101501465"
"576000","2.3807969093322754","2.3807969093322754","2.3807969093322754"
"577000","2.3784306049346924","2.3784306049346924","2.3784306049346924"
"578000","2.379199266433716","2.379199266433716","2.379199266433716"
"579000","2.378635883331299","2.378635883331299","2.378635883331299"
"580000","2.3795578479766846","2.3795578479766846","2.3795578479766846"
"581000","2.3780176639556885","2.3780176639556885","2.3780176639556885"
"582000","2.379534959793091","2.379534959793091","2.379534959793091"
"583000","2.378225088119507","2.378225088119507","2.378225088119507"
"584000","2.3783118724823","2.3783118724823","2.3783118724823"
"585000","2.3788461685180664","2.3788461685180664","2.3788461685180664"
"586000","2.377375364303589","2.377375364303589","2.377375364303589"
"587000","2.3774449825286865","2.3774449825286865","2.3774449825286865"
"588000","2.377708673477173","2.377708673477173","2.377708673477173"
"589000","2.3772897720336914","2.3772897720336914","2.3772897720336914"
"590000","2.37738299369812","2.37738299369812","2.37738299369812"
"591000","2.376335382461548","2.376335382461548","2.376335382461548"
"592000","2.3765056133270264","2.3765056133270264","2.3765056133270264"
"593000","2.376629590988159","2.376629590988159","2.376629590988159"
"594000","2.3764355182647705","2.3764355182647705","2.3764355182647705"
"595000","2.376180410385132","2.376180410385132","2.376180410385132"
"596000","2.3759145736694336","2.3759145736694336","2.3759145736694336"
"597000","2.376176357269287","2.376176357269287","2.376176357269287"
"598000","2.3760035037994385","2.3760035037994385","2.3760035037994385"
"599000","2.375835657119751","2.375835657119751","2.375835657119751"
"600000","2.3753585815429688","2.3753585815429688","2.3753585815429688"
"601000","2.3747878074645996","2.3747878074645996","2.3747878074645996"
"602000","2.374523639678955","2.374523639678955","2.374523639678955"
"603000","2.374742269515991","2.374742269515991","2.374742269515991"
"604000","2.3748536109924316","2.3748536109924316","2.3748536109924316"
"605000","2.3749685287475586","2.3749685287475586","2.3749685287475586"
"606000","2.373638868331909","2.373638868331909","2.373638868331909"
"607000","2.3744120597839355","2.3744120597839355","2.3744120597839355"
"608000","2.374385356903076","2.374385356903076","2.374385356903076"
"609000","2.3743348121643066","2.3743348121643066","2.3743348121643066"
"610000","2.373748779296875","2.373748779296875","2.373748779296875"
"611000","2.3733270168304443","2.3733270168304443","2.3733270168304443"
"612000","2.3723020553588867","2.3723020553588867","2.3723020553588867"
"613000","2.3725738525390625","2.3725738525390625","2.3725738525390625"
"614000","2.372457981109619","2.372457981109619","2.372457981109619"
"615000","2.372150421142578","2.372150421142578","2.372150421142578"
"616000","2.372339963912964","2.372339963912964","2.372339963912964"
"617000","2.371603488922119","2.371603488922119","2.371603488922119"
"618000","2.372504711151123","2.372504711151123","2.372504711151123"
"619000","2.370535373687744","2.370535373687744","2.370535373687744"
"620000","2.3707642555236816","2.3707642555236816","2.3707642555236816"
"621000","2.3711323738098145","2.3711323738098145","2.3711323738098145"
"622000","2.3716726303100586","2.3716726303100586","2.3716726303100586"
"623000","2.370450258255005","2.370450258255005","2.370450258255005"
"624000","2.370469331741333","2.370469331741333","2.370469331741333"
"625000","2.3714606761932373","2.3714606761932373","2.3714606761932373"
"626000","2.3700759410858154","2.3700759410858154","2.3700759410858154"
"627000","2.3707926273345947","2.3707926273345947","2.3707926273345947"
"628000","2.370415210723877","2.370415210723877","2.370415210723877"
"629000","2.370335340499878","2.370335340499878","2.370335340499878"
"630000","2.3701212406158447","2.3701212406158447","2.3701212406158447"
"631000","2.369580030441284","2.369580030441284","2.369580030441284"
"632000","2.368692636489868","2.368692636489868","2.368692636489868"
"633000","2.368936777114868","2.368936777114868","2.368936777114868"
"634000","2.368704319000244","2.368704319000244","2.368704319000244"
"635000","2.3693456649780273","2.3693456649780273","2.3693456649780273"
"636000","2.368607521057129","2.368607521057129","2.368607521057129"
"637000","2.368536949157715","2.368536949157715","2.368536949157715"
"638000","2.3672358989715576","2.3672358989715576","2.3672358989715576"
"639000","2.3684935569763184","2.3684935569763184","2.3684935569763184"
"640000","2.368379831314087","2.368379831314087","2.368379831314087"
"641000","2.368107557296753","2.368107557296753","2.368107557296753"
"642000","2.3669424057006836","2.3669424057006836","2.3669424057006836"
"643000","2.3678853511810303","2.3678853511810303","2.3678853511810303"
"644000","2.3675119876861572","2.3675119876861572","2.3675119876861572"
"645000","2.367166042327881","2.367166042327881","2.367166042327881"
"646000","2.3675527572631836","2.3675527572631836","2.3675527572631836"
"647000","2.3681797981262207","2.3681797981262207","2.3681797981262207"
"648000","2.368798017501831","2.368798017501831","2.368798017501831"
"649000","2.366982936859131","2.366982936859131","2.366982936859131"
"650000","2.367352247238159","2.367352247238159","2.367352247238159"
"651000","2.3670921325683594","2.3670921325683594","2.3670921325683594"
"652000","2.3664937019348145","2.3664937019348145","2.3664937019348145"
"653000","2.366427421569824","2.366427421569824","2.366427421569824"
"654000","2.3665401935577393","2.3665401935577393","2.3665401935577393"
"655000","2.3669321537017822","2.3669321537017822","2.3669321537017822"
"656000","2.3666670322418213","2.3666670322418213","2.3666670322418213"
"657000","2.365924119949341","2.365924119949341","2.365924119949341"
"658000","2.3654534816741943","2.3654534816741943","2.3654534816741943"
"659000","2.3660130500793457","2.3660130500793457","2.3660130500793457"
"660000","2.365626573562622","2.365626573562622","2.365626573562622"
"661000","2.3658766746520996","2.3658766746520996","2.3658766746520996"
"662000","2.3654091358184814","2.3654091358184814","2.3654091358184814"
"663000","2.365837574005127","2.365837574005127","2.365837574005127"
"664000","2.3652594089508057","2.3652594089508057","2.3652594089508057"
"665000","2.3658201694488525","2.3658201694488525","2.3658201694488525"
"666000","2.3645808696746826","2.3645808696746826","2.3645808696746826"
"667000","2.3651437759399414","2.3651437759399414","2.3651437759399414"
"668000","2.3649635314941406","2.3649635314941406","2.3649635314941406"
"669000","2.3646531105041504","2.3646531105041504","2.3646531105041504"
"670000","2.3636207580566406","2.3636207580566406","2.3636207580566406"
"671000","2.3645567893981934","2.3645567893981934","2.3645567893981934"
"672000","2.3631224632263184","2.3631224632263184","2.3631224632263184"
"673000","2.363884925842285","2.363884925842285","2.363884925842285"
"674000","2.3631906509399414","2.3631906509399414","2.3631906509399414"
"675000","2.364143133163452","2.364143133163452","2.364143133163452"
"676000","2.3632190227508545","2.3632190227508545","2.3632190227508545"
"677000","2.3636159896850586","2.3636159896850586","2.3636159896850586"
"678000","2.362717866897583","2.362717866897583","2.362717866897583"
"679000","2.3631303310394287","2.3631303310394287","2.3631303310394287"
"680000","2.3626532554626465","2.3626532554626465","2.3626532554626465"
"681000","2.3619964122772217","2.3619964122772217","2.3619964122772217"
"682000","2.3630285263061523","2.3630285263061523","2.3630285263061523"
"683000","2.3627166748046875","2.3627166748046875","2.3627166748046875"
"684000","2.362056016921997","2.362056016921997","2.362056016921997"
"685000","2.363053798675537","2.363053798675537","2.363053798675537"
"686000","2.3630712032318115","2.3630712032318115","2.3630712032318115"
"687000","2.3631060123443604","2.3631060123443604","2.3631060123443604"
"688000","2.363252878189087","2.363252878189087","2.363252878189087"
"689000","2.3628621101379395","2.3628621101379395","2.3628621101379395"
"690000","2.3623199462890625","2.3623199462890625","2.3623199462890625"
"691000","2.362126588821411","2.362126588821411","2.362126588821411"
"692000","2.3622140884399414","2.3622140884399414","2.3622140884399414"
"693000","2.3622376918792725","2.3622376918792725","2.3622376918792725"
"694000","2.3608667850494385","2.3608667850494385","2.3608667850494385"
"695000","2.3624205589294434","2.3624205589294434","2.3624205589294434"
"696000","2.3617379665374756","2.3617379665374756","2.3617379665374756"
"697000","2.362495183944702","2.362495183944702","2.362495183944702"
"698000","2.361989736557007","2.361989736557007","2.361989736557007"
"699000","2.3615736961364746","2.3615736961364746","2.3615736961364746"
"700000","2.361495018005371","2.361495018005371","2.361495018005371"
"701000","2.3619563579559326","2.3619563579559326","2.3619563579559326"
"702000","2.3604073524475098","2.3604073524475098","2.3604073524475098"
"703000","2.361058235168457","2.361058235168457","2.361058235168457"
"704000","2.361175060272217","2.361175060272217","2.361175060272217"
"705000","2.3614981174468994","2.3614981174468994","2.3614981174468994"
"706000","2.3607990741729736","2.3607990741729736","2.3607990741729736"
"707000","2.360668897628784","2.360668897628784","2.360668897628784"
"708000","2.361126661300659","2.361126661300659","2.361126661300659"
"709000","2.3607981204986572","2.3607981204986572","2.3607981204986572"
"710000","2.361178159713745","2.361178159713745","2.361178159713745"
"711000","2.360384464263916","2.360384464263916","2.360384464263916"
"712000","2.3604557514190674","2.3604557514190674","2.3604557514190674"
"713000","2.360399007797241","2.360399007797241","2.360399007797241"
"714000","2.3597757816314697","2.3597757816314697","2.3597757816314697"
"715000","2.360093832015991","2.360093832015991","2.360093832015991"
"716000","2.3602097034454346","2.3602097034454346","2.3602097034454346"
"717000","2.3610000610351562","2.3610000610351562","2.3610000610351562"
"718000","2.3598055839538574","2.3598055839538574","2.3598055839538574"
"719000","2.3607890605926514","2.3607890605926514","2.3607890605926514"
"720000","2.360090494155884","2.360090494155884","2.360090494155884"
"721000","2.3605494499206543","2.3605494499206543","2.3605494499206543"
"722000","2.3607797622680664","2.3607797622680664","2.3607797622680664"
"723000","2.361154079437256","2.361154079437256","2.361154079437256"
"724000","2.3603932857513428","2.3603932857513428","2.3603932857513428"
"725000","2.3601624965667725","2.3601624965667725","2.3601624965667725"
"726000","2.3594508171081543","2.3594508171081543","2.3594508171081543"
"727000","2.359908103942871","2.359908103942871","2.359908103942871"
"728000","2.360410451889038","2.360410451889038","2.360410451889038"
"729000","2.359811544418335","2.359811544418335","2.359811544418335"
"730000","2.360346555709839","2.360346555709839","2.360346555709839"
"731000","2.359545946121216","2.359545946121216","2.359545946121216"
"732000","2.359673023223877","2.359673023223877","2.359673023223877"
"733000","2.3597183227539062","2.3597183227539062","2.3597183227539062"
"734000","2.359415292739868","2.359415292739868","2.359415292739868"
"735000","2.3598556518554688","2.3598556518554688","2.3598556518554688"
"736000","2.360841989517212","2.360841989517212","2.360841989517212"
"737000","2.3597962856292725","2.3597962856292725","2.3597962856292725"
"738000","2.3604202270507812","2.3604202270507812","2.3604202270507812"
