"Step","OLMo-7B-Twin-2T-run-024 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/ice-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/ice-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/ice-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/ice-validation/CrossEntropyLoss__MAX"
"434000","","","","2.4090771675109863","2.4090771675109863","2.4090771675109863","","","","","","","","","","","","","","","","","","","","","","","",""
"435000","","","","2.4105966091156006","2.4105966091156006","2.4105966091156006","","","","","","","","","","","","","","","","","","","","","","","",""
"436000","","","","2.4083385467529297","2.4083385467529297","2.4083385467529297","","","","","","","","","","","","","","","","","","","","","","","",""
"437000","","","","2.405425548553467","2.405425548553467","2.405425548553467","","","","","","","","","","","","","","","","","","","","","","","",""
"438000","","","","2.40863299369812","2.40863299369812","2.40863299369812","","","","","","","","","","","","","","","","","","","","","","","",""
"439000","","","","2.4065568447113037","2.4065568447113037","2.4065568447113037","","","","","","","","","","","","","","","","","","","","","","","",""
"440000","","","","2.4055981636047363","2.4055981636047363","2.4055981636047363","","","","","","","","","","","","","","","","","","","","","","","",""
"441000","","","","2.4060215950012207","2.4060215950012207","2.4060215950012207","","","","","","","","","","","","","","","","","","","","","","","",""
"442000","","","","2.4076528549194336","2.4076528549194336","2.4076528549194336","","","","","","","","","","","","","","","","","","","","","","","",""
"443000","","","","2.4060654640197754","2.4060654640197754","2.4060654640197754","","","","","","","","","","","","","","","","","","","","","","","",""
"450000","2.407179117202759","2.407179117202759","2.407179117202759","","","","","","","","","","","","","","","","","","","","","","","","","","",""
