"Step","Group: OLMo-1B - eval/v2-small-c4_100_domains-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v2-small-c4_100_domains-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v2-small-c4_100_domains-validation/CrossEntropyLoss__MAX"
"453000","2.5268802642822266","2.5268802642822266","2.5268802642822266"
"454000","2.526670455932617","2.526670455932617","2.526670455932617"
"455000","2.5266077518463135","2.5266077518463135","2.5266077518463135"
"456000","2.5266876220703125","2.5266876220703125","2.5266876220703125"
"457000","2.525879383087158","2.525879383087158","2.525879383087158"
"458000","2.527167797088623","2.527167797088623","2.527167797088623"
"459000","2.526502847671509","2.526502847671509","2.526502847671509"
"460000","2.5257420539855957","2.5257420539855957","2.5257420539855957"
"461000","2.525636911392212","2.525636911392212","2.525636911392212"
"462000","2.524604558944702","2.524604558944702","2.524604558944702"
"463000","2.52424693107605","2.52424693107605","2.52424693107605"
"464000","2.5248987674713135","2.5248987674713135","2.5248987674713135"
"465000","2.5239291191101074","2.5239291191101074","2.5239291191101074"
"466000","2.523470640182495","2.523470640182495","2.523470640182495"
"467000","2.522844076156616","2.522844076156616","2.522844076156616"
"468000","2.5236666202545166","2.5236666202545166","2.5236666202545166"
"469000","2.5236904621124268","2.5236904621124268","2.5236904621124268"
"470000","2.522991180419922","2.522991180419922","2.522991180419922"
"471000","2.5239927768707275","2.5239927768707275","2.5239927768707275"
"472000","2.5232741832733154","2.5232741832733154","2.5232741832733154"
"473000","2.523609161376953","2.523609161376953","2.523609161376953"
"474000","2.523076057434082","2.523076057434082","2.523076057434082"
"475000","2.5229010581970215","2.5229010581970215","2.5229010581970215"
"476000","2.5227859020233154","2.5227859020233154","2.5227859020233154"
"477000","2.522984027862549","2.522984027862549","2.522984027862549"
"478000","2.5214149951934814","2.5214149951934814","2.5214149951934814"
"479000","2.5212552547454834","2.5212552547454834","2.5212552547454834"
"480000","2.522197723388672","2.522197723388672","2.522197723388672"
"481000","2.521869421005249","2.521869421005249","2.521869421005249"
"482000","2.5208780765533447","2.5208780765533447","2.5208780765533447"
"483000","2.5201478004455566","2.5201478004455566","2.5201478004455566"
"484000","2.5200250148773193","2.5200250148773193","2.5200250148773193"
"485000","2.520026206970215","2.520026206970215","2.520026206970215"
"486000","2.5212435722351074","2.5212435722351074","2.5212435722351074"
"487000","2.5195999145507812","2.5195999145507812","2.5195999145507812"
"488000","2.519916534423828","2.519916534423828","2.519916534423828"
"489000","2.520841598510742","2.520841598510742","2.520841598510742"
"490000","2.5202877521514893","2.5202877521514893","2.5202877521514893"
"491000","2.519587755203247","2.519587755203247","2.519587755203247"
"492000","2.518857002258301","2.518857002258301","2.518857002258301"
"493000","2.5182456970214844","2.5182456970214844","2.5182456970214844"
"494000","2.5191707611083984","2.5191707611083984","2.5191707611083984"
"495000","2.518364191055298","2.518364191055298","2.518364191055298"
"496000","2.5185999870300293","2.5185999870300293","2.5185999870300293"
"497000","2.5177793502807617","2.5177793502807617","2.5177793502807617"
"498000","2.518972873687744","2.518972873687744","2.518972873687744"
"499000","2.5179407596588135","2.5179407596588135","2.5179407596588135"
"500000","2.5177204608917236","2.5177204608917236","2.5177204608917236"
"501000","2.517357349395752","2.517357349395752","2.517357349395752"
"502000","2.5166354179382324","2.5166354179382324","2.5166354179382324"
"503000","2.517164468765259","2.517164468765259","2.517164468765259"
"504000","2.517172336578369","2.517172336578369","2.517172336578369"
"505000","2.5170633792877197","2.5170633792877197","2.5170633792877197"
"506000","2.5165951251983643","2.5165951251983643","2.5165951251983643"
"507000","2.516058921813965","2.516058921813965","2.516058921813965"
"508000","2.5151312351226807","2.5151312351226807","2.5151312351226807"
"509000","2.5163121223449707","2.5163121223449707","2.5163121223449707"
"510000","2.5162785053253174","2.5162785053253174","2.5162785053253174"
"511000","2.516756057739258","2.516756057739258","2.516756057739258"
"512000","2.5157577991485596","2.5157577991485596","2.5157577991485596"
"513000","2.5151584148406982","2.5151584148406982","2.5151584148406982"
"514000","2.5143840312957764","2.5143840312957764","2.5143840312957764"
"515000","2.5141518115997314","2.5141518115997314","2.5141518115997314"
"516000","2.5135960578918457","2.5135960578918457","2.5135960578918457"
"517000","2.5145819187164307","2.5145819187164307","2.5145819187164307"
"518000","2.514057159423828","2.514057159423828","2.514057159423828"
"519000","2.514141321182251","2.514141321182251","2.514141321182251"
"520000","2.514768123626709","2.514768123626709","2.514768123626709"
"521000","2.513519525527954","2.513519525527954","2.513519525527954"
"522000","2.5131092071533203","2.5131092071533203","2.5131092071533203"
"523000","2.5142743587493896","2.5142743587493896","2.5142743587493896"
"524000","2.513768434524536","2.513768434524536","2.513768434524536"
"525000","2.5134897232055664","2.5134897232055664","2.5134897232055664"
"526000","2.512460470199585","2.512460470199585","2.512460470199585"
"527000","2.513700008392334","2.513700008392334","2.513700008392334"
"528000","2.510639190673828","2.510639190673828","2.510639190673828"
"529000","2.5114552974700928","2.5114552974700928","2.5114552974700928"
"530000","2.5131726264953613","2.5131726264953613","2.5131726264953613"
"531000","2.5118343830108643","2.5118343830108643","2.5118343830108643"
"532000","2.512765645980835","2.512765645980835","2.512765645980835"
"533000","2.510887861251831","2.510887861251831","2.510887861251831"
"534000","2.510117769241333","2.510117769241333","2.510117769241333"
"535000","2.5107645988464355","2.5107645988464355","2.5107645988464355"
"536000","2.5107009410858154","2.5107009410858154","2.5107009410858154"
"537000","2.5105652809143066","2.5105652809143066","2.5105652809143066"
"538000","2.510175943374634","2.510175943374634","2.510175943374634"
"539000","2.5108041763305664","2.5108041763305664","2.5108041763305664"
"540000","2.5101563930511475","2.5101563930511475","2.5101563930511475"
"541000","2.5092878341674805","2.5092878341674805","2.5092878341674805"
"542000","2.5091793537139893","2.5091793537139893","2.5091793537139893"
"543000","2.5091781616210938","2.5091781616210938","2.5091781616210938"
"544000","2.51021146774292","2.51021146774292","2.51021146774292"
"545000","2.508427619934082","2.508427619934082","2.508427619934082"
"546000","2.508500814437866","2.508500814437866","2.508500814437866"
"547000","2.50883412361145","2.50883412361145","2.50883412361145"
"548000","2.509251832962036","2.509251832962036","2.509251832962036"
"549000","2.507814645767212","2.507814645767212","2.507814645767212"
"550000","2.5080456733703613","2.5080456733703613","2.5080456733703613"
"551000","2.508430242538452","2.508430242538452","2.508430242538452"
"552000","2.507092237472534","2.507092237472534","2.507092237472534"
"553000","2.507831335067749","2.507831335067749","2.507831335067749"
"554000","2.5072977542877197","2.5072977542877197","2.5072977542877197"
"555000","2.507261037826538","2.507261037826538","2.507261037826538"
"556000","2.5067856311798096","2.5067856311798096","2.5067856311798096"
"557000","2.5076510906219482","2.5076510906219482","2.5076510906219482"
"558000","2.5070013999938965","2.5070013999938965","2.5070013999938965"
"559000","2.506089210510254","2.506089210510254","2.506089210510254"
"560000","2.504948139190674","2.504948139190674","2.504948139190674"
"561000","2.506019353866577","2.506019353866577","2.506019353866577"
"562000","2.506047010421753","2.506047010421753","2.506047010421753"
"563000","2.5065391063690186","2.5065391063690186","2.5065391063690186"
"564000","2.506831407546997","2.506831407546997","2.506831407546997"
"565000","2.5051844120025635","2.5051844120025635","2.5051844120025635"
"566000","2.504727363586426","2.504727363586426","2.504727363586426"
"567000","2.504448413848877","2.504448413848877","2.504448413848877"
"568000","2.5039145946502686","2.5039145946502686","2.5039145946502686"
"569000","2.5040390491485596","2.5040390491485596","2.5040390491485596"
"570000","2.5044260025024414","2.5044260025024414","2.5044260025024414"
"571000","2.504033327102661","2.504033327102661","2.504033327102661"
"572000","2.504413366317749","2.504413366317749","2.504413366317749"
"573000","2.5038564205169678","2.5038564205169678","2.5038564205169678"
"574000","2.5035364627838135","2.5035364627838135","2.5035364627838135"
"575000","2.5034408569335938","2.5034408569335938","2.5034408569335938"
"576000","2.5028328895568848","2.5028328895568848","2.5028328895568848"
"577000","2.503434658050537","2.503434658050537","2.503434658050537"
"578000","2.5037598609924316","2.5037598609924316","2.5037598609924316"
"579000","2.503580093383789","2.503580093383789","2.503580093383789"
"580000","2.5028419494628906","2.5028419494628906","2.5028419494628906"
"581000","2.502912998199463","2.502912998199463","2.502912998199463"
"582000","2.502591371536255","2.502591371536255","2.502591371536255"
"583000","2.5024263858795166","2.5024263858795166","2.5024263858795166"
"584000","2.5022809505462646","2.5022809505462646","2.5022809505462646"
"585000","2.5013015270233154","2.5013015270233154","2.5013015270233154"
"586000","2.501375198364258","2.501375198364258","2.501375198364258"
"587000","2.5018999576568604","2.5018999576568604","2.5018999576568604"
"588000","2.502065896987915","2.502065896987915","2.502065896987915"
"589000","2.5013844966888428","2.5013844966888428","2.5013844966888428"
"590000","2.501673460006714","2.501673460006714","2.501673460006714"
"591000","2.500154495239258","2.500154495239258","2.500154495239258"
"592000","2.500993251800537","2.500993251800537","2.500993251800537"
"593000","2.500473976135254","2.500473976135254","2.500473976135254"
"594000","2.500562906265259","2.500562906265259","2.500562906265259"
"595000","2.500216484069824","2.500216484069824","2.500216484069824"
"596000","2.5001463890075684","2.5001463890075684","2.5001463890075684"
"597000","2.5009593963623047","2.5009593963623047","2.5009593963623047"
"598000","2.4995439052581787","2.4995439052581787","2.4995439052581787"
"599000","2.5000078678131104","2.5000078678131104","2.5000078678131104"
"600000","2.498290538787842","2.498290538787842","2.498290538787842"
"601000","2.499673366546631","2.499673366546631","2.499673366546631"
"602000","2.4986841678619385","2.4986841678619385","2.4986841678619385"
"603000","2.499023199081421","2.499023199081421","2.499023199081421"
"604000","2.498328447341919","2.498328447341919","2.498328447341919"
"605000","2.4976139068603516","2.4976139068603516","2.4976139068603516"
"606000","2.4990179538726807","2.4990179538726807","2.4990179538726807"
"607000","2.498450517654419","2.498450517654419","2.498450517654419"
"608000","2.498562812805176","2.498562812805176","2.498562812805176"
"609000","2.4991419315338135","2.4991419315338135","2.4991419315338135"
"610000","2.498079299926758","2.498079299926758","2.498079299926758"
"611000","2.497443675994873","2.497443675994873","2.497443675994873"
"612000","2.4983150959014893","2.4983150959014893","2.4983150959014893"
"613000","2.4974210262298584","2.4974210262298584","2.4974210262298584"
"614000","2.49721360206604","2.49721360206604","2.49721360206604"
"615000","2.497612953186035","2.497612953186035","2.497612953186035"
"616000","2.497683048248291","2.497683048248291","2.497683048248291"
"617000","2.497650384902954","2.497650384902954","2.497650384902954"
"618000","2.49735164642334","2.49735164642334","2.49735164642334"
"619000","2.496981620788574","2.496981620788574","2.496981620788574"
"620000","2.49630069732666","2.49630069732666","2.49630069732666"
"621000","2.4958863258361816","2.4958863258361816","2.4958863258361816"
"622000","2.495911121368408","2.495911121368408","2.495911121368408"
"623000","2.496121406555176","2.496121406555176","2.496121406555176"
"624000","2.4961390495300293","2.4961390495300293","2.4961390495300293"
"625000","2.495225191116333","2.495225191116333","2.495225191116333"
"626000","2.4952502250671387","2.4952502250671387","2.4952502250671387"
"627000","2.4944565296173096","2.4944565296173096","2.4944565296173096"
"628000","2.4950454235076904","2.4950454235076904","2.4950454235076904"
"629000","2.4951717853546143","2.4951717853546143","2.4951717853546143"
"630000","2.4953529834747314","2.4953529834747314","2.4953529834747314"
"631000","2.49562668800354","2.49562668800354","2.49562668800354"
"632000","2.494384288787842","2.494384288787842","2.494384288787842"
"633000","2.4949522018432617","2.4949522018432617","2.4949522018432617"
"634000","2.4960594177246094","2.4960594177246094","2.4960594177246094"
"635000","2.4943952560424805","2.4943952560424805","2.4943952560424805"
"636000","2.493558406829834","2.493558406829834","2.493558406829834"
"637000","2.4931280612945557","2.4931280612945557","2.4931280612945557"
"638000","2.494591236114502","2.494591236114502","2.494591236114502"
"639000","2.4945762157440186","2.4945762157440186","2.4945762157440186"
"640000","2.4934475421905518","2.4934475421905518","2.4934475421905518"
"641000","2.493769645690918","2.493769645690918","2.493769645690918"
"642000","2.4932072162628174","2.4932072162628174","2.4932072162628174"
"643000","2.492591381072998","2.492591381072998","2.492591381072998"
"644000","2.4928746223449707","2.4928746223449707","2.4928746223449707"
"645000","2.493380308151245","2.493380308151245","2.493380308151245"
"646000","2.493145704269409","2.493145704269409","2.493145704269409"
"647000","2.4933507442474365","2.4933507442474365","2.4933507442474365"
"648000","2.4931447505950928","2.4931447505950928","2.4931447505950928"
"649000","2.492849588394165","2.492849588394165","2.492849588394165"
"650000","2.491363763809204","2.491363763809204","2.491363763809204"
"651000","2.4926607608795166","2.4926607608795166","2.4926607608795166"
"652000","2.4913783073425293","2.4913783073425293","2.4913783073425293"
"653000","2.4915668964385986","2.4915668964385986","2.4915668964385986"
"654000","2.4918746948242188","2.4918746948242188","2.4918746948242188"
"655000","2.4921061992645264","2.4921061992645264","2.4921061992645264"
"656000","2.492140054702759","2.492140054702759","2.492140054702759"
"657000","2.4909181594848633","2.4909181594848633","2.4909181594848633"
"658000","2.490971326828003","2.490971326828003","2.490971326828003"
"659000","2.490433931350708","2.490433931350708","2.490433931350708"
"660000","2.4905571937561035","2.4905571937561035","2.4905571937561035"
"661000","2.490166664123535","2.490166664123535","2.490166664123535"
"662000","2.490917205810547","2.490917205810547","2.490917205810547"
"663000","2.4913697242736816","2.4913697242736816","2.4913697242736816"
"664000","2.490947961807251","2.490947961807251","2.490947961807251"
"665000","2.4910736083984375","2.4910736083984375","2.4910736083984375"
"666000","2.4903922080993652","2.4903922080993652","2.4903922080993652"
"667000","2.492072343826294","2.492072343826294","2.492072343826294"
"668000","2.4901249408721924","2.4901249408721924","2.4901249408721924"
"669000","2.4901511669158936","2.4901511669158936","2.4901511669158936"
"670000","2.4893314838409424","2.4893314838409424","2.4893314838409424"
"671000","2.490356683731079","2.490356683731079","2.490356683731079"
"672000","2.489788770675659","2.489788770675659","2.489788770675659"
"673000","2.489809274673462","2.489809274673462","2.489809274673462"
"674000","2.4891817569732666","2.4891817569732666","2.4891817569732666"
"675000","2.489137649536133","2.489137649536133","2.489137649536133"
"676000","2.4894073009490967","2.4894073009490967","2.4894073009490967"
"677000","2.4893877506256104","2.4893877506256104","2.4893877506256104"
"678000","2.4901816844940186","2.4901816844940186","2.4901816844940186"
"679000","2.4893596172332764","2.4893596172332764","2.4893596172332764"
"680000","2.488225221633911","2.488225221633911","2.488225221633911"
"681000","2.488187789916992","2.488187789916992","2.488187789916992"
"682000","2.4893736839294434","2.4893736839294434","2.4893736839294434"
"683000","2.489102840423584","2.489102840423584","2.489102840423584"
"684000","2.488264560699463","2.488264560699463","2.488264560699463"
"685000","2.4894509315490723","2.4894509315490723","2.4894509315490723"
"686000","2.4894063472747803","2.4894063472747803","2.4894063472747803"
"687000","2.488368272781372","2.488368272781372","2.488368272781372"
"688000","2.488880157470703","2.488880157470703","2.488880157470703"
"689000","2.4886622428894043","2.4886622428894043","2.4886622428894043"
"690000","2.488365888595581","2.488365888595581","2.488365888595581"
"691000","2.4888293743133545","2.4888293743133545","2.4888293743133545"
"692000","2.4889416694641113","2.4889416694641113","2.4889416694641113"
"693000","2.4889917373657227","2.4889917373657227","2.4889917373657227"
"694000","2.4884819984436035","2.4884819984436035","2.4884819984436035"
"695000","2.4885542392730713","2.4885542392730713","2.4885542392730713"
"696000","2.4883882999420166","2.4883882999420166","2.4883882999420166"
"697000","2.488072633743286","2.488072633743286","2.488072633743286"
"698000","2.487525224685669","2.487525224685669","2.487525224685669"
"699000","2.487328290939331","2.487328290939331","2.487328290939331"
"700000","2.4880170822143555","2.4880170822143555","2.4880170822143555"
"701000","2.4876585006713867","2.4876585006713867","2.4876585006713867"
"702000","2.4880659580230713","2.4880659580230713","2.4880659580230713"
"703000","2.4872405529022217","2.4872405529022217","2.4872405529022217"
"704000","2.487630844116211","2.487630844116211","2.487630844116211"
"705000","2.4877822399139404","2.4877822399139404","2.4877822399139404"
"706000","2.4875659942626953","2.4875659942626953","2.4875659942626953"
"707000","2.4872958660125732","2.4872958660125732","2.4872958660125732"
"708000","2.487196683883667","2.487196683883667","2.487196683883667"
"709000","2.487046718597412","2.487046718597412","2.487046718597412"
"710000","2.4870169162750244","2.4870169162750244","2.4870169162750244"
"711000","2.486680269241333","2.486680269241333","2.486680269241333"
"712000","2.486514091491699","2.486514091491699","2.486514091491699"
"713000","2.4861762523651123","2.4861762523651123","2.4861762523651123"
"714000","2.4873783588409424","2.4873783588409424","2.4873783588409424"
"715000","2.4873757362365723","2.4873757362365723","2.4873757362365723"
"716000","2.4866902828216553","2.4866902828216553","2.4866902828216553"
"717000","2.4870076179504395","2.4870076179504395","2.4870076179504395"
"718000","2.4867498874664307","2.4867498874664307","2.4867498874664307"
"719000","2.486541271209717","2.486541271209717","2.486541271209717"
"720000","2.4867424964904785","2.4867424964904785","2.4867424964904785"
"721000","2.487117290496826","2.487117290496826","2.487117290496826"
"722000","2.4866044521331787","2.4866044521331787","2.4866044521331787"
"723000","2.4866158962249756","2.4866158962249756","2.4866158962249756"
"724000","2.4879651069641113","2.4879651069641113","2.4879651069641113"
"725000","2.4871768951416016","2.4871768951416016","2.4871768951416016"
"726000","2.487281322479248","2.487281322479248","2.487281322479248"
"727000","2.4867987632751465","2.4867987632751465","2.4867987632751465"
"728000","2.487361431121826","2.487361431121826","2.487361431121826"
"729000","2.4870193004608154","2.4870193004608154","2.4870193004608154"
"730000","2.4865262508392334","2.4865262508392334","2.4865262508392334"
"731000","2.487950563430786","2.487950563430786","2.487950563430786"
"732000","2.486705780029297","2.486705780029297","2.486705780029297"
"733000","2.4870057106018066","2.4870057106018066","2.4870057106018066"
"734000","2.4878268241882324","2.4878268241882324","2.4878268241882324"
"735000","2.487170696258545","2.487170696258545","2.487170696258545"
"736000","2.4860639572143555","2.4860639572143555","2.4860639572143555"
"737000","2.486647605895996","2.486647605895996","2.486647605895996"
"738000","2.48685622215271","2.48685622215271","2.48685622215271"
