"Step","Group: OLMo-1B - eval/v2-small-4chan-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v2-small-4chan-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v2-small-4chan-validation/CrossEntropyLoss__MAX"
"454000","2.2565741539001465","2.2565741539001465","2.2565741539001465"
"455000","2.259834051132202","2.259834051132202","2.259834051132202"
"456000","2.2636077404022217","2.2636077404022217","2.2636077404022217"
"457000","2.264069080352783","2.264069080352783","2.264069080352783"
"458000","2.262763500213623","2.262763500213623","2.262763500213623"
"459000","2.2575128078460693","2.2575128078460693","2.2575128078460693"
"460000","2.261228322982788","2.261228322982788","2.261228322982788"
"461000","2.260657787322998","2.260657787322998","2.260657787322998"
"462000","2.261219024658203","2.261219024658203","2.261219024658203"
"463000","2.26540470123291","2.26540470123291","2.26540470123291"
"464000","2.260100841522217","2.260100841522217","2.260100841522217"
"465000","2.2570128440856934","2.2570128440856934","2.2570128440856934"
"466000","2.2578999996185303","2.2578999996185303","2.2578999996185303"
"467000","2.2591769695281982","2.2591769695281982","2.2591769695281982"
"468000","2.263333797454834","2.263333797454834","2.263333797454834"
"469000","2.2605855464935303","2.2605855464935303","2.2605855464935303"
"470000","2.257495880126953","2.257495880126953","2.257495880126953"
"471000","2.2577478885650635","2.2577478885650635","2.2577478885650635"
"472000","2.256777286529541","2.256777286529541","2.256777286529541"
"473000","2.2566676139831543","2.2566676139831543","2.2566676139831543"
"474000","2.2566750049591064","2.2566750049591064","2.2566750049591064"
"475000","2.25834059715271","2.25834059715271","2.25834059715271"
"476000","2.263599395751953","2.263599395751953","2.263599395751953"
"477000","2.261479377746582","2.261479377746582","2.261479377746582"
"478000","2.262378692626953","2.262378692626953","2.262378692626953"
"479000","2.2583580017089844","2.2583580017089844","2.2583580017089844"
"480000","2.258802652359009","2.258802652359009","2.258802652359009"
"481000","2.2591240406036377","2.2591240406036377","2.2591240406036377"
"482000","2.257449150085449","2.257449150085449","2.257449150085449"
"483000","2.258502960205078","2.258502960205078","2.258502960205078"
"484000","2.258260726928711","2.258260726928711","2.258260726928711"
"485000","2.260127544403076","2.260127544403076","2.260127544403076"
"486000","2.2554686069488525","2.2554686069488525","2.2554686069488525"
"487000","2.2548065185546875","2.2548065185546875","2.2548065185546875"
"488000","2.255993127822876","2.255993127822876","2.255993127822876"
"489000","2.2547266483306885","2.2547266483306885","2.2547266483306885"
"490000","2.25905704498291","2.25905704498291","2.25905704498291"
"491000","2.252246856689453","2.252246856689453","2.252246856689453"
"492000","2.257195472717285","2.257195472717285","2.257195472717285"
"493000","2.2561299800872803","2.2561299800872803","2.2561299800872803"
"494000","2.260063648223877","2.260063648223877","2.260063648223877"
"495000","2.2544162273406982","2.2544162273406982","2.2544162273406982"
"496000","2.255444049835205","2.255444049835205","2.255444049835205"
"497000","2.258666515350342","2.258666515350342","2.258666515350342"
"498000","2.2562613487243652","2.2562613487243652","2.2562613487243652"
"499000","2.2551095485687256","2.2551095485687256","2.2551095485687256"
"500000","2.25581693649292","2.25581693649292","2.25581693649292"
"501000","2.255784273147583","2.255784273147583","2.255784273147583"
"502000","2.2562670707702637","2.2562670707702637","2.2562670707702637"
"503000","2.2537171840667725","2.2537171840667725","2.2537171840667725"
"504000","2.255765199661255","2.255765199661255","2.255765199661255"
"505000","2.2550954818725586","2.2550954818725586","2.2550954818725586"
"506000","2.253312349319458","2.253312349319458","2.253312349319458"
"507000","2.254310131072998","2.254310131072998","2.254310131072998"
"508000","2.2557239532470703","2.2557239532470703","2.2557239532470703"
"509000","2.2537951469421387","2.2537951469421387","2.2537951469421387"
"510000","2.2604551315307617","2.2604551315307617","2.2604551315307617"
"511000","2.255836009979248","2.255836009979248","2.255836009979248"
"512000","2.253361701965332","2.253361701965332","2.253361701965332"
"513000","2.2519242763519287","2.2519242763519287","2.2519242763519287"
"514000","2.2544829845428467","2.2544829845428467","2.2544829845428467"
"515000","2.254786968231201","2.254786968231201","2.254786968231201"
"516000","2.251828193664551","2.251828193664551","2.251828193664551"
"517000","2.2529306411743164","2.2529306411743164","2.2529306411743164"
"518000","2.2549309730529785","2.2549309730529785","2.2549309730529785"
"519000","2.256441354751587","2.256441354751587","2.256441354751587"
"520000","2.2527761459350586","2.2527761459350586","2.2527761459350586"
"521000","2.2534615993499756","2.2534615993499756","2.2534615993499756"
"522000","2.2504193782806396","2.2504193782806396","2.2504193782806396"
"523000","2.2513861656188965","2.2513861656188965","2.2513861656188965"
"524000","2.2534146308898926","2.2534146308898926","2.2534146308898926"
"525000","2.2493865489959717","2.2493865489959717","2.2493865489959717"
"526000","2.2534706592559814","2.2534706592559814","2.2534706592559814"
"527000","2.25213885307312","2.25213885307312","2.25213885307312"
"528000","2.2530314922332764","2.2530314922332764","2.2530314922332764"
"529000","2.2515041828155518","2.2515041828155518","2.2515041828155518"
"530000","2.2503297328948975","2.2503297328948975","2.2503297328948975"
"531000","2.2574331760406494","2.2574331760406494","2.2574331760406494"
"532000","2.2537169456481934","2.2537169456481934","2.2537169456481934"
"533000","2.2501988410949707","2.2501988410949707","2.2501988410949707"
"534000","2.2493979930877686","2.2493979930877686","2.2493979930877686"
"535000","2.251579761505127","2.251579761505127","2.251579761505127"
"536000","2.250903844833374","2.250903844833374","2.250903844833374"
"537000","2.2508959770202637","2.2508959770202637","2.2508959770202637"
"538000","2.2522692680358887","2.2522692680358887","2.2522692680358887"
"539000","2.255918025970459","2.255918025970459","2.255918025970459"
"540000","2.2510571479797363","2.2510571479797363","2.2510571479797363"
"541000","2.2542920112609863","2.2542920112609863","2.2542920112609863"
"542000","2.250164031982422","2.250164031982422","2.250164031982422"
"543000","2.248645782470703","2.248645782470703","2.248645782470703"
"544000","2.248065710067749","2.248065710067749","2.248065710067749"
"545000","2.2490053176879883","2.2490053176879883","2.2490053176879883"
"546000","2.252811908721924","2.252811908721924","2.252811908721924"
"547000","2.2530243396759033","2.2530243396759033","2.2530243396759033"
"548000","2.249408721923828","2.249408721923828","2.249408721923828"
"549000","2.251002073287964","2.251002073287964","2.251002073287964"
"550000","2.2506818771362305","2.2506818771362305","2.2506818771362305"
"551000","2.250175714492798","2.250175714492798","2.250175714492798"
"552000","2.2494192123413086","2.2494192123413086","2.2494192123413086"
"553000","2.245981454849243","2.245981454849243","2.245981454849243"
"554000","2.2449913024902344","2.2449913024902344","2.2449913024902344"
"555000","2.2462289333343506","2.2462289333343506","2.2462289333343506"
"556000","2.2439286708831787","2.2439286708831787","2.2439286708831787"
"557000","2.247628927230835","2.247628927230835","2.247628927230835"
"558000","2.2436978816986084","2.2436978816986084","2.2436978816986084"
"559000","2.245551824569702","2.245551824569702","2.245551824569702"
"560000","2.242459297180176","2.242459297180176","2.242459297180176"
"561000","2.249523162841797","2.249523162841797","2.249523162841797"
"562000","2.2491438388824463","2.2491438388824463","2.2491438388824463"
"563000","2.2451589107513428","2.2451589107513428","2.2451589107513428"
"564000","2.2466483116149902","2.2466483116149902","2.2466483116149902"
"565000","2.246201515197754","2.246201515197754","2.246201515197754"
"566000","2.2482621669769287","2.2482621669769287","2.2482621669769287"
"567000","2.249498128890991","2.249498128890991","2.249498128890991"
"568000","2.248239278793335","2.248239278793335","2.248239278793335"
"569000","2.2465014457702637","2.2465014457702637","2.2465014457702637"
"570000","2.2489986419677734","2.2489986419677734","2.2489986419677734"
"571000","2.250917911529541","2.250917911529541","2.250917911529541"
"572000","2.2472636699676514","2.2472636699676514","2.2472636699676514"
"573000","2.2454745769500732","2.2454745769500732","2.2454745769500732"
"574000","2.249436140060425","2.249436140060425","2.249436140060425"
"575000","2.2513396739959717","2.2513396739959717","2.2513396739959717"
"576000","2.247159481048584","2.247159481048584","2.247159481048584"
"577000","2.2472381591796875","2.2472381591796875","2.2472381591796875"
"578000","2.24809193611145","2.24809193611145","2.24809193611145"
"579000","2.2490110397338867","2.2490110397338867","2.2490110397338867"
"580000","2.246958017349243","2.246958017349243","2.246958017349243"
"581000","2.2474114894866943","2.2474114894866943","2.2474114894866943"
"582000","2.2446582317352295","2.2446582317352295","2.2446582317352295"
"583000","2.2462027072906494","2.2462027072906494","2.2462027072906494"
"584000","2.2472004890441895","2.2472004890441895","2.2472004890441895"
"585000","2.24381685256958","2.24381685256958","2.24381685256958"
"586000","2.2453465461730957","2.2453465461730957","2.2453465461730957"
"587000","2.24166202545166","2.24166202545166","2.24166202545166"
"588000","2.2462635040283203","2.2462635040283203","2.2462635040283203"
"589000","2.243466854095459","2.243466854095459","2.243466854095459"
"590000","2.241915702819824","2.241915702819824","2.241915702819824"
"591000","2.242866039276123","2.242866039276123","2.242866039276123"
"592000","2.245422124862671","2.245422124862671","2.245422124862671"
"593000","2.2444779872894287","2.2444779872894287","2.2444779872894287"
"594000","2.2455646991729736","2.2455646991729736","2.2455646991729736"
"595000","2.2465577125549316","2.2465577125549316","2.2465577125549316"
"596000","2.246722459793091","2.246722459793091","2.246722459793091"
"597000","2.2462146282196045","2.2462146282196045","2.2462146282196045"
"598000","2.2439322471618652","2.2439322471618652","2.2439322471618652"
"599000","2.2449162006378174","2.2449162006378174","2.2449162006378174"
"600000","2.2446072101593018","2.2446072101593018","2.2446072101593018"
"601000","2.2393250465393066","2.2393250465393066","2.2393250465393066"
"602000","2.2413530349731445","2.2413530349731445","2.2413530349731445"
"603000","2.247102975845337","2.247102975845337","2.247102975845337"
"604000","2.245525360107422","2.245525360107422","2.245525360107422"
"605000","2.2423319816589355","2.2423319816589355","2.2423319816589355"
"606000","2.243318796157837","2.243318796157837","2.243318796157837"
"607000","2.246431589126587","2.246431589126587","2.246431589126587"
"608000","2.2428977489471436","2.2428977489471436","2.2428977489471436"
"609000","2.243295192718506","2.243295192718506","2.243295192718506"
"610000","2.242755889892578","2.242755889892578","2.242755889892578"
"611000","2.243699312210083","2.243699312210083","2.243699312210083"
"612000","2.2415919303894043","2.2415919303894043","2.2415919303894043"
"613000","2.2445943355560303","2.2445943355560303","2.2445943355560303"
"614000","2.2403011322021484","2.2403011322021484","2.2403011322021484"
"615000","2.24348521232605","2.24348521232605","2.24348521232605"
"616000","2.2384042739868164","2.2384042739868164","2.2384042739868164"
"617000","2.240607500076294","2.240607500076294","2.240607500076294"
"618000","2.2413928508758545","2.2413928508758545","2.2413928508758545"
"619000","2.2445554733276367","2.2445554733276367","2.2445554733276367"
"620000","2.241093873977661","2.241093873977661","2.241093873977661"
"621000","2.241368293762207","2.241368293762207","2.241368293762207"
"622000","2.240713357925415","2.240713357925415","2.240713357925415"
"623000","2.2387800216674805","2.2387800216674805","2.2387800216674805"
"624000","2.245776891708374","2.245776891708374","2.245776891708374"
"625000","2.24149751663208","2.24149751663208","2.24149751663208"
"626000","2.2439048290252686","2.2439048290252686","2.2439048290252686"
"627000","2.2403249740600586","2.2403249740600586","2.2403249740600586"
"628000","2.239448070526123","2.239448070526123","2.239448070526123"
"629000","2.2369909286499023","2.2369909286499023","2.2369909286499023"
"630000","2.2397258281707764","2.2397258281707764","2.2397258281707764"
"631000","2.2383291721343994","2.2383291721343994","2.2383291721343994"
"632000","2.23928165435791","2.23928165435791","2.23928165435791"
"633000","2.2404072284698486","2.2404072284698486","2.2404072284698486"
"634000","2.2374110221862793","2.2374110221862793","2.2374110221862793"
"635000","2.2385191917419434","2.2385191917419434","2.2385191917419434"
"636000","2.2392189502716064","2.2392189502716064","2.2392189502716064"
"637000","2.2366349697113037","2.2366349697113037","2.2366349697113037"
"638000","2.2361855506896973","2.2361855506896973","2.2361855506896973"
"639000","2.2393856048583984","2.2393856048583984","2.2393856048583984"
"640000","2.238422393798828","2.238422393798828","2.238422393798828"
"641000","2.2411720752716064","2.2411720752716064","2.2411720752716064"
"642000","2.239419937133789","2.239419937133789","2.239419937133789"
"643000","2.2412447929382324","2.2412447929382324","2.2412447929382324"
"644000","2.241105079650879","2.241105079650879","2.241105079650879"
"645000","2.2418570518493652","2.2418570518493652","2.2418570518493652"
"646000","2.236874580383301","2.236874580383301","2.236874580383301"
"647000","2.238172769546509","2.238172769546509","2.238172769546509"
"648000","2.2394399642944336","2.2394399642944336","2.2394399642944336"
"649000","2.2387776374816895","2.2387776374816895","2.2387776374816895"
"650000","2.2427377700805664","2.2427377700805664","2.2427377700805664"
"651000","2.2387142181396484","2.2387142181396484","2.2387142181396484"
"652000","2.2368791103363037","2.2368791103363037","2.2368791103363037"
"653000","2.2375435829162598","2.2375435829162598","2.2375435829162598"
"654000","2.2375266551971436","2.2375266551971436","2.2375266551971436"
"655000","2.2365989685058594","2.2365989685058594","2.2365989685058594"
"656000","2.235633611679077","2.235633611679077","2.235633611679077"
"657000","2.2343997955322266","2.2343997955322266","2.2343997955322266"
"658000","2.238013505935669","2.238013505935669","2.238013505935669"
"659000","2.2355387210845947","2.2355387210845947","2.2355387210845947"
"660000","2.2370898723602295","2.2370898723602295","2.2370898723602295"
"661000","2.2368173599243164","2.2368173599243164","2.2368173599243164"
"662000","2.2351512908935547","2.2351512908935547","2.2351512908935547"
"663000","2.2354674339294434","2.2354674339294434","2.2354674339294434"
"664000","2.234426975250244","2.234426975250244","2.234426975250244"
"665000","2.2390804290771484","2.2390804290771484","2.2390804290771484"
"666000","2.236633777618408","2.236633777618408","2.236633777618408"
"667000","2.2338685989379883","2.2338685989379883","2.2338685989379883"
"668000","2.235945463180542","2.235945463180542","2.235945463180542"
"669000","2.236828327178955","2.236828327178955","2.236828327178955"
"670000","2.2355058193206787","2.2355058193206787","2.2355058193206787"
"671000","2.233229398727417","2.233229398727417","2.233229398727417"
"672000","2.2367265224456787","2.2367265224456787","2.2367265224456787"
"673000","2.2364935874938965","2.2364935874938965","2.2364935874938965"
"674000","2.2371034622192383","2.2371034622192383","2.2371034622192383"
"675000","2.2393958568573","2.2393958568573","2.2393958568573"
"676000","2.2362051010131836","2.2362051010131836","2.2362051010131836"
"677000","2.236933708190918","2.236933708190918","2.236933708190918"
"678000","2.2334790229797363","2.2334790229797363","2.2334790229797363"
"679000","2.235546350479126","2.235546350479126","2.235546350479126"
"680000","2.2329139709472656","2.2329139709472656","2.2329139709472656"
"681000","2.233081340789795","2.233081340789795","2.233081340789795"
"682000","2.2390902042388916","2.2390902042388916","2.2390902042388916"
"683000","2.236945152282715","2.236945152282715","2.236945152282715"
"684000","2.234304904937744","2.234304904937744","2.234304904937744"
"685000","2.234673500061035","2.234673500061035","2.234673500061035"
"686000","2.2357757091522217","2.2357757091522217","2.2357757091522217"
"687000","2.2380106449127197","2.2380106449127197","2.2380106449127197"
"688000","2.2384161949157715","2.2384161949157715","2.2384161949157715"
"689000","2.2352101802825928","2.2352101802825928","2.2352101802825928"
"690000","2.2392354011535645","2.2392354011535645","2.2392354011535645"
"691000","2.235783576965332","2.235783576965332","2.235783576965332"
"692000","2.23779559135437","2.23779559135437","2.23779559135437"
"693000","2.2379214763641357","2.2379214763641357","2.2379214763641357"
"694000","2.2364015579223633","2.2364015579223633","2.2364015579223633"
"695000","2.236638069152832","2.236638069152832","2.236638069152832"
"696000","2.2355761528015137","2.2355761528015137","2.2355761528015137"
"697000","2.237335443496704","2.237335443496704","2.237335443496704"
"698000","2.2368662357330322","2.2368662357330322","2.2368662357330322"
"699000","2.2355294227600098","2.2355294227600098","2.2355294227600098"
"700000","2.2364861965179443","2.2364861965179443","2.2364861965179443"
"701000","2.2382752895355225","2.2382752895355225","2.2382752895355225"
"702000","2.2350878715515137","2.2350878715515137","2.2350878715515137"
"703000","2.2347776889801025","2.2347776889801025","2.2347776889801025"
"704000","2.239269256591797","2.239269256591797","2.239269256591797"
"705000","2.23427414894104","2.23427414894104","2.23427414894104"
"706000","2.234682321548462","2.234682321548462","2.234682321548462"
"707000","2.2338826656341553","2.2338826656341553","2.2338826656341553"
"708000","2.235236167907715","2.235236167907715","2.235236167907715"
"709000","2.2379941940307617","2.2379941940307617","2.2379941940307617"
"710000","2.2382867336273193","2.2382867336273193","2.2382867336273193"
"711000","2.2361795902252197","2.2361795902252197","2.2361795902252197"
"712000","2.235567569732666","2.235567569732666","2.235567569732666"
"713000","2.2374072074890137","2.2374072074890137","2.2374072074890137"
"714000","2.235447883605957","2.235447883605957","2.235447883605957"
"715000","2.236854076385498","2.236854076385498","2.236854076385498"
"716000","2.2375881671905518","2.2375881671905518","2.2375881671905518"
"717000","2.2378828525543213","2.2378828525543213","2.2378828525543213"
"718000","2.237313985824585","2.237313985824585","2.237313985824585"
"719000","2.236048698425293","2.236048698425293","2.236048698425293"
"720000","2.2362325191497803","2.2362325191497803","2.2362325191497803"
"721000","2.2368366718292236","2.2368366718292236","2.2368366718292236"
"722000","2.2366931438446045","2.2366931438446045","2.2366931438446045"
"723000","2.237342357635498","2.237342357635498","2.237342357635498"
"724000","2.2376246452331543","2.2376246452331543","2.2376246452331543"
"725000","2.2357747554779053","2.2357747554779053","2.2357747554779053"
"726000","2.2409284114837646","2.2409284114837646","2.2409284114837646"
"727000","2.235088348388672","2.235088348388672","2.235088348388672"
"728000","2.2392771244049072","2.2392771244049072","2.2392771244049072"
"729000","2.237298011779785","2.237298011779785","2.237298011779785"
"730000","2.234699249267578","2.234699249267578","2.234699249267578"
"731000","2.2341654300689697","2.2341654300689697","2.2341654300689697"
"732000","2.2353427410125732","2.2353427410125732","2.2353427410125732"
"733000","2.2344586849212646","2.2344586849212646","2.2344586849212646"
"734000","2.2336466312408447","2.2336466312408447","2.2336466312408447"
"735000","2.2334232330322266","2.2334232330322266","2.2334232330322266"
"736000","2.2355353832244873","2.2355353832244873","2.2355353832244873"
"737000","2.2347359657287598","2.2347359657287598","2.2347359657287598"
"738000","2.2363057136535645","2.2363057136535645","2.2363057136535645"
