"Step","Group: OLMo-1B - eval/v3-small-dolma_common-crawl-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v3-small-dolma_common-crawl-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v3-small-dolma_common-crawl-validation/CrossEntropyLoss__MAX"
"452000","2.615753412246704","2.615753412246704","2.615753412246704"
"453000","2.6152267456054688","2.6152267456054688","2.6152267456054688"
"454000","2.6152994632720947","2.6152994632720947","2.6152994632720947"
"455000","2.6151485443115234","2.6151485443115234","2.6151485443115234"
"456000","2.6146535873413086","2.6146535873413086","2.6146535873413086"
"457000","2.6136832237243652","2.6136832237243652","2.6136832237243652"
"458000","2.6148383617401123","2.6148383617401123","2.6148383617401123"
"459000","2.6124484539031982","2.6124484539031982","2.6124484539031982"
"460000","2.6116554737091064","2.6116554737091064","2.6116554737091064"
"461000","2.6124656200408936","2.6124656200408936","2.6124656200408936"
"462000","2.6123743057250977","2.6123743057250977","2.6123743057250977"
"463000","2.61139178276062","2.61139178276062","2.61139178276062"
"464000","2.6118993759155273","2.6118993759155273","2.6118993759155273"
"465000","2.6114931106567383","2.6114931106567383","2.6114931106567383"
"466000","2.6110966205596924","2.6110966205596924","2.6110966205596924"
"467000","2.611534357070923","2.611534357070923","2.611534357070923"
"468000","2.611236572265625","2.611236572265625","2.611236572265625"
"469000","2.61087965965271","2.61087965965271","2.61087965965271"
"470000","2.6095468997955322","2.6095468997955322","2.6095468997955322"
"471000","2.6098406314849854","2.6098406314849854","2.6098406314849854"
"472000","2.6111502647399902","2.6111502647399902","2.6111502647399902"
"473000","2.609419107437134","2.609419107437134","2.609419107437134"
"474000","2.6108179092407227","2.6108179092407227","2.6108179092407227"
"475000","2.6094717979431152","2.6094717979431152","2.6094717979431152"
"476000","2.6099486351013184","2.6099486351013184","2.6099486351013184"
"477000","2.608471393585205","2.608471393585205","2.608471393585205"
"478000","2.6097536087036133","2.6097536087036133","2.6097536087036133"
"479000","2.609700918197632","2.609700918197632","2.609700918197632"
"480000","2.6101906299591064","2.6101906299591064","2.6101906299591064"
"481000","2.610654830932617","2.610654830932617","2.610654830932617"
"482000","2.607605218887329","2.607605218887329","2.607605218887329"
"483000","2.607757806777954","2.607757806777954","2.607757806777954"
"484000","2.606637477874756","2.606637477874756","2.606637477874756"
"485000","2.6086232662200928","2.6086232662200928","2.6086232662200928"
"486000","2.608794927597046","2.608794927597046","2.608794927597046"
"487000","2.60689377784729","2.60689377784729","2.60689377784729"
"488000","2.6073052883148193","2.6073052883148193","2.6073052883148193"
"489000","2.6082918643951416","2.6082918643951416","2.6082918643951416"
"490000","2.60728120803833","2.60728120803833","2.60728120803833"
"491000","2.6065516471862793","2.6065516471862793","2.6065516471862793"
"492000","2.6063692569732666","2.6063692569732666","2.6063692569732666"
"493000","2.605672597885132","2.605672597885132","2.605672597885132"
"494000","2.6067097187042236","2.6067097187042236","2.6067097187042236"
"495000","2.605813503265381","2.605813503265381","2.605813503265381"
"496000","2.6057288646698","2.6057288646698","2.6057288646698"
"497000","2.605764865875244","2.605764865875244","2.605764865875244"
"498000","2.6065852642059326","2.6065852642059326","2.6065852642059326"
"499000","2.604886531829834","2.604886531829834","2.604886531829834"
"500000","2.60448956489563","2.60448956489563","2.60448956489563"
"501000","2.6048405170440674","2.6048405170440674","2.6048405170440674"
"502000","2.6035547256469727","2.6035547256469727","2.6035547256469727"
"503000","2.604487657546997","2.604487657546997","2.604487657546997"
"504000","2.6017847061157227","2.6017847061157227","2.6017847061157227"
"505000","2.6025166511535645","2.6025166511535645","2.6025166511535645"
"506000","2.601212978363037","2.601212978363037","2.601212978363037"
"507000","2.6020419597625732","2.6020419597625732","2.6020419597625732"
"508000","2.6030969619750977","2.6030969619750977","2.6030969619750977"
"509000","2.6025657653808594","2.6025657653808594","2.6025657653808594"
"510000","2.6014885902404785","2.6014885902404785","2.6014885902404785"
"511000","2.6017017364501953","2.6017017364501953","2.6017017364501953"
"512000","2.601639747619629","2.601639747619629","2.601639747619629"
"513000","2.6020259857177734","2.6020259857177734","2.6020259857177734"
"514000","2.601750373840332","2.601750373840332","2.601750373840332"
"515000","2.59979510307312","2.59979510307312","2.59979510307312"
"516000","2.6003241539001465","2.6003241539001465","2.6003241539001465"
"517000","2.5993425846099854","2.5993425846099854","2.5993425846099854"
"518000","2.599575996398926","2.599575996398926","2.599575996398926"
"519000","2.5998787879943848","2.5998787879943848","2.5998787879943848"
"520000","2.6001744270324707","2.6001744270324707","2.6001744270324707"
"521000","2.5992658138275146","2.5992658138275146","2.5992658138275146"
"522000","2.598583936691284","2.598583936691284","2.598583936691284"
"523000","2.5992794036865234","2.5992794036865234","2.5992794036865234"
"524000","2.598555564880371","2.598555564880371","2.598555564880371"
"525000","2.5998122692108154","2.5998122692108154","2.5998122692108154"
"526000","2.5995216369628906","2.5995216369628906","2.5995216369628906"
"527000","2.598435878753662","2.598435878753662","2.598435878753662"
"528000","2.598698616027832","2.598698616027832","2.598698616027832"
"529000","2.597510576248169","2.597510576248169","2.597510576248169"
"530000","2.595590591430664","2.595590591430664","2.595590591430664"
"531000","2.597723960876465","2.597723960876465","2.597723960876465"
"532000","2.5984926223754883","2.5984926223754883","2.5984926223754883"
"533000","2.596893310546875","2.596893310546875","2.596893310546875"
"534000","2.5957329273223877","2.5957329273223877","2.5957329273223877"
"535000","2.5957090854644775","2.5957090854644775","2.5957090854644775"
"536000","2.59578275680542","2.59578275680542","2.59578275680542"
"537000","2.5961737632751465","2.5961737632751465","2.5961737632751465"
"538000","2.5956647396087646","2.5956647396087646","2.5956647396087646"
"539000","2.5949971675872803","2.5949971675872803","2.5949971675872803"
"540000","2.593989372253418","2.593989372253418","2.593989372253418"
"541000","2.5949625968933105","2.5949625968933105","2.5949625968933105"
"542000","2.5947718620300293","2.5947718620300293","2.5947718620300293"
"543000","2.5945162773132324","2.5945162773132324","2.5945162773132324"
"544000","2.5951333045959473","2.5951333045959473","2.5951333045959473"
"545000","2.5937137603759766","2.5937137603759766","2.5937137603759766"
"546000","2.596470355987549","2.596470355987549","2.596470355987549"
"547000","2.5950489044189453","2.5950489044189453","2.5950489044189453"
"548000","2.593654155731201","2.593654155731201","2.593654155731201"
"549000","2.5935401916503906","2.5935401916503906","2.5935401916503906"
"550000","2.593118906021118","2.593118906021118","2.593118906021118"
"551000","2.5930044651031494","2.5930044651031494","2.5930044651031494"
"552000","2.591932773590088","2.591932773590088","2.591932773590088"
"553000","2.5926225185394287","2.5926225185394287","2.5926225185394287"
"554000","2.592926263809204","2.592926263809204","2.592926263809204"
"555000","2.5932416915893555","2.5932416915893555","2.5932416915893555"
"556000","2.5922024250030518","2.5922024250030518","2.5922024250030518"
"557000","2.5917274951934814","2.5917274951934814","2.5917274951934814"
"558000","2.5913610458374023","2.5913610458374023","2.5913610458374023"
"559000","2.5907914638519287","2.5907914638519287","2.5907914638519287"
"560000","2.591557264328003","2.591557264328003","2.591557264328003"
"561000","2.5898749828338623","2.5898749828338623","2.5898749828338623"
"562000","2.5914595127105713","2.5914595127105713","2.5914595127105713"
"563000","2.5913209915161133","2.5913209915161133","2.5913209915161133"
"564000","2.590019702911377","2.590019702911377","2.590019702911377"
"565000","2.5916223526000977","2.5916223526000977","2.5916223526000977"
"566000","2.590851306915283","2.590851306915283","2.590851306915283"
"567000","2.5891506671905518","2.5891506671905518","2.5891506671905518"
"568000","2.5889575481414795","2.5889575481414795","2.5889575481414795"
"569000","2.589721918106079","2.589721918106079","2.589721918106079"
"570000","2.58937406539917","2.58937406539917","2.58937406539917"
"571000","2.5880208015441895","2.5880208015441895","2.5880208015441895"
"572000","2.5873024463653564","2.5873024463653564","2.5873024463653564"
"573000","2.587083101272583","2.587083101272583","2.587083101272583"
"574000","2.5889382362365723","2.5889382362365723","2.5889382362365723"
"575000","2.5867695808410645","2.5867695808410645","2.5867695808410645"
"576000","2.5867159366607666","2.5867159366607666","2.5867159366607666"
"577000","2.5866587162017822","2.5866587162017822","2.5866587162017822"
"578000","2.586883306503296","2.586883306503296","2.586883306503296"
"579000","2.58815336227417","2.58815336227417","2.58815336227417"
"580000","2.5868537425994873","2.5868537425994873","2.5868537425994873"
"581000","2.586164951324463","2.586164951324463","2.586164951324463"
"582000","2.584911584854126","2.584911584854126","2.584911584854126"
"583000","2.585142135620117","2.585142135620117","2.585142135620117"
"584000","2.5855872631073","2.5855872631073","2.5855872631073"
"585000","2.584629535675049","2.584629535675049","2.584629535675049"
"586000","2.5847976207733154","2.5847976207733154","2.5847976207733154"
"587000","2.583845376968384","2.583845376968384","2.583845376968384"
"588000","2.5844383239746094","2.5844383239746094","2.5844383239746094"
"589000","2.5841290950775146","2.5841290950775146","2.5841290950775146"
"590000","2.5828166007995605","2.5828166007995605","2.5828166007995605"
"591000","2.5847136974334717","2.5847136974334717","2.5847136974334717"
"592000","2.584185838699341","2.584185838699341","2.584185838699341"
"593000","2.582750082015991","2.582750082015991","2.582750082015991"
"594000","2.5830438137054443","2.5830438137054443","2.5830438137054443"
"595000","2.5825412273406982","2.5825412273406982","2.5825412273406982"
"596000","2.5822713375091553","2.5822713375091553","2.5822713375091553"
"597000","2.582547187805176","2.582547187805176","2.582547187805176"
"598000","2.5828757286071777","2.5828757286071777","2.5828757286071777"
"599000","2.5826637744903564","2.5826637744903564","2.5826637744903564"
"600000","2.5816826820373535","2.5816826820373535","2.5816826820373535"
"601000","2.580977201461792","2.580977201461792","2.580977201461792"
"602000","2.581080913543701","2.581080913543701","2.581080913543701"
"603000","2.5818030834198","2.5818030834198","2.5818030834198"
"604000","2.581604480743408","2.581604480743408","2.581604480743408"
"605000","2.581054210662842","2.581054210662842","2.581054210662842"
"606000","2.5805695056915283","2.5805695056915283","2.5805695056915283"
"607000","2.581735372543335","2.581735372543335","2.581735372543335"
"608000","2.5809543132781982","2.5809543132781982","2.5809543132781982"
"609000","2.5808987617492676","2.5808987617492676","2.5808987617492676"
"610000","2.5801661014556885","2.5801661014556885","2.5801661014556885"
"611000","2.580827474594116","2.580827474594116","2.580827474594116"
"612000","2.580378532409668","2.580378532409668","2.580378532409668"
"613000","2.5804457664489746","2.5804457664489746","2.5804457664489746"
"614000","2.580622434616089","2.580622434616089","2.580622434616089"
"615000","2.580580949783325","2.580580949783325","2.580580949783325"
"616000","2.579469680786133","2.579469680786133","2.579469680786133"
"617000","2.580443859100342","2.580443859100342","2.580443859100342"
"618000","2.5790257453918457","2.5790257453918457","2.5790257453918457"
"619000","2.5788497924804688","2.5788497924804688","2.5788497924804688"
"620000","2.5782084465026855","2.5782084465026855","2.5782084465026855"
"621000","2.57816481590271","2.57816481590271","2.57816481590271"
"622000","2.5775763988494873","2.5775763988494873","2.5775763988494873"
"623000","2.578012704849243","2.578012704849243","2.578012704849243"
"624000","2.578693151473999","2.578693151473999","2.578693151473999"
"625000","2.5783841609954834","2.5783841609954834","2.5783841609954834"
"626000","2.57747483253479","2.57747483253479","2.57747483253479"
"627000","2.57746958732605","2.57746958732605","2.57746958732605"
"628000","2.5779221057891846","2.5779221057891846","2.5779221057891846"
"629000","2.576693058013916","2.576693058013916","2.576693058013916"
"630000","2.5760416984558105","2.5760416984558105","2.5760416984558105"
"631000","2.576909065246582","2.576909065246582","2.576909065246582"
"632000","2.577606678009033","2.577606678009033","2.577606678009033"
"633000","2.576770544052124","2.576770544052124","2.576770544052124"
"634000","2.576960325241089","2.576960325241089","2.576960325241089"
"635000","2.576870918273926","2.576870918273926","2.576870918273926"
"636000","2.575118064880371","2.575118064880371","2.575118064880371"
"637000","2.5761020183563232","2.5761020183563232","2.5761020183563232"
"638000","2.5755443572998047","2.5755443572998047","2.5755443572998047"
"639000","2.576554298400879","2.576554298400879","2.576554298400879"
"640000","2.5756478309631348","2.5756478309631348","2.5756478309631348"
"641000","2.575806140899658","2.575806140899658","2.575806140899658"
"642000","2.5762619972229004","2.5762619972229004","2.5762619972229004"
"643000","2.575287103652954","2.575287103652954","2.575287103652954"
"644000","2.574774742126465","2.574774742126465","2.574774742126465"
"645000","2.575601100921631","2.575601100921631","2.575601100921631"
"646000","2.575026273727417","2.575026273727417","2.575026273727417"
"647000","2.5738332271575928","2.5738332271575928","2.5738332271575928"
"648000","2.5743072032928467","2.5743072032928467","2.5743072032928467"
"649000","2.5743443965911865","2.5743443965911865","2.5743443965911865"
"650000","2.574406862258911","2.574406862258911","2.574406862258911"
"651000","2.574220657348633","2.574220657348633","2.574220657348633"
"652000","2.574009895324707","2.574009895324707","2.574009895324707"
"653000","2.5731029510498047","2.5731029510498047","2.5731029510498047"
"654000","2.5733823776245117","2.5733823776245117","2.5733823776245117"
"655000","2.573225975036621","2.573225975036621","2.573225975036621"
"656000","2.5728538036346436","2.5728538036346436","2.5728538036346436"
"657000","2.5731208324432373","2.5731208324432373","2.5731208324432373"
"658000","2.572026252746582","2.572026252746582","2.572026252746582"
"659000","2.572326183319092","2.572326183319092","2.572326183319092"
"660000","2.5733823776245117","2.5733823776245117","2.5733823776245117"
"661000","2.5720739364624023","2.5720739364624023","2.5720739364624023"
"662000","2.572010040283203","2.572010040283203","2.572010040283203"
"663000","2.571643590927124","2.571643590927124","2.571643590927124"
"664000","2.57135272026062","2.57135272026062","2.57135272026062"
"665000","2.5716161727905273","2.5716161727905273","2.5716161727905273"
"666000","2.572179079055786","2.572179079055786","2.572179079055786"
"667000","2.5721023082733154","2.5721023082733154","2.5721023082733154"
"668000","2.5711443424224854","2.5711443424224854","2.5711443424224854"
"669000","2.5721426010131836","2.5721426010131836","2.5721426010131836"
"670000","2.571267604827881","2.571267604827881","2.571267604827881"
"671000","2.5706911087036133","2.5706911087036133","2.5706911087036133"
"672000","2.5706682205200195","2.5706682205200195","2.5706682205200195"
"673000","2.571711301803589","2.571711301803589","2.571711301803589"
"674000","2.570481061935425","2.570481061935425","2.570481061935425"
"675000","2.5708301067352295","2.5708301067352295","2.5708301067352295"
"676000","2.5699784755706787","2.5699784755706787","2.5699784755706787"
"677000","2.5700716972351074","2.5700716972351074","2.5700716972351074"
"678000","2.5702974796295166","2.5702974796295166","2.5702974796295166"
"679000","2.570511817932129","2.570511817932129","2.570511817932129"
"680000","2.569981575012207","2.569981575012207","2.569981575012207"
"681000","2.569471597671509","2.569471597671509","2.569471597671509"
"682000","2.569777250289917","2.569777250289917","2.569777250289917"
"683000","2.5710010528564453","2.5710010528564453","2.5710010528564453"
"684000","2.5701558589935303","2.5701558589935303","2.5701558589935303"
"685000","2.5697121620178223","2.5697121620178223","2.5697121620178223"
"686000","2.569981575012207","2.569981575012207","2.569981575012207"
"687000","2.5702240467071533","2.5702240467071533","2.5702240467071533"
"688000","2.5691094398498535","2.5691094398498535","2.5691094398498535"
"689000","2.5691912174224854","2.5691912174224854","2.5691912174224854"
"690000","2.56917405128479","2.56917405128479","2.56917405128479"
"691000","2.5687344074249268","2.5687344074249268","2.5687344074249268"
"692000","2.56950044631958","2.56950044631958","2.56950044631958"
"693000","2.568793296813965","2.568793296813965","2.568793296813965"
"694000","2.568425416946411","2.568425416946411","2.568425416946411"
"695000","2.567955493927002","2.567955493927002","2.567955493927002"
"696000","2.568317413330078","2.568317413330078","2.568317413330078"
"697000","2.5680770874023438","2.5680770874023438","2.5680770874023438"
"698000","2.5685789585113525","2.5685789585113525","2.5685789585113525"
"699000","2.568432331085205","2.568432331085205","2.568432331085205"
"700000","2.5683693885803223","2.5683693885803223","2.5683693885803223"
"701000","2.5687766075134277","2.5687766075134277","2.5687766075134277"
"702000","2.568171501159668","2.568171501159668","2.568171501159668"
"703000","2.568166971206665","2.568166971206665","2.568166971206665"
"704000","2.568588972091675","2.568588972091675","2.568588972091675"
"705000","2.568002939224243","2.568002939224243","2.568002939224243"
"706000","2.5678937435150146","2.5678937435150146","2.5678937435150146"
"707000","2.568527936935425","2.568527936935425","2.568527936935425"
"708000","2.5676627159118652","2.5676627159118652","2.5676627159118652"
"709000","2.567941665649414","2.567941665649414","2.567941665649414"
"710000","2.56754469871521","2.56754469871521","2.56754469871521"
"711000","2.567054033279419","2.567054033279419","2.567054033279419"
"712000","2.567120313644409","2.567120313644409","2.567120313644409"
"713000","2.5676252841949463","2.5676252841949463","2.5676252841949463"
"714000","2.5669898986816406","2.5669898986816406","2.5669898986816406"
"715000","2.567042350769043","2.567042350769043","2.567042350769043"
"716000","2.5672013759613037","2.5672013759613037","2.5672013759613037"
"717000","2.5674326419830322","2.5674326419830322","2.5674326419830322"
"718000","2.5675013065338135","2.5675013065338135","2.5675013065338135"
"719000","2.568037271499634","2.568037271499634","2.568037271499634"
"720000","2.5674936771392822","2.5674936771392822","2.5674936771392822"
"721000","2.567157030105591","2.567157030105591","2.567157030105591"
"722000","2.5667479038238525","2.5667479038238525","2.5667479038238525"
"723000","2.566446542739868","2.566446542739868","2.566446542739868"
"724000","2.5666399002075195","2.5666399002075195","2.5666399002075195"
"725000","2.566823720932007","2.566823720932007","2.566823720932007"
"726000","2.566521406173706","2.566521406173706","2.566521406173706"
"727000","2.5669524669647217","2.5669524669647217","2.5669524669647217"
"728000","2.5672669410705566","2.5672669410705566","2.5672669410705566"
"729000","2.566781520843506","2.566781520843506","2.566781520843506"
"730000","2.5668063163757324","2.5668063163757324","2.5668063163757324"
"731000","2.5664501190185547","2.5664501190185547","2.5664501190185547"
"732000","2.5661776065826416","2.5661776065826416","2.5661776065826416"
"733000","2.5664021968841553","2.5664021968841553","2.5664021968841553"
"734000","2.5661189556121826","2.5661189556121826","2.5661189556121826"
"735000","2.5667574405670166","2.5667574405670166","2.5667574405670166"
"736000","2.566638469696045","2.566638469696045","2.566638469696045"
"737000","2.5662598609924316","2.5662598609924316","2.5662598609924316"
"738000","2.566354274749756","2.566354274749756","2.566354274749756"
