"Step","Group: OLMo-1B - eval/v2-small-ice-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v2-small-ice-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v2-small-ice-validation/CrossEntropyLoss__MAX"
"453000","2.6462907791137695","2.6462907791137695","2.6462907791137695"
"454000","2.6406023502349854","2.6406023502349854","2.6406023502349854"
"455000","2.6489014625549316","2.6489014625549316","2.6489014625549316"
"456000","2.6445059776306152","2.6445059776306152","2.6445059776306152"
"457000","2.641849994659424","2.641849994659424","2.641849994659424"
"458000","2.6470720767974854","2.6470720767974854","2.6470720767974854"
"459000","2.6426234245300293","2.6426234245300293","2.6426234245300293"
"460000","2.6414828300476074","2.6414828300476074","2.6414828300476074"
"461000","2.6393942832946777","2.6393942832946777","2.6393942832946777"
"462000","2.6431760787963867","2.6431760787963867","2.6431760787963867"
"463000","2.6410648822784424","2.6410648822784424","2.6410648822784424"
"464000","2.643200159072876","2.643200159072876","2.643200159072876"
"465000","2.6449124813079834","2.6449124813079834","2.6449124813079834"
"466000","2.644465923309326","2.644465923309326","2.644465923309326"
"467000","2.6417856216430664","2.6417856216430664","2.6417856216430664"
"468000","2.6414694786071777","2.6414694786071777","2.6414694786071777"
"469000","2.638364791870117","2.638364791870117","2.638364791870117"
"470000","2.6372129917144775","2.6372129917144775","2.6372129917144775"
"471000","2.6390442848205566","2.6390442848205566","2.6390442848205566"
"472000","2.6383841037750244","2.6383841037750244","2.6383841037750244"
"473000","2.6395695209503174","2.6395695209503174","2.6395695209503174"
"474000","2.6433262825012207","2.6433262825012207","2.6433262825012207"
"475000","2.6446995735168457","2.6446995735168457","2.6446995735168457"
"476000","2.6390466690063477","2.6390466690063477","2.6390466690063477"
"477000","2.638756513595581","2.638756513595581","2.638756513595581"
"478000","2.642699718475342","2.642699718475342","2.642699718475342"
"479000","2.6417346000671387","2.6417346000671387","2.6417346000671387"
"480000","2.6363518238067627","2.6363518238067627","2.6363518238067627"
"481000","2.637752056121826","2.637752056121826","2.637752056121826"
"482000","2.6412782669067383","2.6412782669067383","2.6412782669067383"
"483000","2.637484312057495","2.637484312057495","2.637484312057495"
"484000","2.6399922370910645","2.6399922370910645","2.6399922370910645"
"485000","2.639920711517334","2.639920711517334","2.639920711517334"
"486000","2.6357810497283936","2.6357810497283936","2.6357810497283936"
"487000","2.6386656761169434","2.6386656761169434","2.6386656761169434"
"488000","2.639810562133789","2.639810562133789","2.639810562133789"
"489000","2.63830304145813","2.63830304145813","2.63830304145813"
"490000","2.6386771202087402","2.6386771202087402","2.6386771202087402"
"491000","2.638082504272461","2.638082504272461","2.638082504272461"
"492000","2.638467788696289","2.638467788696289","2.638467788696289"
"493000","2.6335041522979736","2.6335041522979736","2.6335041522979736"
"494000","2.6392905712127686","2.6392905712127686","2.6392905712127686"
"495000","2.6391706466674805","2.6391706466674805","2.6391706466674805"
"496000","2.6358633041381836","2.6358633041381836","2.6358633041381836"
"497000","2.639554738998413","2.639554738998413","2.639554738998413"
"498000","2.638190984725952","2.638190984725952","2.638190984725952"
"499000","2.6370372772216797","2.6370372772216797","2.6370372772216797"
"500000","2.6365201473236084","2.6365201473236084","2.6365201473236084"
"501000","2.637059211730957","2.637059211730957","2.637059211730957"
"502000","2.635883092880249","2.635883092880249","2.635883092880249"
"503000","2.637340784072876","2.637340784072876","2.637340784072876"
"504000","2.6353871822357178","2.6353871822357178","2.6353871822357178"
"505000","2.638375759124756","2.638375759124756","2.638375759124756"
"506000","2.6356096267700195","2.6356096267700195","2.6356096267700195"
"507000","2.634519577026367","2.634519577026367","2.634519577026367"
"508000","2.6388375759124756","2.6388375759124756","2.6388375759124756"
"509000","2.637178897857666","2.637178897857666","2.637178897857666"
"510000","2.6321394443511963","2.6321394443511963","2.6321394443511963"
"511000","2.6363565921783447","2.6363565921783447","2.6363565921783447"
"512000","2.633481025695801","2.633481025695801","2.633481025695801"
"513000","2.6355838775634766","2.6355838775634766","2.6355838775634766"
"514000","2.631753444671631","2.631753444671631","2.631753444671631"
"515000","2.6375961303710938","2.6375961303710938","2.6375961303710938"
"516000","2.632078170776367","2.632078170776367","2.632078170776367"
"517000","2.6340153217315674","2.6340153217315674","2.6340153217315674"
"518000","2.634112596511841","2.634112596511841","2.634112596511841"
"519000","2.630980968475342","2.630980968475342","2.630980968475342"
"520000","2.6310651302337646","2.6310651302337646","2.6310651302337646"
"521000","2.6335835456848145","2.6335835456848145","2.6335835456848145"
"522000","2.6329290866851807","2.6329290866851807","2.6329290866851807"
"523000","2.6325483322143555","2.6325483322143555","2.6325483322143555"
"524000","2.631648063659668","2.631648063659668","2.631648063659668"
"525000","2.630892515182495","2.630892515182495","2.630892515182495"
"526000","2.631431818008423","2.631431818008423","2.631431818008423"
"527000","2.6339869499206543","2.6339869499206543","2.6339869499206543"
"528000","2.6309425830841064","2.6309425830841064","2.6309425830841064"
"529000","2.631155014038086","2.631155014038086","2.631155014038086"
"530000","2.630019426345825","2.630019426345825","2.630019426345825"
"531000","2.6354849338531494","2.6354849338531494","2.6354849338531494"
"532000","2.631640672683716","2.631640672683716","2.631640672683716"
"533000","2.633178949356079","2.633178949356079","2.633178949356079"
"534000","2.6298911571502686","2.6298911571502686","2.6298911571502686"
"535000","2.631197214126587","2.631197214126587","2.631197214126587"
"536000","2.6308677196502686","2.6308677196502686","2.6308677196502686"
"537000","2.6302921772003174","2.6302921772003174","2.6302921772003174"
"538000","2.6307337284088135","2.6307337284088135","2.6307337284088135"
"539000","2.6317317485809326","2.6317317485809326","2.6317317485809326"
"540000","2.62937068939209","2.62937068939209","2.62937068939209"
"541000","2.6282026767730713","2.6282026767730713","2.6282026767730713"
"542000","2.628722906112671","2.628722906112671","2.628722906112671"
"543000","2.630284547805786","2.630284547805786","2.630284547805786"
"544000","2.628711462020874","2.628711462020874","2.628711462020874"
"545000","2.6289288997650146","2.6289288997650146","2.6289288997650146"
"546000","2.632242202758789","2.632242202758789","2.632242202758789"
"547000","2.633697509765625","2.633697509765625","2.633697509765625"
"548000","2.631765842437744","2.631765842437744","2.631765842437744"
"549000","2.6265974044799805","2.6265974044799805","2.6265974044799805"
"550000","2.631722927093506","2.631722927093506","2.631722927093506"
"551000","2.6285738945007324","2.6285738945007324","2.6285738945007324"
"552000","2.6307170391082764","2.6307170391082764","2.6307170391082764"
"553000","2.6307575702667236","2.6307575702667236","2.6307575702667236"
"554000","2.6276674270629883","2.6276674270629883","2.6276674270629883"
"555000","2.6260955333709717","2.6260955333709717","2.6260955333709717"
"556000","2.624743700027466","2.624743700027466","2.624743700027466"
"557000","2.629098415374756","2.629098415374756","2.629098415374756"
"558000","2.6277613639831543","2.6277613639831543","2.6277613639831543"
"559000","2.6269030570983887","2.6269030570983887","2.6269030570983887"
"560000","2.626736640930176","2.626736640930176","2.626736640930176"
"561000","2.6301448345184326","2.6301448345184326","2.6301448345184326"
"562000","2.629600763320923","2.629600763320923","2.629600763320923"
"563000","2.630150318145752","2.630150318145752","2.630150318145752"
"564000","2.6301047801971436","2.6301047801971436","2.6301047801971436"
"565000","2.6259849071502686","2.6259849071502686","2.6259849071502686"
"566000","2.6281721591949463","2.6281721591949463","2.6281721591949463"
"567000","2.627753496170044","2.627753496170044","2.627753496170044"
"568000","2.6217477321624756","2.6217477321624756","2.6217477321624756"
"569000","2.6236867904663086","2.6236867904663086","2.6236867904663086"
"570000","2.625516653060913","2.625516653060913","2.625516653060913"
"571000","2.6246702671051025","2.6246702671051025","2.6246702671051025"
"572000","2.6258156299591064","2.6258156299591064","2.6258156299591064"
"573000","2.622133493423462","2.622133493423462","2.622133493423462"
"574000","2.622702121734619","2.622702121734619","2.622702121734619"
"575000","2.6226646900177","2.6226646900177","2.6226646900177"
"576000","2.6235716342926025","2.6235716342926025","2.6235716342926025"
"577000","2.623642683029175","2.623642683029175","2.623642683029175"
"578000","2.6275100708007812","2.6275100708007812","2.6275100708007812"
"579000","2.6272919178009033","2.6272919178009033","2.6272919178009033"
"580000","2.6261494159698486","2.6261494159698486","2.6261494159698486"
"581000","2.623094081878662","2.623094081878662","2.623094081878662"
"582000","2.624661445617676","2.624661445617676","2.624661445617676"
"583000","2.6231441497802734","2.6231441497802734","2.6231441497802734"
"584000","2.626157522201538","2.626157522201538","2.626157522201538"
"585000","2.621821880340576","2.621821880340576","2.621821880340576"
"586000","2.625117540359497","2.625117540359497","2.625117540359497"
"587000","2.623049020767212","2.623049020767212","2.623049020767212"
"588000","2.6201834678649902","2.6201834678649902","2.6201834678649902"
"589000","2.622363328933716","2.622363328933716","2.622363328933716"
"590000","2.624969959259033","2.624969959259033","2.624969959259033"
"591000","2.6239774227142334","2.6239774227142334","2.6239774227142334"
"592000","2.6227667331695557","2.6227667331695557","2.6227667331695557"
"593000","2.6233839988708496","2.6233839988708496","2.6233839988708496"
"594000","2.6235790252685547","2.6235790252685547","2.6235790252685547"
"595000","2.6209442615509033","2.6209442615509033","2.6209442615509033"
"596000","2.6208879947662354","2.6208879947662354","2.6208879947662354"
"597000","2.620476007461548","2.620476007461548","2.620476007461548"
"598000","2.623164176940918","2.623164176940918","2.623164176940918"
"599000","2.6206021308898926","2.6206021308898926","2.6206021308898926"
"600000","2.6222310066223145","2.6222310066223145","2.6222310066223145"
"601000","2.6224586963653564","2.6224586963653564","2.6224586963653564"
"602000","2.6225411891937256","2.6225411891937256","2.6225411891937256"
"603000","2.6392884254455566","2.6392884254455566","2.6392884254455566"
"604000","2.623033285140991","2.623033285140991","2.623033285140991"
"605000","2.6217284202575684","2.6217284202575684","2.6217284202575684"
"606000","2.623457908630371","2.623457908630371","2.623457908630371"
"607000","2.620335578918457","2.620335578918457","2.620335578918457"
"608000","2.6214232444763184","2.6214232444763184","2.6214232444763184"
"609000","2.618447780609131","2.618447780609131","2.618447780609131"
"610000","2.6185898780822754","2.6185898780822754","2.6185898780822754"
"611000","2.6204349994659424","2.6204349994659424","2.6204349994659424"
"612000","2.620102882385254","2.620102882385254","2.620102882385254"
"613000","2.618316650390625","2.618316650390625","2.618316650390625"
"614000","2.6184682846069336","2.6184682846069336","2.6184682846069336"
"615000","2.620551824569702","2.620551824569702","2.620551824569702"
"616000","2.6209936141967773","2.6209936141967773","2.6209936141967773"
"617000","2.6176469326019287","2.6176469326019287","2.6176469326019287"
"618000","2.6159515380859375","2.6159515380859375","2.6159515380859375"
"619000","2.61700701713562","2.61700701713562","2.61700701713562"
"620000","2.617025852203369","2.617025852203369","2.617025852203369"
"621000","2.6170191764831543","2.6170191764831543","2.6170191764831543"
"622000","2.620600700378418","2.620600700378418","2.620600700378418"
"623000","2.6171538829803467","2.6171538829803467","2.6171538829803467"
"624000","2.6188666820526123","2.6188666820526123","2.6188666820526123"
"625000","2.618703842163086","2.618703842163086","2.618703842163086"
"626000","2.616898536682129","2.616898536682129","2.616898536682129"
"627000","2.6146929264068604","2.6146929264068604","2.6146929264068604"
"628000","2.6176345348358154","2.6176345348358154","2.6176345348358154"
"629000","2.615846872329712","2.615846872329712","2.615846872329712"
"630000","2.6149749755859375","2.6149749755859375","2.6149749755859375"
"631000","2.6195168495178223","2.6195168495178223","2.6195168495178223"
"632000","2.653045654296875","2.653045654296875","2.653045654296875"
"633000","2.6155364513397217","2.6155364513397217","2.6155364513397217"
"634000","2.615957260131836","2.615957260131836","2.615957260131836"
"635000","2.6162338256835938","2.6162338256835938","2.6162338256835938"
"636000","2.6144399642944336","2.6144399642944336","2.6144399642944336"
"637000","2.616182327270508","2.616182327270508","2.616182327270508"
"638000","2.6132373809814453","2.6132373809814453","2.6132373809814453"
"639000","2.6169965267181396","2.6169965267181396","2.6169965267181396"
"640000","2.6151397228240967","2.6151397228240967","2.6151397228240967"
"641000","2.6159470081329346","2.6159470081329346","2.6159470081329346"
"642000","2.6149115562438965","2.6149115562438965","2.6149115562438965"
"643000","2.6135642528533936","2.6135642528533936","2.6135642528533936"
"644000","2.6121106147766113","2.6121106147766113","2.6121106147766113"
"645000","2.6163713932037354","2.6163713932037354","2.6163713932037354"
"646000","2.613126516342163","2.613126516342163","2.613126516342163"
"647000","2.6139779090881348","2.6139779090881348","2.6139779090881348"
"648000","2.615562677383423","2.615562677383423","2.615562677383423"
"649000","2.615499496459961","2.615499496459961","2.615499496459961"
"650000","2.617988109588623","2.617988109588623","2.617988109588623"
"651000","2.61510968208313","2.61510968208313","2.61510968208313"
"652000","2.6119384765625","2.6119384765625","2.6119384765625"
"653000","2.6148319244384766","2.6148319244384766","2.6148319244384766"
"654000","2.6176655292510986","2.6176655292510986","2.6176655292510986"
"655000","2.615692138671875","2.615692138671875","2.615692138671875"
"656000","2.6151649951934814","2.6151649951934814","2.6151649951934814"
"657000","2.6139883995056152","2.6139883995056152","2.6139883995056152"
"658000","2.6145424842834473","2.6145424842834473","2.6145424842834473"
"659000","2.6118016242980957","2.6118016242980957","2.6118016242980957"
"660000","2.614192008972168","2.614192008972168","2.614192008972168"
"661000","2.61236572265625","2.61236572265625","2.61236572265625"
"662000","2.611931562423706","2.611931562423706","2.611931562423706"
"663000","2.6100637912750244","2.6100637912750244","2.6100637912750244"
"664000","2.6117987632751465","2.6117987632751465","2.6117987632751465"
"665000","2.6128242015838623","2.6128242015838623","2.6128242015838623"
"666000","2.612755298614502","2.612755298614502","2.612755298614502"
"667000","2.6104044914245605","2.6104044914245605","2.6104044914245605"
"668000","2.6118898391723633","2.6118898391723633","2.6118898391723633"
"669000","2.611985683441162","2.611985683441162","2.611985683441162"
"670000","2.6131906509399414","2.6131906509399414","2.6131906509399414"
"671000","2.6103084087371826","2.6103084087371826","2.6103084087371826"
"672000","2.61010479927063","2.61010479927063","2.61010479927063"
"673000","2.611910104751587","2.611910104751587","2.611910104751587"
"674000","2.61096453666687","2.61096453666687","2.61096453666687"
"675000","2.609147787094116","2.609147787094116","2.609147787094116"
"676000","2.61177134513855","2.61177134513855","2.61177134513855"
"677000","2.611572742462158","2.611572742462158","2.611572742462158"
"678000","2.611668348312378","2.611668348312378","2.611668348312378"
"679000","2.6129839420318604","2.6129839420318604","2.6129839420318604"
"680000","2.6138906478881836","2.6138906478881836","2.6138906478881836"
"681000","2.6109864711761475","2.6109864711761475","2.6109864711761475"
"682000","2.6117045879364014","2.6117045879364014","2.6117045879364014"
"683000","2.6119561195373535","2.6119561195373535","2.6119561195373535"
"684000","2.609624147415161","2.609624147415161","2.609624147415161"
"685000","2.6121277809143066","2.6121277809143066","2.6121277809143066"
"686000","2.6108858585357666","2.6108858585357666","2.6108858585357666"
"687000","2.6128456592559814","2.6128456592559814","2.6128456592559814"
"688000","2.6102454662323","2.6102454662323","2.6102454662323"
"689000","2.6090855598449707","2.6090855598449707","2.6090855598449707"
"690000","2.609931230545044","2.609931230545044","2.609931230545044"
"691000","2.6080031394958496","2.6080031394958496","2.6080031394958496"
"692000","2.6096532344818115","2.6096532344818115","2.6096532344818115"
"693000","2.6098930835723877","2.6098930835723877","2.6098930835723877"
"694000","2.609539270401001","2.609539270401001","2.609539270401001"
"695000","2.618852376937866","2.618852376937866","2.618852376937866"
"696000","2.6084468364715576","2.6084468364715576","2.6084468364715576"
"697000","2.611834764480591","2.611834764480591","2.611834764480591"
"698000","2.6094796657562256","2.6094796657562256","2.6094796657562256"
"699000","2.6094024181365967","2.6094024181365967","2.6094024181365967"
"700000","2.6112782955169678","2.6112782955169678","2.6112782955169678"
"701000","2.611217975616455","2.611217975616455","2.611217975616455"
"702000","2.6113264560699463","2.6113264560699463","2.6113264560699463"
"703000","2.618879556655884","2.618879556655884","2.618879556655884"
"704000","2.612293004989624","2.612293004989624","2.612293004989624"
"705000","2.609386682510376","2.609386682510376","2.609386682510376"
"706000","2.611543893814087","2.611543893814087","2.611543893814087"
"707000","2.6071648597717285","2.6071648597717285","2.6071648597717285"
"708000","2.6105263233184814","2.6105263233184814","2.6105263233184814"
"709000","2.607720136642456","2.607720136642456","2.607720136642456"
"710000","2.607621908187866","2.607621908187866","2.607621908187866"
"711000","2.612131118774414","2.612131118774414","2.612131118774414"
"712000","2.610403060913086","2.610403060913086","2.610403060913086"
"713000","2.610015869140625","2.610015869140625","2.610015869140625"
"714000","2.610137701034546","2.610137701034546","2.610137701034546"
"715000","2.611926317214966","2.611926317214966","2.611926317214966"
"716000","2.60939884185791","2.60939884185791","2.60939884185791"
"717000","2.612860918045044","2.612860918045044","2.612860918045044"
"718000","2.610456943511963","2.610456943511963","2.610456943511963"
"719000","2.6086981296539307","2.6086981296539307","2.6086981296539307"
"720000","2.6103763580322266","2.6103763580322266","2.6103763580322266"
"721000","2.609102249145508","2.609102249145508","2.609102249145508"
"722000","2.6093544960021973","2.6093544960021973","2.6093544960021973"
"723000","2.610877275466919","2.610877275466919","2.610877275466919"
"724000","2.611384868621826","2.611384868621826","2.611384868621826"
"725000","2.609825372695923","2.609825372695923","2.609825372695923"
"726000","2.6089608669281006","2.6089608669281006","2.6089608669281006"
"727000","2.607698440551758","2.607698440551758","2.607698440551758"
"728000","2.608578681945801","2.608578681945801","2.608578681945801"
"729000","2.6083457469940186","2.6083457469940186","2.6083457469940186"
"730000","2.6102521419525146","2.6102521419525146","2.6102521419525146"
"731000","2.639120101928711","2.639120101928711","2.639120101928711"
"732000","2.6132657527923584","2.6132657527923584","2.6132657527923584"
"733000","2.6106786727905273","2.6106786727905273","2.6106786727905273"
"734000","2.6117584705352783","2.6117584705352783","2.6117584705352783"
"735000","2.608839273452759","2.608839273452759","2.608839273452759"
"736000","2.611699104309082","2.611699104309082","2.611699104309082"
"737000","2.608246326446533","2.608246326446533","2.608246326446533"
"738000","2.6136832237243652","2.6136832237243652","2.6136832237243652"
