"Step","Group: OLMo-1B - eval/pile/CrossEntropyLoss","Group: OLMo-1B - eval/pile/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/pile/CrossEntropyLoss__MAX"
"454000","2.1743969917297363","2.1743969917297363","2.1743969917297363"
"455000","2.1741514205932617","2.1741514205932617","2.1741514205932617"
"456000","2.1748361587524414","2.1748361587524414","2.1748361587524414"
"457000","2.1736843585968018","2.1736843585968018","2.1736843585968018"
"458000","2.1752564907073975","2.1752564907073975","2.1752564907073975"
"459000","2.174391984939575","2.174391984939575","2.174391984939575"
"460000","2.1728293895721436","2.1728293895721436","2.1728293895721436"
"461000","2.1726880073547363","2.1726880073547363","2.1726880073547363"
"462000","2.1731319427490234","2.1731319427490234","2.1731319427490234"
"463000","2.17334246635437","2.17334246635437","2.17334246635437"
"464000","2.1735305786132812","2.1735305786132812","2.1735305786132812"
"465000","2.173898935317993","2.173898935317993","2.173898935317993"
"466000","2.1745622158050537","2.1745622158050537","2.1745622158050537"
"467000","2.1706855297088623","2.1706855297088623","2.1706855297088623"
"468000","2.171295166015625","2.171295166015625","2.171295166015625"
"469000","2.171900749206543","2.171900749206543","2.171900749206543"
"470000","2.1716930866241455","2.1716930866241455","2.1716930866241455"
"471000","2.170705795288086","2.170705795288086","2.170705795288086"
"472000","2.1697614192962646","2.1697614192962646","2.1697614192962646"
"473000","2.1712000370025635","2.1712000370025635","2.1712000370025635"
"474000","2.1712701320648193","2.1712701320648193","2.1712701320648193"
"475000","2.1715686321258545","2.1715686321258545","2.1715686321258545"
"476000","2.1705222129821777","2.1705222129821777","2.1705222129821777"
"477000","2.1704657077789307","2.1704657077789307","2.1704657077789307"
"478000","2.1709394454956055","2.1709394454956055","2.1709394454956055"
"479000","2.169440507888794","2.169440507888794","2.169440507888794"
"480000","2.1687979698181152","2.1687979698181152","2.1687979698181152"
"481000","2.1692168712615967","2.1692168712615967","2.1692168712615967"
"482000","2.1691417694091797","2.1691417694091797","2.1691417694091797"
"483000","2.1689391136169434","2.1689391136169434","2.1689391136169434"
"484000","2.1690778732299805","2.1690778732299805","2.1690778732299805"
"485000","2.166990041732788","2.166990041732788","2.166990041732788"
"486000","2.167418956756592","2.167418956756592","2.167418956756592"
"487000","2.167543411254883","2.167543411254883","2.167543411254883"
"488000","2.1668436527252197","2.1668436527252197","2.1668436527252197"
"489000","2.167675018310547","2.167675018310547","2.167675018310547"
"490000","2.168390989303589","2.168390989303589","2.168390989303589"
"491000","2.168315887451172","2.168315887451172","2.168315887451172"
"492000","2.167381763458252","2.167381763458252","2.167381763458252"
"493000","2.165882110595703","2.165882110595703","2.165882110595703"
"494000","2.167149066925049","2.167149066925049","2.167149066925049"
"495000","2.1670496463775635","2.1670496463775635","2.1670496463775635"
"496000","2.165114164352417","2.165114164352417","2.165114164352417"
"497000","2.1668429374694824","2.1668429374694824","2.1668429374694824"
"498000","2.167574644088745","2.167574644088745","2.167574644088745"
"499000","2.165587902069092","2.165587902069092","2.165587902069092"
"500000","2.1663320064544678","2.1663320064544678","2.1663320064544678"
"501000","2.1665608882904053","2.1665608882904053","2.1665608882904053"
"502000","2.165212392807007","2.165212392807007","2.165212392807007"
"503000","2.16516375541687","2.16516375541687","2.16516375541687"
"504000","2.165041923522949","2.165041923522949","2.165041923522949"
"505000","2.165400266647339","2.165400266647339","2.165400266647339"
"506000","2.1638948917388916","2.1638948917388916","2.1638948917388916"
"507000","2.164511203765869","2.164511203765869","2.164511203765869"
"508000","2.163944959640503","2.163944959640503","2.163944959640503"
"509000","2.1638429164886475","2.1638429164886475","2.1638429164886475"
"510000","2.1624562740325928","2.1624562740325928","2.1624562740325928"
"511000","2.163421154022217","2.163421154022217","2.163421154022217"
"512000","2.163105010986328","2.163105010986328","2.163105010986328"
"513000","2.163986921310425","2.163986921310425","2.163986921310425"
"514000","2.1629462242126465","2.1629462242126465","2.1629462242126465"
"515000","2.162761926651001","2.162761926651001","2.162761926651001"
"516000","2.1627628803253174","2.1627628803253174","2.1627628803253174"
"517000","2.161790132522583","2.161790132522583","2.161790132522583"
"518000","2.162583351135254","2.162583351135254","2.162583351135254"
"519000","2.1623055934906006","2.1623055934906006","2.1623055934906006"
"520000","2.1604373455047607","2.1604373455047607","2.1604373455047607"
"521000","2.1618239879608154","2.1618239879608154","2.1618239879608154"
"522000","2.1615312099456787","2.1615312099456787","2.1615312099456787"
"523000","2.1622314453125","2.1622314453125","2.1622314453125"
"524000","2.161726474761963","2.161726474761963","2.161726474761963"
"525000","2.162501335144043","2.162501335144043","2.162501335144043"
"526000","2.1606924533843994","2.1606924533843994","2.1606924533843994"
"527000","2.160372495651245","2.160372495651245","2.160372495651245"
"528000","2.1591031551361084","2.1591031551361084","2.1591031551361084"
"529000","2.1597912311553955","2.1597912311553955","2.1597912311553955"
"530000","2.1575818061828613","2.1575818061828613","2.1575818061828613"
"531000","2.160290241241455","2.160290241241455","2.160290241241455"
"532000","2.160226821899414","2.160226821899414","2.160226821899414"
"533000","2.1593079566955566","2.1593079566955566","2.1593079566955566"
"534000","2.1594154834747314","2.1594154834747314","2.1594154834747314"
"535000","2.159693479537964","2.159693479537964","2.159693479537964"
"536000","2.159210681915283","2.159210681915283","2.159210681915283"
"537000","2.1591475009918213","2.1591475009918213","2.1591475009918213"
"538000","2.1576740741729736","2.1576740741729736","2.1576740741729736"
"539000","2.158750057220459","2.158750057220459","2.158750057220459"
"540000","2.15881085395813","2.15881085395813","2.15881085395813"
"541000","2.156903028488159","2.156903028488159","2.156903028488159"
"542000","2.1570847034454346","2.1570847034454346","2.1570847034454346"
"543000","2.157057285308838","2.157057285308838","2.157057285308838"
"544000","2.1600289344787598","2.1600289344787598","2.1600289344787598"
"545000","2.1567440032958984","2.1567440032958984","2.1567440032958984"
"546000","2.156855583190918","2.156855583190918","2.156855583190918"
"547000","2.159207820892334","2.159207820892334","2.159207820892334"
"548000","2.1576485633850098","2.1576485633850098","2.1576485633850098"
"549000","2.156400680541992","2.156400680541992","2.156400680541992"
"550000","2.1559975147247314","2.1559975147247314","2.1559975147247314"
"551000","2.1560661792755127","2.1560661792755127","2.1560661792755127"
"552000","2.15556001663208","2.15556001663208","2.15556001663208"
"553000","2.1564102172851562","2.1564102172851562","2.1564102172851562"
"554000","2.156277894973755","2.156277894973755","2.156277894973755"
"555000","2.15549373626709","2.15549373626709","2.15549373626709"
"556000","2.1548662185668945","2.1548662185668945","2.1548662185668945"
"557000","2.156493663787842","2.156493663787842","2.156493663787842"
"558000","2.153188943862915","2.153188943862915","2.153188943862915"
"559000","2.1555395126342773","2.1555395126342773","2.1555395126342773"
"560000","2.153404712677002","2.153404712677002","2.153404712677002"
"561000","2.1539533138275146","2.1539533138275146","2.1539533138275146"
"562000","2.1531360149383545","2.1531360149383545","2.1531360149383545"
"563000","2.1540868282318115","2.1540868282318115","2.1540868282318115"
"564000","2.1534812450408936","2.1534812450408936","2.1534812450408936"
"565000","2.152914524078369","2.152914524078369","2.152914524078369"
"566000","2.154242515563965","2.154242515563965","2.154242515563965"
"567000","2.1530489921569824","2.1530489921569824","2.1530489921569824"
"568000","2.1526365280151367","2.1526365280151367","2.1526365280151367"
"569000","2.153686285018921","2.153686285018921","2.153686285018921"
"570000","2.152782678604126","2.152782678604126","2.152782678604126"
"571000","2.1526715755462646","2.1526715755462646","2.1526715755462646"
"572000","2.153297185897827","2.153297185897827","2.153297185897827"
"573000","2.1524136066436768","2.1524136066436768","2.1524136066436768"
"574000","2.1526129245758057","2.1526129245758057","2.1526129245758057"
"575000","2.1522488594055176","2.1522488594055176","2.1522488594055176"
"576000","2.152435064315796","2.152435064315796","2.152435064315796"
"577000","2.1518938541412354","2.1518938541412354","2.1518938541412354"
"578000","2.152643918991089","2.152643918991089","2.152643918991089"
"579000","2.1519298553466797","2.1519298553466797","2.1519298553466797"
"580000","2.1530139446258545","2.1530139446258545","2.1530139446258545"
"581000","2.152153968811035","2.152153968811035","2.152153968811035"
"582000","2.1504287719726562","2.1504287719726562","2.1504287719726562"
"583000","2.150601863861084","2.150601863861084","2.150601863861084"
"584000","2.1516520977020264","2.1516520977020264","2.1516520977020264"
"585000","2.14933443069458","2.14933443069458","2.14933443069458"
"586000","2.1516175270080566","2.1516175270080566","2.1516175270080566"
"587000","2.149606704711914","2.149606704711914","2.149606704711914"
"588000","2.148466110229492","2.148466110229492","2.148466110229492"
"589000","2.149060010910034","2.149060010910034","2.149060010910034"
"590000","2.149033784866333","2.149033784866333","2.149033784866333"
"591000","2.1496195793151855","2.1496195793151855","2.1496195793151855"
"592000","2.149350643157959","2.149350643157959","2.149350643157959"
"593000","2.149839162826538","2.149839162826538","2.149839162826538"
"594000","2.148514747619629","2.148514747619629","2.148514747619629"
"595000","2.148042678833008","2.148042678833008","2.148042678833008"
"596000","2.1501548290252686","2.1501548290252686","2.1501548290252686"
"597000","2.149035692214966","2.149035692214966","2.149035692214966"
"598000","2.149251937866211","2.149251937866211","2.149251937866211"
"599000","2.1470885276794434","2.1470885276794434","2.1470885276794434"
"600000","2.1457316875457764","2.1457316875457764","2.1457316875457764"
"601000","2.148362636566162","2.148362636566162","2.148362636566162"
"602000","2.1476190090179443","2.1476190090179443","2.1476190090179443"
"603000","2.1496241092681885","2.1496241092681885","2.1496241092681885"
"604000","2.1476614475250244","2.1476614475250244","2.1476614475250244"
"605000","2.1484427452087402","2.1484427452087402","2.1484427452087402"
"606000","2.1461033821105957","2.1461033821105957","2.1461033821105957"
"607000","2.14682674407959","2.14682674407959","2.14682674407959"
"608000","2.1470539569854736","2.1470539569854736","2.1470539569854736"
"609000","2.1467385292053223","2.1467385292053223","2.1467385292053223"
"610000","2.1471054553985596","2.1471054553985596","2.1471054553985596"
"611000","2.1471593379974365","2.1471593379974365","2.1471593379974365"
"612000","2.1473090648651123","2.1473090648651123","2.1473090648651123"
"613000","2.1472480297088623","2.1472480297088623","2.1472480297088623"
"614000","2.1455376148223877","2.1455376148223877","2.1455376148223877"
"615000","2.1461262702941895","2.1461262702941895","2.1461262702941895"
"616000","2.1464836597442627","2.1464836597442627","2.1464836597442627"
"617000","2.145725965499878","2.145725965499878","2.145725965499878"
"618000","2.14631724357605","2.14631724357605","2.14631724357605"
"619000","2.144218683242798","2.144218683242798","2.144218683242798"
"620000","2.144962787628174","2.144962787628174","2.144962787628174"
"621000","2.144066095352173","2.144066095352173","2.144066095352173"
"622000","2.1441659927368164","2.1441659927368164","2.1441659927368164"
"623000","2.144303560256958","2.144303560256958","2.144303560256958"
"624000","2.1453051567077637","2.1453051567077637","2.1453051567077637"
"625000","2.144158363342285","2.144158363342285","2.144158363342285"
"626000","2.144209623336792","2.144209623336792","2.144209623336792"
"627000","2.1430044174194336","2.1430044174194336","2.1430044174194336"
"628000","2.142951011657715","2.142951011657715","2.142951011657715"
"629000","2.141942024230957","2.141942024230957","2.141942024230957"
"630000","2.143599033355713","2.143599033355713","2.143599033355713"
"631000","2.1433475017547607","2.1433475017547607","2.1433475017547607"
"632000","2.1431708335876465","2.1431708335876465","2.1431708335876465"
"633000","2.142385959625244","2.142385959625244","2.142385959625244"
"634000","2.142451763153076","2.142451763153076","2.142451763153076"
"635000","2.1434948444366455","2.1434948444366455","2.1434948444366455"
"636000","2.143125534057617","2.143125534057617","2.143125534057617"
"637000","2.1425681114196777","2.1425681114196777","2.1425681114196777"
"638000","2.142374038696289","2.142374038696289","2.142374038696289"
"639000","2.143054723739624","2.143054723739624","2.143054723739624"
"640000","2.1414997577667236","2.1414997577667236","2.1414997577667236"
"641000","2.142087697982788","2.142087697982788","2.142087697982788"
"642000","2.141852617263794","2.141852617263794","2.141852617263794"
"643000","2.1419730186462402","2.1419730186462402","2.1419730186462402"
"644000","2.140998363494873","2.140998363494873","2.140998363494873"
"645000","2.1412999629974365","2.1412999629974365","2.1412999629974365"
"646000","2.141357898712158","2.141357898712158","2.141357898712158"
"647000","2.1410088539123535","2.1410088539123535","2.1410088539123535"
"648000","2.140598773956299","2.140598773956299","2.140598773956299"
"649000","2.141918420791626","2.141918420791626","2.141918420791626"
"650000","2.1413466930389404","2.1413466930389404","2.1413466930389404"
"651000","2.1408603191375732","2.1408603191375732","2.1408603191375732"
"652000","2.1414072513580322","2.1414072513580322","2.1414072513580322"
"653000","2.1405365467071533","2.1405365467071533","2.1405365467071533"
"654000","2.141085386276245","2.141085386276245","2.141085386276245"
"655000","2.1414504051208496","2.1414504051208496","2.1414504051208496"
"656000","2.140630006790161","2.140630006790161","2.140630006790161"
"657000","2.141340970993042","2.141340970993042","2.141340970993042"
"658000","2.140631675720215","2.140631675720215","2.140631675720215"
"659000","2.1404049396514893","2.1404049396514893","2.1404049396514893"
"660000","2.1403725147247314","2.1403725147247314","2.1403725147247314"
"661000","2.1403446197509766","2.1403446197509766","2.1403446197509766"
"662000","2.141157865524292","2.141157865524292","2.141157865524292"
"663000","2.1401543617248535","2.1401543617248535","2.1401543617248535"
"664000","2.1398866176605225","2.1398866176605225","2.1398866176605225"
"665000","2.140233278274536","2.140233278274536","2.140233278274536"
"666000","2.1392667293548584","2.1392667293548584","2.1392667293548584"
"667000","2.138963460922241","2.138963460922241","2.138963460922241"
"668000","2.139871597290039","2.139871597290039","2.139871597290039"
"669000","2.138662338256836","2.138662338256836","2.138662338256836"
"670000","2.1398837566375732","2.1398837566375732","2.1398837566375732"
"671000","2.138589859008789","2.138589859008789","2.138589859008789"
"672000","2.1392369270324707","2.1392369270324707","2.1392369270324707"
"673000","2.137985944747925","2.137985944747925","2.137985944747925"
"674000","2.1383423805236816","2.1383423805236816","2.1383423805236816"
"675000","2.1391594409942627","2.1391594409942627","2.1391594409942627"
"676000","2.138495445251465","2.138495445251465","2.138495445251465"
"677000","2.1387155055999756","2.1387155055999756","2.1387155055999756"
"678000","2.1388919353485107","2.1388919353485107","2.1388919353485107"
"679000","2.1385366916656494","2.1385366916656494","2.1385366916656494"
"680000","2.1385838985443115","2.1385838985443115","2.1385838985443115"
"681000","2.1387314796447754","2.1387314796447754","2.1387314796447754"
"682000","2.1384193897247314","2.1384193897247314","2.1384193897247314"
"683000","2.1387805938720703","2.1387805938720703","2.1387805938720703"
"684000","2.1380233764648438","2.1380233764648438","2.1380233764648438"
"685000","2.138495445251465","2.138495445251465","2.138495445251465"
"686000","2.1375529766082764","2.1375529766082764","2.1375529766082764"
"687000","2.137068033218384","2.137068033218384","2.137068033218384"
"688000","2.1369409561157227","2.1369409561157227","2.1369409561157227"
"689000","2.1384060382843018","2.1384060382843018","2.1384060382843018"
"690000","2.137631893157959","2.137631893157959","2.137631893157959"
"691000","2.1369597911834717","2.1369597911834717","2.1369597911834717"
"692000","2.137324810028076","2.137324810028076","2.137324810028076"
"693000","2.136971950531006","2.136971950531006","2.136971950531006"
"694000","2.1368250846862793","2.1368250846862793","2.1368250846862793"
"695000","2.1360373497009277","2.1360373497009277","2.1360373497009277"
"696000","2.1373016834259033","2.1373016834259033","2.1373016834259033"
"697000","2.136319637298584","2.136319637298584","2.136319637298584"
"698000","2.1374449729919434","2.1374449729919434","2.1374449729919434"
"699000","2.136143684387207","2.136143684387207","2.136143684387207"
"700000","2.136597156524658","2.136597156524658","2.136597156524658"
"701000","2.137232780456543","2.137232780456543","2.137232780456543"
"702000","2.137256622314453","2.137256622314453","2.137256622314453"
"703000","2.1363537311553955","2.1363537311553955","2.1363537311553955"
"704000","2.1372792720794678","2.1372792720794678","2.1372792720794678"
"705000","2.135615825653076","2.135615825653076","2.135615825653076"
"706000","2.1364712715148926","2.1364712715148926","2.1364712715148926"
"707000","2.1369171142578125","2.1369171142578125","2.1369171142578125"
"708000","2.1374683380126953","2.1374683380126953","2.1374683380126953"
"709000","2.1370832920074463","2.1370832920074463","2.1370832920074463"
"710000","2.13627552986145","2.13627552986145","2.13627552986145"
"711000","2.136115789413452","2.136115789413452","2.136115789413452"
"712000","2.1362102031707764","2.1362102031707764","2.1362102031707764"
"713000","2.1362059116363525","2.1362059116363525","2.1362059116363525"
"714000","2.1372485160827637","2.1372485160827637","2.1372485160827637"
"715000","2.1363332271575928","2.1363332271575928","2.1363332271575928"
"716000","2.1360461711883545","2.1360461711883545","2.1360461711883545"
"717000","2.13625168800354","2.13625168800354","2.13625168800354"
"718000","2.13602876663208","2.13602876663208","2.13602876663208"
"719000","2.136392593383789","2.136392593383789","2.136392593383789"
"720000","2.1357743740081787","2.1357743740081787","2.1357743740081787"
"721000","2.135985851287842","2.135985851287842","2.135985851287842"
"722000","2.1362712383270264","2.1362712383270264","2.1362712383270264"
"723000","2.136267900466919","2.136267900466919","2.136267900466919"
"724000","2.136064052581787","2.136064052581787","2.136064052581787"
"725000","2.135207414627075","2.135207414627075","2.135207414627075"
"726000","2.1345536708831787","2.1345536708831787","2.1345536708831787"
"727000","2.135500192642212","2.135500192642212","2.135500192642212"
"728000","2.1387627124786377","2.1387627124786377","2.1387627124786377"
"729000","2.1357014179229736","2.1357014179229736","2.1357014179229736"
"730000","2.136113405227661","2.136113405227661","2.136113405227661"
"731000","2.1358463764190674","2.1358463764190674","2.1358463764190674"
"732000","2.136078357696533","2.136078357696533","2.136078357696533"
"733000","2.136457681655884","2.136457681655884","2.136457681655884"
"734000","2.136455535888672","2.136455535888672","2.136455535888672"
"735000","2.135303258895874","2.135303258895874","2.135303258895874"
"736000","2.1356966495513916","2.1356966495513916","2.1356966495513916"
"737000","2.1343398094177246","2.1343398094177246","2.1343398094177246"
"738000","2.1372556686401367","2.1372556686401367","2.1372556686401367"
