"Step","OLMo-7B-Twin-2T-run-024 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/twitterAEE-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/twitterAEE-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/twitterAEE-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/twitterAEE-validation/CrossEntropyLoss__MAX"
"431000","","","","","","","3.339850902557373","3.339850902557373","3.339850902557373","","","","","","","","","","","","","","","","","","","","",""
"432000","","","","3.3409695625305176","3.3409695625305176","3.3409695625305176","","","","","","","","","","","","","","","","","","","","","","","",""
"433000","","","","3.3430347442626953","3.3430347442626953","3.3430347442626953","","","","","","","","","","","","","","","","","","","","","","","",""
"434000","","","","3.3395047187805176","3.3395047187805176","3.3395047187805176","","","","","","","","","","","","","","","","","","","","","","","",""
"435000","","","","3.3400912284851074","3.3400912284851074","3.3400912284851074","","","","","","","","","","","","","","","","","","","","","","","",""
"436000","","","","3.340627670288086","3.340627670288086","3.340627670288086","","","","","","","","","","","","","","","","","","","","","","","",""
"437000","","","","3.3402700424194336","3.3402700424194336","3.3402700424194336","","","","","","","","","","","","","","","","","","","","","","","",""
"438000","","","","3.3378524780273438","3.3378524780273438","3.3378524780273438","","","","","","","","","","","","","","","","","","","","","","","",""
"439000","","","","3.338209390640259","3.338209390640259","3.338209390640259","","","","","","","","","","","","","","","","","","","","","","","",""
"440000","","","","3.3380908966064453","3.3380908966064453","3.3380908966064453","","","","","","","","","","","","","","","","","","","","","","","",""
"441000","","","","3.334798574447632","3.334798574447632","3.334798574447632","","","","","","","","","","","","","","","","","","","","","","","",""
"442000","","","","3.3376474380493164","3.3376474380493164","3.3376474380493164","","","","","","","","","","","","","","","","","","","","","","","",""
"443000","","","","3.336737632751465","3.336737632751465","3.336737632751465","","","","","","","","","","","","","","","","","","","","","","","",""
"450000","3.3352553844451904","3.3352553844451904","3.3352553844451904","","","","","","","","","","","","","","","","","","","","","","","","","","",""
