"Step","OLMo-7B-Twin-2T-run-024 - eval/m2d2_s2orc-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/m2d2_s2orc-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/m2d2_s2orc-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/m2d2_s2orc-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/m2d2_s2orc-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/m2d2_s2orc-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/m2d2_s2orc-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/m2d2_s2orc-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/m2d2_s2orc-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/m2d2_s2orc-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/m2d2_s2orc-validation/CrossEntropyLoss__MAX"
"427000","","","","","","","2.7569589614868164","2.7569589614868164","2.7569589614868164","","","","","","","","","","","","","","","","","","","","",""
"428000","","","","","","","2.7518362998962402","2.7518362998962402","2.7518362998962402","","","","","","","","","","","","","","","","","","","","",""
"429000","","","","","","","2.7585155963897705","2.7585155963897705","2.7585155963897705","","","","","","","","","","","","","","","","","","","","",""
"430000","","","","","","","2.7526495456695557","2.7526495456695557","2.7526495456695557","","","","","","","","","","","","","","","","","","","","",""
"431000","","","","","","","2.75152325630188","2.75152325630188","2.75152325630188","","","","","","","","","","","","","","","","","","","","",""
"432000","","","","2.7504475116729736","2.7504475116729736","2.7504475116729736","","","","","","","","","","","","","","","","","","","","","","","",""
"433000","","","","2.755127429962158","2.755127429962158","2.755127429962158","","","","","","","","","","","","","","","","","","","","","","","",""
"434000","","","","2.7507355213165283","2.7507355213165283","2.7507355213165283","","","","","","","","","","","","","","","","","","","","","","","",""
"435000","","","","2.74896502494812","2.74896502494812","2.74896502494812","","","","","","","","","","","","","","","","","","","","","","","",""
"436000","","","","2.7502787113189697","2.7502787113189697","2.7502787113189697","","","","","","","","","","","","","","","","","","","","","","","",""
"437000","","","","2.7470314502716064","2.7470314502716064","2.7470314502716064","","","","","","","","","","","","","","","","","","","","","","","",""
"438000","","","","2.746509552001953","2.746509552001953","2.746509552001953","","","","","","","","","","","","","","","","","","","","","","","",""
"439000","","","","2.7480924129486084","2.7480924129486084","2.7480924129486084","","","","","","","","","","","","","","","","","","","","","","","",""
"440000","","","","2.7465274333953857","2.7465274333953857","2.7465274333953857","","","","","","","","","","","","","","","","","","","","","","","",""
"441000","","","","2.7440426349639893","2.7440426349639893","2.7440426349639893","","","","","","","","","","","","","","","","","","","","","","","",""
"442000","","","","2.7449443340301514","2.7449443340301514","2.7449443340301514","","","","","","","","","","","","","","","","","","","","","","","",""
"443000","","","","2.7510757446289062","2.7510757446289062","2.7510757446289062","","","","","","","","","","","","","","","","","","","","","","","",""
"450000","2.753044366836548","2.753044366836548","2.753044366836548","","","","","","","","","","","","","","","","","","","","","","","","","","",""
