"Step","OLMo-7B-Twin-2T-run-024 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-013 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-013 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-013 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-012 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-012 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-012 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-011 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-011 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-011 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-010 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-010 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-010 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-009 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-009 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-009 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-008 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-008 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-008 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-007 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-007 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-007 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-006 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-006 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-006 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-005 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-005 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-005 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-003 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-003 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-003 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-002 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-002 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-002 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-001 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-001 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-001 - eval/4chan-validation/CrossEntropyLoss__MAX"
"88000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1893582344055176","2.1893582344055176","2.1893582344055176","","","","","","","","",""
"89000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2071492671966553","2.2071492671966553","2.2071492671966553","","","","","","","","",""
"90000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.197381019592285","2.197381019592285","2.197381019592285","","","","","","","","","","","",""
"91000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.192850112915039","2.192850112915039","2.192850112915039","","","","","","","","","","","",""
"92000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1922924518585205","2.1922924518585205","2.1922924518585205","","","","","","","","","","","",""
"93000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.189667224884033","2.189667224884033","2.189667224884033","","","","","","","","","","","",""
"94000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1872403621673584","2.1872403621673584","2.1872403621673584","","","","","","","","","","","",""
"95000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.190053939819336","2.190053939819336","2.190053939819336","","","","","","","","","","","",""
"96000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.188512086868286","2.188512086868286","2.188512086868286","","","","","","","","","","","",""
"97000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.18475604057312","2.18475604057312","2.18475604057312","","","","","","","","","","","",""
"98000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.184475898742676","2.184475898742676","2.184475898742676","","","","","","","","","","","",""
"99000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1828157901763916","2.1828157901763916","2.1828157901763916","","","","","","","","","","","",""
"100000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1817264556884766","2.1817264556884766","2.1817264556884766","","","","","","","","","","","",""
"101000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1819937229156494","2.1819937229156494","2.1819937229156494","","","","","","","","","","","",""
"102000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.182703971862793","2.182703971862793","2.182703971862793","","","","","","","","","","","",""
"103000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1816437244415283","2.1816437244415283","2.1816437244415283","","","","","","","","","","","",""
"104000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.185610771179199","2.185610771179199","2.185610771179199","","","","","","","","","","","",""
"105000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.178380250930786","2.178380250930786","2.178380250930786","","","","","","","","","","","",""
"106000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.17960786819458","2.17960786819458","2.17960786819458","","","","","","","","","","","",""
"107000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.182044506072998","2.182044506072998","2.182044506072998","","","","","","","","","","","",""
"108000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1762773990631104","2.1762773990631104","2.1762773990631104","","","","","","","","","","","",""
"109000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1793463230133057","2.1793463230133057","2.1793463230133057","","","","","","","","","","","",""
"110000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1803314685821533","2.1803314685821533","2.1803314685821533","","","","","","","","","","","",""
"111000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.180260181427002","2.180260181427002","2.180260181427002","","","","","","","","","","","",""
"112000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1714282035827637","2.1714282035827637","2.1714282035827637","","","","","","","","","","","",""
"113000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.169013738632202","2.169013738632202","2.169013738632202","","","","","","","","","","","",""
"114000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.170508623123169","2.170508623123169","2.170508623123169","","","","","","","","","","","",""
"115000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.174403190612793","2.174403190612793","2.174403190612793","","","","","","","","","","","",""
"116000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.17333722114563","2.17333722114563","2.17333722114563","","","","","","","","","","","",""
"117000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1678736209869385","2.1678736209869385","2.1678736209869385","","","","","","","","","","","",""
"118000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.175752639770508","2.175752639770508","2.175752639770508","","","","","","","","","","","","","","",""
"119000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.175077199935913","2.175077199935913","2.175077199935913","","","","","","","","","","","","","","",""
"120000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.171511173248291","2.171511173248291","2.171511173248291","","","","","","","","","","","","","","",""
"121000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4243111610412598","2.4243111610412598","2.4243111610412598","","","","","","","","","","","","","","",""
"122000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.168304920196533","2.168304920196533","2.168304920196533","","","","","","","","","","","","","","",""
"123000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.168337821960449","2.168337821960449","2.168337821960449","","","","","","","","","","","","","","",""
"124000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1708757877349854","2.1708757877349854","2.1708757877349854","","","","","","","","","","","","","","",""
"125000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.165700912475586","2.165700912475586","2.165700912475586","","","","","","","","","","","","","","",""
"126000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1625571250915527","2.1625571250915527","2.1625571250915527","","","","","","","","","","","","","","","","","",""
"127000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.169142484664917","2.169142484664917","2.169142484664917","","","","","","","","","","","","","","","","","",""
"128000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.167916774749756","2.167916774749756","2.167916774749756","","","","","","","","","","","","","","","","","",""
"129000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.166965961456299","2.166965961456299","2.166965961456299","","","","","","","","","","","","","","","","","",""
"130000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1595237255096436","2.1595237255096436","2.1595237255096436","","","","","","","","","","","","","","","","","",""
"131000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1651933193206787","2.1651933193206787","2.1651933193206787","","","","","","","","","","","","","","","","","",""
"132000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1617989540100098","2.1617989540100098","2.1617989540100098","","","","","","","","","","","","","","","","","",""
"133000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.170308828353882","2.170308828353882","2.170308828353882","","","","","","","","","","","","","","","","","",""
"134000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1710283756256104","2.1710283756256104","2.1710283756256104","","","","","","","","","","","","","","","","","",""
"135000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.164553165435791","2.164553165435791","2.164553165435791","","","","","","","","","","","","","","","","","",""
"136000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1648943424224854","2.1648943424224854","2.1648943424224854","","","","","","","","","","","","","","","","","",""
"137000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1620028018951416","2.1620028018951416","2.1620028018951416","","","","","","","","","","","","","","","","","",""
"138000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.165160655975342","2.165160655975342","2.165160655975342","","","","","","","","","","","","","","","","","",""
"139000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1592352390289307","2.1592352390289307","2.1592352390289307","","","","","","","","","","","","","","","","","",""
"140000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1609103679656982","2.1609103679656982","2.1609103679656982","","","","","","","","","","","","","","","","","",""
"141000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.160341262817383","2.160341262817383","2.160341262817383","","","","","","","","","","","","","","","","","",""
"142000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1618573665618896","2.1618573665618896","2.1618573665618896","","","","","","","","","","","","","","","","","",""
"143000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.160264015197754","2.160264015197754","2.160264015197754","","","","","","","","","","","","","","","","","",""
"144000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1597630977630615","2.1597630977630615","2.1597630977630615","","","","","","","","","","","","","","","","","",""
"145000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.157519578933716","2.157519578933716","2.157519578933716","","","","","","","","","","","","","","","","","",""
"146000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1577789783477783","2.1577789783477783","2.1577789783477783","","","","","","","","","","","","","","","","","",""
"147000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.150798797607422","2.150798797607422","2.150798797607422","","","","","","","","","","","","","","","","","",""
"148000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.153970718383789","2.153970718383789","2.153970718383789","","","","","","","","","","","","","","","","","",""
"149000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1546685695648193","2.1546685695648193","2.1546685695648193","","","","","","","","","","","","","","","","","",""
"150000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.551065683364868","2.551065683364868","2.551065683364868","","","","","","","","","","","","","","","","","",""
"151000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.156111717224121","2.156111717224121","2.156111717224121","","","","","","","","","","","","","","","","","",""
"152000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.155700206756592","2.155700206756592","2.155700206756592","","","","","","","","","","","","","","","","","",""
"153000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.15558123588562","2.15558123588562","2.15558123588562","","","","","","","","","","","","","","","","","",""
"154000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1536734104156494","2.1536734104156494","2.1536734104156494","","","","","","","","","","","","","","","","","",""
"155000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1593925952911377","2.1593925952911377","2.1593925952911377","","","","","","","","","","","","","","","","","",""
"156000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1585278511047363","2.1585278511047363","2.1585278511047363","","","","","","","","","","","","","","","","","",""
"157000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.154428720474243","2.154428720474243","2.154428720474243","","","","","","","","","","","","","","","","","",""
"158000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.155195713043213","2.155195713043213","2.155195713043213","2.155195713043213","2.155195713043213","2.155195713043213","","","","","","","","","","","","","","","","","","","","",""
"159000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1538236141204834","2.1538236141204834","2.1538236141204834","2.1538236141204834","2.1538236141204834","2.1538236141204834","","","","","","","","","","","","","","","","","","","","",""
"160000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1527132987976074","2.1527132987976074","2.1527132987976074","2.1527132987976074","2.1527132987976074","2.1527132987976074","","","","","","","","","","","","","","","","","","","","",""
"161000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.153472423553467","2.153472423553467","2.153472423553467","2.153472423553467","2.153472423553467","2.153472423553467","","","","","","","","","","","","","","","","","","","","",""
"162000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1499338150024414","2.1499338150024414","2.1499338150024414","2.1499338150024414","2.1499338150024414","2.1499338150024414","","","","","","","","","","","","","","","","","","","","",""
"163000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1543946266174316","2.1543946266174316","2.1543946266174316","2.1543946266174316","2.1543946266174316","2.1543946266174316","","","","","","","","","","","","","","","","","","","","",""
"164000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1528022289276123","2.1528022289276123","2.1528022289276123","2.1528022289276123","2.1528022289276123","2.1528022289276123","","","","","","","","","","","","","","","","","","","","",""
"165000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1511878967285156","2.1511878967285156","2.1511878967285156","2.1511878967285156","2.1511878967285156","2.1511878967285156","","","","","","","","","","","","","","","","","","","","",""
"166000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1502180099487305","2.1502180099487305","2.1502180099487305","2.1502180099487305","2.1502180099487305","2.1502180099487305","","","","","","","","","","","","","","","","","","","","",""
"167000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1548430919647217","2.1548430919647217","2.1548430919647217","2.1548430919647217","2.1548430919647217","2.1548430919647217","","","","","","","","","","","","","","","","","","","","",""
"168000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.147768497467041","2.147768497467041","2.147768497467041","2.147768497467041","2.147768497467041","2.147768497467041","","","","","","","","","","","","","","","","","","","","",""
"169000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1428792476654053","2.1428792476654053","2.1428792476654053","","","","","","","","","","","","","","","","","","","","","","","",""
"170000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.141023635864258","2.141023635864258","2.141023635864258","","","","","","","","","","","","","","","","","","","","","","","",""
"171000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1436665058135986","2.1436665058135986","2.1436665058135986","","","","","","","","","","","","","","","","","","","","","","","",""
"172000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1718900203704834","2.1718900203704834","2.1718900203704834","","","","","","","","","","","","","","","","","","","","","","","",""
"173000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.146547317504883","2.146547317504883","2.146547317504883","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"174000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.143298625946045","2.143298625946045","2.143298625946045","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"175000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1450512409210205","2.1450512409210205","2.1450512409210205","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"176000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.148347854614258","2.148347854614258","2.148347854614258","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"177000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.144625425338745","2.144625425338745","2.144625425338745","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"178000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1421051025390625","2.1421051025390625","2.1421051025390625","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"179000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.144197463989258","2.144197463989258","2.144197463989258","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"180000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.141704559326172","2.141704559326172","2.141704559326172","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"181000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1427557468414307","2.1427557468414307","2.1427557468414307","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"182000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1393039226531982","2.1393039226531982","2.1393039226531982","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"183000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1389219760894775","2.1389219760894775","2.1389219760894775","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"184000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.141136407852173","2.141136407852173","2.141136407852173","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"185000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1377551555633545","2.1377551555633545","2.1377551555633545","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"186000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.133977174758911","2.133977174758911","2.133977174758911","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"187000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.139401435852051","2.139401435852051","2.139401435852051","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"188000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.135620594024658","2.135620594024658","2.135620594024658","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"189000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1381008625030518","2.1381008625030518","2.1381008625030518","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"190000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.136352300643921","2.136352300643921","2.136352300643921","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"191000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1342082023620605","2.1342082023620605","2.1342082023620605","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"192000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1398074626922607","2.1398074626922607","2.1398074626922607","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1390604972839355","2.1390604972839355","2.1390604972839355","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"194000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.135673761367798","2.135673761367798","2.135673761367798","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"195000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1323490142822266","2.1323490142822266","2.1323490142822266","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"196000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1340219974517822","2.1340219974517822","2.1340219974517822","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"197000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1337993144989014","2.1337993144989014","2.1337993144989014","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.13641619682312","2.13641619682312","2.13641619682312","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"199000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1360301971435547","2.1360301971435547","2.1360301971435547","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"200000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.137718677520752","2.137718677520752","2.137718677520752","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1389565467834473","2.1389565467834473","2.1389565467834473","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1371827125549316","2.1371827125549316","2.1371827125549316","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"203000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.138474225997925","2.138474225997925","2.138474225997925","","","","","","","","","","","","","","","","","","","","","","","","","","",""
