"Step","OLMo-7B-Twin-2T-run-024 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-024 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-024 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-022 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-022 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-022 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-021 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-021 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-021 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-020 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-020 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-020 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-019 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-019 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-019 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-018 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-018 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-018 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-017 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-017 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-017 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-016 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-016 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-016 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-015 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-015 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-015 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-014 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-014 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-014 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-013 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-013 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-013 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-012 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-012 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-012 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-011 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-011 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-011 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-010 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-010 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-010 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-009 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-009 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-009 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-008 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-008 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-008 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-007 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-007 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-007 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-006 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-006 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-006 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-005 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-005 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-005 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-003 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-003 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-003 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-002 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-002 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-002 - eval/downstream/sst2_acc__MAX","OLMo-7B-Twin-2T-run-001 - eval/downstream/sst2_acc","OLMo-7B-Twin-2T-run-001 - eval/downstream/sst2_acc__MIN","OLMo-7B-Twin-2T-run-001 - eval/downstream/sst2_acc__MAX"
"97000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5504587292671204","0.5504587292671204","0.5504587292671204","","","","","","","","","","","",""
"98000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5665137767791748","0.5665137767791748","0.5665137767791748","","","","","","","","","","","",""
"99000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5871559381484985","0.5871559381484985","0.5871559381484985","","","","","","","","","","","",""
"100000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4942660629749298","0.4942660629749298","0.4942660629749298","","","","","","","","","","","",""
"101000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4954128563404083","0.4954128563404083","0.4954128563404083","","","","","","","","","","","",""
"102000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5229358077049255","0.5229358077049255","0.5229358077049255","","","","","","","","","","","",""
"103000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4931192696094513","0.4931192696094513","0.4931192696094513","","","","","","","","","","","",""
"104000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","",""
"105000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6777523159980774","0.6777523159980774","0.6777523159980774","","","","","","","","","","","",""
"106000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5252293348312378","0.5252293348312378","0.5252293348312378","","","","","","","","","","","",""
"107000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5321100950241089","0.5321100950241089","0.5321100950241089","","","","","","","","","","","",""
"108000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4954128563404083","0.4954128563404083","0.4954128563404083","","","","","","","","","","","",""
"109000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4942660629749298","0.4942660629749298","0.4942660629749298","","","","","","","","","","","",""
"110000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5309633016586304","0.5309633016586304","0.5309633016586304","","","","","","","","","","","",""
"111000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","",""
"112000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","",""
"113000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.502293586730957","0.502293586730957","0.502293586730957","","","","","","","","","","","",""
"114000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4954128563404083","0.4954128563404083","0.4954128563404083","","","","","","","","","","","",""
"115000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5080274939537048","0.5080274939537048","0.5080274939537048","","","","","","","","","","","",""
"116000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","",""
"117000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","",""
"118000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49770641326904297","0.49770641326904297","0.49770641326904297","","","","","","","","","","","","","","",""
"119000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5607798099517822","0.5607798099517822","0.5607798099517822","","","","","","","","","","","","","","",""
"120000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","",""
"121000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5080274939537048","0.5080274939537048","0.5080274939537048","","","","","","","","","","","","","","",""
"122000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.502293586730957","0.502293586730957","0.502293586730957","","","","","","","","","","","","","","",""
"123000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","",""
"124000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","",""
"125000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","",""
"126000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4942660629749298","0.4942660629749298","0.4942660629749298","","","","","","","","","","","","","","","","","",""
"127000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","",""
"128000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","","","","",""
"129000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4942660629749298","0.4942660629749298","0.4942660629749298","","","","","","","","","","","","","","","","","",""
"130000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5114678740501404","0.5114678740501404","0.5114678740501404","","","","","","","","","","","","","","","","","",""
"131000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","",""
"132000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5045871734619141","0.5045871734619141","0.5045871734619141","","","","","","","","","","","","","","","","","",""
"133000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.502293586730957","0.502293586730957","0.502293586730957","","","","","","","","","","","","","","","","","",""
"134000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","","","","",""
"135000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4954128563404083","0.4954128563404083","0.4954128563404083","","","","","","","","","","","","","","","","","",""
"136000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","",""
"137000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","",""
"138000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49770641326904297","0.49770641326904297","0.49770641326904297","","","","","","","","","","","","","","","","","",""
"139000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","","","","",""
"140000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","","","","",""
"141000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","","","","",""
"142000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","",""
"143000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5275229215621948","0.5275229215621948","0.5275229215621948","","","","","","","","","","","","","","","","","",""
"144000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","",""
"145000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4931192696094513","0.4931192696094513","0.4931192696094513","","","","","","","","","","","","","","","","","",""
"146000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","",""
"147000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","",""
"148000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5298165082931519","0.5298165082931519","0.5298165082931519","","","","","","","","","","","","","","","","","",""
"149000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4942660629749298","0.4942660629749298","0.4942660629749298","","","","","","","","","","","","","","","","","",""
"150000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4793578088283539","0.4793578088283539","0.4793578088283539","","","","","","","","","","","","","","","","","",""
"151000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","",""
"152000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","","","","",""
"153000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","",""
"154000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","",""
"155000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","",""
"156000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","",""
"157000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","",""
"158000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","",""
"159000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","",""
"160000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","",""
"161000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","",""
"162000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","",""
"163000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","","","","","","","",""
"164000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4931192696094513","0.4931192696094513","0.4931192696094513","0.4931192696094513","0.4931192696094513","0.4931192696094513","","","","","","","","","","","","","","","","","","","","",""
"165000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","",""
"166000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","",""
"167000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5080274939537048","0.5080274939537048","0.5080274939537048","0.5080274939537048","0.5080274939537048","0.5080274939537048","","","","","","","","","","","","","","","","","","","","",""
"168000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","",""
"169000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.5","0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"170000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","","","","","","","","","","",""
"171000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49655961990356445","0.49655961990356445","0.49655961990356445","","","","","","","","","","","","","","","","","","","","","","","",""
"172000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","","","","",""
"173000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4931192696094513","0.4931192696094513","0.4931192696094513","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"174000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6330274939537048","0.6330274939537048","0.6330274939537048","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"175000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"176000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5905963182449341","0.5905963182449341","0.5905963182449341","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"177000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6754587292671204","0.6754587292671204","0.6754587292671204","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"178000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5137614607810974","0.5137614607810974","0.5137614607810974","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"179000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5057339668273926","0.5057339668273926","0.5057339668273926","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"180000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"181000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49770641326904297","0.49770641326904297","0.49770641326904297","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"182000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4942660629749298","0.4942660629749298","0.4942660629749298","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"183000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5034403800964355","0.5034403800964355","0.5034403800964355","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"184000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"185000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"186000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"187000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"188000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"189000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"190000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4931192696094513","0.4931192696094513","0.4931192696094513","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"191000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"192000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4931192696094513","0.4931192696094513","0.4931192696094513","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"194000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4954128563404083","0.4954128563404083","0.4954128563404083","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"195000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"196000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"197000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4942660629749298","0.4942660629749298","0.4942660629749298","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"199000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5229358077049255","0.5229358077049255","0.5229358077049255","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"200000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4988532066345215","0.4988532066345215","0.4988532066345215","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"203000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4942660629749298","0.4942660629749298","0.4942660629749298","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"204000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4931192696094513","0.4931192696094513","0.4931192696094513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5149082541465759","0.5149082541465759","0.5149082541465759","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49082568287849426","0.49082568287849426","0.49082568287849426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"209000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4931192696094513","0.4931192696094513","0.4931192696094513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4954128563404083","0.4954128563404083","0.4954128563404083","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"212000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.502293586730957","0.502293586730957","0.502293586730957","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"213000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4919724762439728","0.4919724762439728","0.4919724762439728","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"214000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4988532066345215","0.4988532066345215","0.4988532066345215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"215000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5011467933654785","0.5011467933654785","0.5011467933654785","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
