"Step","OLMo-7B-Twin-2T-run-024 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-024 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-024 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-022 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-022 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-022 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-021 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-021 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-021 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-020 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-020 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-020 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-019 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-019 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-019 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-018 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-018 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-018 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-017 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-017 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-017 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-016 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-016 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-016 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-015 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-015 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-015 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-014 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-014 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-014 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-013 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-013 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-013 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-012 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-012 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-012 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-011 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-011 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-011 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-010 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-010 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-010 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-009 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-009 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-009 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-008 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-008 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-008 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-007 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-007 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-007 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-006 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-006 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-006 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-005 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-005 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-005 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-003 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-003 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-003 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-002 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-002 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-002 - eval/downstream/copa_acc__MAX","OLMo-7B-Twin-2T-run-001 - eval/downstream/copa_acc","OLMo-7B-Twin-2T-run-001 - eval/downstream/copa_acc__MIN","OLMo-7B-Twin-2T-run-001 - eval/downstream/copa_acc__MAX"
"100000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8399999737739563","0.8399999737739563","0.8399999737739563","","","","","","","","","","","",""
"101000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","",""
"102000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8199999928474426","0.8199999928474426","0.8199999928474426","","","","","","","","","","","",""
"103000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","",""
"104000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","","","","",""
"105000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","",""
"106000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","",""
"107000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","",""
"108000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7799999713897705","0.7799999713897705","0.7799999713897705","","","","","","","","","","","",""
"109000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7799999713897705","0.7799999713897705","0.7799999713897705","","","","","","","","","","","",""
"110000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","",""
"111000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8199999928474426","0.8199999928474426","0.8199999928474426","","","","","","","","","","","",""
"112000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","",""
"113000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","",""
"114000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","",""
"115000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8199999928474426","0.8199999928474426","0.8199999928474426","","","","","","","","","","","",""
"116000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","",""
"117000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","","","","",""
"118000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","",""
"119000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8500000238418579","0.8500000238418579","0.8500000238418579","","","","","","","","","","","","","","",""
"120000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8199999928474426","0.8199999928474426","0.8199999928474426","","","","","","","","","","","","","","",""
"121000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.75","0.75","0.75","","","","","","","","","","","","","","",""
"122000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","",""
"123000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","","","","","","","",""
"124000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","",""
"125000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8199999928474426","0.8199999928474426","0.8199999928474426","","","","","","","","","","","","","","",""
"126000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","",""
"127000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","",""
"128000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","",""
"129000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","",""
"130000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8600000143051147","0.8600000143051147","0.8600000143051147","","","","","","","","","","","","","","","","","",""
"131000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8600000143051147","0.8600000143051147","0.8600000143051147","","","","","","","","","","","","","","","","","",""
"132000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8399999737739563","0.8399999737739563","0.8399999737739563","","","","","","","","","","","","","","","","","",""
"133000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8399999737739563","0.8399999737739563","0.8399999737739563","","","","","","","","","","","","","","","","","",""
"134000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8399999737739563","0.8399999737739563","0.8399999737739563","","","","","","","","","","","","","","","","","",""
"135000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8600000143051147","0.8600000143051147","0.8600000143051147","","","","","","","","","","","","","","","","","",""
"136000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","",""
"137000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8199999928474426","0.8199999928474426","0.8199999928474426","","","","","","","","","","","","","","","","","",""
"138000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","",""
"139000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","","","","","","","","","","",""
"140000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","",""
"141000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8700000047683716","0.8700000047683716","0.8700000047683716","","","","","","","","","","","","","","","","","",""
"142000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","",""
"143000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8399999737739563","0.8399999737739563","0.8399999737739563","","","","","","","","","","","","","","","","","",""
"144000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","",""
"145000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8399999737739563","0.8399999737739563","0.8399999737739563","","","","","","","","","","","","","","","","","",""
"146000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","",""
"147000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","","","","","","","",""
"148000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8399999737739563","0.8399999737739563","0.8399999737739563","","","","","","","","","","","","","","","","","",""
"149000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8199999928474426","0.8199999928474426","0.8199999928474426","","","","","","","","","","","","","","","","","",""
"150000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7099999785423279","0.7099999785423279","0.7099999785423279","","","","","","","","","","","","","","","","","",""
"151000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8500000238418579","0.8500000238418579","0.8500000238418579","","","","","","","","","","","","","","","","","",""
"152000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","",""
"153000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8700000047683716","0.8700000047683716","0.8700000047683716","","","","","","","","","","","","","","","","","",""
"154000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8399999737739563","0.8399999737739563","0.8399999737739563","","","","","","","","","","","","","","","","","",""
"155000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","",""
"156000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8399999737739563","0.8399999737739563","0.8399999737739563","","","","","","","","","","","","","","","","","",""
"157000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8600000143051147","0.8600000143051147","0.8600000143051147","","","","","","","","","","","","","","","","","",""
"158000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","","","","",""
"159000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","","","","",""
"160000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","","","","","","","","","","","","","",""
"161000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","","","","",""
"162000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8600000143051147","0.8600000143051147","0.8600000143051147","0.8600000143051147","0.8600000143051147","0.8600000143051147","","","","","","","","","","","","","","","","","","","","",""
"163000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8399999737739563","0.8399999737739563","0.8399999737739563","0.8399999737739563","0.8399999737739563","0.8399999737739563","","","","","","","","","","","","","","","","","","","","",""
"164000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","","","","","","","","","","",""
"165000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8399999737739563","0.8399999737739563","0.8399999737739563","0.8399999737739563","0.8399999737739563","0.8399999737739563","","","","","","","","","","","","","","","","","","","","",""
"166000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","","","","",""
"167000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","","","","",""
"168000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","","","","","","","","","","",""
"169000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","","","","","","","","","","","","","","","","",""
"170000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8199999928474426","0.8199999928474426","0.8199999928474426","","","","","","","","","","","","","","","","","","","","","","","",""
"171000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8199999928474426","0.8199999928474426","0.8199999928474426","","","","","","","","","","","","","","","","","","","","","","","",""
"172000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7599999904632568","0.7599999904632568","0.7599999904632568","","","","","","","","","","","","","","","","","","","","","","","",""
"173000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8500000238418579","0.8500000238418579","0.8500000238418579","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"174000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8500000238418579","0.8500000238418579","0.8500000238418579","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"175000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"176000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"177000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7799999713897705","0.7799999713897705","0.7799999713897705","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"178000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"179000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"180000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8500000238418579","0.8500000238418579","0.8500000238418579","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"181000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"182000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"183000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8500000238418579","0.8500000238418579","0.8500000238418579","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"184000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"185000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"186000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7699999809265137","0.7699999809265137","0.7699999809265137","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"187000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"188000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"189000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"190000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"191000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"192000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"194000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8500000238418579","0.8500000238418579","0.8500000238418579","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"195000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8199999928474426","0.8199999928474426","0.8199999928474426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"196000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8500000238418579","0.8500000238418579","0.8500000238418579","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"197000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8199999928474426","0.8199999928474426","0.8199999928474426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"199000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"200000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8199999928474426","0.8199999928474426","0.8199999928474426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"203000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8199999928474426","0.8199999928474426","0.8199999928474426","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"204000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8399999737739563","0.8399999737739563","0.8399999737739563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7599999904632568","0.7599999904632568","0.7599999904632568","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"209000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8399999737739563","0.8399999737739563","0.8399999737739563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6600000262260437","0.6600000262260437","0.6600000262260437","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"212000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7799999713897705","0.7799999713897705","0.7799999713897705","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"213000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7799999713897705","0.7799999713897705","0.7799999713897705","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"214000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"215000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8199999928474426","0.8199999928474426","0.8199999928474426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"216000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","0.800000011920929","0.800000011920929","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"217000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"218000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8299999833106995","0.8299999833106995","0.8299999833106995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"219000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7900000214576721","0.7900000214576721","0.7900000214576721","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
