"Step","OLMo-7B-Twin-2T-run-024 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-024 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-024 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-022 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-022 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-022 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-021 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-021 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-021 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-020 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-020 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-020 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-019 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-019 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-019 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-018 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-018 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-018 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-017 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-017 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-017 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-016 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-016 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-016 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-015 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-015 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-015 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-014 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-014 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-014 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-013 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-013 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-013 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-012 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-012 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-012 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-011 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-011 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-011 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-010 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-010 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-010 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-009 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-009 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-009 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-008 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-008 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-008 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-007 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-007 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-007 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-006 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-006 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-006 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-005 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-005 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-005 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-003 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-003 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-003 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-002 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-002 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-002 - eval/downstream/piqa_len_norm__MAX","OLMo-7B-Twin-2T-run-001 - eval/downstream/piqa_len_norm","OLMo-7B-Twin-2T-run-001 - eval/downstream/piqa_len_norm__MIN","OLMo-7B-Twin-2T-run-001 - eval/downstream/piqa_len_norm__MAX"
"94000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.77366703748703","0.77366703748703","0.77366703748703","","","","","","","","","","","",""
"95000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7840043306350708","0.7840043306350708","0.7840043306350708","","","","","","","","","","","",""
"96000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7763873934745789","0.7763873934745789","0.7763873934745789","","","","","","","","","","","",""
"97000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7676822543144226","0.7676822543144226","0.7676822543144226","","","","","","","","","","","",""
"98000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7774755358695984","0.7774755358695984","0.7774755358695984","","","","","","","","","","","",""
"99000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7709466814994812","0.7709466814994812","0.7709466814994812","","","","","","","","","","","",""
"100000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7698585391044617","0.7698585391044617","0.7698585391044617","","","","","","","","","","","",""
"101000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7742111086845398","0.7742111086845398","0.7742111086845398","","","","","","","","","","","",""
"102000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7731229662895203","0.7731229662895203","0.7731229662895203","","","","","","","","","","","",""
"103000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7687703967094421","0.7687703967094421","0.7687703967094421","","","","","","","","","","","",""
"104000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7720348238945007","0.7720348238945007","0.7720348238945007","","","","","","","","","","","",""
"105000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7682263255119324","0.7682263255119324","0.7682263255119324","","","","","","","","","","","",""
"106000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7682263255119324","0.7682263255119324","0.7682263255119324","","","","","","","","","","","",""
"107000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7671381831169128","0.7671381831169128","0.7671381831169128","","","","","","","","","","","",""
"108000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7747551798820496","0.7747551798820496","0.7747551798820496","","","","","","","","","","","",""
"109000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7709466814994812","0.7709466814994812","0.7709466814994812","","","","","","","","","","","",""
"110000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7774755358695984","0.7774755358695984","0.7774755358695984","","","","","","","","","","","",""
"111000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7649618983268738","0.7649618983268738","0.7649618983268738","","","","","","","","","","","",""
"112000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7769314646720886","0.7769314646720886","0.7769314646720886","","","","","","","","","","","",""
"113000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7752992510795593","0.7752992510795593","0.7752992510795593","","","","","","","","","","","",""
"114000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7725788950920105","0.7725788950920105","0.7725788950920105","","","","","","","","","","","",""
"115000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7698585391044617","0.7698585391044617","0.7698585391044617","","","","","","","","","","","",""
"116000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7742111086845398","0.7742111086845398","0.7742111086845398","","","","","","","","","","","",""
"117000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7725788950920105","0.7725788950920105","0.7725788950920105","","","","","","","","","","","",""
"118000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7682263255119324","0.7682263255119324","0.7682263255119324","","","","","","","","","","","","","","",""
"119000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7769314646720886","0.7769314646720886","0.7769314646720886","","","","","","","","","","","","","","",""
"120000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7774755358695984","0.7774755358695984","0.7774755358695984","","","","","","","","","","","","","","",""
"121000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7110990285873413","0.7110990285873413","0.7110990285873413","","","","","","","","","","","","","","",""
"122000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7720348238945007","0.7720348238945007","0.7720348238945007","","","","","","","","","","","","","","",""
"123000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7769314646720886","0.7769314646720886","0.7769314646720886","","","","","","","","","","","","","","",""
"124000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7752992510795593","0.7752992510795593","0.7752992510795593","","","","","","","","","","","","","","",""
"125000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7791077494621277","0.7791077494621277","0.7791077494621277","","","","","","","","","","","","","","",""
"126000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.781283974647522","0.781283974647522","0.781283974647522","","","","","","","","","","","","","","","","","",""
"127000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7682263255119324","0.7682263255119324","0.7682263255119324","","","","","","","","","","","","","","","","","",""
"128000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7682263255119324","0.7682263255119324","0.7682263255119324","","","","","","","","","","","","","","","","","",""
"129000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7649618983268738","0.7649618983268738","0.7649618983268738","","","","","","","","","","","","","","","","","",""
"130000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7720348238945007","0.7720348238945007","0.7720348238945007","","","","","","","","","","","","","","","","","",""
"131000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.77366703748703","0.77366703748703","0.77366703748703","","","","","","","","","","","","","","","","","",""
"132000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7747551798820496","0.7747551798820496","0.7747551798820496","","","","","","","","","","","","","","","","","",""
"133000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7709466814994812","0.7709466814994812","0.7709466814994812","","","","","","","","","","","","","","","","","",""
"134000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7780196070671082","0.7780196070671082","0.7780196070671082","","","","","","","","","","","","","","","","","",""
"135000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7769314646720886","0.7769314646720886","0.7769314646720886","","","","","","","","","","","","","","","","","",""
"136000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7720348238945007","0.7720348238945007","0.7720348238945007","","","","","","","","","","","","","","","","","",""
"137000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7752992510795593","0.7752992510795593","0.7752992510795593","","","","","","","","","","","","","","","","","",""
"138000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.781283974647522","0.781283974647522","0.781283974647522","","","","","","","","","","","","","","","","","",""
"139000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7742111086845398","0.7742111086845398","0.7742111086845398","","","","","","","","","","","","","","","","","",""
"140000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7818280458450317","0.7818280458450317","0.7818280458450317","","","","","","","","","","","","","","","","","",""
"141000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7720348238945007","0.7720348238945007","0.7720348238945007","","","","","","","","","","","","","","","","","",""
"142000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7774755358695984","0.7774755358695984","0.7774755358695984","","","","","","","","","","","","","","","","","",""
"143000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7796518206596375","0.7796518206596375","0.7796518206596375","","","","","","","","","","","","","","","","","",""
"144000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7704026103019714","0.7704026103019714","0.7704026103019714","","","","","","","","","","","","","","","","","",""
"145000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7785636782646179","0.7785636782646179","0.7785636782646179","","","","","","","","","","","","","","","","","",""
"146000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7780196070671082","0.7780196070671082","0.7780196070671082","","","","","","","","","","","","","","","","","",""
"147000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.780739963054657","0.780739963054657","0.780739963054657","","","","","","","","","","","","","","","","","",""
"148000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7850924730300903","0.7850924730300903","0.7850924730300903","","","","","","","","","","","","","","","","","",""
"149000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7785636782646179","0.7785636782646179","0.7785636782646179","","","","","","","","","","","","","","","","","",""
"150000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6947769522666931","0.6947769522666931","0.6947769522666931","","","","","","","","","","","","","","","","","",""
"151000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7856365442276001","0.7856365442276001","0.7856365442276001","","","","","","","","","","","","","","","","","",""
"152000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7763873934745789","0.7763873934745789","0.7763873934745789","","","","","","","","","","","","","","","","","",""
"153000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7752992510795593","0.7752992510795593","0.7752992510795593","","","","","","","","","","","","","","","","","",""
"154000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7731229662895203","0.7731229662895203","0.7731229662895203","","","","","","","","","","","","","","","","","",""
"155000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.781283974647522","0.781283974647522","0.781283974647522","","","","","","","","","","","","","","","","","",""
"156000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7763873934745789","0.7763873934745789","0.7763873934745789","","","","","","","","","","","","","","","","","",""
"157000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7850924730300903","0.7850924730300903","0.7850924730300903","","","","","","","","","","","","","","","","","",""
"158000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7823721170425415","0.7823721170425415","0.7823721170425415","0.7823721170425415","0.7823721170425415","0.7823721170425415","","","","","","","","","","","","","","","","","","","","",""
"159000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.783460259437561","0.783460259437561","0.783460259437561","0.783460259437561","0.783460259437561","0.783460259437561","","","","","","","","","","","","","","","","","","","","",""
"160000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7752992510795593","0.7752992510795593","0.7752992510795593","0.7752992510795593","0.7752992510795593","0.7752992510795593","","","","","","","","","","","","","","","","","","","","",""
"161000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7861806154251099","0.7861806154251099","0.7861806154251099","0.7861806154251099","0.7861806154251099","0.7861806154251099","","","","","","","","","","","","","","","","","","","","",""
"162000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.780739963054657","0.780739963054657","0.780739963054657","0.780739963054657","0.780739963054657","0.780739963054657","","","","","","","","","","","","","","","","","","","","",""
"163000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7861806154251099","0.7861806154251099","0.7861806154251099","0.7861806154251099","0.7861806154251099","0.7861806154251099","","","","","","","","","","","","","","","","","","","","",""
"164000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7840043306350708","0.7840043306350708","0.7840043306350708","0.7840043306350708","0.7840043306350708","0.7840043306350708","","","","","","","","","","","","","","","","","","","","",""
"165000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7774755358695984","0.7774755358695984","0.7774755358695984","0.7774755358695984","0.7774755358695984","0.7774755358695984","","","","","","","","","","","","","","","","","","","","",""
"166000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.780739963054657","0.780739963054657","0.780739963054657","0.780739963054657","0.780739963054657","0.780739963054657","","","","","","","","","","","","","","","","","","","","",""
"167000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7763873934745789","0.7763873934745789","0.7763873934745789","0.7763873934745789","0.7763873934745789","0.7763873934745789","","","","","","","","","","","","","","","","","","","","",""
"168000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.780739963054657","0.780739963054657","0.780739963054657","0.780739963054657","0.780739963054657","0.780739963054657","","","","","","","","","","","","","","","","","","","","",""
"169000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7742111086845398","0.7742111086845398","0.7742111086845398","","","","","","","","","","","","","","","","","","","","","","","",""
"170000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7840043306350708","0.7840043306350708","0.7840043306350708","","","","","","","","","","","","","","","","","","","","","","","",""
"171000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7791077494621277","0.7791077494621277","0.7791077494621277","","","","","","","","","","","","","","","","","","","","","","","",""
"172000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7747551798820496","0.7747551798820496","0.7747551798820496","","","","","","","","","","","","","","","","","","","","","","","",""
"173000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7823721170425415","0.7823721170425415","0.7823721170425415","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"174000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7872687578201294","0.7872687578201294","0.7872687578201294","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"175000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7758433222770691","0.7758433222770691","0.7758433222770691","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"176000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.77366703748703","0.77366703748703","0.77366703748703","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"177000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7829161882400513","0.7829161882400513","0.7829161882400513","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"178000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7818280458450317","0.7818280458450317","0.7818280458450317","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"179000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.781283974647522","0.781283974647522","0.781283974647522","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"180000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7867246866226196","0.7867246866226196","0.7867246866226196","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"181000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7801958918571472","0.7801958918571472","0.7801958918571472","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"182000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7801958918571472","0.7801958918571472","0.7801958918571472","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"183000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.781283974647522","0.781283974647522","0.781283974647522","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"184000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7867246866226196","0.7867246866226196","0.7867246866226196","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"185000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7850924730300903","0.7850924730300903","0.7850924730300903","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"186000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7796518206596375","0.7796518206596375","0.7796518206596375","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"187000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7856365442276001","0.7856365442276001","0.7856365442276001","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"188000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7731229662895203","0.7731229662895203","0.7731229662895203","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"189000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7829161882400513","0.7829161882400513","0.7829161882400513","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"190000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7818280458450317","0.7818280458450317","0.7818280458450317","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"191000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7818280458450317","0.7818280458450317","0.7818280458450317","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"192000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7818280458450317","0.7818280458450317","0.7818280458450317","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7948857545852661","0.7948857545852661","0.7948857545852661","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"194000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7801958918571472","0.7801958918571472","0.7801958918571472","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"195000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7845484018325806","0.7845484018325806","0.7845484018325806","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"196000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7899891138076782","0.7899891138076782","0.7899891138076782","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"197000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7752992510795593","0.7752992510795593","0.7752992510795593","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7731229662895203","0.7731229662895203","0.7731229662895203","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"199000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7883569002151489","0.7883569002151489","0.7883569002151489","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"200000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7796518206596375","0.7796518206596375","0.7796518206596375","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7780196070671082","0.7780196070671082","0.7780196070671082","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7725788950920105","0.7725788950920105","0.7725788950920105","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"203000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7758433222770691","0.7758433222770691","0.7758433222770691","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"204000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.783460259437561","0.783460259437561","0.783460259437561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7856365442276001","0.7856365442276001","0.7856365442276001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7829161882400513","0.7829161882400513","0.7829161882400513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7791077494621277","0.7791077494621277","0.7791077494621277","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7655059695243835","0.7655059695243835","0.7655059695243835","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"209000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7747551798820496","0.7747551798820496","0.7747551798820496","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7801958918571472","0.7801958918571472","0.7801958918571472","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7655059695243835","0.7655059695243835","0.7655059695243835","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
