"Step","Group: OLMo-1B - eval/v3-small-m2d2_s2orc-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v3-small-m2d2_s2orc-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v3-small-m2d2_s2orc-validation/CrossEntropyLoss__MAX"
"451000","3.1754770278930664","3.1754770278930664","3.1754770278930664"
"452000","3.1671886444091797","3.1671886444091797","3.1671886444091797"
"453000","3.1689252853393555","3.1689252853393555","3.1689252853393555"
"454000","3.1675491333007812","3.1675491333007812","3.1675491333007812"
"455000","3.1708950996398926","3.1708950996398926","3.1708950996398926"
"456000","3.1734445095062256","3.1734445095062256","3.1734445095062256"
"457000","3.1647369861602783","3.1647369861602783","3.1647369861602783"
"458000","3.1670398712158203","3.1670398712158203","3.1670398712158203"
"459000","3.1666388511657715","3.1666388511657715","3.1666388511657715"
"460000","3.166200876235962","3.166200876235962","3.166200876235962"
"461000","3.1677706241607666","3.1677706241607666","3.1677706241607666"
"462000","3.1740126609802246","3.1740126609802246","3.1740126609802246"
"463000","3.1642606258392334","3.1642606258392334","3.1642606258392334"
"464000","3.170590400695801","3.170590400695801","3.170590400695801"
"465000","3.171985387802124","3.171985387802124","3.171985387802124"
"466000","3.164471387863159","3.164471387863159","3.164471387863159"
"467000","3.171466588973999","3.171466588973999","3.171466588973999"
"468000","3.172427177429199","3.172427177429199","3.172427177429199"
"469000","3.169005870819092","3.169005870819092","3.169005870819092"
"470000","3.1687862873077393","3.1687862873077393","3.1687862873077393"
"471000","3.169724464416504","3.169724464416504","3.169724464416504"
"472000","3.1618099212646484","3.1618099212646484","3.1618099212646484"
"473000","3.1653757095336914","3.1653757095336914","3.1653757095336914"
"474000","3.1598525047302246","3.1598525047302246","3.1598525047302246"
"475000","3.174083948135376","3.174083948135376","3.174083948135376"
"476000","3.1693801879882812","3.1693801879882812","3.1693801879882812"
"477000","3.1519720554351807","3.1519720554351807","3.1519720554351807"
"478000","3.1637022495269775","3.1637022495269775","3.1637022495269775"
"479000","3.165837287902832","3.165837287902832","3.165837287902832"
"480000","3.1559414863586426","3.1559414863586426","3.1559414863586426"
"481000","3.1676435470581055","3.1676435470581055","3.1676435470581055"
"482000","3.167546272277832","3.167546272277832","3.167546272277832"
"483000","3.1624271869659424","3.1624271869659424","3.1624271869659424"
"484000","3.1610095500946045","3.1610095500946045","3.1610095500946045"
"485000","3.1660594940185547","3.1660594940185547","3.1660594940185547"
"486000","3.1684341430664062","3.1684341430664062","3.1684341430664062"
"487000","3.1697850227355957","3.1697850227355957","3.1697850227355957"
"488000","3.169149160385132","3.169149160385132","3.169149160385132"
"489000","3.1656062602996826","3.1656062602996826","3.1656062602996826"
"490000","3.1631088256835938","3.1631088256835938","3.1631088256835938"
"491000","3.1662142276763916","3.1662142276763916","3.1662142276763916"
"492000","3.1649837493896484","3.1649837493896484","3.1649837493896484"
"493000","3.16235613822937","3.16235613822937","3.16235613822937"
"494000","3.169109582901001","3.169109582901001","3.169109582901001"
"495000","3.163292169570923","3.163292169570923","3.163292169570923"
"496000","3.162189245223999","3.162189245223999","3.162189245223999"
"497000","3.157474994659424","3.157474994659424","3.157474994659424"
"498000","3.1628615856170654","3.1628615856170654","3.1628615856170654"
"499000","3.158625841140747","3.158625841140747","3.158625841140747"
"500000","3.1591742038726807","3.1591742038726807","3.1591742038726807"
"501000","3.1700053215026855","3.1700053215026855","3.1700053215026855"
"502000","3.1634299755096436","3.1634299755096436","3.1634299755096436"
"503000","3.161090612411499","3.161090612411499","3.161090612411499"
"504000","3.1588618755340576","3.1588618755340576","3.1588618755340576"
"505000","3.1643688678741455","3.1643688678741455","3.1643688678741455"
"506000","3.1634747982025146","3.1634747982025146","3.1634747982025146"
"507000","3.158963203430176","3.158963203430176","3.158963203430176"
"508000","3.16239857673645","3.16239857673645","3.16239857673645"
"509000","3.1595020294189453","3.1595020294189453","3.1595020294189453"
"510000","3.162179470062256","3.162179470062256","3.162179470062256"
"511000","3.162196636199951","3.162196636199951","3.162196636199951"
"512000","3.159111261367798","3.159111261367798","3.159111261367798"
"513000","3.158963441848755","3.158963441848755","3.158963441848755"
"514000","3.15171217918396","3.15171217918396","3.15171217918396"
"515000","3.1573944091796875","3.1573944091796875","3.1573944091796875"
"516000","3.154546022415161","3.154546022415161","3.154546022415161"
"517000","3.1554548740386963","3.1554548740386963","3.1554548740386963"
"518000","3.1539764404296875","3.1539764404296875","3.1539764404296875"
"519000","3.157890558242798","3.157890558242798","3.157890558242798"
"520000","3.1533939838409424","3.1533939838409424","3.1533939838409424"
"521000","3.152179002761841","3.152179002761841","3.152179002761841"
"522000","3.159353733062744","3.159353733062744","3.159353733062744"
"523000","3.1553900241851807","3.1553900241851807","3.1553900241851807"
"524000","3.1583704948425293","3.1583704948425293","3.1583704948425293"
"525000","3.160264492034912","3.160264492034912","3.160264492034912"
"526000","3.156843662261963","3.156843662261963","3.156843662261963"
"527000","3.1546123027801514","3.1546123027801514","3.1546123027801514"
"528000","3.1545190811157227","3.1545190811157227","3.1545190811157227"
"529000","3.1512928009033203","3.1512928009033203","3.1512928009033203"
"530000","3.1538732051849365","3.1538732051849365","3.1538732051849365"
"531000","3.1554977893829346","3.1554977893829346","3.1554977893829346"
"532000","3.1503026485443115","3.1503026485443115","3.1503026485443115"
"533000","3.1581435203552246","3.1581435203552246","3.1581435203552246"
"534000","3.1527938842773438","3.1527938842773438","3.1527938842773438"
"535000","3.1540772914886475","3.1540772914886475","3.1540772914886475"
"536000","3.1527812480926514","3.1527812480926514","3.1527812480926514"
"537000","3.1521291732788086","3.1521291732788086","3.1521291732788086"
"538000","3.1569302082061768","3.1569302082061768","3.1569302082061768"
"539000","3.1518099308013916","3.1518099308013916","3.1518099308013916"
"540000","3.148538827896118","3.148538827896118","3.148538827896118"
"541000","3.1571598052978516","3.1571598052978516","3.1571598052978516"
"542000","3.156813383102417","3.156813383102417","3.156813383102417"
"543000","3.1485838890075684","3.1485838890075684","3.1485838890075684"
"544000","3.157405376434326","3.157405376434326","3.157405376434326"
"545000","3.151869297027588","3.151869297027588","3.151869297027588"
"546000","3.1592869758605957","3.1592869758605957","3.1592869758605957"
"547000","3.1614418029785156","3.1614418029785156","3.1614418029785156"
"548000","3.1512680053710938","3.1512680053710938","3.1512680053710938"
"549000","3.150360345840454","3.150360345840454","3.150360345840454"
"550000","3.149953842163086","3.149953842163086","3.149953842163086"
"551000","3.1507763862609863","3.1507763862609863","3.1507763862609863"
"552000","3.1537091732025146","3.1537091732025146","3.1537091732025146"
"553000","3.145050287246704","3.145050287246704","3.145050287246704"
"554000","3.1464128494262695","3.1464128494262695","3.1464128494262695"
"555000","3.1513383388519287","3.1513383388519287","3.1513383388519287"
"556000","3.14853835105896","3.14853835105896","3.14853835105896"
"557000","3.1480093002319336","3.1480093002319336","3.1480093002319336"
"558000","3.149116277694702","3.149116277694702","3.149116277694702"
"559000","3.1469433307647705","3.1469433307647705","3.1469433307647705"
"560000","3.147099733352661","3.147099733352661","3.147099733352661"
"561000","3.1504335403442383","3.1504335403442383","3.1504335403442383"
"562000","3.148252487182617","3.148252487182617","3.148252487182617"
"563000","3.141995906829834","3.141995906829834","3.141995906829834"
"564000","3.147031307220459","3.147031307220459","3.147031307220459"
"565000","3.1495845317840576","3.1495845317840576","3.1495845317840576"
"566000","3.1443567276000977","3.1443567276000977","3.1443567276000977"
"567000","3.1534876823425293","3.1534876823425293","3.1534876823425293"
"568000","3.149773359298706","3.149773359298706","3.149773359298706"
"569000","3.14766788482666","3.14766788482666","3.14766788482666"
"570000","3.14485502243042","3.14485502243042","3.14485502243042"
"571000","3.1495213508605957","3.1495213508605957","3.1495213508605957"
"572000","3.1506543159484863","3.1506543159484863","3.1506543159484863"
"573000","3.1466970443725586","3.1466970443725586","3.1466970443725586"
"574000","3.1530444622039795","3.1530444622039795","3.1530444622039795"
"575000","3.143052339553833","3.143052339553833","3.143052339553833"
"576000","3.1409764289855957","3.1409764289855957","3.1409764289855957"
"577000","3.1441104412078857","3.1441104412078857","3.1441104412078857"
"578000","3.1454718112945557","3.1454718112945557","3.1454718112945557"
"579000","3.1461007595062256","3.1461007595062256","3.1461007595062256"
"580000","3.152855634689331","3.152855634689331","3.152855634689331"
"581000","3.147167444229126","3.147167444229126","3.147167444229126"
"582000","3.149421453475952","3.149421453475952","3.149421453475952"
"583000","3.1456573009490967","3.1456573009490967","3.1456573009490967"
"584000","3.1473605632781982","3.1473605632781982","3.1473605632781982"
"585000","3.1409783363342285","3.1409783363342285","3.1409783363342285"
"586000","3.1470682621002197","3.1470682621002197","3.1470682621002197"
"587000","3.146261215209961","3.146261215209961","3.146261215209961"
"588000","3.1450016498565674","3.1450016498565674","3.1450016498565674"
"589000","3.146135091781616","3.146135091781616","3.146135091781616"
"590000","3.1452572345733643","3.1452572345733643","3.1452572345733643"
"591000","3.1507837772369385","3.1507837772369385","3.1507837772369385"
"592000","3.146481990814209","3.146481990814209","3.146481990814209"
"593000","3.1469528675079346","3.1469528675079346","3.1469528675079346"
"594000","3.142272710800171","3.142272710800171","3.142272710800171"
"595000","3.147979497909546","3.147979497909546","3.147979497909546"
"596000","3.1439430713653564","3.1439430713653564","3.1439430713653564"
"597000","3.146510362625122","3.146510362625122","3.146510362625122"
"598000","3.1437342166900635","3.1437342166900635","3.1437342166900635"
"599000","3.142889976501465","3.142889976501465","3.142889976501465"
"600000","3.1442625522613525","3.1442625522613525","3.1442625522613525"
"601000","3.1399126052856445","3.1399126052856445","3.1399126052856445"
"602000","3.141869306564331","3.141869306564331","3.141869306564331"
"603000","3.1423680782318115","3.1423680782318115","3.1423680782318115"
"604000","3.1427996158599854","3.1427996158599854","3.1427996158599854"
"605000","3.1468894481658936","3.1468894481658936","3.1468894481658936"
"606000","3.1413233280181885","3.1413233280181885","3.1413233280181885"
"607000","3.1440250873565674","3.1440250873565674","3.1440250873565674"
"608000","3.135673761367798","3.135673761367798","3.135673761367798"
"609000","3.1432013511657715","3.1432013511657715","3.1432013511657715"
"610000","3.1400887966156006","3.1400887966156006","3.1400887966156006"
"611000","3.1409358978271484","3.1409358978271484","3.1409358978271484"
"612000","3.144139051437378","3.144139051437378","3.144139051437378"
"613000","3.1384072303771973","3.1384072303771973","3.1384072303771973"
"614000","3.1431081295013428","3.1431081295013428","3.1431081295013428"
"615000","3.143078327178955","3.143078327178955","3.143078327178955"
"616000","3.1441948413848877","3.1441948413848877","3.1441948413848877"
"617000","3.1422369480133057","3.1422369480133057","3.1422369480133057"
"618000","3.1388461589813232","3.1388461589813232","3.1388461589813232"
"619000","3.142289876937866","3.142289876937866","3.142289876937866"
"620000","3.1420891284942627","3.1420891284942627","3.1420891284942627"
"621000","3.147542715072632","3.147542715072632","3.147542715072632"
"622000","3.1445775032043457","3.1445775032043457","3.1445775032043457"
"623000","3.1435866355895996","3.1435866355895996","3.1435866355895996"
"624000","3.1386263370513916","3.1386263370513916","3.1386263370513916"
"625000","3.1419193744659424","3.1419193744659424","3.1419193744659424"
"626000","3.139516592025757","3.139516592025757","3.139516592025757"
"627000","3.1440536975860596","3.1440536975860596","3.1440536975860596"
"628000","3.140294075012207","3.140294075012207","3.140294075012207"
"629000","3.139411211013794","3.139411211013794","3.139411211013794"
"630000","3.138664722442627","3.138664722442627","3.138664722442627"
"631000","3.140758752822876","3.140758752822876","3.140758752822876"
"632000","3.1382062435150146","3.1382062435150146","3.1382062435150146"
"633000","3.1411643028259277","3.1411643028259277","3.1411643028259277"
"634000","3.141451597213745","3.141451597213745","3.141451597213745"
"635000","3.135516881942749","3.135516881942749","3.135516881942749"
"636000","3.137274980545044","3.137274980545044","3.137274980545044"
"637000","3.1383440494537354","3.1383440494537354","3.1383440494537354"
"638000","3.141535758972168","3.141535758972168","3.141535758972168"
"639000","3.1448240280151367","3.1448240280151367","3.1448240280151367"
"640000","3.1379196643829346","3.1379196643829346","3.1379196643829346"
"641000","3.137620449066162","3.137620449066162","3.137620449066162"
"642000","3.138857841491699","3.138857841491699","3.138857841491699"
"643000","3.1330409049987793","3.1330409049987793","3.1330409049987793"
"644000","3.136659860610962","3.136659860610962","3.136659860610962"
"645000","3.140096426010132","3.140096426010132","3.140096426010132"
"646000","3.1395883560180664","3.1395883560180664","3.1395883560180664"
"647000","3.137042284011841","3.137042284011841","3.137042284011841"
"648000","3.139528274536133","3.139528274536133","3.139528274536133"
"649000","3.134310245513916","3.134310245513916","3.134310245513916"
"650000","3.135333299636841","3.135333299636841","3.135333299636841"
"651000","3.137359619140625","3.137359619140625","3.137359619140625"
"652000","3.1381771564483643","3.1381771564483643","3.1381771564483643"
"653000","3.1432723999023438","3.1432723999023438","3.1432723999023438"
"654000","3.1376514434814453","3.1376514434814453","3.1376514434814453"
"655000","3.133042573928833","3.133042573928833","3.133042573928833"
"656000","3.140542984008789","3.140542984008789","3.140542984008789"
"657000","3.1376535892486572","3.1376535892486572","3.1376535892486572"
"658000","3.138031244277954","3.138031244277954","3.138031244277954"
"659000","3.13476824760437","3.13476824760437","3.13476824760437"
"660000","3.1431760787963867","3.1431760787963867","3.1431760787963867"
"661000","3.134089231491089","3.134089231491089","3.134089231491089"
"662000","3.135830879211426","3.135830879211426","3.135830879211426"
"663000","3.1379165649414062","3.1379165649414062","3.1379165649414062"
"664000","3.1334660053253174","3.1334660053253174","3.1334660053253174"
"665000","3.133971691131592","3.133971691131592","3.133971691131592"
"666000","3.1351053714752197","3.1351053714752197","3.1351053714752197"
"667000","3.138766050338745","3.138766050338745","3.138766050338745"
"668000","3.140209674835205","3.140209674835205","3.140209674835205"
"669000","3.1352078914642334","3.1352078914642334","3.1352078914642334"
"670000","3.13679575920105","3.13679575920105","3.13679575920105"
"671000","3.1362178325653076","3.1362178325653076","3.1362178325653076"
"672000","3.137127637863159","3.137127637863159","3.137127637863159"
"673000","3.1352057456970215","3.1352057456970215","3.1352057456970215"
"674000","3.13338565826416","3.13338565826416","3.13338565826416"
"675000","3.13344144821167","3.13344144821167","3.13344144821167"
"676000","3.136920213699341","3.136920213699341","3.136920213699341"
"677000","3.134455680847168","3.134455680847168","3.134455680847168"
"678000","3.131415843963623","3.131415843963623","3.131415843963623"
"679000","3.1379873752593994","3.1379873752593994","3.1379873752593994"
"680000","3.1323306560516357","3.1323306560516357","3.1323306560516357"
"681000","3.1416220664978027","3.1416220664978027","3.1416220664978027"
"682000","3.1318929195404053","3.1318929195404053","3.1318929195404053"
"683000","3.1397180557250977","3.1397180557250977","3.1397180557250977"
"684000","3.138587236404419","3.138587236404419","3.138587236404419"
"685000","3.134011745452881","3.134011745452881","3.134011745452881"
"686000","3.140472412109375","3.140472412109375","3.140472412109375"
"687000","3.1383540630340576","3.1383540630340576","3.1383540630340576"
"688000","3.1324048042297363","3.1324048042297363","3.1324048042297363"
"689000","3.1438417434692383","3.1438417434692383","3.1438417434692383"
"690000","3.1394424438476562","3.1394424438476562","3.1394424438476562"
"691000","3.136364459991455","3.136364459991455","3.136364459991455"
"692000","3.1385927200317383","3.1385927200317383","3.1385927200317383"
"693000","3.131704092025757","3.131704092025757","3.131704092025757"
"694000","3.1370654106140137","3.1370654106140137","3.1370654106140137"
"695000","3.129725933074951","3.129725933074951","3.129725933074951"
"696000","3.130741834640503","3.130741834640503","3.130741834640503"
"697000","3.135429620742798","3.135429620742798","3.135429620742798"
"698000","3.1276004314422607","3.1276004314422607","3.1276004314422607"
"699000","3.133209705352783","3.133209705352783","3.133209705352783"
"700000","3.131666898727417","3.131666898727417","3.131666898727417"
"701000","3.1387650966644287","3.1387650966644287","3.1387650966644287"
"702000","3.1343936920166016","3.1343936920166016","3.1343936920166016"
"703000","3.136713981628418","3.136713981628418","3.136713981628418"
"704000","3.1357903480529785","3.1357903480529785","3.1357903480529785"
"705000","3.13362455368042","3.13362455368042","3.13362455368042"
"706000","3.137009620666504","3.137009620666504","3.137009620666504"
"707000","3.1314191818237305","3.1314191818237305","3.1314191818237305"
"708000","3.1339564323425293","3.1339564323425293","3.1339564323425293"
"709000","3.1326730251312256","3.1326730251312256","3.1326730251312256"
"710000","3.1277220249176025","3.1277220249176025","3.1277220249176025"
"711000","3.1338207721710205","3.1338207721710205","3.1338207721710205"
"712000","3.1304802894592285","3.1304802894592285","3.1304802894592285"
"713000","3.1288845539093018","3.1288845539093018","3.1288845539093018"
"714000","3.135186195373535","3.135186195373535","3.135186195373535"
"715000","3.1376655101776123","3.1376655101776123","3.1376655101776123"
"716000","3.136418581008911","3.136418581008911","3.136418581008911"
"717000","3.1305434703826904","3.1305434703826904","3.1305434703826904"
"718000","3.132831573486328","3.132831573486328","3.132831573486328"
"719000","3.1338038444519043","3.1338038444519043","3.1338038444519043"
"720000","3.1294379234313965","3.1294379234313965","3.1294379234313965"
"721000","3.1304666996002197","3.1304666996002197","3.1304666996002197"
"722000","3.1346311569213867","3.1346311569213867","3.1346311569213867"
"723000","3.1343014240264893","3.1343014240264893","3.1343014240264893"
"724000","3.133833169937134","3.133833169937134","3.133833169937134"
"725000","3.134821653366089","3.134821653366089","3.134821653366089"
"726000","3.129821538925171","3.129821538925171","3.129821538925171"
"727000","3.126697540283203","3.126697540283203","3.126697540283203"
"728000","3.130772113800049","3.130772113800049","3.130772113800049"
"729000","3.134918689727783","3.134918689727783","3.134918689727783"
"730000","3.130504846572876","3.130504846572876","3.130504846572876"
"731000","3.1342103481292725","3.1342103481292725","3.1342103481292725"
"732000","3.1304514408111572","3.1304514408111572","3.1304514408111572"
"733000","3.1312036514282227","3.1312036514282227","3.1312036514282227"
"734000","3.130596399307251","3.130596399307251","3.130596399307251"
"735000","3.1303610801696777","3.1303610801696777","3.1303610801696777"
"736000","3.131995439529419","3.131995439529419","3.131995439529419"
"737000","3.131094217300415","3.131094217300415","3.131094217300415"
"738000","3.1386022567749023","3.1386022567749023","3.1386022567749023"
