"Step","OLMo-7B-Twin-2T-run-024 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-024 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-024 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-022 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-022 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-022 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-021 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-021 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-021 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-020 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-020 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-020 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-019 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-019 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-019 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-018 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-018 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-018 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-017 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-017 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-017 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-016 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-016 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-016 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-015 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-015 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-015 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-014 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-014 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-014 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-013 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-013 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-013 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-012 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-012 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-012 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-011 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-011 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-011 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-010 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-010 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-010 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-009 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-009 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-009 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-008 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-008 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-008 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-007 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-007 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-007 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-006 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-006 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-006 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-005 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-005 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-005 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-003 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-003 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-003 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-002 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-002 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-002 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-001 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-001 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-001 - eval/c4_en-validation/Perplexity__MAX"
"96000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.042052268981934","13.042052268981934","13.042052268981934","","","","","","","","","","","",""
"97000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.072335243225098","13.072335243225098","13.072335243225098","","","","","","","","","","","",""
"98000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.96911907196045","12.96911907196045","12.96911907196045","","","","","","","","","","","",""
"99000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.97097396850586","12.97097396850586","12.97097396850586","","","","","","","","","","","",""
"100000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.96469497680664","12.96469497680664","12.96469497680664","","","","","","","","","","","",""
"101000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.947393417358398","12.947393417358398","12.947393417358398","","","","","","","","","","","",""
"102000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.909135818481445","12.909135818481445","12.909135818481445","","","","","","","","","","","",""
"103000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.917482376098633","12.917482376098633","12.917482376098633","","","","","","","","","","","",""
"104000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.914809226989746","12.914809226989746","12.914809226989746","","","","","","","","","","","",""
"105000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.917119026184082","12.917119026184082","12.917119026184082","","","","","","","","","","","",""
"106000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.853400230407715","12.853400230407715","12.853400230407715","","","","","","","","","","","",""
"107000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.885990142822266","12.885990142822266","12.885990142822266","","","","","","","","","","","",""
"108000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.843689918518066","12.843689918518066","12.843689918518066","","","","","","","","","","","",""
"109000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.816437721252441","12.816437721252441","12.816437721252441","","","","","","","","","","","",""
"110000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.831174850463867","12.831174850463867","12.831174850463867","","","","","","","","","","","",""
"111000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.83413314819336","12.83413314819336","12.83413314819336","","","","","","","","","","","",""
"112000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.839547157287598","12.839547157287598","12.839547157287598","","","","","","","","","","","",""
"113000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.781936645507812","12.781936645507812","12.781936645507812","","","","","","","","","","","",""
"114000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.783174514770508","12.783174514770508","12.783174514770508","","","","","","","","","","","",""
"115000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.803054809570312","12.803054809570312","12.803054809570312","","","","","","","","","","","",""
"116000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.775843620300293","12.775843620300293","12.775843620300293","","","","","","","","","","","",""
"117000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.724533081054688","12.724533081054688","12.724533081054688","","","","","","","","","","","",""
"118000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.747252464294434","12.747252464294434","12.747252464294434","","","","","","","","","","","","","","",""
"119000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.72651195526123","12.72651195526123","12.72651195526123","","","","","","","","","","","","","","",""
"120000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.686105728149414","12.686105728149414","12.686105728149414","","","","","","","","","","","","","","",""
"121000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.716232299804688","19.716232299804688","19.716232299804688","","","","","","","","","","","","","","",""
"122000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.718409538269043","12.718409538269043","12.718409538269043","","","","","","","","","","","","","","",""
"123000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.69711685180664","12.69711685180664","12.69711685180664","","","","","","","","","","","","","","",""
"124000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.786530494689941","12.786530494689941","12.786530494689941","","","","","","","","","","","","","","",""
"125000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7191801071167","12.7191801071167","12.7191801071167","","","","","","","","","","","","","","",""
"126000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.690618515014648","12.690618515014648","12.690618515014648","","","","","","","","","","","","","","","","","",""
"127000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.705349922180176","12.705349922180176","12.705349922180176","","","","","","","","","","","","","","","","","",""
"128000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.68780517578125","12.68780517578125","12.68780517578125","","","","","","","","","","","","","","","","","",""
"129000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.583423614501953","12.583423614501953","12.583423614501953","","","","","","","","","","","","","","","","","",""
"130000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.639548301696777","12.639548301696777","12.639548301696777","","","","","","","","","","","","","","","","","",""
"131000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.635339736938477","12.635339736938477","12.635339736938477","","","","","","","","","","","","","","","","","",""
"132000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.633688926696777","12.633688926696777","12.633688926696777","","","","","","","","","","","","","","","","","",""
"133000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.648667335510254","12.648667335510254","12.648667335510254","","","","","","","","","","","","","","","","","",""
"134000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.62123966217041","12.62123966217041","12.62123966217041","","","","","","","","","","","","","","","","","",""
"135000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.606226921081543","12.606226921081543","12.606226921081543","","","","","","","","","","","","","","","","","",""
"136000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.614323616027832","12.614323616027832","12.614323616027832","","","","","","","","","","","","","","","","","",""
"137000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.581494331359863","12.581494331359863","12.581494331359863","","","","","","","","","","","","","","","","","",""
"138000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.646933555603027","12.646933555603027","12.646933555603027","","","","","","","","","","","","","","","","","",""
"139000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.571860313415527","12.571860313415527","12.571860313415527","","","","","","","","","","","","","","","","","",""
"140000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.528870582580566","12.528870582580566","12.528870582580566","","","","","","","","","","","","","","","","","",""
"141000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.49506950378418","12.49506950378418","12.49506950378418","","","","","","","","","","","","","","","","","",""
"142000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.51452922821045","12.51452922821045","12.51452922821045","","","","","","","","","","","","","","","","","",""
"143000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.532133102416992","12.532133102416992","12.532133102416992","","","","","","","","","","","","","","","","","",""
"144000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.516453742980957","12.516453742980957","12.516453742980957","","","","","","","","","","","","","","","","","",""
"145000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.530767440795898","12.530767440795898","12.530767440795898","","","","","","","","","","","","","","","","","",""
"146000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.495742797851562","12.495742797851562","12.495742797851562","","","","","","","","","","","","","","","","","",""
"147000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.456671714782715","12.456671714782715","12.456671714782715","","","","","","","","","","","","","","","","","",""
"148000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.484726905822754","12.484726905822754","12.484726905822754","","","","","","","","","","","","","","","","","",""
"149000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.465680122375488","12.465680122375488","12.465680122375488","","","","","","","","","","","","","","","","","",""
"150000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.501893997192383","18.501893997192383","18.501893997192383","","","","","","","","","","","","","","","","","",""
"151000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4710693359375","12.4710693359375","12.4710693359375","","","","","","","","","","","","","","","","","",""
"152000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.488261222839355","12.488261222839355","12.488261222839355","","","","","","","","","","","","","","","","","",""
"153000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.441362380981445","12.441362380981445","12.441362380981445","","","","","","","","","","","","","","","","","",""
"154000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.446566581726074","12.446566581726074","12.446566581726074","","","","","","","","","","","","","","","","","",""
"155000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.427399635314941","12.427399635314941","12.427399635314941","","","","","","","","","","","","","","","","","",""
"156000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.417501449584961","12.417501449584961","12.417501449584961","","","","","","","","","","","","","","","","","",""
"157000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.42747974395752","12.42747974395752","12.42747974395752","","","","","","","","","","","","","","","","","",""
"158000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.400347709655762","12.400347709655762","12.400347709655762","12.400347709655762","12.400347709655762","12.400347709655762","","","","","","","","","","","","","","","","","","","","",""
"159000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.372812271118164","12.372812271118164","12.372812271118164","12.372812271118164","12.372812271118164","12.372812271118164","","","","","","","","","","","","","","","","","","","","",""
"160000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3881254196167","12.3881254196167","12.3881254196167","12.3881254196167","12.3881254196167","12.3881254196167","","","","","","","","","","","","","","","","","","","","",""
"161000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.367801666259766","12.367801666259766","12.367801666259766","12.367801666259766","12.367801666259766","12.367801666259766","","","","","","","","","","","","","","","","","","","","",""
"162000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.356830596923828","12.356830596923828","12.356830596923828","12.356830596923828","12.356830596923828","12.356830596923828","","","","","","","","","","","","","","","","","","","","",""
"163000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.354816436767578","12.354816436767578","12.354816436767578","12.354816436767578","12.354816436767578","12.354816436767578","","","","","","","","","","","","","","","","","","","","",""
"164000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.316303253173828","12.316303253173828","12.316303253173828","12.316303253173828","12.316303253173828","12.316303253173828","","","","","","","","","","","","","","","","","","","","",""
"165000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.338932037353516","12.338932037353516","12.338932037353516","12.338932037353516","12.338932037353516","12.338932037353516","","","","","","","","","","","","","","","","","","","","",""
"166000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.352801322937012","12.352801322937012","12.352801322937012","12.352801322937012","12.352801322937012","12.352801322937012","","","","","","","","","","","","","","","","","","","","",""
"167000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.345958709716797","12.345958709716797","12.345958709716797","12.345958709716797","12.345958709716797","12.345958709716797","","","","","","","","","","","","","","","","","","","","",""
"168000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.297204971313477","12.297204971313477","12.297204971313477","12.297204971313477","12.297204971313477","12.297204971313477","","","","","","","","","","","","","","","","","","","","",""
"169000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.315402030944824","12.315402030944824","12.315402030944824","","","","","","","","","","","","","","","","","","","","","","","",""
"170000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.316420555114746","12.316420555114746","12.316420555114746","","","","","","","","","","","","","","","","","","","","","","","",""
"171000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.29582691192627","12.29582691192627","12.29582691192627","","","","","","","","","","","","","","","","","","","","","","","",""
"172000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.592108726501465","12.592108726501465","12.592108726501465","","","","","","","","","","","","","","","","","","","","","","","",""
"173000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.323602676391602","12.323602676391602","12.323602676391602","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"174000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.268657684326172","12.268657684326172","12.268657684326172","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"175000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.25514030456543","12.25514030456543","12.25514030456543","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"176000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.304460525512695","12.304460525512695","12.304460525512695","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"177000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.302571296691895","12.302571296691895","12.302571296691895","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"178000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.214680671691895","12.214680671691895","12.214680671691895","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"179000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2459716796875","12.2459716796875","12.2459716796875","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"180000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.211745262145996","12.211745262145996","12.211745262145996","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"181000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.23629093170166","12.23629093170166","12.23629093170166","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"182000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.228343963623047","12.228343963623047","12.228343963623047","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"183000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.232565879821777","12.232565879821777","12.232565879821777","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"184000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.202926635742188","12.202926635742188","12.202926635742188","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"185000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.19613265991211","12.19613265991211","12.19613265991211","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"186000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.172599792480469","12.172599792480469","12.172599792480469","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"187000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.18796157836914","12.18796157836914","12.18796157836914","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"188000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.191774368286133","12.191774368286133","12.191774368286133","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"189000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.202970504760742","12.202970504760742","12.202970504760742","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"190000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.193652153015137","12.193652153015137","12.193652153015137","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"191000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.128288269042969","12.128288269042969","12.128288269042969","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"192000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.191152572631836","12.191152572631836","12.191152572631836","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.146687507629395","12.146687507629395","12.146687507629395","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"194000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.151918411254883","12.151918411254883","12.151918411254883","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"195000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.13451862335205","12.13451862335205","12.13451862335205","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"196000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.128568649291992","12.128568649291992","12.128568649291992","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"197000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.152767181396484","12.152767181396484","12.152767181396484","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.197089195251465","12.197089195251465","12.197089195251465","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"199000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.10523509979248","12.10523509979248","12.10523509979248","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"200000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.132461547851562","12.132461547851562","12.132461547851562","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.225950241088867","12.225950241088867","12.225950241088867","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.186386108398438","12.186386108398438","12.186386108398438","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"203000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.206063270568848","12.206063270568848","12.206063270568848","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"204000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.127050399780273","12.127050399780273","12.127050399780273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.114502906799316","12.114502906799316","12.114502906799316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.083749771118164","12.083749771118164","12.083749771118164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.10595703125","12.10595703125","12.10595703125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.132716178894043","12.132716178894043","12.132716178894043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"209000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.135560035705566","12.135560035705566","12.135560035705566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0794095993042","12.0794095993042","12.0794095993042","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.132102966308594","12.132102966308594","12.132102966308594","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"212000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.112550735473633","12.112550735473633","12.112550735473633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"213000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.07606315612793","12.07606315612793","12.07606315612793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"214000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.089354515075684","12.089354515075684","12.089354515075684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"215000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.053885459899902","12.053885459899902","12.053885459899902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"216000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.031007766723633","12.031007766723633","12.031007766723633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
