"Step","OLMo-7B-Twin-2T-run-024 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-013 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-013 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-013 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-012 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-012 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-012 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-011 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-011 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-011 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-010 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-010 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-010 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-009 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-009 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-009 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-008 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-008 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-008 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-007 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-007 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-007 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-006 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-006 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-006 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-005 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-005 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-005 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-003 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-003 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-003 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-002 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-002 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-002 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-001 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-001 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-001 - eval/wikitext_103-validation/CrossEntropyLoss__MAX"
"198000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.334242105484009","2.334242105484009","2.334242105484009","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"199000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.330414295196533","2.330414295196533","2.330414295196533","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"200000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3297407627105713","2.3297407627105713","2.3297407627105713","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3382620811462402","2.3382620811462402","2.3382620811462402","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3431811332702637","2.3431811332702637","2.3431811332702637","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"203000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3415775299072266","2.3415775299072266","2.3415775299072266","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"204000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.324153423309326","2.324153423309326","2.324153423309326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3243584632873535","2.3243584632873535","2.3243584632873535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3279824256896973","2.3279824256896973","2.3279824256896973","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3258330821990967","2.3258330821990967","2.3258330821990967","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3343331813812256","2.3343331813812256","2.3343331813812256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"209000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3385863304138184","2.3385863304138184","2.3385863304138184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.333160638809204","2.333160638809204","2.333160638809204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.338498830795288","2.338498830795288","2.338498830795288","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"212000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3215341567993164","2.3215341567993164","2.3215341567993164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"213000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3185739517211914","2.3185739517211914","2.3185739517211914","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"214000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.325376272201538","2.325376272201538","2.325376272201538","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"215000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.323631763458252","2.323631763458252","2.323631763458252","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"216000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.316922903060913","2.316922903060913","2.316922903060913","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"217000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.319300413131714","2.319300413131714","2.319300413131714","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"218000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3194005489349365","2.3194005489349365","2.3194005489349365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"219000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3227312564849854","2.3227312564849854","2.3227312564849854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"220000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.315264940261841","2.315264940261841","2.315264940261841","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"221000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.314710855484009","2.314710855484009","2.314710855484009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"222000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.314422607421875","2.314422607421875","2.314422607421875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"223000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.347414493560791","2.347414493560791","2.347414493560791","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"224000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3253583908081055","2.3253583908081055","2.3253583908081055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"225000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3114778995513916","2.3114778995513916","2.3114778995513916","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"226000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.336425304412842","2.336425304412842","2.336425304412842","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"227000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3137872219085693","2.3137872219085693","2.3137872219085693","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"228000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.312575578689575","2.312575578689575","2.312575578689575","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"229000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.310363531112671","2.310363531112671","2.310363531112671","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"230000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.318385124206543","2.318385124206543","2.318385124206543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"231000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3156259059906006","2.3156259059906006","2.3156259059906006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"232000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.315770387649536","2.315770387649536","2.315770387649536","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"233000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3386805057525635","2.3386805057525635","2.3386805057525635","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"234000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3112456798553467","2.3112456798553467","2.3112456798553467","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"235000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3244595527648926","2.3244595527648926","2.3244595527648926","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"236000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3166346549987793","2.3166346549987793","2.3166346549987793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"237000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3048152923583984","2.3048152923583984","2.3048152923583984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"238000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.317164421081543","2.317164421081543","2.317164421081543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"239000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.313006639480591","2.313006639480591","2.313006639480591","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"240000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.312821865081787","2.312821865081787","2.312821865081787","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"241000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3070857524871826","2.3070857524871826","2.3070857524871826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"242000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3121674060821533","2.3121674060821533","2.3121674060821533","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"243000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.316298484802246","2.316298484802246","2.316298484802246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"244000","","","","","","","","","","","","","","","","","","","","","","","","","2.3438589572906494","2.3438589572906494","2.3438589572906494","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"245000","","","","","","","","","","","","","","","","","","","","","","","","","2.310764789581299","2.310764789581299","2.310764789581299","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"246000","","","","","","","","","","","","","","","","","","","","","","","","","2.3197147846221924","2.3197147846221924","2.3197147846221924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"247000","","","","","","","","","","","","","","","","","","","","","","","","","2.318159341812134","2.318159341812134","2.318159341812134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"248000","","","","","","","","","","","","","","","","","","","","","","","","","2.305804967880249","2.305804967880249","2.305804967880249","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"249000","","","","","","","","","","","","","","","","","","","","","","","","","2.3059840202331543","2.3059840202331543","2.3059840202331543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"250000","","","","","","","","","","","","","","","","","","","","","","","","","2.3107752799987793","2.3107752799987793","2.3107752799987793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"251000","","","","","","","","","","","","","","","","","","","","","","","","","2.311579942703247","2.311579942703247","2.311579942703247","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"252000","","","","","","","","","","","","","","","","","","","","","","","","","2.3048954010009766","2.3048954010009766","2.3048954010009766","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"253000","","","","","","","","","","","","","","","","","","","","","","","","","2.3101465702056885","2.3101465702056885","2.3101465702056885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"254000","","","","","","","","","","","","","","","","","","","","","","","","","2.3403987884521484","2.3403987884521484","2.3403987884521484","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"255000","","","","","","","","","","","","","","","","","","","","","","","","","2.302426815032959","2.302426815032959","2.302426815032959","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"256000","","","","","","","","","","","","","","","","","","","","","","","","","2.299398422241211","2.299398422241211","2.299398422241211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"257000","","","","","","","","","","","","","","","","","","","","","","","","","2.3164901733398438","2.3164901733398438","2.3164901733398438","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"258000","","","","","","","","","","","","","","","","","","","","","","","","","2.3145809173583984","2.3145809173583984","2.3145809173583984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"259000","","","","","","","","","","","","","","","","","","","","","","","","","2.30492901802063","2.30492901802063","2.30492901802063","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"260000","","","","","","","","","","","","","","","","","","","","","","","","","2.3075103759765625","2.3075103759765625","2.3075103759765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"261000","","","","","","","","","","","","","","","","","","","","","","","","","2.295067548751831","2.295067548751831","2.295067548751831","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"262000","","","","","","","","","","","","","","","","","","","","","","","","","2.2916369438171387","2.2916369438171387","2.2916369438171387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"263000","","","","","","","","","","","","","","","","","","","","","","","","","2.291463851928711","2.291463851928711","2.291463851928711","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"264000","","","","","","","","","","","","","","","","","","","","","","","","","2.2941689491271973","2.2941689491271973","2.2941689491271973","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"265000","","","","","","","","","","","","","","","","","","","","","","","","","2.2951161861419678","2.2951161861419678","2.2951161861419678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"266000","","","","","","","","","","","","","","","","","","","","","","","","","2.2895238399505615","2.2895238399505615","2.2895238399505615","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"267000","","","","","","","","","","","","","","","","","","","","","","","","","2.294461965560913","2.294461965560913","2.294461965560913","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"268000","","","","","","","","","","","","","","","","","","","","","","","","","2.3220231533050537","2.3220231533050537","2.3220231533050537","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"269000","","","","","","","","","","","","","","","","","","","","","","","","","2.28851580619812","2.28851580619812","2.28851580619812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"270000","","","","","","","","","","","","","","","","","","","","","","","","","2.2881739139556885","2.2881739139556885","2.2881739139556885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"271000","","","","","","","","","","","","","","","","","","","","","","","","","2.2916853427886963","2.2916853427886963","2.2916853427886963","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"272000","","","","","","","","","","","","","","","","","","","","","","","","","2.289634943008423","2.289634943008423","2.289634943008423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"273000","","","","","","","","","","","","","","","","","","","","","","","","","2.2896552085876465","2.2896552085876465","2.2896552085876465","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"274000","","","","","","","","","","","","","","","","","","","","","","2.286175012588501","2.286175012588501","2.286175012588501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"275000","","","","","","","","","","","","","","","","","","","","","","2.294980525970459","2.294980525970459","2.294980525970459","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"276000","","","","","","","","","","","","","","","","","","","","","","2.285883903503418","2.285883903503418","2.285883903503418","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"277000","","","","","","","","","","","","","","","","","","","","","","2.290452480316162","2.290452480316162","2.290452480316162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"278000","","","","","","","","","","","","","","","","","","","","","","2.286578416824341","2.286578416824341","2.286578416824341","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"279000","","","","","","","","","","","","","","","","","","","","","","2.2823851108551025","2.2823851108551025","2.2823851108551025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"280000","","","","","","","","","","","","","","","","","","","","","","2.2816686630249023","2.2816686630249023","2.2816686630249023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"281000","","","","","","","","","","","","","","","","","","","","","","2.280801296234131","2.280801296234131","2.280801296234131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"282000","","","","","","","","","","","","","","","","","","","","","","2.297135353088379","2.297135353088379","2.297135353088379","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283000","","","","","","","","","","","","","","","","","","","","","","2.289386510848999","2.289386510848999","2.289386510848999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"284000","","","","","","","","","","","","","","","","","","","","","","2.2867679595947266","2.2867679595947266","2.2867679595947266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"285000","","","","","","","","","","","","","","","","","","","","","","2.2833425998687744","2.2833425998687744","2.2833425998687744","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"286000","","","","","","","","","","","","","","","","","","","","","","2.2876787185668945","2.2876787185668945","2.2876787185668945","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"287000","","","","","","","","","","","","","","","","","","","","","","2.283036231994629","2.283036231994629","2.283036231994629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"288000","","","","","","","","","","","","","","","","","","","","","","2.2789254188537598","2.2789254188537598","2.2789254188537598","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"289000","","","","","","","","","","","","","","","","","","","","","","2.2765824794769287","2.2765824794769287","2.2765824794769287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"290000","","","","","","","","","","","","","","","","","","","","","","2.2900643348693848","2.2900643348693848","2.2900643348693848","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"291000","","","","","","","","","","","","","","","","","","","","","","2.281683921813965","2.281683921813965","2.281683921813965","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"292000","","","","","","","","","","","","","","","","","","","","","","2.279578924179077","2.279578924179077","2.279578924179077","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"293000","","","","","","","","","","","","","","","","","","","","","","2.2821297645568848","2.2821297645568848","2.2821297645568848","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"294000","","","","","","","","","","","","","","","","","","","","","","2.2803549766540527","2.2803549766540527","2.2803549766540527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"295000","","","","","","","","","","","","","","","","","","","","","","2.274902820587158","2.274902820587158","2.274902820587158","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"296000","","","","","","","","","","","","","","","","","","","","","","2.277466297149658","2.277466297149658","2.277466297149658","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"297000","","","","","","","","","","","","","","","","","","","","","","2.3297171592712402","2.3297171592712402","2.3297171592712402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"298000","","","","","","","","","","","","","","","","","","","","","","2.27485990524292","2.27485990524292","2.27485990524292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"299000","","","","","","","","","","","","","","","","","","","","","","2.276764392852783","2.276764392852783","2.276764392852783","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"300000","","","","","","","","","","","","","","","","","","","","","","2.2714669704437256","2.2714669704437256","2.2714669704437256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"301000","","","","","","","","","","","","","","","","","","","","","","2.2749855518341064","2.2749855518341064","2.2749855518341064","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"302000","","","","","","","","","","","","","","","","","","","","","","2.271334409713745","2.271334409713745","2.271334409713745","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"303000","","","","","","","","","","","","","","","","","","","","","","2.2658028602600098","2.2658028602600098","2.2658028602600098","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"304000","","","","","","","","","","","","","","","","","","","","","","2.271636724472046","2.271636724472046","2.271636724472046","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"305000","","","","","","","","","","","","","","","","","","","2.2723352909088135","2.2723352909088135","2.2723352909088135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"306000","","","","","","","","","","","","","","","","","","","2.263286828994751","2.263286828994751","2.263286828994751","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"307000","","","","","","","","","","","","","","","","","","","2.2738945484161377","2.2738945484161377","2.2738945484161377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"308000","","","","","","","","","","","","","","","","","","","2.2895772457122803","2.2895772457122803","2.2895772457122803","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"309000","","","","","","","","","","","","","","","","","","","2.270226240158081","2.270226240158081","2.270226240158081","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"310000","","","","","","","","","","","","","","","","","","","2.26798415184021","2.26798415184021","2.26798415184021","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"311000","","","","","","","","","","","","","","","","","","","2.273404836654663","2.273404836654663","2.273404836654663","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"312000","","","","","","","","","","","","","","","","","","","2.27168869972229","2.27168869972229","2.27168869972229","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"313000","","","","","","","","","","","","","","","","","","","2.2677249908447266","2.2677249908447266","2.2677249908447266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
