"Step","Group: OLMo-1B - eval/v3-small-wikitext_103-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v3-small-wikitext_103-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v3-small-wikitext_103-validation/CrossEntropyLoss__MAX"
"453000","2.5624170303344727","2.5624170303344727","2.5624170303344727"
"454000","2.5709378719329834","2.5709378719329834","2.5709378719329834"
"455000","2.5732264518737793","2.5732264518737793","2.5732264518737793"
"456000","2.5631332397460938","2.5631332397460938","2.5631332397460938"
"457000","2.5652246475219727","2.5652246475219727","2.5652246475219727"
"458000","2.571082592010498","2.571082592010498","2.571082592010498"
"459000","2.5707192420959473","2.5707192420959473","2.5707192420959473"
"460000","2.5659067630767822","2.5659067630767822","2.5659067630767822"
"461000","2.561253786087036","2.561253786087036","2.561253786087036"
"462000","2.5656163692474365","2.5656163692474365","2.5656163692474365"
"463000","2.5618526935577393","2.5618526935577393","2.5618526935577393"
"464000","2.562795400619507","2.562795400619507","2.562795400619507"
"465000","2.563148021697998","2.563148021697998","2.563148021697998"
"466000","2.5624334812164307","2.5624334812164307","2.5624334812164307"
"467000","2.558004856109619","2.558004856109619","2.558004856109619"
"468000","2.5612640380859375","2.5612640380859375","2.5612640380859375"
"469000","2.563166379928589","2.563166379928589","2.563166379928589"
"470000","2.5615670680999756","2.5615670680999756","2.5615670680999756"
"471000","2.561720609664917","2.561720609664917","2.561720609664917"
"472000","2.5572774410247803","2.5572774410247803","2.5572774410247803"
"473000","2.560774803161621","2.560774803161621","2.560774803161621"
"474000","2.557675361633301","2.557675361633301","2.557675361633301"
"475000","2.554791212081909","2.554791212081909","2.554791212081909"
"476000","2.559666872024536","2.559666872024536","2.559666872024536"
"477000","2.5537469387054443","2.5537469387054443","2.5537469387054443"
"478000","2.560987949371338","2.560987949371338","2.560987949371338"
"479000","2.558032512664795","2.558032512664795","2.558032512664795"
"480000","2.56103777885437","2.56103777885437","2.56103777885437"
"481000","2.5545430183410645","2.5545430183410645","2.5545430183410645"
"482000","2.5546066761016846","2.5546066761016846","2.5546066761016846"
"483000","2.5576045513153076","2.5576045513153076","2.5576045513153076"
"484000","2.5540924072265625","2.5540924072265625","2.5540924072265625"
"485000","2.55405330657959","2.55405330657959","2.55405330657959"
"486000","2.549534320831299","2.549534320831299","2.549534320831299"
"487000","2.5557641983032227","2.5557641983032227","2.5557641983032227"
"488000","2.5559051036834717","2.5559051036834717","2.5559051036834717"
"489000","2.556107521057129","2.556107521057129","2.556107521057129"
"490000","2.554581880569458","2.554581880569458","2.554581880569458"
"491000","2.5558156967163086","2.5558156967163086","2.5558156967163086"
"492000","2.5560123920440674","2.5560123920440674","2.5560123920440674"
"493000","2.5563876628875732","2.5563876628875732","2.5563876628875732"
"494000","2.559588670730591","2.559588670730591","2.559588670730591"
"495000","2.555483102798462","2.555483102798462","2.555483102798462"
"496000","2.556490182876587","2.556490182876587","2.556490182876587"
"497000","2.557025909423828","2.557025909423828","2.557025909423828"
"498000","2.554569959640503","2.554569959640503","2.554569959640503"
"499000","2.5523784160614014","2.5523784160614014","2.5523784160614014"
"500000","2.551750659942627","2.551750659942627","2.551750659942627"
"501000","2.550917625427246","2.550917625427246","2.550917625427246"
"502000","2.5538370609283447","2.5538370609283447","2.5538370609283447"
"503000","2.549919605255127","2.549919605255127","2.549919605255127"
"504000","2.553926706314087","2.553926706314087","2.553926706314087"
"505000","2.5469248294830322","2.5469248294830322","2.5469248294830322"
"506000","2.556014060974121","2.556014060974121","2.556014060974121"
"507000","2.5549731254577637","2.5549731254577637","2.5549731254577637"
"508000","2.552011728286743","2.552011728286743","2.552011728286743"
"509000","2.555987596511841","2.555987596511841","2.555987596511841"
"510000","2.555619478225708","2.555619478225708","2.555619478225708"
"511000","2.5517022609710693","2.5517022609710693","2.5517022609710693"
"512000","2.5479736328125","2.5479736328125","2.5479736328125"
"513000","2.5527708530426025","2.5527708530426025","2.5527708530426025"
"514000","2.5570716857910156","2.5570716857910156","2.5570716857910156"
"515000","2.5513391494750977","2.5513391494750977","2.5513391494750977"
"516000","2.5488133430480957","2.5488133430480957","2.5488133430480957"
"517000","2.55246639251709","2.55246639251709","2.55246639251709"
"518000","2.55440616607666","2.55440616607666","2.55440616607666"
"519000","2.5478193759918213","2.5478193759918213","2.5478193759918213"
"520000","2.551564931869507","2.551564931869507","2.551564931869507"
"521000","2.550603151321411","2.550603151321411","2.550603151321411"
"522000","2.5566093921661377","2.5566093921661377","2.5566093921661377"
"523000","2.5528690814971924","2.5528690814971924","2.5528690814971924"
"524000","2.5496861934661865","2.5496861934661865","2.5496861934661865"
"525000","2.5480570793151855","2.5480570793151855","2.5480570793151855"
"526000","2.5529582500457764","2.5529582500457764","2.5529582500457764"
"527000","2.546738624572754","2.546738624572754","2.546738624572754"
"528000","2.5512161254882812","2.5512161254882812","2.5512161254882812"
"529000","2.546689033508301","2.546689033508301","2.546689033508301"
"530000","2.545607089996338","2.545607089996338","2.545607089996338"
"531000","2.5486814975738525","2.5486814975738525","2.5486814975738525"
"532000","2.5496954917907715","2.5496954917907715","2.5496954917907715"
"533000","2.5523390769958496","2.5523390769958496","2.5523390769958496"
"534000","2.5514769554138184","2.5514769554138184","2.5514769554138184"
"535000","2.549746513366699","2.549746513366699","2.549746513366699"
"536000","2.5425026416778564","2.5425026416778564","2.5425026416778564"
"537000","2.5517048835754395","2.5517048835754395","2.5517048835754395"
"538000","2.5479848384857178","2.5479848384857178","2.5479848384857178"
"539000","2.5478768348693848","2.5478768348693848","2.5478768348693848"
"540000","2.5444915294647217","2.5444915294647217","2.5444915294647217"
"541000","2.5498862266540527","2.5498862266540527","2.5498862266540527"
"542000","2.5487778186798096","2.5487778186798096","2.5487778186798096"
"543000","2.5475285053253174","2.5475285053253174","2.5475285053253174"
"544000","2.544884204864502","2.544884204864502","2.544884204864502"
"545000","2.548060178756714","2.548060178756714","2.548060178756714"
"546000","2.5464792251586914","2.5464792251586914","2.5464792251586914"
"547000","2.5442285537719727","2.5442285537719727","2.5442285537719727"
"548000","2.5446462631225586","2.5446462631225586","2.5446462631225586"
"549000","2.5480539798736572","2.5480539798736572","2.5480539798736572"
"550000","2.547502040863037","2.547502040863037","2.547502040863037"
"551000","2.544138193130493","2.544138193130493","2.544138193130493"
"552000","2.5487172603607178","2.5487172603607178","2.5487172603607178"
"553000","2.545943260192871","2.545943260192871","2.545943260192871"
"554000","2.542585849761963","2.542585849761963","2.542585849761963"
"555000","2.5476369857788086","2.5476369857788086","2.5476369857788086"
"556000","2.544980525970459","2.544980525970459","2.544980525970459"
"557000","2.544327735900879","2.544327735900879","2.544327735900879"
"558000","2.540989637374878","2.540989637374878","2.540989637374878"
"559000","2.547267436981201","2.547267436981201","2.547267436981201"
"560000","2.5450429916381836","2.5450429916381836","2.5450429916381836"
"561000","2.5385119915008545","2.5385119915008545","2.5385119915008545"
"562000","2.5428049564361572","2.5428049564361572","2.5428049564361572"
"563000","2.541146993637085","2.541146993637085","2.541146993637085"
"564000","2.539850950241089","2.539850950241089","2.539850950241089"
"565000","2.5418829917907715","2.5418829917907715","2.5418829917907715"
"566000","2.539707899093628","2.539707899093628","2.539707899093628"
"567000","2.536200523376465","2.536200523376465","2.536200523376465"
"568000","2.5383265018463135","2.5383265018463135","2.5383265018463135"
"569000","2.5420303344726562","2.5420303344726562","2.5420303344726562"
"570000","2.5368754863739014","2.5368754863739014","2.5368754863739014"
"571000","2.5418996810913086","2.5418996810913086","2.5418996810913086"
"572000","2.5448334217071533","2.5448334217071533","2.5448334217071533"
"573000","2.5339136123657227","2.5339136123657227","2.5339136123657227"
"574000","2.5376744270324707","2.5376744270324707","2.5376744270324707"
"575000","2.536005735397339","2.536005735397339","2.536005735397339"
"576000","2.5414278507232666","2.5414278507232666","2.5414278507232666"
"577000","2.5342600345611572","2.5342600345611572","2.5342600345611572"
"578000","2.5380256175994873","2.5380256175994873","2.5380256175994873"
"579000","2.537388801574707","2.537388801574707","2.537388801574707"
"580000","2.532494068145752","2.532494068145752","2.532494068145752"
"581000","2.5373377799987793","2.5373377799987793","2.5373377799987793"
"582000","2.5383260250091553","2.5383260250091553","2.5383260250091553"
"583000","2.535217046737671","2.535217046737671","2.535217046737671"
"584000","2.537123680114746","2.537123680114746","2.537123680114746"
"585000","2.5390172004699707","2.5390172004699707","2.5390172004699707"
"586000","2.5375123023986816","2.5375123023986816","2.5375123023986816"
"587000","2.5399436950683594","2.5399436950683594","2.5399436950683594"
"588000","2.531252145767212","2.531252145767212","2.531252145767212"
"589000","2.5370402336120605","2.5370402336120605","2.5370402336120605"
"590000","2.5342581272125244","2.5342581272125244","2.5342581272125244"
"591000","2.535792112350464","2.535792112350464","2.535792112350464"
"592000","2.5338761806488037","2.5338761806488037","2.5338761806488037"
"593000","2.5338478088378906","2.5338478088378906","2.5338478088378906"
"594000","2.5318961143493652","2.5318961143493652","2.5318961143493652"
"595000","2.5354533195495605","2.5354533195495605","2.5354533195495605"
"596000","2.5356862545013428","2.5356862545013428","2.5356862545013428"
"597000","2.5344223976135254","2.5344223976135254","2.5344223976135254"
"598000","2.53296160697937","2.53296160697937","2.53296160697937"
"599000","2.5375025272369385","2.5375025272369385","2.5375025272369385"
"600000","2.5333638191223145","2.5333638191223145","2.5333638191223145"
"601000","2.5328054428100586","2.5328054428100586","2.5328054428100586"
"602000","2.5321106910705566","2.5321106910705566","2.5321106910705566"
"603000","2.531364917755127","2.531364917755127","2.531364917755127"
"604000","2.532060146331787","2.532060146331787","2.532060146331787"
"605000","2.532243013381958","2.532243013381958","2.532243013381958"
"606000","2.532984495162964","2.532984495162964","2.532984495162964"
"607000","2.5344955921173096","2.5344955921173096","2.5344955921173096"
"608000","2.5360357761383057","2.5360357761383057","2.5360357761383057"
"609000","2.534637212753296","2.534637212753296","2.534637212753296"
"610000","2.5353291034698486","2.5353291034698486","2.5353291034698486"
"611000","2.532487630844116","2.532487630844116","2.532487630844116"
"612000","2.5291666984558105","2.5291666984558105","2.5291666984558105"
"613000","2.5291101932525635","2.5291101932525635","2.5291101932525635"
"614000","2.5308990478515625","2.5308990478515625","2.5308990478515625"
"615000","2.53271746635437","2.53271746635437","2.53271746635437"
"616000","2.5297303199768066","2.5297303199768066","2.5297303199768066"
"617000","2.5278069972991943","2.5278069972991943","2.5278069972991943"
"618000","2.53127384185791","2.53127384185791","2.53127384185791"
"619000","2.5245656967163086","2.5245656967163086","2.5245656967163086"
"620000","2.528447151184082","2.528447151184082","2.528447151184082"
"621000","2.5322444438934326","2.5322444438934326","2.5322444438934326"
"622000","2.5313684940338135","2.5313684940338135","2.5313684940338135"
"623000","2.5288400650024414","2.5288400650024414","2.5288400650024414"
"624000","2.5325961112976074","2.5325961112976074","2.5325961112976074"
"625000","2.52822208404541","2.52822208404541","2.52822208404541"
"626000","2.5305674076080322","2.5305674076080322","2.5305674076080322"
"627000","2.5308892726898193","2.5308892726898193","2.5308892726898193"
"628000","2.529766798019409","2.529766798019409","2.529766798019409"
"629000","2.531057834625244","2.531057834625244","2.531057834625244"
"630000","2.524798631668091","2.524798631668091","2.524798631668091"
"631000","2.526845693588257","2.526845693588257","2.526845693588257"
"632000","2.529073476791382","2.529073476791382","2.529073476791382"
"633000","2.5289270877838135","2.5289270877838135","2.5289270877838135"
"634000","2.5298094749450684","2.5298094749450684","2.5298094749450684"
"635000","2.526139259338379","2.526139259338379","2.526139259338379"
"636000","2.527148723602295","2.527148723602295","2.527148723602295"
"637000","2.523686170578003","2.523686170578003","2.523686170578003"
"638000","2.527435779571533","2.527435779571533","2.527435779571533"
"639000","2.527670383453369","2.527670383453369","2.527670383453369"
"640000","2.526230812072754","2.526230812072754","2.526230812072754"
"641000","2.5253427028656006","2.5253427028656006","2.5253427028656006"
"642000","2.530120372772217","2.530120372772217","2.530120372772217"
"643000","2.52762508392334","2.52762508392334","2.52762508392334"
"644000","2.5242207050323486","2.5242207050323486","2.5242207050323486"
"645000","2.529165029525757","2.529165029525757","2.529165029525757"
"646000","2.5246641635894775","2.5246641635894775","2.5246641635894775"
"647000","2.523796319961548","2.523796319961548","2.523796319961548"
"648000","2.5236611366271973","2.5236611366271973","2.5236611366271973"
"649000","2.525883436203003","2.525883436203003","2.525883436203003"
"650000","2.52433443069458","2.52433443069458","2.52433443069458"
"651000","2.5227863788604736","2.5227863788604736","2.5227863788604736"
"652000","2.525487184524536","2.525487184524536","2.525487184524536"
"653000","2.5203964710235596","2.5203964710235596","2.5203964710235596"
"654000","2.5255751609802246","2.5255751609802246","2.5255751609802246"
"655000","2.5273633003234863","2.5273633003234863","2.5273633003234863"
"656000","2.523646593093872","2.523646593093872","2.523646593093872"
"657000","2.5232224464416504","2.5232224464416504","2.5232224464416504"
"658000","2.523329734802246","2.523329734802246","2.523329734802246"
"659000","2.5243256092071533","2.5243256092071533","2.5243256092071533"
"660000","2.5215795040130615","2.5215795040130615","2.5215795040130615"
"661000","2.524906873703003","2.524906873703003","2.524906873703003"
"662000","2.5225393772125244","2.5225393772125244","2.5225393772125244"
"663000","2.5252671241760254","2.5252671241760254","2.5252671241760254"
"664000","2.5249857902526855","2.5249857902526855","2.5249857902526855"
"665000","2.521679639816284","2.521679639816284","2.521679639816284"
"666000","2.5216104984283447","2.5216104984283447","2.5216104984283447"
"667000","2.5206687450408936","2.5206687450408936","2.5206687450408936"
"668000","2.524545907974243","2.524545907974243","2.524545907974243"
"669000","2.52524471282959","2.52524471282959","2.52524471282959"
"670000","2.5240721702575684","2.5240721702575684","2.5240721702575684"
"671000","2.5271763801574707","2.5271763801574707","2.5271763801574707"
"672000","2.526973009109497","2.526973009109497","2.526973009109497"
"673000","2.5238261222839355","2.5238261222839355","2.5238261222839355"
"674000","2.521022081375122","2.521022081375122","2.521022081375122"
"675000","2.5210793018341064","2.5210793018341064","2.5210793018341064"
"676000","2.5199167728424072","2.5199167728424072","2.5199167728424072"
"677000","2.521066904067993","2.521066904067993","2.521066904067993"
"678000","2.5222811698913574","2.5222811698913574","2.5222811698913574"
"679000","2.521433115005493","2.521433115005493","2.521433115005493"
"680000","2.5256593227386475","2.5256593227386475","2.5256593227386475"
"681000","2.5207159519195557","2.5207159519195557","2.5207159519195557"
"682000","2.52181077003479","2.52181077003479","2.52181077003479"
"683000","2.5180227756500244","2.5180227756500244","2.5180227756500244"
"684000","2.520852565765381","2.520852565765381","2.520852565765381"
"685000","2.521470069885254","2.521470069885254","2.521470069885254"
"686000","2.523496389389038","2.523496389389038","2.523496389389038"
"687000","2.5242466926574707","2.5242466926574707","2.5242466926574707"
"688000","2.519195795059204","2.519195795059204","2.519195795059204"
"689000","2.5211520195007324","2.5211520195007324","2.5211520195007324"
"690000","2.515573740005493","2.515573740005493","2.515573740005493"
"691000","2.517381429672241","2.517381429672241","2.517381429672241"
"692000","2.5170140266418457","2.5170140266418457","2.5170140266418457"
"693000","2.5165648460388184","2.5165648460388184","2.5165648460388184"
"694000","2.5198912620544434","2.5198912620544434","2.5198912620544434"
"695000","2.519512891769409","2.519512891769409","2.519512891769409"
"696000","2.5181517601013184","2.5181517601013184","2.5181517601013184"
"697000","2.5209174156188965","2.5209174156188965","2.5209174156188965"
"698000","2.518324375152588","2.518324375152588","2.518324375152588"
"699000","2.5168426036834717","2.5168426036834717","2.5168426036834717"
"700000","2.5167129039764404","2.5167129039764404","2.5167129039764404"
"701000","2.5233001708984375","2.5233001708984375","2.5233001708984375"
"702000","2.5195236206054688","2.5195236206054688","2.5195236206054688"
"703000","2.5173048973083496","2.5173048973083496","2.5173048973083496"
"704000","2.525019884109497","2.525019884109497","2.525019884109497"
"705000","2.517153739929199","2.517153739929199","2.517153739929199"
"706000","2.5196213722229004","2.5196213722229004","2.5196213722229004"
"707000","2.51857590675354","2.51857590675354","2.51857590675354"
"708000","2.518824577331543","2.518824577331543","2.518824577331543"
"709000","2.51682186126709","2.51682186126709","2.51682186126709"
"710000","2.51580548286438","2.51580548286438","2.51580548286438"
"711000","2.521223545074463","2.521223545074463","2.521223545074463"
"712000","2.52331805229187","2.52331805229187","2.52331805229187"
"713000","2.5164148807525635","2.5164148807525635","2.5164148807525635"
"714000","2.520235776901245","2.520235776901245","2.520235776901245"
"715000","2.5155444145202637","2.5155444145202637","2.5155444145202637"
"716000","2.5227739810943604","2.5227739810943604","2.5227739810943604"
"717000","2.515779733657837","2.515779733657837","2.515779733657837"
"718000","2.5197627544403076","2.5197627544403076","2.5197627544403076"
"719000","2.522501230239868","2.522501230239868","2.522501230239868"
"720000","2.520905017852783","2.520905017852783","2.520905017852783"
"721000","2.518742322921753","2.518742322921753","2.518742322921753"
"722000","2.5207417011260986","2.5207417011260986","2.5207417011260986"
"723000","2.5204429626464844","2.5204429626464844","2.5204429626464844"
"724000","2.5191802978515625","2.5191802978515625","2.5191802978515625"
"725000","2.5165185928344727","2.5165185928344727","2.5165185928344727"
"726000","2.5192759037017822","2.5192759037017822","2.5192759037017822"
"727000","2.517042636871338","2.517042636871338","2.517042636871338"
"728000","2.5187010765075684","2.5187010765075684","2.5187010765075684"
"729000","2.5174269676208496","2.5174269676208496","2.5174269676208496"
"730000","2.520369529724121","2.520369529724121","2.520369529724121"
"731000","2.523425340652466","2.523425340652466","2.523425340652466"
"732000","2.5197954177856445","2.5197954177856445","2.5197954177856445"
"733000","2.5198028087615967","2.5198028087615967","2.5198028087615967"
"734000","2.520934581756592","2.520934581756592","2.520934581756592"
"735000","2.518819570541382","2.518819570541382","2.518819570541382"
"736000","2.5190541744232178","2.5190541744232178","2.5190541744232178"
"737000","2.5213236808776855","2.5213236808776855","2.5213236808776855"
"738000","2.5221948623657227","2.5221948623657227","2.5221948623657227"
