"Step","Group: OLMo-1B - eval/v2-small-twitterAEE-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v2-small-twitterAEE-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v2-small-twitterAEE-validation/CrossEntropyLoss__MAX"
"453000","3.5731043815612793","3.5731043815612793","3.5731043815612793"
"454000","3.575850248336792","3.575850248336792","3.575850248336792"
"455000","3.5801634788513184","3.5801634788513184","3.5801634788513184"
"456000","3.5742640495300293","3.5742640495300293","3.5742640495300293"
"457000","3.572889566421509","3.572889566421509","3.572889566421509"
"458000","3.5734355449676514","3.5734355449676514","3.5734355449676514"
"459000","3.5732901096343994","3.5732901096343994","3.5732901096343994"
"460000","3.5796265602111816","3.5796265602111816","3.5796265602111816"
"461000","3.573220729827881","3.573220729827881","3.573220729827881"
"462000","3.577526330947876","3.577526330947876","3.577526330947876"
"463000","3.5769145488739014","3.5769145488739014","3.5769145488739014"
"464000","3.576141357421875","3.576141357421875","3.576141357421875"
"465000","3.5795400142669678","3.5795400142669678","3.5795400142669678"
"466000","3.57430362701416","3.57430362701416","3.57430362701416"
"467000","3.5745692253112793","3.5745692253112793","3.5745692253112793"
"468000","3.5750489234924316","3.5750489234924316","3.5750489234924316"
"469000","3.572416067123413","3.572416067123413","3.572416067123413"
"470000","3.575862407684326","3.575862407684326","3.575862407684326"
"471000","3.5776941776275635","3.5776941776275635","3.5776941776275635"
"472000","3.575017213821411","3.575017213821411","3.575017213821411"
"473000","3.573159694671631","3.573159694671631","3.573159694671631"
"474000","3.5779495239257812","3.5779495239257812","3.5779495239257812"
"475000","3.5713229179382324","3.5713229179382324","3.5713229179382324"
"476000","3.571981906890869","3.571981906890869","3.571981906890869"
"477000","3.5674145221710205","3.5674145221710205","3.5674145221710205"
"478000","3.574615478515625","3.574615478515625","3.574615478515625"
"479000","3.572661876678467","3.572661876678467","3.572661876678467"
"480000","3.570986747741699","3.570986747741699","3.570986747741699"
"481000","3.573615789413452","3.573615789413452","3.573615789413452"
"482000","3.5673325061798096","3.5673325061798096","3.5673325061798096"
"483000","3.572474718093872","3.572474718093872","3.572474718093872"
"484000","3.569059371948242","3.569059371948242","3.569059371948242"
"485000","3.572382688522339","3.572382688522339","3.572382688522339"
"486000","3.5729563236236572","3.5729563236236572","3.5729563236236572"
"487000","3.575495958328247","3.575495958328247","3.575495958328247"
"488000","3.5756609439849854","3.5756609439849854","3.5756609439849854"
"489000","3.570629835128784","3.570629835128784","3.570629835128784"
"490000","3.570230484008789","3.570230484008789","3.570230484008789"
"491000","3.5732009410858154","3.5732009410858154","3.5732009410858154"
"492000","3.57663893699646","3.57663893699646","3.57663893699646"
"493000","3.57661771774292","3.57661771774292","3.57661771774292"
"494000","3.571702241897583","3.571702241897583","3.571702241897583"
"495000","3.570972204208374","3.570972204208374","3.570972204208374"
"496000","3.570394515991211","3.570394515991211","3.570394515991211"
"497000","3.5719363689422607","3.5719363689422607","3.5719363689422607"
"498000","3.5688204765319824","3.5688204765319824","3.5688204765319824"
"499000","3.5744383335113525","3.5744383335113525","3.5744383335113525"
"500000","3.573714017868042","3.573714017868042","3.573714017868042"
"501000","3.5725934505462646","3.5725934505462646","3.5725934505462646"
"502000","3.5746219158172607","3.5746219158172607","3.5746219158172607"
"503000","3.570230722427368","3.570230722427368","3.570230722427368"
"504000","3.566317558288574","3.566317558288574","3.566317558288574"
"505000","3.568962335586548","3.568962335586548","3.568962335586548"
"506000","3.5712220668792725","3.5712220668792725","3.5712220668792725"
"507000","3.568652391433716","3.568652391433716","3.568652391433716"
"508000","3.5757665634155273","3.5757665634155273","3.5757665634155273"
"509000","3.5703020095825195","3.5703020095825195","3.5703020095825195"
"510000","3.5693159103393555","3.5693159103393555","3.5693159103393555"
"511000","3.5650267601013184","3.5650267601013184","3.5650267601013184"
"512000","3.5649607181549072","3.5649607181549072","3.5649607181549072"
"513000","3.5681684017181396","3.5681684017181396","3.5681684017181396"
"514000","3.5705111026763916","3.5705111026763916","3.5705111026763916"
"515000","3.571229934692383","3.571229934692383","3.571229934692383"
"516000","3.570580005645752","3.570580005645752","3.570580005645752"
"517000","3.5706613063812256","3.5706613063812256","3.5706613063812256"
"518000","3.56860613822937","3.56860613822937","3.56860613822937"
"519000","3.56734561920166","3.56734561920166","3.56734561920166"
"520000","3.564423084259033","3.564423084259033","3.564423084259033"
"521000","3.5635364055633545","3.5635364055633545","3.5635364055633545"
"522000","3.566838502883911","3.566838502883911","3.566838502883911"
"523000","3.5658581256866455","3.5658581256866455","3.5658581256866455"
"524000","3.567126750946045","3.567126750946045","3.567126750946045"
"525000","3.563929796218872","3.563929796218872","3.563929796218872"
"526000","3.5646519660949707","3.5646519660949707","3.5646519660949707"
"527000","3.5608110427856445","3.5608110427856445","3.5608110427856445"
"528000","3.568859577178955","3.568859577178955","3.568859577178955"
"529000","3.562201976776123","3.562201976776123","3.562201976776123"
"530000","3.5633108615875244","3.5633108615875244","3.5633108615875244"
"531000","3.5618464946746826","3.5618464946746826","3.5618464946746826"
"532000","3.5636916160583496","3.5636916160583496","3.5636916160583496"
"533000","3.56081485748291","3.56081485748291","3.56081485748291"
"534000","3.5613138675689697","3.5613138675689697","3.5613138675689697"
"535000","3.5679819583892822","3.5679819583892822","3.5679819583892822"
"536000","3.5633511543273926","3.5633511543273926","3.5633511543273926"
"537000","3.567169666290283","3.567169666290283","3.567169666290283"
"538000","3.5632588863372803","3.5632588863372803","3.5632588863372803"
"539000","3.5631635189056396","3.5631635189056396","3.5631635189056396"
"540000","3.56716251373291","3.56716251373291","3.56716251373291"
"541000","3.5618631839752197","3.5618631839752197","3.5618631839752197"
"542000","3.558154821395874","3.558154821395874","3.558154821395874"
"543000","3.5587780475616455","3.5587780475616455","3.5587780475616455"
"544000","3.5579545497894287","3.5579545497894287","3.5579545497894287"
"545000","3.5603208541870117","3.5603208541870117","3.5603208541870117"
"546000","3.5642166137695312","3.5642166137695312","3.5642166137695312"
"547000","3.566507577896118","3.566507577896118","3.566507577896118"
"548000","3.5623090267181396","3.5623090267181396","3.5623090267181396"
"549000","3.564561605453491","3.564561605453491","3.564561605453491"
"550000","3.5606095790863037","3.5606095790863037","3.5606095790863037"
"551000","3.5595014095306396","3.5595014095306396","3.5595014095306396"
"552000","3.5589492321014404","3.5589492321014404","3.5589492321014404"
"553000","3.5613183975219727","3.5613183975219727","3.5613183975219727"
"554000","3.556837320327759","3.556837320327759","3.556837320327759"
"555000","3.56184720993042","3.56184720993042","3.56184720993042"
"556000","3.562427043914795","3.562427043914795","3.562427043914795"
"557000","3.5582454204559326","3.5582454204559326","3.5582454204559326"
"558000","3.5646989345550537","3.5646989345550537","3.5646989345550537"
"559000","3.561366081237793","3.561366081237793","3.561366081237793"
"560000","3.5623083114624023","3.5623083114624023","3.5623083114624023"
"561000","3.561673164367676","3.561673164367676","3.561673164367676"
"562000","3.5653088092803955","3.5653088092803955","3.5653088092803955"
"563000","3.5580410957336426","3.5580410957336426","3.5580410957336426"
"564000","3.559621810913086","3.559621810913086","3.559621810913086"
"565000","3.557237386703491","3.557237386703491","3.557237386703491"
"566000","3.5600240230560303","3.5600240230560303","3.5600240230560303"
"567000","3.564410448074341","3.564410448074341","3.564410448074341"
"568000","3.5602848529815674","3.5602848529815674","3.5602848529815674"
"569000","3.559046983718872","3.559046983718872","3.559046983718872"
"570000","3.5602755546569824","3.5602755546569824","3.5602755546569824"
"571000","3.5590198040008545","3.5590198040008545","3.5590198040008545"
"572000","3.556493043899536","3.556493043899536","3.556493043899536"
"573000","3.5531389713287354","3.5531389713287354","3.5531389713287354"
"574000","3.5603930950164795","3.5603930950164795","3.5603930950164795"
"575000","3.5585386753082275","3.5585386753082275","3.5585386753082275"
"576000","3.557492971420288","3.557492971420288","3.557492971420288"
"577000","3.561403274536133","3.561403274536133","3.561403274536133"
"578000","3.558954954147339","3.558954954147339","3.558954954147339"
"579000","3.5597352981567383","3.5597352981567383","3.5597352981567383"
"580000","3.5551631450653076","3.5551631450653076","3.5551631450653076"
"581000","3.559694528579712","3.559694528579712","3.559694528579712"
"582000","3.5569684505462646","3.5569684505462646","3.5569684505462646"
"583000","3.5588302612304688","3.5588302612304688","3.5588302612304688"
"584000","3.556703805923462","3.556703805923462","3.556703805923462"
"585000","3.5575149059295654","3.5575149059295654","3.5575149059295654"
"586000","3.5555150508880615","3.5555150508880615","3.5555150508880615"
"587000","3.559786081314087","3.559786081314087","3.559786081314087"
"588000","3.5563111305236816","3.5563111305236816","3.5563111305236816"
"589000","3.5542542934417725","3.5542542934417725","3.5542542934417725"
"590000","3.5560033321380615","3.5560033321380615","3.5560033321380615"
"591000","3.554844617843628","3.554844617843628","3.554844617843628"
"592000","3.5589773654937744","3.5589773654937744","3.5589773654937744"
"593000","3.5533955097198486","3.5533955097198486","3.5533955097198486"
"594000","3.552093744277954","3.552093744277954","3.552093744277954"
"595000","3.5551023483276367","3.5551023483276367","3.5551023483276367"
"596000","3.55661678314209","3.55661678314209","3.55661678314209"
"597000","3.5545363426208496","3.5545363426208496","3.5545363426208496"
"598000","3.551081895828247","3.551081895828247","3.551081895828247"
"599000","3.5544912815093994","3.5544912815093994","3.5544912815093994"
"600000","3.5524020195007324","3.5524020195007324","3.5524020195007324"
"601000","3.5522847175598145","3.5522847175598145","3.5522847175598145"
"602000","3.5509262084960938","3.5509262084960938","3.5509262084960938"
"603000","3.5571401119232178","3.5571401119232178","3.5571401119232178"
"604000","3.5548014640808105","3.5548014640808105","3.5548014640808105"
"605000","3.5502874851226807","3.5502874851226807","3.5502874851226807"
"606000","3.5536630153656006","3.5536630153656006","3.5536630153656006"
"607000","3.553290843963623","3.553290843963623","3.553290843963623"
"608000","3.5537073612213135","3.5537073612213135","3.5537073612213135"
"609000","3.5524003505706787","3.5524003505706787","3.5524003505706787"
"610000","3.5511672496795654","3.5511672496795654","3.5511672496795654"
"611000","3.55029296875","3.55029296875","3.55029296875"
"612000","3.5507259368896484","3.5507259368896484","3.5507259368896484"
"613000","3.549713611602783","3.549713611602783","3.549713611602783"
"614000","3.549319267272949","3.549319267272949","3.549319267272949"
"615000","3.5555832386016846","3.5555832386016846","3.5555832386016846"
"616000","3.5494601726531982","3.5494601726531982","3.5494601726531982"
"617000","3.549778699874878","3.549778699874878","3.549778699874878"
"618000","3.552067995071411","3.552067995071411","3.552067995071411"
"619000","3.5487825870513916","3.5487825870513916","3.5487825870513916"
"620000","3.5451841354370117","3.5451841354370117","3.5451841354370117"
"621000","3.553802251815796","3.553802251815796","3.553802251815796"
"622000","3.5483639240264893","3.5483639240264893","3.5483639240264893"
"623000","3.551819324493408","3.551819324493408","3.551819324493408"
"624000","3.551133632659912","3.551133632659912","3.551133632659912"
"625000","3.5524346828460693","3.5524346828460693","3.5524346828460693"
"626000","3.551605224609375","3.551605224609375","3.551605224609375"
"627000","3.5511698722839355","3.5511698722839355","3.5511698722839355"
"628000","3.549520492553711","3.549520492553711","3.549520492553711"
"629000","3.5518126487731934","3.5518126487731934","3.5518126487731934"
"630000","3.549135446548462","3.549135446548462","3.549135446548462"
"631000","3.548785924911499","3.548785924911499","3.548785924911499"
"632000","3.5544466972351074","3.5544466972351074","3.5544466972351074"
"633000","3.549377918243408","3.549377918243408","3.549377918243408"
"634000","3.5501222610473633","3.5501222610473633","3.5501222610473633"
"635000","3.5486721992492676","3.5486721992492676","3.5486721992492676"
"636000","3.5517642498016357","3.5517642498016357","3.5517642498016357"
"637000","3.5482943058013916","3.5482943058013916","3.5482943058013916"
"638000","3.5498600006103516","3.5498600006103516","3.5498600006103516"
"639000","3.548605442047119","3.548605442047119","3.548605442047119"
"640000","3.5493085384368896","3.5493085384368896","3.5493085384368896"
"641000","3.550057888031006","3.550057888031006","3.550057888031006"
"642000","3.5524508953094482","3.5524508953094482","3.5524508953094482"
"643000","3.549501657485962","3.549501657485962","3.549501657485962"
"644000","3.5491628646850586","3.5491628646850586","3.5491628646850586"
"645000","3.543531656265259","3.543531656265259","3.543531656265259"
"646000","3.545586585998535","3.545586585998535","3.545586585998535"
"647000","3.5510435104370117","3.5510435104370117","3.5510435104370117"
"648000","3.5467529296875","3.5467529296875","3.5467529296875"
"649000","3.5515146255493164","3.5515146255493164","3.5515146255493164"
"650000","3.550119400024414","3.550119400024414","3.550119400024414"
"651000","3.5496695041656494","3.5496695041656494","3.5496695041656494"
"652000","3.5496795177459717","3.5496795177459717","3.5496795177459717"
"653000","3.548736333847046","3.548736333847046","3.548736333847046"
"654000","3.549563407897949","3.549563407897949","3.549563407897949"
"655000","3.549652576446533","3.549652576446533","3.549652576446533"
"656000","3.54647159576416","3.54647159576416","3.54647159576416"
"657000","3.54801344871521","3.54801344871521","3.54801344871521"
"658000","3.547048568725586","3.547048568725586","3.547048568725586"
"659000","3.5455706119537354","3.5455706119537354","3.5455706119537354"
"660000","3.54813551902771","3.54813551902771","3.54813551902771"
"661000","3.5444352626800537","3.5444352626800537","3.5444352626800537"
"662000","3.5423765182495117","3.5423765182495117","3.5423765182495117"
"663000","3.5497941970825195","3.5497941970825195","3.5497941970825195"
"664000","3.5501253604888916","3.5501253604888916","3.5501253604888916"
"665000","3.545710802078247","3.545710802078247","3.545710802078247"
"666000","3.5456695556640625","3.5456695556640625","3.5456695556640625"
"667000","3.545125722885132","3.545125722885132","3.545125722885132"
"668000","3.546905517578125","3.546905517578125","3.546905517578125"
"669000","3.5466113090515137","3.5466113090515137","3.5466113090515137"
"670000","3.5495951175689697","3.5495951175689697","3.5495951175689697"
"671000","3.5460047721862793","3.5460047721862793","3.5460047721862793"
"672000","3.548365354537964","3.548365354537964","3.548365354537964"
"673000","3.539830207824707","3.539830207824707","3.539830207824707"
"674000","3.5433242321014404","3.5433242321014404","3.5433242321014404"
"675000","3.5444891452789307","3.5444891452789307","3.5444891452789307"
"676000","3.5441110134124756","3.5441110134124756","3.5441110134124756"
"677000","3.545680284500122","3.545680284500122","3.545680284500122"
"678000","3.5478122234344482","3.5478122234344482","3.5478122234344482"
"679000","3.5498929023742676","3.5498929023742676","3.5498929023742676"
"680000","3.54502010345459","3.54502010345459","3.54502010345459"
"681000","3.545620918273926","3.545620918273926","3.545620918273926"
"682000","3.548661947250366","3.548661947250366","3.548661947250366"
"683000","3.5465281009674072","3.5465281009674072","3.5465281009674072"
"684000","3.543119192123413","3.543119192123413","3.543119192123413"
"685000","3.544058322906494","3.544058322906494","3.544058322906494"
"686000","3.5462515354156494","3.5462515354156494","3.5462515354156494"
"687000","3.5407910346984863","3.5407910346984863","3.5407910346984863"
"688000","3.547395944595337","3.547395944595337","3.547395944595337"
"689000","3.5455429553985596","3.5455429553985596","3.5455429553985596"
"690000","3.54476261138916","3.54476261138916","3.54476261138916"
"691000","3.543947219848633","3.543947219848633","3.543947219848633"
"692000","3.5404956340789795","3.5404956340789795","3.5404956340789795"
"693000","3.547860860824585","3.547860860824585","3.547860860824585"
"694000","3.5421056747436523","3.5421056747436523","3.5421056747436523"
"695000","3.541002035140991","3.541002035140991","3.541002035140991"
"696000","3.5432522296905518","3.5432522296905518","3.5432522296905518"
"697000","3.5402908325195312","3.5402908325195312","3.5402908325195312"
"698000","3.545114517211914","3.545114517211914","3.545114517211914"
"699000","3.5465307235717773","3.5465307235717773","3.5465307235717773"
"700000","3.5413715839385986","3.5413715839385986","3.5413715839385986"
"701000","3.5465612411499023","3.5465612411499023","3.5465612411499023"
"702000","3.547377347946167","3.547377347946167","3.547377347946167"
"703000","3.5416996479034424","3.5416996479034424","3.5416996479034424"
"704000","3.541386842727661","3.541386842727661","3.541386842727661"
"705000","3.543250799179077","3.543250799179077","3.543250799179077"
"706000","3.543074607849121","3.543074607849121","3.543074607849121"
"707000","3.543962240219116","3.543962240219116","3.543962240219116"
"708000","3.5500102043151855","3.5500102043151855","3.5500102043151855"
"709000","3.5481815338134766","3.5481815338134766","3.5481815338134766"
"710000","3.5452663898468018","3.5452663898468018","3.5452663898468018"
"711000","3.546017646789551","3.546017646789551","3.546017646789551"
"712000","3.5430071353912354","3.5430071353912354","3.5430071353912354"
"713000","3.5472729206085205","3.5472729206085205","3.5472729206085205"
"714000","3.5423688888549805","3.5423688888549805","3.5423688888549805"
"715000","3.5378000736236572","3.5378000736236572","3.5378000736236572"
"716000","3.5425844192504883","3.5425844192504883","3.5425844192504883"
"717000","3.546388864517212","3.546388864517212","3.546388864517212"
"718000","3.5447628498077393","3.5447628498077393","3.5447628498077393"
"719000","3.5442519187927246","3.5442519187927246","3.5442519187927246"
"720000","3.546414375305176","3.546414375305176","3.546414375305176"
"721000","3.5401978492736816","3.5401978492736816","3.5401978492736816"
"722000","3.5449650287628174","3.5449650287628174","3.5449650287628174"
"723000","3.5443506240844727","3.5443506240844727","3.5443506240844727"
"724000","3.5494532585144043","3.5494532585144043","3.5494532585144043"
"725000","3.545698642730713","3.545698642730713","3.545698642730713"
"726000","3.5395493507385254","3.5395493507385254","3.5395493507385254"
"727000","3.545862913131714","3.545862913131714","3.545862913131714"
"728000","3.538573741912842","3.538573741912842","3.538573741912842"
"729000","3.542283296585083","3.542283296585083","3.542283296585083"
"730000","3.543332815170288","3.543332815170288","3.543332815170288"
"731000","3.545444965362549","3.545444965362549","3.545444965362549"
"732000","3.541045665740967","3.541045665740967","3.541045665740967"
"733000","3.544527053833008","3.544527053833008","3.544527053833008"
"734000","3.5411252975463867","3.5411252975463867","3.5411252975463867"
"735000","3.5470337867736816","3.5470337867736816","3.5470337867736816"
"736000","3.540334701538086","3.540334701538086","3.540334701538086"
"737000","3.545044183731079","3.545044183731079","3.545044183731079"
"738000","3.548168659210205","3.548168659210205","3.548168659210205"
