"Step","OLMo-7B-Twin-2T-run-024 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/pile-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/pile-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/pile-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/pile-validation/CrossEntropyLoss__MAX"
"433000","","","","1.9396724700927734","1.9396724700927734","1.9396724700927734","","","","","","","","","","","","","","","","","","","","","","","",""
"434000","","","","1.9397343397140503","1.9397343397140503","1.9397343397140503","","","","","","","","","","","","","","","","","","","","","","","",""
"435000","","","","1.9384366273880005","1.9384366273880005","1.9384366273880005","","","","","","","","","","","","","","","","","","","","","","","",""
"436000","","","","1.9366952180862427","1.9366952180862427","1.9366952180862427","","","","","","","","","","","","","","","","","","","","","","","",""
"437000","","","","1.937009572982788","1.937009572982788","1.937009572982788","","","","","","","","","","","","","","","","","","","","","","","",""
"438000","","","","1.9362930059432983","1.9362930059432983","1.9362930059432983","","","","","","","","","","","","","","","","","","","","","","","",""
"439000","","","","1.9363563060760498","1.9363563060760498","1.9363563060760498","","","","","","","","","","","","","","","","","","","","","","","",""
"440000","","","","1.9361435174942017","1.9361435174942017","1.9361435174942017","","","","","","","","","","","","","","","","","","","","","","","",""
"441000","","","","1.9358980655670166","1.9358980655670166","1.9358980655670166","","","","","","","","","","","","","","","","","","","","","","","",""
"442000","","","","1.935052752494812","1.935052752494812","1.935052752494812","","","","","","","","","","","","","","","","","","","","","","","",""
"443000","","","","1.9341925382614136","1.9341925382614136","1.9341925382614136","","","","","","","","","","","","","","","","","","","","","","","",""
"450000","1.9342020750045776","1.9342020750045776","1.9342020750045776","","","","","","","","","","","","","","","","","","","","","","","","","","",""
