"Step","Group: OLMo-1B - eval/v3-small-ice-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v3-small-ice-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v3-small-ice-validation/CrossEntropyLoss__MAX"
"452000","2.6442978382110596","2.6442978382110596","2.6442978382110596"
"453000","2.645714282989502","2.645714282989502","2.645714282989502"
"454000","2.6410138607025146","2.6410138607025146","2.6410138607025146"
"455000","2.6490578651428223","2.6490578651428223","2.6490578651428223"
"456000","2.6442105770111084","2.6442105770111084","2.6442105770111084"
"457000","2.641171455383301","2.641171455383301","2.641171455383301"
"458000","2.647329807281494","2.647329807281494","2.647329807281494"
"459000","2.643033981323242","2.643033981323242","2.643033981323242"
"460000","2.6406121253967285","2.6406121253967285","2.6406121253967285"
"461000","2.6392242908477783","2.6392242908477783","2.6392242908477783"
"462000","2.6427526473999023","2.6427526473999023","2.6427526473999023"
"463000","2.640597343444824","2.640597343444824","2.640597343444824"
"464000","2.642296552658081","2.642296552658081","2.642296552658081"
"465000","2.644247531890869","2.644247531890869","2.644247531890869"
"466000","2.645115852355957","2.645115852355957","2.645115852355957"
"467000","2.641658306121826","2.641658306121826","2.641658306121826"
"468000","2.640812635421753","2.640812635421753","2.640812635421753"
"469000","2.637711763381958","2.637711763381958","2.637711763381958"
"470000","2.6378064155578613","2.6378064155578613","2.6378064155578613"
"471000","2.6389667987823486","2.6389667987823486","2.6389667987823486"
"472000","2.6384143829345703","2.6384143829345703","2.6384143829345703"
"473000","2.639707088470459","2.639707088470459","2.639707088470459"
"474000","2.643033027648926","2.643033027648926","2.643033027648926"
"475000","2.644850969314575","2.644850969314575","2.644850969314575"
"476000","2.638242721557617","2.638242721557617","2.638242721557617"
"477000","2.638124942779541","2.638124942779541","2.638124942779541"
"478000","2.642178535461426","2.642178535461426","2.642178535461426"
"479000","2.641268014907837","2.641268014907837","2.641268014907837"
"480000","2.6358091831207275","2.6358091831207275","2.6358091831207275"
"481000","2.636857748031616","2.636857748031616","2.636857748031616"
"482000","2.641166925430298","2.641166925430298","2.641166925430298"
"483000","2.636502981185913","2.636502981185913","2.636502981185913"
"484000","2.6394078731536865","2.6394078731536865","2.6394078731536865"
"485000","2.6394712924957275","2.6394712924957275","2.6394712924957275"
"486000","2.635579824447632","2.635579824447632","2.635579824447632"
"487000","2.6383395195007324","2.6383395195007324","2.6383395195007324"
"488000","2.6395206451416016","2.6395206451416016","2.6395206451416016"
"489000","2.6380550861358643","2.6380550861358643","2.6380550861358643"
"490000","2.63883900642395","2.63883900642395","2.63883900642395"
"491000","2.6379714012145996","2.6379714012145996","2.6379714012145996"
"492000","2.638324022293091","2.638324022293091","2.638324022293091"
"493000","2.6340701580047607","2.6340701580047607","2.6340701580047607"
"494000","2.63917875289917","2.63917875289917","2.63917875289917"
"495000","2.6386399269104004","2.6386399269104004","2.6386399269104004"
"496000","2.6362674236297607","2.6362674236297607","2.6362674236297607"
"497000","2.6387405395507812","2.6387405395507812","2.6387405395507812"
"498000","2.6379945278167725","2.6379945278167725","2.6379945278167725"
"499000","2.63698148727417","2.63698148727417","2.63698148727417"
"500000","2.636530637741089","2.636530637741089","2.636530637741089"
"501000","2.6374247074127197","2.6374247074127197","2.6374247074127197"
"502000","2.636101007461548","2.636101007461548","2.636101007461548"
"503000","2.6372835636138916","2.6372835636138916","2.6372835636138916"
"504000","2.6355926990509033","2.6355926990509033","2.6355926990509033"
"505000","2.6382923126220703","2.6382923126220703","2.6382923126220703"
"506000","2.635240077972412","2.635240077972412","2.635240077972412"
"507000","2.6345248222351074","2.6345248222351074","2.6345248222351074"
"508000","2.639267921447754","2.639267921447754","2.639267921447754"
"509000","2.6374266147613525","2.6374266147613525","2.6374266147613525"
"510000","2.632356643676758","2.632356643676758","2.632356643676758"
"511000","2.6363141536712646","2.6363141536712646","2.6363141536712646"
"512000","2.633437156677246","2.633437156677246","2.633437156677246"
"513000","2.635488748550415","2.635488748550415","2.635488748550415"
"514000","2.631577253341675","2.631577253341675","2.631577253341675"
"515000","2.6372039318084717","2.6372039318084717","2.6372039318084717"
"516000","2.6322851181030273","2.6322851181030273","2.6322851181030273"
"517000","2.6334054470062256","2.6334054470062256","2.6334054470062256"
"518000","2.634070873260498","2.634070873260498","2.634070873260498"
"519000","2.6309945583343506","2.6309945583343506","2.6309945583343506"
"520000","2.6308367252349854","2.6308367252349854","2.6308367252349854"
"521000","2.6335561275482178","2.6335561275482178","2.6335561275482178"
"522000","2.6331984996795654","2.6331984996795654","2.6331984996795654"
"523000","2.632370948791504","2.632370948791504","2.632370948791504"
"524000","2.6312921047210693","2.6312921047210693","2.6312921047210693"
"525000","2.630222797393799","2.630222797393799","2.630222797393799"
"526000","2.6315739154815674","2.6315739154815674","2.6315739154815674"
"527000","2.633098602294922","2.633098602294922","2.633098602294922"
"528000","2.6310112476348877","2.6310112476348877","2.6310112476348877"
"529000","2.6309814453125","2.6309814453125","2.6309814453125"
"530000","2.62933087348938","2.62933087348938","2.62933087348938"
"531000","2.6356873512268066","2.6356873512268066","2.6356873512268066"
"532000","2.630675792694092","2.630675792694092","2.630675792694092"
"533000","2.632258892059326","2.632258892059326","2.632258892059326"
"534000","2.6297664642333984","2.6297664642333984","2.6297664642333984"
"535000","2.631308078765869","2.631308078765869","2.631308078765869"
"536000","2.630300283432007","2.630300283432007","2.630300283432007"
"537000","2.629211902618408","2.629211902618408","2.629211902618408"
"538000","2.630521774291992","2.630521774291992","2.630521774291992"
"539000","2.6312034130096436","2.6312034130096436","2.6312034130096436"
"540000","2.628948926925659","2.628948926925659","2.628948926925659"
"541000","2.627856492996216","2.627856492996216","2.627856492996216"
"542000","2.6284842491149902","2.6284842491149902","2.6284842491149902"
"543000","2.630344867706299","2.630344867706299","2.630344867706299"
"544000","2.628603458404541","2.628603458404541","2.628603458404541"
"545000","2.6284637451171875","2.6284637451171875","2.6284637451171875"
"546000","2.6319355964660645","2.6319355964660645","2.6319355964660645"
"547000","2.633296251296997","2.633296251296997","2.633296251296997"
"548000","2.631715774536133","2.631715774536133","2.631715774536133"
"549000","2.626368284225464","2.626368284225464","2.626368284225464"
"550000","2.6314046382904053","2.6314046382904053","2.6314046382904053"
"551000","2.6279489994049072","2.6279489994049072","2.6279489994049072"
"552000","2.6300652027130127","2.6300652027130127","2.6300652027130127"
"553000","2.62998366355896","2.62998366355896","2.62998366355896"
"554000","2.6284146308898926","2.6284146308898926","2.6284146308898926"
"555000","2.6260018348693848","2.6260018348693848","2.6260018348693848"
"556000","2.624600410461426","2.624600410461426","2.624600410461426"
"557000","2.6283228397369385","2.6283228397369385","2.6283228397369385"
"558000","2.6274917125701904","2.6274917125701904","2.6274917125701904"
"559000","2.6270995140075684","2.6270995140075684","2.6270995140075684"
"560000","2.627285957336426","2.627285957336426","2.627285957336426"
"561000","2.6295502185821533","2.6295502185821533","2.6295502185821533"
"562000","2.629331350326538","2.629331350326538","2.629331350326538"
"563000","2.62974214553833","2.62974214553833","2.62974214553833"
"564000","2.6303417682647705","2.6303417682647705","2.6303417682647705"
"565000","2.6259026527404785","2.6259026527404785","2.6259026527404785"
"566000","2.6282761096954346","2.6282761096954346","2.6282761096954346"
"567000","2.627551794052124","2.627551794052124","2.627551794052124"
"568000","2.621641159057617","2.621641159057617","2.621641159057617"
"569000","2.624005079269409","2.624005079269409","2.624005079269409"
"570000","2.6247637271881104","2.6247637271881104","2.6247637271881104"
"571000","2.62434983253479","2.62434983253479","2.62434983253479"
"572000","2.625325918197632","2.625325918197632","2.625325918197632"
"573000","2.622001886367798","2.622001886367798","2.622001886367798"
"574000","2.6227200031280518","2.6227200031280518","2.6227200031280518"
"575000","2.6227996349334717","2.6227996349334717","2.6227996349334717"
"576000","2.622765302658081","2.622765302658081","2.622765302658081"
"577000","2.623741865158081","2.623741865158081","2.623741865158081"
"578000","2.6273202896118164","2.6273202896118164","2.6273202896118164"
"579000","2.6273996829986572","2.6273996829986572","2.6273996829986572"
"580000","2.6265177726745605","2.6265177726745605","2.6265177726745605"
"581000","2.6231789588928223","2.6231789588928223","2.6231789588928223"
"582000","2.624504327774048","2.624504327774048","2.624504327774048"
"583000","2.6229512691497803","2.6229512691497803","2.6229512691497803"
"584000","2.6254565715789795","2.6254565715789795","2.6254565715789795"
"585000","2.621666431427002","2.621666431427002","2.621666431427002"
"586000","2.6248061656951904","2.6248061656951904","2.6248061656951904"
"587000","2.6227834224700928","2.6227834224700928","2.6227834224700928"
"588000","2.619830846786499","2.619830846786499","2.619830846786499"
"589000","2.622358560562134","2.622358560562134","2.622358560562134"
"590000","2.6252481937408447","2.6252481937408447","2.6252481937408447"
"591000","2.623605728149414","2.623605728149414","2.623605728149414"
"592000","2.6232261657714844","2.6232261657714844","2.6232261657714844"
"593000","2.6233630180358887","2.6233630180358887","2.6233630180358887"
"594000","2.6240286827087402","2.6240286827087402","2.6240286827087402"
"595000","2.621199369430542","2.621199369430542","2.621199369430542"
"596000","2.6208691596984863","2.6208691596984863","2.6208691596984863"
"597000","2.6198883056640625","2.6198883056640625","2.6198883056640625"
"598000","2.6233959197998047","2.6233959197998047","2.6233959197998047"
"599000","2.6208980083465576","2.6208980083465576","2.6208980083465576"
"600000","2.62229585647583","2.62229585647583","2.62229585647583"
"601000","2.6222472190856934","2.6222472190856934","2.6222472190856934"
"602000","2.6222476959228516","2.6222476959228516","2.6222476959228516"
"603000","2.638917922973633","2.638917922973633","2.638917922973633"
"604000","2.6227688789367676","2.6227688789367676","2.6227688789367676"
"605000","2.622077226638794","2.622077226638794","2.622077226638794"
"606000","2.623473882675171","2.623473882675171","2.623473882675171"
"607000","2.6198503971099854","2.6198503971099854","2.6198503971099854"
"608000","2.6216228008270264","2.6216228008270264","2.6216228008270264"
"609000","2.6178150177001953","2.6178150177001953","2.6178150177001953"
"610000","2.6185786724090576","2.6185786724090576","2.6185786724090576"
"611000","2.6203501224517822","2.6203501224517822","2.6203501224517822"
"612000","2.620126485824585","2.620126485824585","2.620126485824585"
"613000","2.6183359622955322","2.6183359622955322","2.6183359622955322"
"614000","2.618410110473633","2.618410110473633","2.618410110473633"
"615000","2.620983839035034","2.620983839035034","2.620983839035034"
"616000","2.621659755706787","2.621659755706787","2.621659755706787"
"617000","2.61735200881958","2.61735200881958","2.61735200881958"
"618000","2.616363048553467","2.616363048553467","2.616363048553467"
"619000","2.6168673038482666","2.6168673038482666","2.6168673038482666"
"620000","2.6172516345977783","2.6172516345977783","2.6172516345977783"
"621000","2.6175200939178467","2.6175200939178467","2.6175200939178467"
"622000","2.620850086212158","2.620850086212158","2.620850086212158"
"623000","2.616736650466919","2.616736650466919","2.616736650466919"
"624000","2.618969440460205","2.618969440460205","2.618969440460205"
"625000","2.6184754371643066","2.6184754371643066","2.6184754371643066"
"626000","2.6168599128723145","2.6168599128723145","2.6168599128723145"
"627000","2.615104913711548","2.615104913711548","2.615104913711548"
"628000","2.6175332069396973","2.6175332069396973","2.6175332069396973"
"629000","2.6163699626922607","2.6163699626922607","2.6163699626922607"
"630000","2.614476442337036","2.614476442337036","2.614476442337036"
"631000","2.619842290878296","2.619842290878296","2.619842290878296"
"632000","2.654391050338745","2.654391050338745","2.654391050338745"
"633000","2.615412950515747","2.615412950515747","2.615412950515747"
"634000","2.615849494934082","2.615849494934082","2.615849494934082"
"635000","2.6167609691619873","2.6167609691619873","2.6167609691619873"
"636000","2.614567279815674","2.614567279815674","2.614567279815674"
"637000","2.6166396141052246","2.6166396141052246","2.6166396141052246"
"638000","2.613617420196533","2.613617420196533","2.613617420196533"
"639000","2.6169486045837402","2.6169486045837402","2.6169486045837402"
"640000","2.615220069885254","2.615220069885254","2.615220069885254"
"641000","2.6153674125671387","2.6153674125671387","2.6153674125671387"
"642000","2.614922046661377","2.614922046661377","2.614922046661377"
"643000","2.6134395599365234","2.6134395599365234","2.6134395599365234"
"644000","2.612300157546997","2.612300157546997","2.612300157546997"
"645000","2.616339683532715","2.616339683532715","2.616339683532715"
"646000","2.6131629943847656","2.6131629943847656","2.6131629943847656"
"647000","2.61386775970459","2.61386775970459","2.61386775970459"
"648000","2.6154754161834717","2.6154754161834717","2.6154754161834717"
"649000","2.615288257598877","2.615288257598877","2.615288257598877"
"650000","2.618401050567627","2.618401050567627","2.618401050567627"
"651000","2.6158270835876465","2.6158270835876465","2.6158270835876465"
"652000","2.61236834526062","2.61236834526062","2.61236834526062"
"653000","2.6151516437530518","2.6151516437530518","2.6151516437530518"
"654000","2.618143320083618","2.618143320083618","2.618143320083618"
"655000","2.6166980266571045","2.6166980266571045","2.6166980266571045"
"656000","2.614668369293213","2.614668369293213","2.614668369293213"
"657000","2.614234685897827","2.614234685897827","2.614234685897827"
"658000","2.6150333881378174","2.6150333881378174","2.6150333881378174"
"659000","2.612253427505493","2.612253427505493","2.612253427505493"
"660000","2.614248037338257","2.614248037338257","2.614248037338257"
"661000","2.612455368041992","2.612455368041992","2.612455368041992"
"662000","2.6119391918182373","2.6119391918182373","2.6119391918182373"
"663000","2.60959529876709","2.60959529876709","2.60959529876709"
"664000","2.611156940460205","2.611156940460205","2.611156940460205"
"665000","2.613131284713745","2.613131284713745","2.613131284713745"
"666000","2.6130659580230713","2.6130659580230713","2.6130659580230713"
"667000","2.610893964767456","2.610893964767456","2.610893964767456"
"668000","2.6119747161865234","2.6119747161865234","2.6119747161865234"
"669000","2.6120383739471436","2.6120383739471436","2.6120383739471436"
"670000","2.613762617111206","2.613762617111206","2.613762617111206"
"671000","2.610381841659546","2.610381841659546","2.610381841659546"
"672000","2.6103901863098145","2.6103901863098145","2.6103901863098145"
"673000","2.611804723739624","2.611804723739624","2.611804723739624"
"674000","2.610736846923828","2.610736846923828","2.610736846923828"
"675000","2.609457492828369","2.609457492828369","2.609457492828369"
"676000","2.6123971939086914","2.6123971939086914","2.6123971939086914"
"677000","2.6116364002227783","2.6116364002227783","2.6116364002227783"
"678000","2.6118009090423584","2.6118009090423584","2.6118009090423584"
"679000","2.6136088371276855","2.6136088371276855","2.6136088371276855"
"680000","2.6141252517700195","2.6141252517700195","2.6141252517700195"
"681000","2.6111316680908203","2.6111316680908203","2.6111316680908203"
"682000","2.611586093902588","2.611586093902588","2.611586093902588"
"683000","2.612139940261841","2.612139940261841","2.612139940261841"
"684000","2.609774112701416","2.609774112701416","2.609774112701416"
"685000","2.612212896347046","2.612212896347046","2.612212896347046"
"686000","2.609950542449951","2.609950542449951","2.609950542449951"
"687000","2.6132755279541016","2.6132755279541016","2.6132755279541016"
"688000","2.6106953620910645","2.6106953620910645","2.6106953620910645"
"689000","2.609639883041382","2.609639883041382","2.609639883041382"
"690000","2.6101977825164795","2.6101977825164795","2.6101977825164795"
"691000","2.608868360519409","2.608868360519409","2.608868360519409"
"692000","2.609673023223877","2.609673023223877","2.609673023223877"
"693000","2.6098430156707764","2.6098430156707764","2.6098430156707764"
"694000","2.609718084335327","2.609718084335327","2.609718084335327"
"695000","2.619325637817383","2.619325637817383","2.619325637817383"
"696000","2.608614206314087","2.608614206314087","2.608614206314087"
"697000","2.612344264984131","2.612344264984131","2.612344264984131"
"698000","2.609908103942871","2.609908103942871","2.609908103942871"
"699000","2.6096508502960205","2.6096508502960205","2.6096508502960205"
"700000","2.611267328262329","2.611267328262329","2.611267328262329"
"701000","2.6118829250335693","2.6118829250335693","2.6118829250335693"
"702000","2.611069679260254","2.611069679260254","2.611069679260254"
"703000","2.6196236610412598","2.6196236610412598","2.6196236610412598"
"704000","2.6128334999084473","2.6128334999084473","2.6128334999084473"
"705000","2.6097118854522705","2.6097118854522705","2.6097118854522705"
"706000","2.61198353767395","2.61198353767395","2.61198353767395"
"707000","2.607307195663452","2.607307195663452","2.607307195663452"
"708000","2.610619068145752","2.610619068145752","2.610619068145752"
"709000","2.6079928874969482","2.6079928874969482","2.6079928874969482"
"710000","2.608229160308838","2.608229160308838","2.608229160308838"
"711000","2.6123993396759033","2.6123993396759033","2.6123993396759033"
"712000","2.6101953983306885","2.6101953983306885","2.6101953983306885"
"713000","2.6104116439819336","2.6104116439819336","2.6104116439819336"
"714000","2.6101341247558594","2.6101341247558594","2.6101341247558594"
"715000","2.6122078895568848","2.6122078895568848","2.6122078895568848"
"716000","2.6098275184631348","2.6098275184631348","2.6098275184631348"
"717000","2.613182544708252","2.613182544708252","2.613182544708252"
"718000","2.6108620166778564","2.6108620166778564","2.6108620166778564"
"719000","2.60982346534729","2.60982346534729","2.60982346534729"
"720000","2.610344171524048","2.610344171524048","2.610344171524048"
"721000","2.608687400817871","2.608687400817871","2.608687400817871"
"722000","2.6093900203704834","2.6093900203704834","2.6093900203704834"
"723000","2.6106271743774414","2.6106271743774414","2.6106271743774414"
"724000","2.6114110946655273","2.6114110946655273","2.6114110946655273"
"725000","2.6105339527130127","2.6105339527130127","2.6105339527130127"
"726000","2.609304666519165","2.609304666519165","2.609304666519165"
"727000","2.6077377796173096","2.6077377796173096","2.6077377796173096"
"728000","2.6094794273376465","2.6094794273376465","2.6094794273376465"
"729000","2.6085259914398193","2.6085259914398193","2.6085259914398193"
"730000","2.6103761196136475","2.6103761196136475","2.6103761196136475"
"731000","2.6394972801208496","2.6394972801208496","2.6394972801208496"
"732000","2.613449811935425","2.613449811935425","2.613449811935425"
"733000","2.610564947128296","2.610564947128296","2.610564947128296"
"734000","2.6118106842041016","2.6118106842041016","2.6118106842041016"
"735000","2.6085922718048096","2.6085922718048096","2.6085922718048096"
"736000","2.6122851371765137","2.6122851371765137","2.6122851371765137"
"737000","2.608630418777466","2.608630418777466","2.608630418777466"
"738000","2.6137747764587402","2.6137747764587402","2.6137747764587402"
