"Step","OLMo-7B-Twin-2T-run-024 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-013 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-013 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-013 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-012 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-012 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-012 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-011 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-011 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-011 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-010 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-010 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-010 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-009 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-009 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-009 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-008 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-008 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-008 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-007 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-007 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-007 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-006 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-006 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-006 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-005 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-005 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-005 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-003 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-003 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-003 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-002 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-002 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-002 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-001 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-001 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-001 - eval/ptb-validation/CrossEntropyLoss__MAX"
"88000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.69059419631958","2.69059419631958","2.69059419631958","","","","","","","","",""
"89000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7442727088928223","2.7442727088928223","2.7442727088928223","","","","","","","","",""
"90000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.702960968017578","2.702960968017578","2.702960968017578","","","","","","","","","","","",""
"91000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6871578693389893","2.6871578693389893","2.6871578693389893","","","","","","","","","","","",""
"92000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6864213943481445","2.6864213943481445","2.6864213943481445","","","","","","","","","","","",""
"93000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.683182954788208","2.683182954788208","2.683182954788208","","","","","","","","","","","",""
"94000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.68757700920105","2.68757700920105","2.68757700920105","","","","","","","","","","","",""
"95000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6888344287872314","2.6888344287872314","2.6888344287872314","","","","","","","","","","","",""
"96000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6916322708129883","2.6916322708129883","2.6916322708129883","","","","","","","","","","","",""
"97000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.688795566558838","2.688795566558838","2.688795566558838","","","","","","","","","","","",""
"98000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6859350204467773","2.6859350204467773","2.6859350204467773","","","","","","","","","","","",""
"99000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.689115047454834","2.689115047454834","2.689115047454834","","","","","","","","","","","",""
"100000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.677342414855957","2.677342414855957","2.677342414855957","","","","","","","","","","","",""
"101000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6787736415863037","2.6787736415863037","2.6787736415863037","","","","","","","","","","","",""
"102000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6760215759277344","2.6760215759277344","2.6760215759277344","","","","","","","","","","","",""
"103000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6842434406280518","2.6842434406280518","2.6842434406280518","","","","","","","","","","","",""
"104000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6624934673309326","2.6624934673309326","2.6624934673309326","","","","","","","","","","","",""
"105000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6678318977355957","2.6678318977355957","2.6678318977355957","","","","","","","","","","","",""
"106000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6561193466186523","2.6561193466186523","2.6561193466186523","","","","","","","","","","","",""
"107000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6782147884368896","2.6782147884368896","2.6782147884368896","","","","","","","","","","","",""
"108000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.661402702331543","2.661402702331543","2.661402702331543","","","","","","","","","","","",""
"109000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6559197902679443","2.6559197902679443","2.6559197902679443","","","","","","","","","","","",""
"110000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6671977043151855","2.6671977043151855","2.6671977043151855","","","","","","","","","","","",""
"111000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6613681316375732","2.6613681316375732","2.6613681316375732","","","","","","","","","","","",""
"112000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.663086414337158","2.663086414337158","2.663086414337158","","","","","","","","","","","",""
"113000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6586978435516357","2.6586978435516357","2.6586978435516357","","","","","","","","","","","",""
"114000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6566123962402344","2.6566123962402344","2.6566123962402344","","","","","","","","","","","",""
"115000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.655576467514038","2.655576467514038","2.655576467514038","","","","","","","","","","","",""
"116000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.652515411376953","2.652515411376953","2.652515411376953","","","","","","","","","","","",""
"117000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.64882755279541","2.64882755279541","2.64882755279541","","","","","","","","","","","",""
"118000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6524059772491455","2.6524059772491455","2.6524059772491455","","","","","","","","","","","","","","",""
"119000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.645543098449707","2.645543098449707","2.645543098449707","","","","","","","","","","","","","","",""
"120000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.637131690979004","2.637131690979004","2.637131690979004","","","","","","","","","","","","","","",""
"121000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8145551681518555","2.8145551681518555","2.8145551681518555","","","","","","","","","","","","","","",""
"122000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6455864906311035","2.6455864906311035","2.6455864906311035","","","","","","","","","","","","","","",""
"123000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6355717182159424","2.6355717182159424","2.6355717182159424","","","","","","","","","","","","","","",""
"124000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6499106884002686","2.6499106884002686","2.6499106884002686","","","","","","","","","","","","","","",""
"125000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6501963138580322","2.6501963138580322","2.6501963138580322","","","","","","","","","","","","","","",""
"126000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6422219276428223","2.6422219276428223","2.6422219276428223","","","","","","","","","","","","","","","","","",""
"127000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.642025947570801","2.642025947570801","2.642025947570801","","","","","","","","","","","","","","","","","",""
"128000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6441781520843506","2.6441781520843506","2.6441781520843506","","","","","","","","","","","","","","","","","",""
"129000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6551661491394043","2.6551661491394043","2.6551661491394043","","","","","","","","","","","","","","","","","",""
"130000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6335442066192627","2.6335442066192627","2.6335442066192627","","","","","","","","","","","","","","","","","",""
"131000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6304333209991455","2.6304333209991455","2.6304333209991455","","","","","","","","","","","","","","","","","",""
"132000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6324939727783203","2.6324939727783203","2.6324939727783203","","","","","","","","","","","","","","","","","",""
"133000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6356773376464844","2.6356773376464844","2.6356773376464844","","","","","","","","","","","","","","","","","",""
"134000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6434576511383057","2.6434576511383057","2.6434576511383057","","","","","","","","","","","","","","","","","",""
"135000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.639453172683716","2.639453172683716","2.639453172683716","","","","","","","","","","","","","","","","","",""
"136000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.640718698501587","2.640718698501587","2.640718698501587","","","","","","","","","","","","","","","","","",""
"137000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.626460552215576","2.626460552215576","2.626460552215576","","","","","","","","","","","","","","","","","",""
"138000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6347124576568604","2.6347124576568604","2.6347124576568604","","","","","","","","","","","","","","","","","",""
"139000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.623749017715454","2.623749017715454","2.623749017715454","","","","","","","","","","","","","","","","","",""
"140000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.633985996246338","2.633985996246338","2.633985996246338","","","","","","","","","","","","","","","","","",""
"141000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.642744541168213","2.642744541168213","2.642744541168213","","","","","","","","","","","","","","","","","",""
"142000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6295382976531982","2.6295382976531982","2.6295382976531982","","","","","","","","","","","","","","","","","",""
"143000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6366989612579346","2.6366989612579346","2.6366989612579346","","","","","","","","","","","","","","","","","",""
"144000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.622084140777588","2.622084140777588","2.622084140777588","","","","","","","","","","","","","","","","","",""
"145000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6267831325531006","2.6267831325531006","2.6267831325531006","","","","","","","","","","","","","","","","","",""
"146000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.609238862991333","2.609238862991333","2.609238862991333","","","","","","","","","","","","","","","","","",""
"147000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.614664316177368","2.614664316177368","2.614664316177368","","","","","","","","","","","","","","","","","",""
"148000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.611717462539673","2.611717462539673","2.611717462539673","","","","","","","","","","","","","","","","","",""
"149000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.621953248977661","2.621953248977661","2.621953248977661","","","","","","","","","","","","","","","","","",""
"150000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.099085807800293","3.099085807800293","3.099085807800293","","","","","","","","","","","","","","","","","",""
"151000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6307692527770996","2.6307692527770996","2.6307692527770996","","","","","","","","","","","","","","","","","",""
"152000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.626002550125122","2.626002550125122","2.626002550125122","","","","","","","","","","","","","","","","","",""
"153000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6250486373901367","2.6250486373901367","2.6250486373901367","","","","","","","","","","","","","","","","","",""
"154000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6159520149230957","2.6159520149230957","2.6159520149230957","","","","","","","","","","","","","","","","","",""
"155000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6126186847686768","2.6126186847686768","2.6126186847686768","","","","","","","","","","","","","","","","","",""
"156000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.613729238510132","2.613729238510132","2.613729238510132","","","","","","","","","","","","","","","","","",""
"157000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.609665632247925","2.609665632247925","2.609665632247925","","","","","","","","","","","","","","","","","",""
"158000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6060144901275635","2.6060144901275635","2.6060144901275635","2.6060144901275635","2.6060144901275635","2.6060144901275635","","","","","","","","","","","","","","","","","","","","",""
"159000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6117215156555176","2.6117215156555176","2.6117215156555176","2.6117215156555176","2.6117215156555176","2.6117215156555176","","","","","","","","","","","","","","","","","","","","",""
"160000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6144614219665527","2.6144614219665527","2.6144614219665527","2.6144614219665527","2.6144614219665527","2.6144614219665527","","","","","","","","","","","","","","","","","","","","",""
"161000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6084940433502197","2.6084940433502197","2.6084940433502197","2.6084940433502197","2.6084940433502197","2.6084940433502197","","","","","","","","","","","","","","","","","","","","",""
"162000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6031978130340576","2.6031978130340576","2.6031978130340576","2.6031978130340576","2.6031978130340576","2.6031978130340576","","","","","","","","","","","","","","","","","","","","",""
"163000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6025736331939697","2.6025736331939697","2.6025736331939697","2.6025736331939697","2.6025736331939697","2.6025736331939697","","","","","","","","","","","","","","","","","","","","",""
"164000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6018223762512207","2.6018223762512207","2.6018223762512207","2.6018223762512207","2.6018223762512207","2.6018223762512207","","","","","","","","","","","","","","","","","","","","",""
"165000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.610635995864868","2.610635995864868","2.610635995864868","2.610635995864868","2.610635995864868","2.610635995864868","","","","","","","","","","","","","","","","","","","","",""
"166000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6077826023101807","2.6077826023101807","2.6077826023101807","2.6077826023101807","2.6077826023101807","2.6077826023101807","","","","","","","","","","","","","","","","","","","","",""
"167000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6137030124664307","2.6137030124664307","2.6137030124664307","2.6137030124664307","2.6137030124664307","2.6137030124664307","","","","","","","","","","","","","","","","","","","","",""
"168000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.607070207595825","2.607070207595825","2.607070207595825","2.607070207595825","2.607070207595825","2.607070207595825","","","","","","","","","","","","","","","","","","","","",""
"169000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.601372241973877","2.601372241973877","2.601372241973877","","","","","","","","","","","","","","","","","","","","","","","",""
"170000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.600801467895508","2.600801467895508","2.600801467895508","","","","","","","","","","","","","","","","","","","","","","","",""
"171000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5919651985168457","2.5919651985168457","2.5919651985168457","","","","","","","","","","","","","","","","","","","","","","","",""
"172000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6383168697357178","2.6383168697357178","2.6383168697357178","","","","","","","","","","","","","","","","","","","","","","","",""
"173000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.612398147583008","2.612398147583008","2.612398147583008","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"174000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.605759859085083","2.605759859085083","2.605759859085083","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"175000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5898735523223877","2.5898735523223877","2.5898735523223877","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"176000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.593831777572632","2.593831777572632","2.593831777572632","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"177000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6157684326171875","2.6157684326171875","2.6157684326171875","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"178000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5870373249053955","2.5870373249053955","2.5870373249053955","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"179000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5908701419830322","2.5908701419830322","2.5908701419830322","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"180000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5935895442962646","2.5935895442962646","2.5935895442962646","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"181000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5971362590789795","2.5971362590789795","2.5971362590789795","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"182000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.589994192123413","2.589994192123413","2.589994192123413","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"183000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5816032886505127","2.5816032886505127","2.5816032886505127","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"184000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.592794179916382","2.592794179916382","2.592794179916382","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"185000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.58705997467041","2.58705997467041","2.58705997467041","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"186000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.594447135925293","2.594447135925293","2.594447135925293","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"187000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5926337242126465","2.5926337242126465","2.5926337242126465","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"188000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5890650749206543","2.5890650749206543","2.5890650749206543","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"189000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5877373218536377","2.5877373218536377","2.5877373218536377","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"190000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.588006019592285","2.588006019592285","2.588006019592285","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"191000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5872154235839844","2.5872154235839844","2.5872154235839844","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"192000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.589287042617798","2.589287042617798","2.589287042617798","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5776963233947754","2.5776963233947754","2.5776963233947754","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"194000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.591918706893921","2.591918706893921","2.591918706893921","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"195000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5738344192504883","2.5738344192504883","2.5738344192504883","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"196000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.57200026512146","2.57200026512146","2.57200026512146","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"197000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5779058933258057","2.5779058933258057","2.5779058933258057","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.598820686340332","2.598820686340332","2.598820686340332","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"199000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.593684196472168","2.593684196472168","2.593684196472168","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"200000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5863759517669678","2.5863759517669678","2.5863759517669678","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5954742431640625","2.5954742431640625","2.5954742431640625","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6041014194488525","2.6041014194488525","2.6041014194488525","","","","","","","","","","","","","","","","","","","","","","","","","","",""
