"Step","OLMo-7B-Twin-2T-run-024 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-013 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-013 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-013 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-012 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-012 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-012 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-011 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-011 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-011 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-010 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-010 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-010 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-009 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-009 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-009 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-008 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-008 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-008 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-007 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-007 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-007 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-006 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-006 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-006 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-005 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-005 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-005 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-003 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-003 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-003 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-002 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-002 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-002 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-001 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-001 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-001 - eval/mc4_en-validation/CrossEntropyLoss__MAX"
"85000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.344672441482544","2.344672441482544","2.344672441482544","","","","","","","","",""
"86000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.34194278717041","2.34194278717041","2.34194278717041","","","","","","","","",""
"87000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3371493816375732","2.3371493816375732","2.3371493816375732","","","","","","","","",""
"88000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.336556911468506","2.336556911468506","2.336556911468506","","","","","","","","",""
"89000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3613059520721436","2.3613059520721436","2.3613059520721436","","","","","","","","",""
"90000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.343331813812256","2.343331813812256","2.343331813812256","","","","","","","","","","","",""
"91000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.336383104324341","2.336383104324341","2.336383104324341","","","","","","","","","","","",""
"92000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3333282470703125","2.3333282470703125","2.3333282470703125","","","","","","","","","","","",""
"93000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3318045139312744","2.3318045139312744","2.3318045139312744","","","","","","","","","","","",""
"94000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3330869674682617","2.3330869674682617","2.3330869674682617","","","","","","","","","","","",""
"95000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3308632373809814","2.3308632373809814","2.3308632373809814","","","","","","","","","","","",""
"96000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3319053649902344","2.3319053649902344","2.3319053649902344","","","","","","","","","","","",""
"97000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.328861951828003","2.328861951828003","2.328861951828003","","","","","","","","","","","",""
"98000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.324249744415283","2.324249744415283","2.324249744415283","","","","","","","","","","","",""
"99000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3259501457214355","2.3259501457214355","2.3259501457214355","","","","","","","","","","","",""
"100000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.323137044906616","2.323137044906616","2.323137044906616","","","","","","","","","","","",""
"101000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3233354091644287","2.3233354091644287","2.3233354091644287","","","","","","","","","","","",""
"102000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.319974184036255","2.319974184036255","2.319974184036255","","","","","","","","","","","",""
"103000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3205819129943848","2.3205819129943848","2.3205819129943848","","","","","","","","","","","",""
"104000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.317396640777588","2.317396640777588","2.317396640777588","","","","","","","","","","","",""
"105000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.320262908935547","2.320262908935547","2.320262908935547","","","","","","","","","","","",""
"106000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3152432441711426","2.3152432441711426","2.3152432441711426","","","","","","","","","","","",""
"107000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.319089412689209","2.319089412689209","2.319089412689209","","","","","","","","","","","",""
"108000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3130252361297607","2.3130252361297607","2.3130252361297607","","","","","","","","","","","",""
"109000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3148856163024902","2.3148856163024902","2.3148856163024902","","","","","","","","","","","",""
"110000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3126444816589355","2.3126444816589355","2.3126444816589355","","","","","","","","","","","",""
"111000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3132810592651367","2.3132810592651367","2.3132810592651367","","","","","","","","","","","",""
"112000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.312882900238037","2.312882900238037","2.312882900238037","","","","","","","","","","","",""
"113000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.312283515930176","2.312283515930176","2.312283515930176","","","","","","","","","","","",""
"114000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.309110403060913","2.309110403060913","2.309110403060913","","","","","","","","","","","",""
"115000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3090970516204834","2.3090970516204834","2.3090970516204834","","","","","","","","","","","",""
"116000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3094706535339355","2.3094706535339355","2.3094706535339355","","","","","","","","","","","",""
"117000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3053407669067383","2.3053407669067383","2.3053407669067383","","","","","","","","","","","",""
"118000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3060481548309326","2.3060481548309326","2.3060481548309326","","","","","","","","","","","","","","",""
"119000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.305835485458374","2.305835485458374","2.305835485458374","","","","","","","","","","","","","","",""
"120000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.303250551223755","2.303250551223755","2.303250551223755","","","","","","","","","","","","","","",""
"121000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7892038822174072","2.7892038822174072","2.7892038822174072","","","","","","","","","","","","","","",""
"122000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.30411958694458","2.30411958694458","2.30411958694458","","","","","","","","","","","","","","",""
"123000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.303705930709839","2.303705930709839","2.303705930709839","","","","","","","","","","","","","","",""
"124000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3083062171936035","2.3083062171936035","2.3083062171936035","","","","","","","","","","","","","","",""
"125000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3025567531585693","2.3025567531585693","2.3025567531585693","","","","","","","","","","","","","","",""
"126000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2994225025177","2.2994225025177","2.2994225025177","","","","","","","","","","","","","","","","","",""
"127000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3035314083099365","2.3035314083099365","2.3035314083099365","","","","","","","","","","","","","","","","","",""
"128000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3014323711395264","2.3014323711395264","2.3014323711395264","","","","","","","","","","","","","","","","","",""
"129000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2992665767669678","2.2992665767669678","2.2992665767669678","","","","","","","","","","","","","","","","","",""
"130000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.297769069671631","2.297769069671631","2.297769069671631","","","","","","","","","","","","","","","","","",""
"131000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2986438274383545","2.2986438274383545","2.2986438274383545","","","","","","","","","","","","","","","","","",""
"132000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2959630489349365","2.2959630489349365","2.2959630489349365","","","","","","","","","","","","","","","","","",""
"133000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.298766613006592","2.298766613006592","2.298766613006592","","","","","","","","","","","","","","","","","",""
"134000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.297003984451294","2.297003984451294","2.297003984451294","","","","","","","","","","","","","","","","","",""
"135000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2948341369628906","2.2948341369628906","2.2948341369628906","","","","","","","","","","","","","","","","","",""
"136000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2955474853515625","2.2955474853515625","2.2955474853515625","","","","","","","","","","","","","","","","","",""
"137000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2924742698669434","2.2924742698669434","2.2924742698669434","","","","","","","","","","","","","","","","","",""
"138000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.294693946838379","2.294693946838379","2.294693946838379","","","","","","","","","","","","","","","","","",""
"139000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2918179035186768","2.2918179035186768","2.2918179035186768","","","","","","","","","","","","","","","","","",""
"140000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.290466547012329","2.290466547012329","2.290466547012329","","","","","","","","","","","","","","","","","",""
"141000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2897562980651855","2.2897562980651855","2.2897562980651855","","","","","","","","","","","","","","","","","",""
"142000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2896456718444824","2.2896456718444824","2.2896456718444824","","","","","","","","","","","","","","","","","",""
"143000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.290539026260376","2.290539026260376","2.290539026260376","","","","","","","","","","","","","","","","","",""
"144000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2861788272857666","2.2861788272857666","2.2861788272857666","","","","","","","","","","","","","","","","","",""
"145000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.288872003555298","2.288872003555298","2.288872003555298","","","","","","","","","","","","","","","","","",""
"146000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2851288318634033","2.2851288318634033","2.2851288318634033","","","","","","","","","","","","","","","","","",""
"147000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.284134864807129","2.284134864807129","2.284134864807129","","","","","","","","","","","","","","","","","",""
"148000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2857136726379395","2.2857136726379395","2.2857136726379395","","","","","","","","","","","","","","","","","",""
"149000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.285496473312378","2.285496473312378","2.285496473312378","","","","","","","","","","","","","","","","","",""
"150000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.875154495239258","2.875154495239258","2.875154495239258","","","","","","","","","","","","","","","","","",""
"151000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.281665086746216","2.281665086746216","2.281665086746216","","","","","","","","","","","","","","","","","",""
"152000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.28247332572937","2.28247332572937","2.28247332572937","","","","","","","","","","","","","","","","","",""
"153000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.280604839324951","2.280604839324951","2.280604839324951","","","","","","","","","","","","","","","","","",""
"154000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.279517889022827","2.279517889022827","2.279517889022827","","","","","","","","","","","","","","","","","",""
"155000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2806854248046875","2.2806854248046875","2.2806854248046875","","","","","","","","","","","","","","","","","",""
"156000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.282554864883423","2.282554864883423","2.282554864883423","","","","","","","","","","","","","","","","","",""
"157000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2784736156463623","2.2784736156463623","2.2784736156463623","","","","","","","","","","","","","","","","","",""
"158000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2785255908966064","2.2785255908966064","2.2785255908966064","2.2785255908966064","2.2785255908966064","2.2785255908966064","","","","","","","","","","","","","","","","","","","","",""
"159000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.277754545211792","2.277754545211792","2.277754545211792","2.277754545211792","2.277754545211792","2.277754545211792","","","","","","","","","","","","","","","","","","","","",""
"160000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2805120944976807","2.2805120944976807","2.2805120944976807","2.2805120944976807","2.2805120944976807","2.2805120944976807","","","","","","","","","","","","","","","","","","","","",""
"161000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2777440547943115","2.2777440547943115","2.2777440547943115","2.2777440547943115","2.2777440547943115","2.2777440547943115","","","","","","","","","","","","","","","","","","","","",""
"162000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2756059169769287","2.2756059169769287","2.2756059169769287","2.2756059169769287","2.2756059169769287","2.2756059169769287","","","","","","","","","","","","","","","","","","","","",""
"163000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.275805950164795","2.275805950164795","2.275805950164795","2.275805950164795","2.275805950164795","2.275805950164795","","","","","","","","","","","","","","","","","","","","",""
"164000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2750813961029053","2.2750813961029053","2.2750813961029053","2.2750813961029053","2.2750813961029053","2.2750813961029053","","","","","","","","","","","","","","","","","","","","",""
"165000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2737348079681396","2.2737348079681396","2.2737348079681396","2.2737348079681396","2.2737348079681396","2.2737348079681396","","","","","","","","","","","","","","","","","","","","",""
"166000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.275235891342163","2.275235891342163","2.275235891342163","2.275235891342163","2.275235891342163","2.275235891342163","","","","","","","","","","","","","","","","","","","","",""
"167000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2758195400238037","2.2758195400238037","2.2758195400238037","2.2758195400238037","2.2758195400238037","2.2758195400238037","","","","","","","","","","","","","","","","","","","","",""
"168000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2731263637542725","2.2731263637542725","2.2731263637542725","2.2731263637542725","2.2731263637542725","2.2731263637542725","","","","","","","","","","","","","","","","","","","","",""
"169000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2733116149902344","2.2733116149902344","2.2733116149902344","","","","","","","","","","","","","","","","","","","","","","","",""
"170000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2707698345184326","2.2707698345184326","2.2707698345184326","","","","","","","","","","","","","","","","","","","","","","","",""
"171000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2698166370391846","2.2698166370391846","2.2698166370391846","","","","","","","","","","","","","","","","","","","","","","","",""
"172000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2962183952331543","2.2962183952331543","2.2962183952331543","","","","","","","","","","","","","","","","","","","","","","","",""
"173000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2743406295776367","2.2743406295776367","2.2743406295776367","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"174000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.269336700439453","2.269336700439453","2.269336700439453","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"175000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2689714431762695","2.2689714431762695","2.2689714431762695","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"176000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.271460771560669","2.271460771560669","2.271460771560669","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"177000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.270820140838623","2.270820140838623","2.270820140838623","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"178000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26955509185791","2.26955509185791","2.26955509185791","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"179000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.267314910888672","2.267314910888672","2.267314910888672","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"180000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2681119441986084","2.2681119441986084","2.2681119441986084","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"181000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2674217224121094","2.2674217224121094","2.2674217224121094","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"182000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2658824920654297","2.2658824920654297","2.2658824920654297","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"183000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2672007083892822","2.2672007083892822","2.2672007083892822","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"184000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2644073963165283","2.2644073963165283","2.2644073963165283","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"185000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.264899492263794","2.264899492263794","2.264899492263794","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"186000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2648606300354004","2.2648606300354004","2.2648606300354004","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"187000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.264434337615967","2.264434337615967","2.264434337615967","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"188000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2634360790252686","2.2634360790252686","2.2634360790252686","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"189000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2641942501068115","2.2641942501068115","2.2641942501068115","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"190000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2662155628204346","2.2662155628204346","2.2662155628204346","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"191000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2613730430603027","2.2613730430603027","2.2613730430603027","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"192000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2629828453063965","2.2629828453063965","2.2629828453063965","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2601099014282227","2.2601099014282227","2.2601099014282227","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"194000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2611539363861084","2.2611539363861084","2.2611539363861084","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"195000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.260101079940796","2.260101079940796","2.260101079940796","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"196000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2599101066589355","2.2599101066589355","2.2599101066589355","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"197000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2622039318084717","2.2622039318084717","2.2622039318084717","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2655160427093506","2.2655160427093506","2.2655160427093506","","","","","","","","","","","","","","","","","","","","","","","","","","",""
