"Step","OLMo-7B-Twin-2T-run-024 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-024 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-024 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-022 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-022 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-022 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-021 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-021 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-021 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-020 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-020 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-020 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-019 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-019 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-019 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-018 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-018 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-018 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-017 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-017 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-017 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-016 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-016 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-016 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-015 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-015 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-015 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-014 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-014 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-014 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-013 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-013 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-013 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-012 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-012 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-012 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-011 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-011 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-011 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-010 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-010 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-010 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-009 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-009 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-009 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-008 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-008 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-008 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-007 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-007 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-007 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-006 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-006 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-006 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-005 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-005 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-005 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-003 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-003 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-003 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-002 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-002 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-002 - eval/downstream/arc_easy_acc__MAX","OLMo-7B-Twin-2T-run-001 - eval/downstream/arc_easy_acc","OLMo-7B-Twin-2T-run-001 - eval/downstream/arc_easy_acc__MIN","OLMo-7B-Twin-2T-run-001 - eval/downstream/arc_easy_acc__MAX"
"94000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6666666865348816","0.6666666865348816","0.6666666865348816","","","","","","","","","","","",""
"95000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6929824352264404","0.6929824352264404","0.6929824352264404","","","","","","","","","","","",""
"96000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6842105388641357","0.6842105388641357","0.6842105388641357","","","","","","","","","","","",""
"97000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6877192854881287","0.6877192854881287","0.6877192854881287","","","","","","","","","","","",""
"98000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6719298362731934","0.6719298362731934","0.6719298362731934","","","","","","","","","","","",""
"99000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.678947389125824","0.678947389125824","0.678947389125824","","","","","","","","","","","",""
"100000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6894736886024475","0.6894736886024475","0.6894736886024475","","","","","","","","","","","",""
"101000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6824561357498169","0.6824561357498169","0.6824561357498169","","","","","","","","","","","",""
"102000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6771929860115051","0.6771929860115051","0.6771929860115051","","","","","","","","","","","",""
"103000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.678947389125824","0.678947389125824","0.678947389125824","","","","","","","","","","","",""
"104000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6771929860115051","0.6771929860115051","0.6771929860115051","","","","","","","","","","","",""
"105000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6912280917167664","0.6912280917167664","0.6912280917167664","","","","","","","","","","","",""
"106000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.680701732635498","0.680701732635498","0.680701732635498","","","","","","","","","","","",""
"107000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.680701732635498","0.680701732635498","0.680701732635498","","","","","","","","","","","",""
"108000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6701754331588745","0.6701754331588745","0.6701754331588745","","","","","","","","","","","",""
"109000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6842105388641357","0.6842105388641357","0.6842105388641357","","","","","","","","","","","",""
"110000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6947368383407593","0.6947368383407593","0.6947368383407593","","","","","","","","","","","",""
"111000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6982455849647522","0.6982455849647522","0.6982455849647522","","","","","","","","","","","",""
"112000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6736842393875122","0.6736842393875122","0.6736842393875122","","","","","","","","","","","",""
"113000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7035087943077087","0.7035087943077087","0.7035087943077087","","","","","","","","","","","",""
"114000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6982455849647522","0.6982455849647522","0.6982455849647522","","","","","","","","","","","",""
"115000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6964912414550781","0.6964912414550781","0.6964912414550781","","","","","","","","","","","",""
"116000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.678947389125824","0.678947389125824","0.678947389125824","","","","","","","","","","","",""
"117000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7017543911933899","0.7017543911933899","0.7017543911933899","","","","","","","","","","","",""
"118000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6964912414550781","0.6964912414550781","0.6964912414550781","","","","","","","","","","","","","","",""
"119000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6859649419784546","0.6859649419784546","0.6859649419784546","","","","","","","","","","","","","","",""
"120000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7035087943077087","0.7035087943077087","0.7035087943077087","","","","","","","","","","","","","","",""
"121000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6035087704658508","0.6035087704658508","0.6035087704658508","","","","","","","","","","","","","","",""
"122000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7087719440460205","0.7087719440460205","0.7087719440460205","","","","","","","","","","","","","","",""
"123000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6912280917167664","0.6912280917167664","0.6912280917167664","","","","","","","","","","","","","","",""
"124000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6631578803062439","0.6631578803062439","0.6631578803062439","","","","","","","","","","","","","","",""
"125000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7105262875556946","0.7105262875556946","0.7105262875556946","","","","","","","","","","","","","","",""
"126000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6894736886024475","0.6894736886024475","0.6894736886024475","","","","","","","","","","","","","","","","","",""
"127000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6859649419784546","0.6859649419784546","0.6859649419784546","","","","","","","","","","","","","","","","","",""
"128000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7087719440460205","0.7087719440460205","0.7087719440460205","","","","","","","","","","","","","","","","","",""
"129000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7175438404083252","0.7175438404083252","0.7175438404083252","","","","","","","","","","","","","","","","","",""
"130000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6947368383407593","0.6947368383407593","0.6947368383407593","","","","","","","","","","","","","","","","","",""
"131000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6859649419784546","0.6859649419784546","0.6859649419784546","","","","","","","","","","","","","","","","","",""
"132000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6894736886024475","0.6894736886024475","0.6894736886024475","","","","","","","","","","","","","","","","","",""
"133000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6824561357498169","0.6824561357498169","0.6824561357498169","","","","","","","","","","","","","","","","","",""
"134000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6824561357498169","0.6824561357498169","0.6824561357498169","","","","","","","","","","","","","","","","","",""
"135000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.680701732635498","0.680701732635498","0.680701732635498","","","","","","","","","","","","","","","","","",""
"136000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6877192854881287","0.6877192854881287","0.6877192854881287","","","","","","","","","","","","","","","","","",""
"137000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6964912414550781","0.6964912414550781","0.6964912414550781","","","","","","","","","","","","","","","","","",""
"138000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6912280917167664","0.6912280917167664","0.6912280917167664","","","","","","","","","","","","","","","","","",""
"139000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.699999988079071","0.699999988079071","0.699999988079071","","","","","","","","","","","","","","","","","",""
"140000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7087719440460205","0.7087719440460205","0.7087719440460205","","","","","","","","","","","","","","","","","",""
"141000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6894736886024475","0.6894736886024475","0.6894736886024475","","","","","","","","","","","","","","","","","",""
"142000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6947368383407593","0.6947368383407593","0.6947368383407593","","","","","","","","","","","","","","","","","",""
"143000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6947368383407593","0.6947368383407593","0.6947368383407593","","","","","","","","","","","","","","","","","",""
"144000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6947368383407593","0.6947368383407593","0.6947368383407593","","","","","","","","","","","","","","","","","",""
"145000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7105262875556946","0.7105262875556946","0.7105262875556946","","","","","","","","","","","","","","","","","",""
"146000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6929824352264404","0.6929824352264404","0.6929824352264404","","","","","","","","","","","","","","","","","",""
"147000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7070175409317017","0.7070175409317017","0.7070175409317017","","","","","","","","","","","","","","","","","",""
"148000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7087719440460205","0.7087719440460205","0.7087719440460205","","","","","","","","","","","","","","","","","",""
"149000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7070175409317017","0.7070175409317017","0.7070175409317017","","","","","","","","","","","","","","","","","",""
"150000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5877193212509155","0.5877193212509155","0.5877193212509155","","","","","","","","","","","","","","","","","",""
"151000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6929824352264404","0.6929824352264404","0.6929824352264404","","","","","","","","","","","","","","","","","",""
"152000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6824561357498169","0.6824561357498169","0.6824561357498169","","","","","","","","","","","","","","","","","",""
"153000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6894736886024475","0.6894736886024475","0.6894736886024475","","","","","","","","","","","","","","","","","",""
"154000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7052631378173828","0.7052631378173828","0.7052631378173828","","","","","","","","","","","","","","","","","",""
"155000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6894736886024475","0.6894736886024475","0.6894736886024475","","","","","","","","","","","","","","","","","",""
"156000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6754385828971863","0.6754385828971863","0.6754385828971863","","","","","","","","","","","","","","","","","",""
"157000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6894736886024475","0.6894736886024475","0.6894736886024475","","","","","","","","","","","","","","","","","",""
"158000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7017543911933899","0.7017543911933899","0.7017543911933899","0.7017543911933899","0.7017543911933899","0.7017543911933899","","","","","","","","","","","","","","","","","","","","",""
"159000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7070175409317017","0.7070175409317017","0.7070175409317017","0.7070175409317017","0.7070175409317017","0.7070175409317017","","","","","","","","","","","","","","","","","","","","",""
"160000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7052631378173828","0.7052631378173828","0.7052631378173828","0.7052631378173828","0.7052631378173828","0.7052631378173828","","","","","","","","","","","","","","","","","","","","",""
"161000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.699999988079071","0.699999988079071","0.699999988079071","0.699999988079071","0.699999988079071","0.699999988079071","","","","","","","","","","","","","","","","","","","","",""
"162000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6964912414550781","0.6964912414550781","0.6964912414550781","0.6964912414550781","0.6964912414550781","0.6964912414550781","","","","","","","","","","","","","","","","","","","","",""
"163000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6947368383407593","0.6947368383407593","0.6947368383407593","0.6947368383407593","0.6947368383407593","0.6947368383407593","","","","","","","","","","","","","","","","","","","","",""
"164000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7070175409317017","0.7070175409317017","0.7070175409317017","0.7070175409317017","0.7070175409317017","0.7070175409317017","","","","","","","","","","","","","","","","","","","","",""
"165000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7245613932609558","0.7245613932609558","0.7245613932609558","0.7245613932609558","0.7245613932609558","0.7245613932609558","","","","","","","","","","","","","","","","","","","","",""
"166000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7140350937843323","0.7140350937843323","0.7140350937843323","0.7140350937843323","0.7140350937843323","0.7140350937843323","","","","","","","","","","","","","","","","","","","","",""
"167000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7017543911933899","0.7017543911933899","0.7017543911933899","0.7017543911933899","0.7017543911933899","0.7017543911933899","","","","","","","","","","","","","","","","","","","","",""
"168000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7105262875556946","0.7105262875556946","0.7105262875556946","0.7105262875556946","0.7105262875556946","0.7105262875556946","","","","","","","","","","","","","","","","","","","","",""
"169000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6859649419784546","0.6859649419784546","0.6859649419784546","","","","","","","","","","","","","","","","","","","","","","","",""
"170000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6947368383407593","0.6947368383407593","0.6947368383407593","","","","","","","","","","","","","","","","","","","","","","","",""
"171000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6824561357498169","0.6824561357498169","0.6824561357498169","","","","","","","","","","","","","","","","","","","","","","","",""
"172000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6736842393875122","0.6736842393875122","0.6736842393875122","","","","","","","","","","","","","","","","","","","","","","","",""
"173000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6929824352264404","0.6929824352264404","0.6929824352264404","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"174000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6982455849647522","0.6982455849647522","0.6982455849647522","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"175000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6982455849647522","0.6982455849647522","0.6982455849647522","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"176000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6824561357498169","0.6824561357498169","0.6824561357498169","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"177000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6947368383407593","0.6947368383407593","0.6947368383407593","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"178000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6701754331588745","0.6701754331588745","0.6701754331588745","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"179000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7035087943077087","0.7035087943077087","0.7035087943077087","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"180000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7157894968986511","0.7157894968986511","0.7157894968986511","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"181000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6842105388641357","0.6842105388641357","0.6842105388641357","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"182000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.680701732635498","0.680701732635498","0.680701732635498","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"183000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6877192854881287","0.6877192854881287","0.6877192854881287","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"184000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7140350937843323","0.7140350937843323","0.7140350937843323","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"185000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6912280917167664","0.6912280917167664","0.6912280917167664","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"186000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6859649419784546","0.6859649419784546","0.6859649419784546","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"187000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7070175409317017","0.7070175409317017","0.7070175409317017","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"188000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6859649419784546","0.6859649419784546","0.6859649419784546","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"189000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.678947389125824","0.678947389125824","0.678947389125824","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"190000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6929824352264404","0.6929824352264404","0.6929824352264404","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"191000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7035087943077087","0.7035087943077087","0.7035087943077087","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"192000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6859649419784546","0.6859649419784546","0.6859649419784546","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7140350937843323","0.7140350937843323","0.7140350937843323","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"194000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7035087943077087","0.7035087943077087","0.7035087943077087","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"195000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7017543911933899","0.7017543911933899","0.7017543911933899","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"196000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6842105388641357","0.6842105388641357","0.6842105388641357","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"197000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.678947389125824","0.678947389125824","0.678947389125824","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.680701732635498","0.680701732635498","0.680701732635498","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"199000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6929824352264404","0.6929824352264404","0.6929824352264404","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"200000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6859649419784546","0.6859649419784546","0.6859649419784546","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6877192854881287","0.6877192854881287","0.6877192854881287","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6684210300445557","0.6684210300445557","0.6684210300445557","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"203000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.680701732635498","0.680701732635498","0.680701732635498","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"204000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6982455849647522","0.6982455849647522","0.6982455849647522","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.699999988079071","0.699999988079071","0.699999988079071","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7087719440460205","0.7087719440460205","0.7087719440460205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6982455849647522","0.6982455849647522","0.6982455849647522","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6684210300445557","0.6684210300445557","0.6684210300445557","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"209000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6701754331588745","0.6701754331588745","0.6701754331588745","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6736842393875122","0.6736842393875122","0.6736842393875122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6280701756477356","0.6280701756477356","0.6280701756477356","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
