"Step","Group: OLMo-1B - eval/v2-small-manosphere-validation/CrossEntropyLoss","Group: OLMo-1B - eval/v2-small-manosphere-validation/CrossEntropyLoss__MIN","Group: OLMo-1B - eval/v2-small-manosphere-validation/CrossEntropyLoss__MAX"
"449000","2.962523937225342","2.962523937225342","2.962523937225342"
"450000","2.9647552967071533","2.9647552967071533","2.9647552967071533"
"451000","2.962035894393921","2.962035894393921","2.962035894393921"
"452000","2.966376781463623","2.966376781463623","2.966376781463623"
"453000","2.9647932052612305","2.9647932052612305","2.9647932052612305"
"454000","2.964452028274536","2.964452028274536","2.964452028274536"
"455000","2.9625039100646973","2.9625039100646973","2.9625039100646973"
"456000","2.9628946781158447","2.9628946781158447","2.9628946781158447"
"457000","2.9627861976623535","2.9627861976623535","2.9627861976623535"
"458000","2.9652597904205322","2.9652597904205322","2.9652597904205322"
"459000","2.961510181427002","2.961510181427002","2.961510181427002"
"460000","2.9621689319610596","2.9621689319610596","2.9621689319610596"
"461000","2.9626996517181396","2.9626996517181396","2.9626996517181396"
"462000","2.9611868858337402","2.9611868858337402","2.9611868858337402"
"463000","2.9611599445343018","2.9611599445343018","2.9611599445343018"
"464000","2.961193561553955","2.961193561553955","2.961193561553955"
"465000","2.9603769779205322","2.9603769779205322","2.9603769779205322"
"466000","2.9596829414367676","2.9596829414367676","2.9596829414367676"
"467000","2.9601964950561523","2.9601964950561523","2.9601964950561523"
"468000","2.961768388748169","2.961768388748169","2.961768388748169"
"469000","2.960963010787964","2.960963010787964","2.960963010787964"
"470000","2.959993362426758","2.959993362426758","2.959993362426758"
"471000","2.960878372192383","2.960878372192383","2.960878372192383"
"472000","2.9590775966644287","2.9590775966644287","2.9590775966644287"
"473000","2.9600656032562256","2.9600656032562256","2.9600656032562256"
"474000","2.961966037750244","2.961966037750244","2.961966037750244"
"475000","2.957760810852051","2.957760810852051","2.957760810852051"
"476000","2.9602177143096924","2.9602177143096924","2.9602177143096924"
"477000","2.9590158462524414","2.9590158462524414","2.9590158462524414"
"478000","2.960625410079956","2.960625410079956","2.960625410079956"
"479000","2.9582624435424805","2.9582624435424805","2.9582624435424805"
"480000","2.9586503505706787","2.9586503505706787","2.9586503505706787"
"481000","2.960949659347534","2.960949659347534","2.960949659347534"
"482000","2.95794939994812","2.95794939994812","2.95794939994812"
"483000","2.9590210914611816","2.9590210914611816","2.9590210914611816"
"484000","2.9599990844726562","2.9599990844726562","2.9599990844726562"
"485000","2.957848072052002","2.957848072052002","2.957848072052002"
"486000","2.956693410873413","2.956693410873413","2.956693410873413"
"487000","2.957831859588623","2.957831859588623","2.957831859588623"
"488000","2.9571609497070312","2.9571609497070312","2.9571609497070312"
"489000","2.9572601318359375","2.9572601318359375","2.9572601318359375"
"490000","2.9580893516540527","2.9580893516540527","2.9580893516540527"
"491000","2.9589409828186035","2.9589409828186035","2.9589409828186035"
"492000","2.958400249481201","2.958400249481201","2.958400249481201"
"493000","2.957612991333008","2.957612991333008","2.957612991333008"
"494000","2.9586217403411865","2.9586217403411865","2.9586217403411865"
"495000","2.9578261375427246","2.9578261375427246","2.9578261375427246"
"496000","2.956422805786133","2.956422805786133","2.956422805786133"
"497000","2.9560964107513428","2.9560964107513428","2.9560964107513428"
"498000","2.9565792083740234","2.9565792083740234","2.9565792083740234"
"499000","2.954519271850586","2.954519271850586","2.954519271850586"
"500000","2.9547550678253174","2.9547550678253174","2.9547550678253174"
"501000","2.9562768936157227","2.9562768936157227","2.9562768936157227"
"502000","2.9545934200286865","2.9545934200286865","2.9545934200286865"
"503000","2.9553818702697754","2.9553818702697754","2.9553818702697754"
"504000","2.955862045288086","2.955862045288086","2.955862045288086"
"505000","2.9571683406829834","2.9571683406829834","2.9571683406829834"
"506000","2.954773187637329","2.954773187637329","2.954773187637329"
"507000","2.954113245010376","2.954113245010376","2.954113245010376"
"508000","2.9568309783935547","2.9568309783935547","2.9568309783935547"
"509000","2.957226276397705","2.957226276397705","2.957226276397705"
"510000","2.95652437210083","2.95652437210083","2.95652437210083"
"511000","2.957341432571411","2.957341432571411","2.957341432571411"
"512000","2.952949047088623","2.952949047088623","2.952949047088623"
"513000","2.9551753997802734","2.9551753997802734","2.9551753997802734"
"514000","2.9547946453094482","2.9547946453094482","2.9547946453094482"
"515000","2.954033851623535","2.954033851623535","2.954033851623535"
"516000","2.9525375366210938","2.9525375366210938","2.9525375366210938"
"517000","2.9523468017578125","2.9523468017578125","2.9523468017578125"
"518000","2.953315258026123","2.953315258026123","2.953315258026123"
"519000","2.951997995376587","2.951997995376587","2.951997995376587"
"520000","2.9533166885375977","2.9533166885375977","2.9533166885375977"
"521000","2.951746702194214","2.951746702194214","2.951746702194214"
"522000","2.952306032180786","2.952306032180786","2.952306032180786"
"523000","2.9530763626098633","2.9530763626098633","2.9530763626098633"
"524000","2.9529666900634766","2.9529666900634766","2.9529666900634766"
"525000","2.9559569358825684","2.9559569358825684","2.9559569358825684"
"526000","2.9527623653411865","2.9527623653411865","2.9527623653411865"
"527000","2.9542925357818604","2.9542925357818604","2.9542925357818604"
"528000","2.9536852836608887","2.9536852836608887","2.9536852836608887"
"529000","2.950784921646118","2.950784921646118","2.950784921646118"
"530000","2.9507226943969727","2.9507226943969727","2.9507226943969727"
"531000","2.952491283416748","2.952491283416748","2.952491283416748"
"532000","2.950831651687622","2.950831651687622","2.950831651687622"
"533000","2.951184034347534","2.951184034347534","2.951184034347534"
"534000","2.9518938064575195","2.9518938064575195","2.9518938064575195"
"535000","2.9519107341766357","2.9519107341766357","2.9519107341766357"
"536000","2.9516100883483887","2.9516100883483887","2.9516100883483887"
"537000","2.9529924392700195","2.9529924392700195","2.9529924392700195"
"538000","2.9515109062194824","2.9515109062194824","2.9515109062194824"
"539000","2.9519546031951904","2.9519546031951904","2.9519546031951904"
"540000","2.952754497528076","2.952754497528076","2.952754497528076"
"541000","2.95037579536438","2.95037579536438","2.95037579536438"
"542000","2.950564384460449","2.950564384460449","2.950564384460449"
"543000","2.94836688041687","2.94836688041687","2.94836688041687"
"544000","2.9480419158935547","2.9480419158935547","2.9480419158935547"
"545000","2.947303295135498","2.947303295135498","2.947303295135498"
"546000","2.949984073638916","2.949984073638916","2.949984073638916"
"547000","2.950230121612549","2.950230121612549","2.950230121612549"
"548000","2.951882839202881","2.951882839202881","2.951882839202881"
"549000","2.948305130004883","2.948305130004883","2.948305130004883"
"550000","2.9511401653289795","2.9511401653289795","2.9511401653289795"
"551000","2.948375940322876","2.948375940322876","2.948375940322876"
"552000","2.9494543075561523","2.9494543075561523","2.9494543075561523"
"553000","2.9494545459747314","2.9494545459747314","2.9494545459747314"
"554000","2.946798086166382","2.946798086166382","2.946798086166382"
"555000","2.948636531829834","2.948636531829834","2.948636531829834"
"556000","2.9480113983154297","2.9480113983154297","2.9480113983154297"
"557000","2.9481096267700195","2.9481096267700195","2.9481096267700195"
"558000","2.9483211040496826","2.9483211040496826","2.9483211040496826"
"559000","2.948667526245117","2.948667526245117","2.948667526245117"
"560000","2.945779323577881","2.945779323577881","2.945779323577881"
"561000","2.949561834335327","2.949561834335327","2.949561834335327"
"562000","2.9476590156555176","2.9476590156555176","2.9476590156555176"
"563000","2.94681715965271","2.94681715965271","2.94681715965271"
"564000","2.9475536346435547","2.9475536346435547","2.9475536346435547"
"565000","2.9466631412506104","2.9466631412506104","2.9466631412506104"
"566000","2.9443202018737793","2.9443202018737793","2.9443202018737793"
"567000","2.944788694381714","2.944788694381714","2.944788694381714"
"568000","2.944788694381714","2.944788694381714","2.944788694381714"
"569000","2.944053888320923","2.944053888320923","2.944053888320923"
"570000","2.9476757049560547","2.9476757049560547","2.9476757049560547"
"571000","2.945122480392456","2.945122480392456","2.945122480392456"
"572000","2.9466538429260254","2.9466538429260254","2.9466538429260254"
"573000","2.9449870586395264","2.9449870586395264","2.9449870586395264"
"574000","2.9461982250213623","2.9461982250213623","2.9461982250213623"
"575000","2.9458603858947754","2.9458603858947754","2.9458603858947754"
"576000","2.945359468460083","2.945359468460083","2.945359468460083"
"577000","2.943469762802124","2.943469762802124","2.943469762802124"
"578000","2.94574236869812","2.94574236869812","2.94574236869812"
"579000","2.943009853363037","2.943009853363037","2.943009853363037"
"580000","2.9467945098876953","2.9467945098876953","2.9467945098876953"
"581000","2.9460134506225586","2.9460134506225586","2.9460134506225586"
"582000","2.9426023960113525","2.9426023960113525","2.9426023960113525"
"583000","2.945138931274414","2.945138931274414","2.945138931274414"
"584000","2.9448461532592773","2.9448461532592773","2.9448461532592773"
"585000","2.941617488861084","2.941617488861084","2.941617488861084"
"586000","2.9438679218292236","2.9438679218292236","2.9438679218292236"
"587000","2.9437434673309326","2.9437434673309326","2.9437434673309326"
"588000","2.941018581390381","2.941018581390381","2.941018581390381"
"589000","2.9412097930908203","2.9412097930908203","2.9412097930908203"
"590000","2.943253517150879","2.943253517150879","2.943253517150879"
"591000","2.942847967147827","2.942847967147827","2.942847967147827"
"592000","2.9423365592956543","2.9423365592956543","2.9423365592956543"
"593000","2.9419867992401123","2.9419867992401123","2.9419867992401123"
"594000","2.941701650619507","2.941701650619507","2.941701650619507"
"595000","2.942141056060791","2.942141056060791","2.942141056060791"
"596000","2.942073345184326","2.942073345184326","2.942073345184326"
"597000","2.942286729812622","2.942286729812622","2.942286729812622"
"598000","2.941843032836914","2.941843032836914","2.941843032836914"
"599000","2.9413249492645264","2.9413249492645264","2.9413249492645264"
"600000","2.9417996406555176","2.9417996406555176","2.9417996406555176"
"601000","2.941227436065674","2.941227436065674","2.941227436065674"
"602000","2.942443609237671","2.942443609237671","2.942443609237671"
"603000","2.9397218227386475","2.9397218227386475","2.9397218227386475"
"604000","2.9404773712158203","2.9404773712158203","2.9404773712158203"
"605000","2.9396474361419678","2.9396474361419678","2.9396474361419678"
"606000","2.940023899078369","2.940023899078369","2.940023899078369"
"607000","2.9400172233581543","2.9400172233581543","2.9400172233581543"
"608000","2.940581798553467","2.940581798553467","2.940581798553467"
"609000","2.939967632293701","2.939967632293701","2.939967632293701"
"610000","2.939927339553833","2.939927339553833","2.939927339553833"
"611000","2.9413421154022217","2.9413421154022217","2.9413421154022217"
"612000","2.942199945449829","2.942199945449829","2.942199945449829"
"613000","2.9390556812286377","2.9390556812286377","2.9390556812286377"
"614000","2.9402263164520264","2.9402263164520264","2.9402263164520264"
"615000","2.9399876594543457","2.9399876594543457","2.9399876594543457"
"616000","2.9423868656158447","2.9423868656158447","2.9423868656158447"
"617000","2.941532850265503","2.941532850265503","2.941532850265503"
"618000","2.9415743350982666","2.9415743350982666","2.9415743350982666"
"619000","2.9403088092803955","2.9403088092803955","2.9403088092803955"
"620000","2.940863609313965","2.940863609313965","2.940863609313965"
"621000","2.9392521381378174","2.9392521381378174","2.9392521381378174"
"622000","2.9395132064819336","2.9395132064819336","2.9395132064819336"
"623000","2.9388720989227295","2.9388720989227295","2.9388720989227295"
"624000","2.940646171569824","2.940646171569824","2.940646171569824"
"625000","2.9379172325134277","2.9379172325134277","2.9379172325134277"
"626000","2.941251277923584","2.941251277923584","2.941251277923584"
"627000","2.9382028579711914","2.9382028579711914","2.9382028579711914"
"628000","2.938349962234497","2.938349962234497","2.938349962234497"
"629000","2.9386496543884277","2.9386496543884277","2.9386496543884277"
"630000","2.9373157024383545","2.9373157024383545","2.9373157024383545"
"631000","2.939161539077759","2.939161539077759","2.939161539077759"
"632000","2.937814235687256","2.937814235687256","2.937814235687256"
"633000","2.938164472579956","2.938164472579956","2.938164472579956"
"634000","2.9380414485931396","2.9380414485931396","2.9380414485931396"
"635000","2.937241315841675","2.937241315841675","2.937241315841675"
"636000","2.9377405643463135","2.9377405643463135","2.9377405643463135"
"637000","2.9361178874969482","2.9361178874969482","2.9361178874969482"
"638000","2.936652183532715","2.936652183532715","2.936652183532715"
"639000","2.9387640953063965","2.9387640953063965","2.9387640953063965"
"640000","2.936960220336914","2.936960220336914","2.936960220336914"
"641000","2.9379775524139404","2.9379775524139404","2.9379775524139404"
"642000","2.937689781188965","2.937689781188965","2.937689781188965"
"643000","2.9362170696258545","2.9362170696258545","2.9362170696258545"
"644000","2.937669515609741","2.937669515609741","2.937669515609741"
"645000","2.9374449253082275","2.9374449253082275","2.9374449253082275"
"646000","2.9353764057159424","2.9353764057159424","2.9353764057159424"
"647000","2.9360692501068115","2.9360692501068115","2.9360692501068115"
"648000","2.9360477924346924","2.9360477924346924","2.9360477924346924"
"649000","2.9366424083709717","2.9366424083709717","2.9366424083709717"
"650000","2.938872814178467","2.938872814178467","2.938872814178467"
"651000","2.938671827316284","2.938671827316284","2.938671827316284"
"652000","2.9358253479003906","2.9358253479003906","2.9358253479003906"
"653000","2.9349212646484375","2.9349212646484375","2.9349212646484375"
"654000","2.9335274696350098","2.9335274696350098","2.9335274696350098"
"655000","2.9376955032348633","2.9376955032348633","2.9376955032348633"
"656000","2.9354074001312256","2.9354074001312256","2.9354074001312256"
"657000","2.9363651275634766","2.9363651275634766","2.9363651275634766"
"658000","2.9351439476013184","2.9351439476013184","2.9351439476013184"
"659000","2.9344558715820312","2.9344558715820312","2.9344558715820312"
"660000","2.935349941253662","2.935349941253662","2.935349941253662"
"661000","2.9369330406188965","2.9369330406188965","2.9369330406188965"
"662000","2.9350039958953857","2.9350039958953857","2.9350039958953857"
"663000","2.9351117610931396","2.9351117610931396","2.9351117610931396"
"664000","2.934737205505371","2.934737205505371","2.934737205505371"
"665000","2.9346327781677246","2.9346327781677246","2.9346327781677246"
"666000","2.9353013038635254","2.9353013038635254","2.9353013038635254"
"667000","2.9348294734954834","2.9348294734954834","2.9348294734954834"
"668000","2.9344749450683594","2.9344749450683594","2.9344749450683594"
"669000","2.9361255168914795","2.9361255168914795","2.9361255168914795"
"670000","2.9348878860473633","2.9348878860473633","2.9348878860473633"
"671000","2.93532133102417","2.93532133102417","2.93532133102417"
"672000","2.933037281036377","2.933037281036377","2.933037281036377"
"673000","2.934241533279419","2.934241533279419","2.934241533279419"
"674000","2.932600975036621","2.932600975036621","2.932600975036621"
"675000","2.934406042098999","2.934406042098999","2.934406042098999"
"676000","2.93302845954895","2.93302845954895","2.93302845954895"
"677000","2.9329049587249756","2.9329049587249756","2.9329049587249756"
"678000","2.9342458248138428","2.9342458248138428","2.9342458248138428"
"679000","2.9343655109405518","2.9343655109405518","2.9343655109405518"
"680000","2.9338626861572266","2.9338626861572266","2.9338626861572266"
"681000","2.934216022491455","2.934216022491455","2.934216022491455"
"682000","2.933119058609009","2.933119058609009","2.933119058609009"
"683000","2.9344401359558105","2.9344401359558105","2.9344401359558105"
"684000","2.932788372039795","2.932788372039795","2.932788372039795"
"685000","2.9349544048309326","2.9349544048309326","2.9349544048309326"
"686000","2.9339725971221924","2.9339725971221924","2.9339725971221924"
"687000","2.9341039657592773","2.9341039657592773","2.9341039657592773"
"688000","2.933626651763916","2.933626651763916","2.933626651763916"
"689000","2.933018207550049","2.933018207550049","2.933018207550049"
"690000","2.934080123901367","2.934080123901367","2.934080123901367"
"691000","2.9325714111328125","2.9325714111328125","2.9325714111328125"
"692000","2.9338197708129883","2.9338197708129883","2.9338197708129883"
"693000","2.9340479373931885","2.9340479373931885","2.9340479373931885"
"694000","2.933281660079956","2.933281660079956","2.933281660079956"
"695000","2.933212995529175","2.933212995529175","2.933212995529175"
"696000","2.931068181991577","2.931068181991577","2.931068181991577"
"697000","2.932370662689209","2.932370662689209","2.932370662689209"
"698000","2.9340028762817383","2.9340028762817383","2.9340028762817383"
"699000","2.932541608810425","2.932541608810425","2.932541608810425"
"700000","2.9338042736053467","2.9338042736053467","2.9338042736053467"
"701000","2.9330122470855713","2.9330122470855713","2.9330122470855713"
"702000","2.934044599533081","2.934044599533081","2.934044599533081"
"703000","2.9320456981658936","2.9320456981658936","2.9320456981658936"
"704000","2.9341800212860107","2.9341800212860107","2.9341800212860107"
"705000","2.9320425987243652","2.9320425987243652","2.9320425987243652"
"706000","2.9322378635406494","2.9322378635406494","2.9322378635406494"
"707000","2.931945562362671","2.931945562362671","2.931945562362671"
"708000","2.932420492172241","2.932420492172241","2.932420492172241"
"709000","2.9324684143066406","2.9324684143066406","2.9324684143066406"
"710000","2.9332261085510254","2.9332261085510254","2.9332261085510254"
"711000","2.9314444065093994","2.9314444065093994","2.9314444065093994"
"712000","2.9309799671173096","2.9309799671173096","2.9309799671173096"
"713000","2.932903528213501","2.932903528213501","2.932903528213501"
"714000","2.9332802295684814","2.9332802295684814","2.9332802295684814"
"715000","2.9333770275115967","2.9333770275115967","2.9333770275115967"
"716000","2.9334867000579834","2.9334867000579834","2.9334867000579834"
"717000","2.9331514835357666","2.9331514835357666","2.9331514835357666"
"718000","2.9325525760650635","2.9325525760650635","2.9325525760650635"
"719000","2.9332847595214844","2.9332847595214844","2.9332847595214844"
"720000","2.9342498779296875","2.9342498779296875","2.9342498779296875"
"721000","2.931541919708252","2.931541919708252","2.931541919708252"
"722000","2.9306604862213135","2.9306604862213135","2.9306604862213135"
"723000","2.931213855743408","2.931213855743408","2.931213855743408"
"724000","2.9319064617156982","2.9319064617156982","2.9319064617156982"
"725000","2.9328861236572266","2.9328861236572266","2.9328861236572266"
"726000","2.932340383529663","2.932340383529663","2.932340383529663"
"727000","2.9318535327911377","2.9318535327911377","2.9318535327911377"
"728000","2.9315059185028076","2.9315059185028076","2.9315059185028076"
"729000","2.932142972946167","2.932142972946167","2.932142972946167"
"730000","2.933471918106079","2.933471918106079","2.933471918106079"
"731000","2.932612657546997","2.932612657546997","2.932612657546997"
"732000","2.933171510696411","2.933171510696411","2.933171510696411"
"733000","2.9319264888763428","2.9319264888763428","2.9319264888763428"
"734000","2.9334306716918945","2.9334306716918945","2.9334306716918945"
"735000","2.932591199874878","2.932591199874878","2.932591199874878"
"736000","2.931972026824951","2.931972026824951","2.931972026824951"
"737000","2.9313366413116455","2.9313366413116455","2.9313366413116455"
"738000","2.9332199096679688","2.9332199096679688","2.9332199096679688"
